ISO_A3,ghsl_year,flood_type,return_period,ftm3_ghsl_total_built_s_km2,ghsl_total_built_s_km2,relative_exposure_pct
GMB,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.16830441,46.769176,0.359861824
GMB,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,1.3730668,46.769176,2.935837056
GMB,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.07698805,46.769176,0.1646128
GMB,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.22410072,55.122456,0.406550681
GMB,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,1.65821,55.122456,3.008229532
GMB,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.09831913,55.122456,0.17836493
GMB,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.29013786,65.15031,0.445336116
GMB,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,1.9946401,65.15031,3.061597251
GMB,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.124439925,65.15031,0.191004348
GMB,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.3313497,75.18958,0.440685664
GMB,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,2.3889215,75.18958,3.177197558
GMB,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.13270573,75.18958,0.176494841
GMB,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.38963038,88.32981,0.441108591
GMB,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,2.9210987,88.32981,3.307036096
GMB,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.14256991,88.32981,0.161406336
GMB,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.419773,93.98653,0.446631023
GMB,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,3.1819272,93.98653,3.385514073
GMB,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.14718218,93.98653,0.156599228
GMB,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.4569063,101.160904,0.451662927
GMB,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,3.5127482,101.160904,3.472436545
GMB,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.1523376,101.160904,0.150589402
GMB,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.49619827,108.697525,0.456494543
GMB,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,3.8630095,108.697525,3.553907506
GMB,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.15817851,108.697525,0.145521722
GMB,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.51909083,112.512405,0.461363198
GMB,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,4.010023,112.512405,3.564071891
GMB,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.1647293,112.512405,0.1464099
GHA,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.92140824,518.5249,0.177697974
GHA,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,19.794443,518.5249,3.817452739
GHA,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.370044,518.5249,0.07136475
GHA,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.2368112,598.71655,0.206577086
GHA,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,23.310055,598.71655,3.89333734
GHA,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.48923478,598.71655,0.081713923
GHA,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.692111,710.6925,0.238093268
GHA,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,28.302288,710.6925,3.98235355
GHA,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.6618956,710.6925,0.093133894
GHA,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.2701929,845.19006,0.268601467
GHA,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,34.622467,845.19006,4.096411995
GHA,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.8860609,845.19006,0.104835698
GHA,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.5721965,975.5792,0.263658399
GHA,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,39.58888,975.5792,4.057987296
GHA,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.9892913,975.5792,0.101405534
GHA,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.9783993,1141.6067,0.260895394
GHA,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,45.944798,1141.6067,4.024573262
GHA,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.1296209,1141.6067,0.098950094
GHA,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,3.5938087,1304.5703,0.275478347
GHA,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,52.50241,1304.5703,4.024498335
GHA,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.3840338,1304.5703,0.106091163
GHA,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,4.4602685,1519.2427,0.293584988
GHA,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,60.97492,1519.2427,4.013507519
GHA,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.7508173,1519.2427,0.115242765
GHA,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,5.44641,1755.9104,0.31017585
GHA,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,70.16348,1755.9104,3.995846257
GHA,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.1823468,1755.9104,0.124285772
GHA,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,6.23641,1924.4955,0.324054278
GHA,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,76.288414,1924.4955,3.96407339
GHA,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.5751708,1924.4955,0.133810175
GIN,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.5680078,191.4525,0.819006176
GIN,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,5.5490813,191.4525,2.898411512
GIN,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.6530133,191.4525,0.341083715
GIN,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.9962103,227.4163,0.877778022
GIN,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,7.0365176,227.4163,3.094113131
GIN,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.8588117,227.4163,0.377638586
GIN,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.633048,278.68973,0.94479549
GIN,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,9.186035,278.68973,3.296151243
GIN,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.1600708,278.68973,0.416258898
GIN,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,3.4061096,338.8269,1.005265402
GIN,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,11.786224,338.8269,3.478538451
GIN,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.5315449,338.8269,0.452013963
GIN,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,3.820566,376.22595,1.015497735
GIN,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,13.276138,376.22595,3.528767221
GIN,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.7140442,376.22595,0.455589042
GIN,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,4.405785,425.77448,1.034769627
GIN,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,15.320541,425.77448,3.598276017
GIN,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.9773605,425.77448,0.464414988
GIN,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,5.0137625,471.27826,1.063864584
GIN,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,17.416676,471.27826,3.695624746
GIN,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.296581,471.27826,0.48730892
GIN,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,5.8412995,531.1088,1.099831052
GIN,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,20.178316,531.1088,3.799281051
GIN,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.7341204,531.1088,0.514794784
GIN,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,6.7963223,597.6227,1.137226263
GIN,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,23.218395,597.6227,3.885126017
GIN,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,3.2415593,597.6227,0.542408998
GIN,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,7.6642017,648.60925,1.181636201
GIN,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,25.572561,648.60925,3.942675964
GIN,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,3.699488,648.60925,0.570372378
GNB,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.10700257,31.359877,0.341208513
GNB,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.33781016,31.359877,1.07720499
GNB,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.023621071,31.359877,0.075322588
GNB,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.13654937,38.061882,0.358756222
GNB,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.44197798,38.061882,1.161208949
GNB,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.029346487,38.061882,0.077102039
GNB,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.1734727,47.43016,0.365743443
GNB,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.5728254,47.43016,1.207723946
GNB,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.03617102,47.43016,0.076261644
GNB,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.21846008,58.437813,0.373833429
GNB,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.72846526,58.437813,1.246564891
GNB,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.044641852,58.437813,0.076392065
GNB,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.237553,64.10846,0.370548598
GNB,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.79431593,64.10846,1.239018891
GNB,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.049534597,64.10846,0.077266865
GNB,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.26515013,71.67739,0.369921575
GNB,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.88340217,71.67739,1.232469779
GNB,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.05632781,71.67739,0.078585186
GNB,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.2849806,77.00737,0.370069254
GNB,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.9560122,77.00737,1.241455461
GNB,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.06153056,77.00737,0.07990217
GNB,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.3128715,83.844055,0.373158836
GNB,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,1.0568528,83.844055,1.260498195
GNB,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.0691812,83.844055,0.082511754
GNB,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.34408996,91.02945,0.377998505
GNB,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,1.1593021,91.02945,1.273546199
GNB,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.0779577,91.02945,0.085640087
GNB,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.37657985,95.59494,0.393932827
GNB,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,1.252693,95.59494,1.310417685
GNB,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.08497712,95.59494,0.088892906
KEN,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.7808168,350.95715,0.792352229
KEN,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,13.680035,350.95715,3.897921726
KEN,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.6748202,350.95715,0.192279941
KEN,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,3.4126,421.13794,0.810328321
KEN,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,16.284803,421.13794,3.866857258
KEN,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.84388596,421.13794,0.200382317
KEN,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,4.4021716,533.2874,0.825478269
KEN,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,20.229181,533.2874,3.793298135
KEN,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.1133728,533.2874,0.208775381
KEN,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,5.686451,679.5184,0.836835471
KEN,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,25.247486,679.5184,3.715497034
KEN,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.462825,679.5184,0.215273788
KEN,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,6.322505,764.6953,0.826800557
KEN,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,28.164095,764.6953,3.683048006
KEN,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.6032109,764.6953,0.209653557
KEN,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,7.355235,903.65186,0.813945649
KEN,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,32.675182,903.65186,3.615903806
KEN,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.8598455,903.65186,0.205814383
KEN,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,8.738684,1106.3389,0.789874061
KEN,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,38.66039,1106.3389,3.494443701
KEN,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.2671592,1106.3389,0.204924477
KEN,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,11.465956,1487.1208,0.771017122
KEN,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,49.76059,1487.1208,3.346102751
KEN,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,3.1041,1487.1208,0.208732203
KEN,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,15.892641,2080.0415,0.764054034
KEN,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,66.98282,2080.0415,3.220263634
KEN,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,4.4994445,2080.0415,0.216315131
KEN,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,23.868187,3058.435,0.78040524
KEN,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,96.3821,3058.435,3.151353552
KEN,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,7.0838556,3058.435,0.231617007
LSO,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.18702817,60.261204,0.310362485
LSO,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.9277294,60.261204,1.539513548
LSO,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.0420572,60.261204,0.069791503
LSO,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.22337276,68.00306,0.328474572
LSO,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,1.1046743,68.00306,1.624447929
LSO,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.0504628,68.00306,0.074206661
LSO,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.28187734,80.22639,0.351352392
LSO,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,1.3767406,80.22639,1.716069488
LSO,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.06325194,80.22639,0.078841813
LSO,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.3571434,95.354805,0.374541587
LSO,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,1.7107671,95.354805,1.794106862
LSO,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.080681205,95.354805,0.084611578
LSO,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.39328146,107.02365,0.367471545
LSO,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,1.9062612,107.02365,1.781158837
LSO,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.08751051,107.02365,0.08176745
LSO,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.4514065,123.25199,0.366246825
LSO,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,2.1762269,123.25199,1.76567283
LSO,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.099905565,123.25199,0.081057973
LSO,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.5030372,136.47586,0.368590606
LSO,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,2.378767,136.47586,1.742994695
LSO,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.11194612,136.47586,0.082026316
LSO,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.5772669,153.53871,0.375974827
LSO,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,2.6554859,153.53871,1.729522086
LSO,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.12969014,153.53871,0.084467389
LSO,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.69674927,175.6953,0.396566823
LSO,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,3.048194,175.6953,1.73493201
LSO,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.15976937,175.6953,0.090935483
LSO,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.95274323,210.10588,0.453458623
LSO,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,3.7931988,210.10588,1.80537489
LSO,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.22994211,210.10588,0.109441064
LBR,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.83669394,71.00484,1.178361841
LBR,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,3.000498,71.00484,4.225765455
LBR,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.41206908,71.00484,0.580339425
LBR,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.0777919,82.948875,1.299344807
LBR,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,3.829285,82.948875,4.616439946
LBR,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.53764665,82.948875,0.648166295
LBR,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.4033858,98.977936,1.417877415
LBR,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,4.9421363,98.977936,4.99316969
LBR,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.7068473,98.977936,0.714146333
LBR,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.7928139,117.34293,1.52784143
LBR,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,6.2898226,117.34293,5.360205851
LBR,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.9108965,117.34293,0.776268753
LBR,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.8723555,120.70886,1.551133446
LBR,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,6.554036,120.70886,5.429622979
LBR,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.95405185,120.70886,0.790374335
LBR,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.9735407,125.094955,1.577634126
LBR,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,6.898892,125.094955,5.514924243
LBR,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.00875,125.094955,0.806387436
LBR,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.2175474,141.04704,1.572204138
LBR,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,7.860114,141.04704,5.572689792
LBR,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.120442,141.04704,0.794374699
LBR,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.5556004,162.84967,1.569300325
LBR,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,9.213226,162.84967,5.657503635
LBR,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.276538,162.84967,0.783875092
LBR,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.9291017,186.66263,1.569195559
LBR,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,10.722067,186.66263,5.74408868
LBR,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.4499462,186.66263,0.776773691
LBR,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,3.153218,199.41278,1.581251713
LBR,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,11.564248,199.41278,5.799150887
LBR,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.5617573,199.41278,0.783178139
MDG,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,4.6512017,214.7672,2.165694622
MDG,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,14.493075,214.7672,6.748272083
MDG,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.273881,214.7672,1.058765491
MDG,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,6.0976925,271.58212,2.245248141
MDG,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,18.921268,271.58212,6.967052176
MDG,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.986764,271.58212,1.099764594
MDG,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,8.18154,351.91367,2.324871324
MDG,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,25.269201,351.91367,7.180511345
MDG,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,4.021103,351.91367,1.142639046
MDG,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,10.64309,444.24255,2.395783565
MDG,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,32.643127,444.24255,7.348041515
MDG,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,5.2397733,444.24255,1.179484788
MDG,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,11.290277,477.81265,2.362908768
MDG,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,34.96707,477.81265,7.31815493
MDG,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,5.554216,477.81265,1.162425482
MDG,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,12.120994,519.54517,2.333000998
MDG,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,37.854496,519.54517,7.28608371
MDG,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,5.956152,519.54517,1.146416586
MDG,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,13.221817,567.3686,2.330375174
MDG,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,41.348183,567.3686,7.287710846
MDG,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,6.4832535,567.3686,1.142688104
MDG,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,14.839647,635.3254,2.335755347
MDG,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,46.297394,635.3254,7.287193932
MDG,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,7.2581944,635.3254,1.142437309
MDG,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,16.856974,717.64923,2.3489155
MDG,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,52.269215,717.64923,7.28339317
MDG,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,8.215916,717.64923,1.14483729
MDG,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,19.219257,807.1958,2.380990709
MDG,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,58.673656,807.1958,7.26882573
MDG,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,9.351452,807.1958,1.158510983
MWI,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.7411368,217.22585,0.341182599
MWI,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,4.0519514,217.22585,1.865317318
MWI,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.2855917,217.22585,0.131472244
MWI,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.97971433,285.63626,0.342993684
MWI,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,5.4418616,285.63626,1.905171843
MWI,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.38411126,285.63626,0.134475665
MWI,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.3516665,388.984,0.3474864
MWI,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,7.5624423,388.984,1.944152536
MWI,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.5405548,388.984,0.138965819
MWI,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.8142825,515.9013,0.351672403
MWI,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,10.188865,515.9013,1.97496401
MWI,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.7311216,515.9013,0.14171734
MWI,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.9787686,550.5262,0.35943223
MWI,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,11.094737,550.5262,2.01529682
MWI,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.80010974,550.5262,0.145335452
MWI,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.198248,598.3655,0.367375459
MWI,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,12.329469,598.3655,2.060524713
MWI,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.8947688,598.3655,0.149535493
MWI,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.5285509,671.7967,0.376386323
MWI,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,14.212036,671.7967,2.115526319
MWI,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.0332688,671.7967,0.153806769
MWI,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,3.0194983,780.75684,0.38673991
MWI,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,17.002783,780.75684,2.177730905
MWI,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.24019,780.75684,0.15884459
MWI,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,3.697188,921.8777,0.401049727
MWI,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,20.673672,921.8777,2.242561242
MWI,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.528965,921.8777,0.165853345
MWI,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,4.7073655,1095.9266,0.429532918
MWI,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,25.68916,1095.9266,2.344058443
MWI,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.9898906,1095.9266,0.181571521
MLI,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,4.0222974,252.0867,1.595600799
MLI,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,23.510736,252.0867,9.3264484
MLI,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.3947418,252.0867,0.553278614
MLI,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,5.5391674,305.98416,1.810279133
MLI,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,31.502026,305.98416,10.29531267
MLI,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.9962174,305.98416,0.652392398
MLI,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,7.6664844,379.3414,2.020998604
