Country Code,Year,Indicator,Value
MLI,2000,Open defecation,0.03043137733123615
MLI,2000,Unimproved,0.2515823014681058
MLI,2001,At least basic,0.3755407194910404
MLI,2001,Limited (shared),0.3482216612818624
MLI,2001,Open defecation,0.02972201347266065
MLI,2001,Unimproved,0.2465156057544365
MLI,2002,At least basic,0.38354034920484037
MLI,2002,Limited (shared),0.3459980911403073
MLI,2002,Open defecation,0.02901264961408486
MLI,2002,Unimproved,0.24144891004076752
MLI,2003,At least basic,0.3916191940731103
MLI,2003,Limited (shared),0.343695305844282
MLI,2003,Open defecation,0.02830328575550936
MLI,2003,Unimproved,0.2363822143270983
MLI,2004,At least basic,0.39977725409585024
MLI,2004,Limited (shared),0.3413133053937868
MLI,2004,Open defecation,0.02759392189693358
MLI,2004,Unimproved,0.2313155186134293
MLI,2005,At least basic,0.4080145292730616
MLI,2005,Limited (shared),0.3388520897888225
MLI,2005,Open defecation,0.02688455803835808
MLI,2005,Unimproved,0.2262488228997577
MLI,2006,At least basic,0.4163310196047418
MLI,2006,Limited (shared),0.3363116590293873
MLI,2006,Open defecation,0.0261751941797823
MLI,2006,Unimproved,0.2211821271860887
MLI,2007,At least basic,0.42472672509089193
MLI,2007,Limited (shared),0.3336920131154818
MLI,2007,Open defecation,0.025465830321206792
MLI,2007,Unimproved,0.2161154314724195
MLI,2008,At least basic,0.4332016457315121
MLI,2008,Limited (shared),0.33099315204710644
MLI,2008,Open defecation,0.02475646646263101
MLI,2008,Unimproved,0.2110487357587505
MLI,2009,At least basic,0.44175578152660244
MLI,2009,Limited (shared),0.32821507582426085
MLI,2009,Open defecation,0.02404710260405551
MLI,2009,Unimproved,0.2059820400450812
MLI,2010,At least basic,0.45038913247616086
MLI,2010,Limited (shared),0.3253577844469472
MLI,2010,Open defecation,0.02333773874547973
MLI,2010,Unimproved,0.2009153443314122
MLI,2011,At least basic,0.4591016985801912
MLI,2011,Limited (shared),0.3224212779151616
MLI,2011,Open defecation,0.02262837488690423
MLI,2011,Unimproved,0.1958486486177429
MLI,2012,At least basic,0.4678934798386916
MLI,2012,Limited (shared),0.319405556228906
MLI,2012,Open defecation,0.021919011028328442
MLI,2012,Unimproved,0.1907819529040739
MLI,2013,At least basic,0.47676447625166196
MLI,2013,Limited (shared),0.3163106193881804
MLI,2013,Open defecation,0.021209647169752942
MLI,2013,Unimproved,0.1857152571904047
MLI,2014,At least basic,0.4857146878191025
MLI,2014,Limited (shared),0.3131364673929847
MLI,2014,Open defecation,0.02050028331117716
MLI,2014,Unimproved,0.1806485614767357
MLI,2015,At least basic,0.4947441145410129
MLI,2015,Limited (shared),0.309883100243319
MLI,2015,Open defecation,0.01979091945260166
MLI,2015,Unimproved,0.1755818657630664
MLI,2016,At least basic,0.5038527564173935
MLI,2016,Limited (shared),0.3065505179391832
MLI,2016,Open defecation,0.01908155559402587
MLI,2016,Unimproved,0.1705151700493974
MLI,2017,At least basic,0.5130406134482456
MLI,2017,Limited (shared),0.3031387204805782
MLI,2017,Open defecation,0.01837219173545037
MLI,2017,Unimproved,0.16544847433572582
MLI,2018,At least basic,0.5223076856335662
MLI,2018,Limited (shared),0.2996477078675023
MLI,2018,Open defecation,0.01766282787687459
MLI,2018,Unimproved,0.16038177862205688
MLI,2019,At least basic,0.5316539729733569
MLI,2019,Limited (shared),0.2960774800999564
MLI,2019,Open defecation,0.01695346401829909
MLI,2019,Unimproved,0.1553150829083876
MLI,2020,At least basic,0.5410794754676176
MLI,2020,Limited (shared),0.2924280371779404
MLI,2020,Open defecation,0.0162441001597233
MLI,2020,Unimproved,0.1502483871947186
MLI,2021,At least basic,0.5505841931163465
MLI,2021,Limited (shared),0.2886993791014563
MLI,2021,Open defecation,0.0155347363011478
MLI,2021,Unimproved,0.14518169148104929
MLI,2022,At least basic,0.5601681259195473
MLI,2022,Limited (shared),0.2848915058705002
MLI,2022,Open defecation,0.01482537244257202
MLI,2022,Unimproved,0.1401149957673803
MLI,2023,At least basic,0.5698312738772183
MLI,2023,Limited (shared),0.2810044174850741
MLI,2023,Open defecation,0.01411600858399652
MLI,2023,Unimproved,0.135048300053711
MLI,2024,At least basic,0.5795736369893593
MLI,2024,Limited (shared),0.277038113945178
MLI,2024,Open defecation,0.013406644725420731
MLI,2024,Unimproved,0.1299816043400421
MOZ,2000,At least basic,0.3139669384279349
MOZ,2000,Limited (shared),0.06257309347458354
MOZ,2000,Open defecation,0.2380735137599345
MOZ,2000,Unimproved,0.3853864543375471
MOZ,2001,At least basic,0.3263906196910872
MOZ,2001,Limited (shared),0.06504911267861221
MOZ,2001,Open defecation,0.23002155893633472
MOZ,2001,Unimproved,0.3785387086939659
MOZ,2002,At least basic,0.33934176846400754
MOZ,2002,Limited (shared),0.06699766437287753
MOZ,2002,Open defecation,0.2219696041127327
MOZ,2002,Unimproved,0.3716909630503824
MOZ,2003,At least basic,0.3523315997140181
MOZ,2003,Limited (shared),0.06890753359004781
MOZ,2003,Open defecation,0.2139176492891329
MOZ,2003,Unimproved,0.36484321740680126
MOZ,2004,At least basic,0.3653601134411233
MOZ,2004,Limited (shared),0.07077872033012361
MOZ,2004,Open defecation,0.2058656944655331
MOZ,2004,Unimproved,0.3579954717632199
MOZ,2005,At least basic,0.3784273096453268
MOZ,2005,Limited (shared),0.07261122459310564
MOZ,2005,Open defecation,0.1978137396419311
MOZ,2005,Unimproved,0.35114772611963635
MOZ,2006,At least basic,0.3915331883266213
MOZ,2006,Limited (shared),0.07440504637899217
MOZ,2006,Open defecation,0.1897617848183313
MOZ,2006,Unimproved,0.3442999804760552
MOZ,2007,At least basic,0.40467774948501
MOZ,2007,Limited (shared),0.07616018568778446
MOZ,2007,Open defecation,0.1817098299947293
MOZ,2007,Unimproved,0.33745223483247627
MOZ,2008,At least basic,0.417860993120497
MOZ,2008,Limited (shared),0.07787664251948297
MOZ,2008,Open defecation,0.1736578751711295
MOZ,2008,Unimproved,0.3306044891888905
MOZ,2009,At least basic,0.43108291923307496
MOZ,2009,Limited (shared),0.07955441687408596
MOZ,2009,Open defecation,0.1656059203475297
MOZ,2009,Unimproved,0.3237567435453093
MOZ,2010,At least basic,0.4443435278227472
MOZ,2010,Limited (shared),0.08119350875159474
MOZ,2010,Open defecation,0.1575539655239277
MOZ,2010,Unimproved,0.3169089979017303
MOZ,2011,At least basic,0.4576428188895178
MOZ,2011,Limited (shared),0.08279391815200972
MOZ,2011,Open defecation,0.1495020107003279
MOZ,2011,Unimproved,0.3100612522581446
MOZ,2012,At least basic,0.47098079243337926
MOZ,2012,Limited (shared),0.0843556450753292
MOZ,2012,Open defecation,0.1414500558767281
MOZ,2012,Unimproved,0.30321350661456337
MOZ,2013,At least basic,0.484357448454335
MOZ,2013,Limited (shared),0.08587868952155446
MOZ,2013,Open defecation,0.1333981010531261
MOZ,2013,Unimproved,0.29636576097098444
MOZ,2014,At least basic,0.49777278695238913
MOZ,2014,Limited (shared),0.08736305149068593
MOZ,2014,Open defecation,0.1253461462295263
MOZ,2014,Unimproved,0.2895180153273986
MOZ,2015,At least basic,0.5112268079275338
MOZ,2015,Limited (shared),0.0888087309827222
MOZ,2015,Open defecation,0.1172941914059243
MOZ,2015,Unimproved,0.2826702696838197
MOZ,2016,At least basic,0.5247195113797735
MOZ,2016,Limited (shared),0.09021572799766363
MOZ,2016,Open defecation,0.1092422365823245
MOZ,2016,Unimproved,0.2758225240402385
MOZ,2017,At least basic,0.538250897309111
MOZ,2017,Limited (shared),0.09158404253551156
MOZ,2017,Open defecation,0.1011902817587247
MOZ,2017,Unimproved,0.26897477839665274
MOZ,2018,At least basic,0.5518209657155392
MOZ,2018,Limited (shared),0.09291367459626432
MOZ,2018,Open defecation,0.09313832693512268
MOZ,2018,Unimproved,0.2621270327530738
MOZ,2019,At least basic,0.5654297165990624
MOZ,2019,Limited (shared),0.09420462417992223
MOZ,2019,Open defecation,0.08508637211152291
MOZ,2019,Unimproved,0.2552792871094925
MOZ,2020,At least basic,0.5790771499596835
MOZ,2020,Limited (shared),0.09545689128648664
MOZ,2020,Open defecation,0.07703441728792314
MOZ,2020,Unimproved,0.24843154146590682
MOZ,2021,At least basic,0.5927632657973951
MOZ,2021,Limited (shared),0.0966704759159559
MOZ,2021,Open defecation,0.06898246246432109
MOZ,2021,Unimproved,0.2415837958223278
MOZ,2022,At least basic,0.6064880641122015
MOZ,2022,Limited (shared),0.09784537806833066
MOZ,2022,Open defecation,0.06093050764072132
MOZ,2022,Unimproved,0.2347360501787466
MOZ,2023,At least basic,0.6202515449041065
MOZ,2023,Limited (shared),0.09898159774361114
MOZ,2023,Open defecation,0.05287855281711927
MOZ,2023,Unimproved,0.22788830453516312
MOZ,2024,At least basic,0.6340537081731017
MOZ,2024,Limited (shared),0.10007913494179689
MOZ,2024,Open defecation,0.0448265979935195
MOZ,2024,Unimproved,0.2210405588915819
MRT,2000,At least basic,0.37009518524540774
MRT,2000,Limited (shared),0.1416474847229224
MRT,2000,Open defecation,0.2092124682973736
MRT,2000,Unimproved,0.27904486173429627
MRT,2001,At least basic,0.38256552573349034
MRT,2001,Limited (shared),0.1464202902988826
MRT,2001,Open defecation,0.2012730478957496
MRT,2001,Unimproved,0.2697411360718775
MRT,2002,At least basic,0.39503586622157294
MRT,2002,Limited (shared),0.15119309587484278
MRT,2002,Open defecation,0.1933336274941257
MRT,2002,Unimproved,0.2604374104094586
MRT,2003,At least basic,0.4075062067096521
MRT,2003,Limited (shared),0.1559659014508018
MRT,2003,Open defecation,0.1853942070925018
MRT,2003,Unimproved,0.2511336847470443
MRT,2004,At least basic,0.4199765471977346
MRT,2004,Limited (shared),0.160738707026762
MRT,2004,Open defecation,0.1774547866908779
MRT,2004,Unimproved,0.2418299590846254
MRT,2005,At least basic,0.43244688768581396
MRT,2005,Limited (shared),0.1655115126027209
MRT,2005,Open defecation,0.1695153662892562
MRT,2005,Unimproved,0.2325262334222089
MRT,2006,At least basic,0.4508468399415724
MRT,2006,Limited (shared),0.1643547064110053
MRT,2006,Open defecation,0.16157594588763233
MRT,2006,Unimproved,0.22322250775979
MRT,2007,At least basic,0.46957918785666986
MRT,2007,Limited (shared),0.16286550455995058
MRT,2007,Open defecation,0.1536365254860084
MRT,2007,Unimproved,0.2139187820973711
MRT,2008,At least basic,0.4886439314311028
MRT,2008,Limited (shared),0.1610439070495559
MRT,2008,Open defecation,0.1456971050843845
MRT,2008,Unimproved,0.2046150564349568
MRT,2009,At least basic,0.508041070664878
MRT,2009,Limited (shared),0.1588899138798234
MRT,2009,Open defecation,0.13775768468276062
MRT,2009,Unimproved,0.19531133077253798
MRT,2010,At least basic,0.5277706055579922
MRT,2010,Limited (shared),0.156403525050752
MRT,2010,Open defecation,0.1298182642811366
MRT,2010,Unimproved,0.1860076051101191
MRT,2011,At least basic,0.5478325361104418
MRT,2011,Limited (shared),0.15358474056234062
MRT,2011,Open defecation,0.121878843879515
MRT,2011,Unimproved,0.17670387944770252
MRT,2012,At least basic,0.5682268623222338
MRT,2012,Limited (shared),0.1504335604145913
MRT,2012,Open defecation,0.1139394234778911
MRT,2012,Unimproved,0.1674001537852837
MRT,2013,At least basic,0.5889535841933649
MRT,2013,Limited (shared),0.1469499846075031
MRT,2013,Open defecation,0.1060000030762671
MRT,2013,Unimproved,0.1580964281228648
MRT,2014,At least basic,0.6100127017238313
MRT,2014,Limited (shared),0.1431340131410751
MRT,2014,Open defecation,0.09806058267464322
MRT,2014,Unimproved,0.14879270246045048
MRT,2015,At least basic,0.6314042149136401
MRT,2015,Limited (shared),0.138985646015309
MRT,2015,Open defecation,0.0901211622730193
MRT,2015,Unimproved,0.1394889767980317
MRT,2016,At least basic,0.6531281237627842
MRT,2016,Limited (shared),0.1345048832302032
MRT,2016,Open defecation,0.08218174187139539
MRT,2016,Unimproved,0.1301852511356174
MRT,2017,At least basic,0.6751844282712708
MRT,2017,Limited (shared),0.12969172478575922
MRT,2017,Open defecation,0.07424232146977147
MRT,2017,Unimproved,0.12088152547319851
MRT,2018,At least basic,0.6975731284390965
MRT,2018,Limited (shared),0.1245461706819764
MRT,2018,Open defecation,0.06630290106814982
MRT,2018,Unimproved,0.1115777998107774
MRT,2019,At least basic,0.7202942242662571
MRT,2019,Limited (shared),0.1190682209188539
MRT,2019,Open defecation,0.0583634806665259
MRT,2019,Unimproved,0.1022740741483631
MRT,2020,At least basic,0.7433477157527606
MRT,2020,Limited (shared),0.11325787549639321
MRT,2020,Open defecation,0.05042406026490198
MRT,2020,Unimproved,0.09297034848594421
MRT,2021,At least basic,0.7667336028986032
MRT,2021,Limited (shared),0.10711513441459349
MRT,2021,Open defecation,0.042484639863278065
MRT,2021,Unimproved,0.08366662282352536
MRT,2022,At least basic,0.7904518857037804
MRT,2022,Limited (shared),0.1006399976734543
MRT,2022,Open defecation,0.03454521946165414
MRT,2022,Unimproved,0.07436289716111105
MRT,2023,At least basic,0.8145025641683028
MRT,2023,Limited (shared),0.09383246527297474
MRT,2023,Open defecation,0.026605799060030223
MRT,2023,Unimproved,0.0650591714986922
MRT,2024,At least basic,0.8145025641683028
MRT,2024,Limited (shared),0.09383246527297473
MRT,2024,Open defecation,0.0186663786584063
MRT,2024,Unimproved,0.07299859190031611
MUS,2000,At least basic,0.923948280925777
MUS,2000,Limited (shared),0.07015596061041379
MUS,2000,Open defecation,0.000519625808458688
MUS,2000,Unimproved,0.005376132655350556
MUS,2001,At least basic,0.926382379632743
MUS,2001,Limited (shared),0.06791779405880713
MUS,2001,Open defecation,0.000594248265555919
MUS,2001,Unimproved,0.005105578042893981
MUS,2002,At least basic,0.9288173658745343
MUS,2002,Limited (shared),0.06567873997237492
MUS,2002,Open defecation,0.000668870722653168
MUS,2002,Unimproved,0.004835023430437531
MUS,2003,At least basic,0.9312532396511503
MUS,2003,Limited (shared),0.06343879835111835
MUS,2003,Open defecation,0.0007434931797503989
MUS,2003,Unimproved,0.004564468817980956
MUS,2004,At least basic,0.9336900009625918
MUS,2004,Limited (shared),0.061197969195036214
MUS,2004,Open defecation,0.0008181156368476469
MUS,2004,Unimproved,0.0042939142055243625
MUS,2005,At least basic,0.9361276498088578
MUS,2005,Limited (shared),0.0589562525041297
MUS,2005,Open defecation,0.000892738093944896
MUS,2005,Unimproved,0.00402335959306777
MUS,2006,At least basic,0.938566186189949
MUS,2006,Limited (shared),0.056713648278397644
MUS,2006,Open defecation,0.000967360551042127
MUS,2006,Unimproved,0.003752804980611337
MUS,2007,At least basic,0.9410056101058645
MUS,2007,Limited (shared),0.054470156517841185
MUS,2007,Open defecation,0.001041983008139375
MUS,2007,Unimproved,0.0034822503681548873
MUS,2008,At least basic,0.9434459215566059
MUS,2008,Limited (shared),0.052225777222459205
MUS,2008,Open defecation,0.001116605465236624
MUS,2008,Unimproved,0.003211695755698294
MUS,2009,At least basic,0.9458871205421715
MUS,2009,Limited (shared),0.04998051039225282
MUS,2009,Open defecation,0.001191227922333855
MUS,2009,Unimproved,0.002941141143241719
MUS,2010,At least basic,0.9483292070625629
MUS,2010,Limited (shared),0.04773435602722091
MUS,2010,Open defecation,0.0012658503794311042
MUS,2010,Unimproved,0.0026705865307851263
MUS,2011,At least basic,0.9507721811177784
MUS,2011,Limited (shared),0.04548731412736459
MUS,2011,Open defecation,0.001340472836528352
MUS,2011,Unimproved,0.002400031918328676
MUS,2012,At least basic,0.9532160427078195
MUS,2012,Limited (shared),0.04323938469268274
MUS,2012,Open defecation,0.0014150952936255832
MUS,2012,Unimproved,0.002129477305872243
MUS,2013,At least basic,0.955660791832685
MUS,2013,Limited (shared),0.040990567723176496
MUS,2013,Open defecation,0.001489717750722832
MUS,2013,Unimproved,0.00185892269341565
MUS,2014,At least basic,0.9581064284923761
MUS,2014,Limited (shared),0.03874086321884473
MUS,2014,Open defecation,0.001564340207820063
MUS,2014,Unimproved,0.001588368080959075
MUS,2015,At least basic,0.9605529526868917
MUS,2015,Limited (shared),0.036490271179688546
MUS,2015,Open defecation,0.001638962664917312
MUS,2015,Unimproved,0.001317813468502482
MUS,2016,At least basic,0.9630003644162325
MUS,2016,Limited (shared),0.03423879160570684
MUS,2016,Open defecation,0.00171358512201456
MUS,2016,Unimproved,0.0010472588560460322
MUS,2017,At least basic,0.9654486636803981
MUS,2017,Limited (shared),0.03198642449690074
MUS,2017,Open defecation,0.001788207579111791
MUS,2017,Unimproved,0.0007767042435894569
MUS,2018,At least basic,0.9678978504793889
MUS,2018,Limited (shared),0.029733169853269098
MUS,2018,Open defecation,0.0018628300362090399
MUS,2018,Unimproved,0.000506149631133006
MUS,2019,At least basic,0.9703479248132042
MUS,2019,Limited (shared),0.02747902767481307
MUS,2019,Open defecation,0.001937452493306289
MUS,2019,Unimproved,0.000235595018676413
MUS,2020,At least basic,0.972764879216824
MUS,2020,Limited (shared),0.02522311617163627
MUS,2020,Open defecation,0.002012004611539616
MUS,2020,Unimproved,0.0
MUS,2021,At least basic,0.9749528741318517
MUS,2021,Limited (shared),0.02296106578163891
MUS,2021,Open defecation,0.002086060086509277
MUS,2021,Unimproved,4.38538094727e-17
MUS,2022,At least basic,0.9771405728081263
MUS,2022,Limited (shared),0.020699351679424362
MUS,2022,Open defecation,0.0021600755124492723
MUS,2022,Unimproved,9.714451465469999e-18
MUS,2023,At least basic,0.9793279754858897
MUS,2023,Limited (shared),0.018437973592272
MUS,2023,Open defecation,0.002234050921838438
MUS,2023,Unimproved,0.0
MUS,2024,At least basic,0.9815150824051257
MUS,2024,Limited (shared),0.01617693124775379
MUS,2024,Open defecation,0.00230798634712055
MUS,2024,Unimproved,3.94129173742e-17
MWI,2000,At least basic,0.24228798149631772
MWI,2000,Limited (shared),0.1804443159333936
MWI,2000,Open defecation,0.024567320249227288
MWI,2000,Unimproved,0.5527003823210613
MWI,2001,At least basic,0.24187714427922571
MWI,2001,Limited (shared),0.18085515315048561
MWI,2001,Open defecation,0.023893271703532826
MWI,2001,Unimproved,0.5533744308667558
MWI,2002,At least basic,0.24146630706213368
MWI,2002,Limited (shared),0.1812659903675776
MWI,2002,Open defecation,0.02321922315783809
MWI,2002,Unimproved,0.5540484794124506
MWI,2003,At least basic,0.2410554698450418
MWI,2003,Limited (shared),0.1816768275846695
MWI,2003,Open defecation,0.02254517461214334
MWI,2003,Unimproved,0.5547225279581454
MWI,2004,At least basic,0.2406446326279498
MWI,2004,Limited (shared),0.18208766480176142
MWI,2004,Open defecation,0.02187112606644888
MWI,2004,Unimproved,0.5553965765038399
MWI,2005,At least basic,0.2543734063453731
MWI,2005,Limited (shared),0.1932399458288937
MWI,2005,Open defecation,0.02119707752075414
MWI,2005,Unimproved,0.5311895703049792
MWI,2006,At least basic,0.2680538181876776
MWI,2006,Limited (shared),0.2044405887311538
MWI,2006,Open defecation,0.02052302897505967
MWI,2006,Unimproved,0.506982564106109
MWI,2007,At least basic,0.2816858681548531
MWI,2007,Limited (shared),0.21568959350853378
MWI,2007,Open defecation,0.01984898042936493
MWI,2007,Unimproved,0.4827755579072482
MWI,2008,At least basic,0.2952695562469098
MWI,2008,Limited (shared),0.2269869601610417
MWI,2008,Open defecation,0.01917493188367018
MWI,2008,Unimproved,0.45856855170837835
MWI,2009,At least basic,0.30880488246383747
MWI,2009,Limited (shared),0.2383326886886695
MWI,2009,Open defecation,0.01850088333797572
MWI,2009,Unimproved,0.4343615455095173
MWI,2010,At least basic,0.3222918468056413
MWI,2010,Limited (shared),0.2497267790914212
MWI,2010,Open defecation,0.01782683479228098
MWI,2010,Unimproved,0.4101545393106565
MWI,2011,At least basic,0.33573044927232637
MWI,2011,Limited (shared),0.2611692313693007
MWI,2011,Open defecation,0.01715278624658623
MWI,2011,Unimproved,0.3859475331117866
MWI,2012,At least basic,0.3491206898638824
MWI,2012,Limited (shared),0.2726600455223003
MWI,2012,Open defecation,0.01647873770089177
MWI,2012,Unimproved,0.3617405269129256
MWI,2013,At least basic,0.3624625685803196
MWI,2013,Limited (shared),0.2841992215504276
MWI,2013,Open defecation,0.01580468915519702
MWI,2013,Unimproved,0.33753352071405573
MWI,2014,At least basic,0.3757560854216277
MWI,2014,Limited (shared),0.2957867594536751
MWI,2014,Open defecation,0.015130640609502559
MWI,2014,Unimproved,0.3133265145151947
MWI,2015,At least basic,0.38900124038781714
MWI,2015,Limited (shared),0.3074226592320503
MWI,2015,Open defecation,0.014456592063807821
MWI,2015,Unimproved,0.2891195083163248
MWI,2016,At least basic,0.4021980334788775
MWI,2016,Limited (shared),0.3191069208855453
MWI,2016,Open defecation,0.013782543518113071
MWI,2016,Unimproved,0.26491250211746403
MWI,2017,At least basic,0.4153464646948191
MWI,2017,Limited (shared),0.3308395444141684
MWI,2017,Open defecation,0.01310849497241861
MWI,2017,Unimproved,0.2407054959185939
MWI,2018,At least basic,0.4284465340356317
MWI,2018,Limited (shared),0.34262052981791125
MWI,2018,Open defecation,0.012434446426723872
MWI,2018,Unimproved,0.2164984897197331
MWI,2019,At least basic,0.4414982415013256
MWI,2019,Limited (shared),0.354449877096782
MWI,2019,Open defecation,0.01176039788102941
MWI,2019,Unimproved,0.19229148352086298
MWI,2020,At least basic,0.4545015870918904
MWI,2020,Limited (shared),0.3663275862507727
MWI,2020,Open defecation,0.01108634933533466
MWI,2020,Unimproved,0.1680844773220022
MWI,2021,At least basic,0.4674565708073361
MWI,2021,Limited (shared),0.3782536572798916
MWI,2021,Open defecation,0.01041230078963991
MWI,2021,Unimproved,0.1438774711231324
MWI,2022,At least basic,0.4803631926476532
MWI,2022,Limited (shared),0.39022809018413007
MWI,2022,Open defecation,0.009738252243945453
MWI,2022,Unimproved,0.1196704649242713
MWI,2023,At least basic,0.4803631926476532
MWI,2023,Limited (shared),0.39022809018413007
MWI,2023,Open defecation,0.009064203698250707
MWI,2023,Unimproved,0.120344513469966
MWI,2024,At least basic,0.4803631926476532
MWI,2024,Limited (shared),0.39022809018413007
MWI,2024,Open defecation,0.008390155152556247
MWI,2024,Unimproved,0.12101856201566051
NAM,2000,At least basic,0.588136460417765
NAM,2000,Limited (shared),0.2108804100459855
NAM,2000,Open defecation,0.1592133016962845
NAM,2000,Unimproved,0.04176982783996493
NAM,2001,At least basic,0.5840810872081217
NAM,2001,Limited (shared),0.2113371487312189
NAM,2001,Open defecation,0.1608090805008078
NAM,2001,Unimproved,0.04377268355985166
NAM,2002,At least basic,0.5800384406552281
NAM,2002,Limited (shared),0.21178116075970352
NAM,2002,Open defecation,0.1624048593053311
NAM,2002,Unimproved,0.04577553927973725
NAM,2003,At least basic,0.576008520759083
NAM,2003,Limited (shared),0.2122124461314385
NAM,2003,Open defecation,0.164000638109855
NAM,2003,Unimproved,0.0477783949996234
NAM,2004,At least basic,0.5719913275196888
NAM,2004,Limited (shared),0.2126310048464239
NAM,2004,Open defecation,0.1655964169143783
NAM,2004,Unimproved,0.049781250719508986
NAM,2005,At least basic,0.5679868609370426
NAM,2005,Limited (shared),0.2130368369046601
NAM,2005,Open defecation,0.16719219571890162
NAM,2005,Unimproved,0.05178410643939571
NAM,2006,At least basic,0.5639951210111472
NAM,2006,Limited (shared),0.21342994230614662
NAM,2006,Open defecation,0.168787974523425
NAM,2006,Unimproved,0.053786962159281304
NAM,2007,At least basic,0.5600161077419997
NAM,2007,Limited (shared),0.2138103210508839
NAM,2007,Open defecation,0.17038375332794828
NAM,2007,Unimproved,0.05578981787916803
NAM,2008,At least basic,0.5560498211296031
NAM,2008,Limited (shared),0.2141779731388717
NAM,2008,Open defecation,0.17197953213247222
NAM,2008,Unimproved,0.057792673599053046
NAM,2009,At least basic,0.5520962611739546
NAM,2009,Limited (shared),0.21453289857011013
NAM,2009,Open defecation,0.1735753109369955
NAM,2009,Unimproved,0.05979552931893977
NAM,2010,At least basic,0.5481554278750567
NAM,2010,Limited (shared),0.2148750973445991
NAM,2010,Open defecation,0.17517108974151882
NAM,2010,Unimproved,0.06179838503882536
NAM,2011,At least basic,0.544227321232907
NAM,2011,Limited (shared),0.21520456946233882
NAM,2011,Open defecation,0.1767668685460421
NAM,2011,Unimproved,0.06380124075871209
NAM,2012,At least basic,0.5403119412475079
NAM,2012,Limited (shared),0.2155213149233289
NAM,2012,Open defecation,0.17836264735056548
NAM,2012,Unimproved,0.06580409647859767
NAM,2013,At least basic,0.5364092879188571
NAM,2013,Limited (shared),0.21582533372756982
NAM,2013,Open defecation,0.1799584261550893
NAM,2013,Unimproved,0.06780695219848383
NAM,2014,At least basic,0.5325193612469565
NAM,2014,Limited (shared),0.2161166258750615
NAM,2014,Open defecation,0.1815542049596127
NAM,2014,Unimproved,0.06980980791836942
NAM,2015,At least basic,0.5286421612318049
NAM,2015,Limited (shared),0.21639519136580312
NAM,2015,Open defecation,0.18314998376413602
NAM,2015,Unimproved,0.07181266363825614
NAM,2016,At least basic,0.5247776878734031
NAM,2016,Limited (shared),0.21666103019979602
NAM,2016,Open defecation,0.1847457625686593
NAM,2016,Unimproved,0.07381551935814173
NAM,2017,At least basic,0.5209259411717502
NAM,2017,Limited (shared),0.21691414237703882
NAM,2017,Open defecation,0.1863415413731826
NAM,2017,Unimproved,0.07581837507802845
NAM,2018,At least basic,0.5170869211268472
NAM,2018,Limited (shared),0.2171545278975329
NAM,2018,Open defecation,0.1879373201777059
NAM,2018,Unimproved,0.07782123079791405
NAM,2019,At least basic,0.5145525956008768
NAM,2019,Limited (shared),0.21609021889909322
NAM,2019,Open defecation,0.1895330989822298
NAM,2019,Unimproved,0.0798240865178002
NAM,2020,At least basic,0.5120182700749072
NAM,2020,Limited (shared),0.2150259099006539
NAM,2020,Open defecation,0.1911288777867532
NAM,2020,Unimproved,0.08182694223768579
NAM,2021,At least basic,0.5094839445489369
NAM,2021,Limited (shared),0.21396160090221422
NAM,2021,Open defecation,0.1927246565912765
NAM,2021,Unimproved,0.0838297979575725
NAM,2022,At least basic,0.5069496190229673
NAM,2022,Limited (shared),0.2128972919037749
NAM,2022,Open defecation,0.1943204353957998
NAM,2022,Unimproved,0.0858326536774581
NAM,2023,At least basic,0.5044152934969969
NAM,2023,Limited (shared),0.21183298290533523
NAM,2023,Open defecation,0.19591621420032312
NAM,2023,Unimproved,0.08783550939734482
NAM,2024,At least basic,0.5018809679710273
NAM,2024,Limited (shared),0.21076867390689588
NAM,2024,Open defecation,0.197511993004847
NAM,2024,Unimproved,0.08983836511722984
NER,2000,At least basic,0.2554711386010365
NER,2000,Limited (shared),0.1885705732504232
NER,2000,Open defecation,0.2247565144856776
NER,2000,Unimproved,0.3312017736628627
NER,2001,At least basic,0.2652077700347011
NER,2001,Limited (shared),0.1957574601176773
NER,2001,Open defecation,0.2187016749587656
NER,2001,Unimproved,0.3203330948888561
NER,2002,At least basic,0.27494440146836313
NER,2002,Limited (shared),0.20294434698492939
NER,2002,Open defecation,0.2126468354318536
NER,2002,Unimproved,0.30946441611485404
NER,2003,At least basic,0.2846810329020277
NER,2003,Limited (shared),0.21013123385218338
NER,2003,Open defecation,0.2065919959049415
NER,2003,Unimproved,0.2985957373408473
NER,2004,At least basic,0.29441766433569233
NER,2004,Limited (shared),0.2173181207194375
NER,2004,Open defecation,0.2005371563780295
NER,2004,Unimproved,0.2877270585668407
NER,2005,At least basic,0.30544149405109
NER,2005,Limited (shared),0.22321780930495388
NER,2005,Open defecation,0.1944823168511175
NER,2005,Unimproved,0.2768583797928386
NER,2006,At least basic,0.3165477357226959
NER,2006,Limited (shared),0.2290350859342666
NER,2006,Open defecation,0.18842747732420548
NER,2006,Unimproved,0.265989701018832
NER,2007,At least basic,0.3277363893505043
NER,2007,Limited (shared),0.2347699506073724
NER,2007,Open defecation,0.18237263779729118
NER,2007,Unimproved,0.25512102224483213
NER,2008,At least basic,0.33900745493452095
NER,2008,Limited (shared),0.2404224033242744
NER,2008,Open defecation,0.17631779827037922
