Country Code,Year,Indicator,Value
LSO,2004,Limited (more than 30 mins),0.09580530595908257
LSO,2004,Surface water,0.002242455116332707
LSO,2004,Unimproved,0.07019621408913125
LSO,2005,At least basic,0.8373708205569909
LSO,2005,Limited (more than 30 mins),0.09216379016756207
LSO,2005,Surface water,0.0023429451344245318
LSO,2005,Unimproved,0.06812244414102249
LSO,2006,At least basic,0.8430019425422489
LSO,2006,Limited (more than 30 mins),0.08850594811232099
LSO,2006,Surface water,0.002443435152516358
LSO,2006,Unimproved,0.06604867419291374
LSO,2007,At least basic,0.8486493907912266
LSO,2007,Limited (more than 30 mins),0.08483177979336019
LSO,2007,Surface water,0.002543925170608219
LSO,2007,Unimproved,0.06397490424480495
LSO,2008,At least basic,0.8543131653039261
LSO,2008,Limited (more than 30 mins),0.08114128521067769
LSO,2008,Surface water,0.002644415188700044
LSO,2008,Unimproved,0.06190113429669619
LSO,2009,At least basic,0.8599932660803462
LSO,2009,Limited (more than 30 mins),0.07743446436427448
LSO,2009,Surface water,0.00274490520679187
LSO,2009,Unimproved,0.05982736434858744
LSO,2010,At least basic,0.865689693120486
LSO,2010,Limited (more than 30 mins),0.07371131725415153
LSO,2010,Surface water,0.002845395224883731
LSO,2010,Unimproved,0.05775359440047865
LSO,2011,At least basic,0.8714024464243476
LSO,2011,Limited (more than 30 mins),0.06997184388030689
LSO,2011,Surface water,0.0029458852429755573
LSO,2011,Unimproved,0.055679824452369894
LSO,2012,At least basic,0.8771315259919292
LSO,2012,Limited (more than 30 mins),0.06621604424274168
LSO,2012,Surface water,0.003046375261067382
LSO,2012,Unimproved,0.05360605450426171
LSO,2013,At least basic,0.8828769318232322
LSO,2013,Limited (more than 30 mins),0.0624439183414556
LSO,2013,Surface water,0.0031468652791592426
LSO,2013,Unimproved,0.05153228455615291
LSO,2014,At least basic,0.8886386639182549
LSO,2014,Limited (more than 30 mins),0.05865546617644995
LSO,2014,Surface water,0.0032473552972510688
LSO,2014,Unimproved,0.04945851460804416
LSO,2015,At least basic,0.8944167222769991
LSO,2015,Limited (more than 30 mins),0.05485068774772259
LSO,2015,Surface water,0.003347845315342894
LSO,2015,Unimproved,0.047384744659935404
LSO,2016,At least basic,0.9002111068994642
LSO,2016,Limited (more than 30 mins),0.05102958305527452
LSO,2016,Surface water,0.00344833533343472
LSO,2016,Unimproved,0.04531097471182665
LSO,2017,At least basic,0.9060218177856487
LSO,2017,Limited (more than 30 mins),0.04719215209910686
LSO,2017,Surface water,0.003548825351526581
LSO,2017,Unimproved,0.04323720476371786
LSO,2018,At least basic,0.9118488549355551
LSO,2018,Limited (more than 30 mins),0.04333839487921736
LSO,2018,Surface water,0.0036493153696184073
LSO,2018,Unimproved,0.04116343481560911
LSO,2019,At least basic,0.9176922183491821
LSO,2019,Limited (more than 30 mins),0.03946831139560729
LSO,2019,Surface water,0.003749805387710232
LSO,2019,Unimproved,0.039089664867500346
LSO,2020,At least basic,0.9235519080265289
LSO,2020,Limited (more than 30 mins),0.035581901648277486
LSO,2020,Surface water,0.0038502954058020926
LSO,2020,Unimproved,0.037015894919391557
LSO,2021,At least basic,0.9294279239675974
LSO,2021,Limited (more than 30 mins),0.03167916563722585
LSO,2021,Surface water,0.003950785423893919
LSO,2021,Unimproved,0.03494212497128281
LSO,2022,At least basic,0.9353202661723866
LSO,2022,Limited (more than 30 mins),0.02776010336245363
LSO,2022,Surface water,0.004051275441985744
LSO,2022,Unimproved,0.03286835502317405
LSO,2023,At least basic,0.9412289346408964
LSO,2023,Limited (more than 30 mins),0.0238247148239607
LSO,2023,Surface water,0.004151765460077605
LSO,2023,Unimproved,0.03079458507506526
LSO,2024,At least basic,0.9471539293731258
LSO,2024,Limited (more than 30 mins),0.0198730000217482
LSO,2024,Surface water,0.004252255478169431
LSO,2024,Unimproved,0.028720815126956508
MDG,2000,At least basic,0.7155554895823246
MDG,2000,Limited (more than 30 mins),0.028851371923861387
MDG,2000,Surface water,0.132535745086484
MDG,2000,Unimproved,0.12305739340733
MDG,2001,At least basic,0.7185233119320469
MDG,2001,Limited (more than 30 mins),0.030900268072844028
MDG,2001,Surface water,0.1272643345941378
MDG,2001,Unimproved,0.12331208540097119
MDG,2002,At least basic,0.7214663063828938
MDG,2002,Limited (more than 30 mins),0.03297399212070317
MDG,2002,Surface water,0.12199292410179399
MDG,2002,Unimproved,0.1235667773946091
MDG,2003,At least basic,0.7243844729348625
MDG,2003,Limited (more than 30 mins),0.0350725440674394
MDG,2003,Surface water,0.1167215136094478
MDG,2003,Unimproved,0.12382146938825031
MDG,2004,At least basic,0.7272778115879543
MDG,2004,Limited (more than 30 mins),0.03719592391305241
MDG,2004,Surface water,0.1114501031171039
MDG,2004,Unimproved,0.1240761613818893
MDG,2005,At least basic,0.7301463223421705
MDG,2005,Limited (more than 30 mins),0.03934413165754236
MDG,2005,Surface water,0.1061786926247578
MDG,2005,Unimproved,0.1243308533755294
MDG,2006,At least basic,0.7329900051975092
MDG,2006,Limited (more than 30 mins),0.04151716730090854
MDG,2006,Surface water,0.1009072821324139
MDG,2006,Unimproved,0.1245855453691684
MDG,2007,At least basic,0.7358088601539707
MDG,2007,Limited (more than 30 mins),0.04371503084315194
MDG,2007,Surface water,0.09563587164007004
MDG,2007,Unimproved,0.12484023736280729
MDG,2008,At least basic,0.7386028872115564
MDG,2008,Limited (more than 30 mins),0.045937722284272266
MDG,2008,Surface water,0.09036446114772388
MDG,2008,Unimproved,0.1250949293564474
MDG,2009,At least basic,0.7413720863702647
MDG,2009,Limited (more than 30 mins),0.04818524162426883
MDG,2009,Surface water,0.08509305065538002
MDG,2009,Unimproved,0.1253496213500864
MDG,2010,At least basic,0.7441164576300959
MDG,2010,Limited (more than 30 mins),0.050457588863142604
MDG,2010,Surface water,0.07982164016303386
MDG,2010,Unimproved,0.1256043133437277
MDG,2011,At least basic,0.7468360009910512
MDG,2011,Limited (more than 30 mins),0.052754764000893316
MDG,2011,Surface water,0.07455022967068999
MDG,2011,Unimproved,0.1258590053373655
MDG,2012,At least basic,0.7495307164531287
MDG,2012,Limited (more than 30 mins),0.05507676703752068
MDG,2012,Surface water,0.06927881917834383
MDG,2012,Unimproved,0.1261136973310067
MDG,2013,At least basic,0.75220060401633
MDG,2013,Limited (more than 30 mins),0.05742359797302427
MDG,2013,Surface water,0.06400740868599997
MDG,2013,Unimproved,0.1263683893246457
MDG,2014,At least basic,0.754845663680655
MDG,2014,Limited (more than 30 mins),0.05979525680740536
MDG,2014,Surface water,0.05873599819365609
MDG,2014,Unimproved,0.1266230813182835
MDG,2015,At least basic,0.7574658954461022
MDG,2015,Limited (more than 30 mins),0.06219174354066311
MDG,2015,Surface water,0.053464587701309935
MDG,2015,Unimproved,0.1268777733119248
MDG,2016,At least basic,0.760061299312673
MDG,2016,Limited (more than 30 mins),0.06461305817279722
MDG,2016,Surface water,0.04819317720896606
MDG,2016,Unimproved,0.1271324653055638
MDG,2017,At least basic,0.7626318752803677
MDG,2017,Limited (more than 30 mins),0.06705920070380855
MDG,2017,Surface water,0.042921766716619916
MDG,2017,Unimproved,0.1273871572992039
MDG,2018,At least basic,0.7651776233491845
MDG,2018,Limited (more than 30 mins),0.06953017113369668
MDG,2018,Surface water,0.03765035622427604
MDG,2018,Unimproved,0.1276418492928428
MDG,2019,At least basic,0.7676985435191245
MDG,2019,Limited (more than 30 mins),0.0720259694624616
MDG,2019,Surface water,0.03237894573192989
MDG,2019,Unimproved,0.1278965412864841
MDG,2020,At least basic,0.7701946357901892
MDG,2020,Limited (more than 30 mins),0.07454659569010288
MDG,2020,Surface water,0.02710753523958601
MDG,2020,Unimproved,0.1281512332801219
MDG,2021,At least basic,0.7726659001623756
MDG,2021,Limited (more than 30 mins),0.07709204981662139
MDG,2021,Surface water,0.021836124747242138
MDG,2021,Unimproved,0.1284059252737609
MDG,2022,At least basic,0.7751123366356851
MDG,2022,Limited (more than 30 mins),0.0796623318420167
MDG,2022,Surface water,0.016564714254895987
MDG,2022,Unimproved,0.1286606172674021
MDG,2023,At least basic,0.7775339452101195
MDG,2023,Limited (more than 30 mins),0.08225744176628837
MDG,2023,Surface water,0.01129330376255211
MDG,2023,Unimproved,0.12891530926104
MDG,2024,At least basic,0.7820707072495998
MDG,2024,Limited (more than 30 mins),0.08273739822551306
MDG,2024,Surface water,0.006021893270205965
MDG,2024,Unimproved,0.1291700012546812
MLI,2000,At least basic,0.7932571420549824
MLI,2000,Limited (more than 30 mins),0.0347787955931345
MLI,2000,Surface water,0.01092650084907163
MLI,2000,Unimproved,0.1610375615028114
MLI,2001,At least basic,0.7994542415980728
MLI,2001,Limited (more than 30 mins),0.03505049520584905
MLI,2001,Surface water,0.010462811987683548
MLI,2001,Unimproved,0.1550324512083947
MLI,2002,At least basic,0.805386955201955
MLI,2002,Limited (more than 30 mins),0.0355865807577716
MLI,2002,Surface water,0.009999123126295473
MLI,2002,Unimproved,0.1490273409139779
MLI,2003,At least basic,0.8113156014732347
MLI,2003,Limited (more than 30 mins),0.03612673364229678
MLI,2003,Surface water,0.009535434264907536
MLI,2003,Unimproved,0.143022230619561
MLI,2004,At least basic,0.8172401804119117
MLI,2004,Limited (more than 30 mins),0.0366709538594246
MLI,2004,Surface water,0.009071745403519458
MLI,2004,Unimproved,0.1370171203251442
MLI,2005,At least basic,0.8231606920179863
MLI,2005,Limited (more than 30 mins),0.0372192414091549
MLI,2005,Surface water,0.008608056542131379
MLI,2005,Unimproved,0.13101201003072752
MLI,2006,At least basic,0.8290771362914582
MLI,2006,Limited (more than 30 mins),0.03777159629148784
MLI,2006,Surface water,0.008144367680743302
MLI,2006,Unimproved,0.1250068997363107
MLI,2007,At least basic,0.8349895132323277
MLI,2007,Limited (more than 30 mins),0.03832801850642312
MLI,2007,Surface water,0.007680678819355222
MLI,2007,Unimproved,0.11900178944189391
MLI,2008,At least basic,0.8408978228405943
MLI,2008,Limited (more than 30 mins),0.038888508053961324
MLI,2008,Surface water,0.007216989957967144
MLI,2008,Unimproved,0.1129966791474772
MLI,2009,At least basic,0.8468020651162586
MLI,2009,Limited (more than 30 mins),0.039453064934102
MLI,2009,Surface water,0.006753301096579065
MLI,2009,Unimproved,0.10699156885306041
MLI,2010,At least basic,0.8527022400593204
MLI,2010,Limited (more than 30 mins),0.040021689146845035
MLI,2010,Surface water,0.0062896122351909865
MLI,2010,Unimproved,0.1009864585586436
MLI,2011,At least basic,0.8585983476697772
MLI,2011,Limited (more than 30 mins),0.04059438069219084
MLI,2011,Surface water,0.005825923373802908
MLI,2011,Unimproved,0.09498134826422913
MLI,2012,At least basic,0.8644903879476337
MLI,2012,Limited (more than 30 mins),0.04117113957013913
MLI,2012,Surface water,0.00536223451241483
MLI,2012,Unimproved,0.08897623796981236
MLI,2013,At least basic,0.8703783608928878
MLI,2013,Limited (more than 30 mins),0.041751965780689904
MLI,2013,Surface water,0.004898545651026751
MLI,2013,Unimproved,0.08297112767539559
MLI,2014,At least basic,0.8762622665055391
MLI,2014,Limited (more than 30 mins),0.04233685932384347
MLI,2014,Surface water,0.004434856789638673
MLI,2014,Unimproved,0.07696601738097883
MLI,2015,At least basic,0.8821421047855877
MLI,2015,Limited (more than 30 mins),0.04292582019959965
MLI,2015,Surface water,0.003971167928250594
MLI,2015,Unimproved,0.07096090708656205
MLI,2016,At least basic,0.888017875733034
MLI,2016,Limited (more than 30 mins),0.04351884840795819
MLI,2016,Surface water,0.003507479066862516
MLI,2016,Unimproved,0.06495579679214529
MLI,2017,At least basic,0.8938895793478775
MLI,2017,Limited (more than 30 mins),0.044115943948919496
MLI,2017,Surface water,0.003043790205474437
MLI,2017,Unimproved,0.05895068649772853
MLI,2018,At least basic,0.8997572156301186
MLI,2018,Limited (more than 30 mins),0.04471710682248329
MLI,2018,Surface water,0.002580101344086358
MLI,2018,Unimproved,0.05294557620331176
MLI,2019,At least basic,0.9056207845797571
MLI,2019,Limited (more than 30 mins),0.04532233702864957
MLI,2019,Surface water,0.00211641248269828
MLI,2019,Unimproved,0.046940465908894995
MLI,2020,At least basic,0.9114802861967931
MLI,2020,Limited (more than 30 mins),0.04593163456741847
MLI,2020,Surface water,0.0016527236213102008
MLI,2020,Unimproved,0.040935355614478225
MLI,2021,At least basic,0.9173357204812264
MLI,2021,Limited (more than 30 mins),0.04654499943879003
MLI,2021,Surface water,0.0011890347599222651
MLI,2021,Unimproved,0.03493024532006132
MLI,2022,At least basic,0.9231870874330551
MLI,2022,Limited (more than 30 mins),0.04716243164276392
MLI,2022,Surface water,0.0007253458985341869
MLI,2022,Unimproved,0.02892513502564682
MLI,2023,At least basic,0.9290343870522833
MLI,2023,Limited (more than 30 mins),0.047783931179340586
MLI,2023,Surface water,0.000261657037146108
MLI,2023,Unimproved,0.022920024731230063
MLI,2024,At least basic,0.9351867459367452
MLI,2024,Limited (more than 30 mins),0.04810037145068349
MLI,2024,Surface water,0.0
MLI,2024,Unimproved,0.016712882612571322
MOZ,2000,At least basic,0.6175985221377487
MOZ,2000,Limited (more than 30 mins),0.0864803661830019
MOZ,2000,Surface water,0.0501667034053304
MOZ,2000,Unimproved,0.245754408273919
MOZ,2001,At least basic,0.6175985221377487
MOZ,2001,Limited (more than 30 mins),0.0864803661830019
MOZ,2001,Surface water,0.0501667034053304
MOZ,2001,Unimproved,0.245754408273919
MOZ,2002,At least basic,0.6288788299625874
MOZ,2002,Limited (more than 30 mins),0.08538683115038957
MOZ,2002,Surface water,0.048543987087353455
MOZ,2002,Unimproved,0.23719035179966969
MOZ,2003,At least basic,0.6402260189573293
MOZ,2003,Limited (more than 30 mins),0.08422641494787385
MOZ,2003,Surface water,0.04692127076937709
MOZ,2003,Unimproved,0.2286262953254197
MOZ,2004,At least basic,0.6516400891219766
MOZ,2004,Limited (more than 30 mins),0.08299911757545515
MOZ,2004,Surface water,0.04529855445140015
MOZ,2004,Unimproved,0.2200622388511681
MOZ,2005,At least basic,0.6631210404565254
MOZ,2005,Limited (more than 30 mins),0.08170493903313257
MOZ,2005,Surface water,0.04367583813342378
MOZ,2005,Unimproved,0.21149818237691823
MOZ,2006,At least basic,0.6746688729609777
MOZ,2006,Limited (more than 30 mins),0.08034387932090667
MOZ,2006,Surface water,0.04205312181544684
MOZ,2006,Unimproved,0.2029341259026688
MOZ,2007,At least basic,0.6862835866353352
MOZ,2007,Limited (more than 30 mins),0.07891593843877773
MOZ,2007,Surface water,0.04043040549747048
MOZ,2007,Unimproved,0.1943700694284166
MOZ,2008,At least basic,0.6979651814795952
MOZ,2008,Limited (more than 30 mins),0.07742111638674402
MOZ,2008,Surface water,0.03880768917949354
MOZ,2008,Unimproved,0.18580601295416732
MOZ,2009,At least basic,0.7097136574937576
MOZ,2009,Limited (more than 30 mins),0.07585941316480785
MOZ,2009,Surface water,0.0371849728615166
MOZ,2009,Unimproved,0.17724195647991792
MOZ,2010,At least basic,0.7215290146778234
MOZ,2010,Limited (more than 30 mins),0.07423082877296835
MOZ,2010,Surface water,0.03556225654354023
MOZ,2010,Unimproved,0.16867790000566799
MOZ,2011,At least basic,0.7334112530317927
MOZ,2011,Limited (more than 30 mins),0.07253536321122539
MOZ,2011,Surface water,0.033939540225563294
MOZ,2011,Unimproved,0.1601138435314186
MOZ,2012,At least basic,0.7453603725556693
MOZ,2012,Limited (more than 30 mins),0.07077301647957951
MOZ,2012,Surface water,0.03231682390758692
MOZ,2012,Unimproved,0.1515497870571642
MOZ,2013,At least basic,0.7573763732494454
MOZ,2013,Limited (more than 30 mins),0.06894378857802977
MOZ,2013,Surface water,0.03069410758960998
MOZ,2013,Unimproved,0.1429857305829148
MOZ,2014,At least basic,0.769459255113125
MOZ,2014,Limited (more than 30 mins),0.06704767950657654
MOZ,2014,Surface water,0.02907139127163362
MOZ,2014,Unimproved,0.1344216741086649
MOZ,2015,At least basic,0.7816090181467078
MOZ,2015,Limited (more than 30 mins),0.06508468926521999
MOZ,2015,Surface water,0.02744867495365668
MOZ,2015,Unimproved,0.1258576176344155
MOZ,2016,At least basic,0.7938256623501941
MOZ,2016,Limited (more than 30 mins),0.06305481785395997
MOZ,2016,Surface water,0.02582595863568031
MOZ,2016,Unimproved,0.1172935611601656
MOZ,2017,At least basic,0.8061091877235848
MOZ,2017,Limited (more than 30 mins),0.06095806527279564
MOZ,2017,Surface water,0.02420324231770337
MOZ,2017,Unimproved,0.1087295046859163
MOZ,2018,At least basic,0.8184595942668779
MOZ,2018,Limited (more than 30 mins),0.058794431521728814
MOZ,2018,Surface water,0.022580525999727
MOZ,2018,Unimproved,0.1001654482116663
MOZ,2019,At least basic,0.8308768819800786
MOZ,2019,Limited (more than 30 mins),0.05656391660075897
MOZ,2019,Surface water,0.02095780968175006
MOZ,2019,Unimproved,0.09160139173741243
MOZ,2020,At least basic,0.8433610508631786
MOZ,2020,Limited (more than 30 mins),0.05426652050988524
MOZ,2020,Surface water,0.01933509336377313
MOZ,2020,Unimproved,0.08303733526316308
MOZ,2021,At least basic,0.8559121009161818
MOZ,2021,Limited (more than 30 mins),0.051902243249108304
MOZ,2021,Surface water,0.01771237704579676
MOZ,2021,Unimproved,0.07447327878891315
MOZ,2022,At least basic,0.8685300321390885
MOZ,2022,Limited (more than 30 mins),0.0494710848184279
MOZ,2022,Surface water,0.01608966072781982
MOZ,2022,Unimproved,0.0659092223146638
MOZ,2023,At least basic,0.8812148445318988
MOZ,2023,Limited (more than 30 mins),0.04697304521784389
MOZ,2023,Surface water,0.01446694440984345
MOZ,2023,Unimproved,0.05734516584041387
MOZ,2024,At least basic,0.8939665380946122
MOZ,2024,Limited (more than 30 mins),0.0444081244473567
MOZ,2024,Surface water,0.01284422809186651
MOZ,2024,Unimproved,0.048781109366164505
MRT,2000,At least basic,0.6610565099297148
MRT,2000,Limited (more than 30 mins),0.2745089426198396
MRT,2000,Surface water,0.01005257216396572
MRT,2000,Unimproved,0.0543819752864799
MRT,2001,At least basic,0.6626805812046126
MRT,2001,Limited (more than 30 mins),0.2751833510580212
MRT,2001,Surface water,0.009429570352716894
MRT,2001,Unimproved,0.052706497384649255
MRT,2002,At least basic,0.6731077683916926
MRT,2002,Limited (more than 30 mins),0.2670546435840212
MRT,2002,Surface water,0.008806568541468067
MRT,2002,Unimproved,0.05103101948281804
MRT,2003,At least basic,0.6835779987446706
MRT,2003,Limited (more than 30 mins),0.2588828929441227
MRT,2003,Surface water,0.00818356673021924
MRT,2003,Unimproved,0.04935554158098739
MRT,2004,At least basic,0.6940912722635497
MRT,2004,Limited (more than 30 mins),0.25066809913832366
MRT,2004,Surface water,0.007560564918970414
MRT,2004,Unimproved,0.04768006367915618
MRT,2005,At least basic,0.704647588948329
MRT,2005,Limited (more than 30 mins),0.2424102621666245
MRT,2005,Surface water,0.006937563107721587
MRT,2005,Unimproved,0.04600458577732496
MRT,2006,At least basic,0.7152469487990106
MRT,2006,Limited (more than 30 mins),0.2341093820290223
MRT,2006,Surface water,0.0063145612964729024
MRT,2006,Unimproved,0.04432910787549418
MRT,2007,At least basic,0.7258893518155911
MRT,2007,Limited (more than 30 mins),0.22576545872552192
MRT,2007,Surface water,0.005691559485224076
MRT,2007,Unimproved,0.04265362997366296
MRT,2008,At least basic,0.7365747979980715
MRT,2008,Limited (more than 30 mins),0.2173784922561209
MRT,2008,Surface water,0.005068557673975249
MRT,2008,Unimproved,0.040978152071832315
MRT,2009,At least basic,0.7473032873464528
MRT,2009,Limited (more than 30 mins),0.2089484826208196
MRT,2009,Surface water,0.004445555862726422
MRT,2009,Unimproved,0.0393026741700011
MRT,2010,At least basic,0.758074819860737
MRT,2010,Limited (more than 30 mins),0.20047542981961558
MRT,2010,Surface water,0.0038225540514775958
MRT,2010,Unimproved,0.03762719626816988
MRT,2011,At least basic,0.7688893955409187
MRT,2011,Limited (more than 30 mins),0.19195933385251318
MRT,2011,Surface water,0.003199552240228769
MRT,2011,Unimproved,0.03595171836633924
MRT,2012,At least basic,0.7797470143870016
MRT,2012,Limited (more than 30 mins),0.1834001947195105
MRT,2012,Surface water,0.0025765504289799418
MRT,2012,Unimproved,0.03427624046450802
MRT,2013,At least basic,0.7906476763989845
MRT,2013,Limited (more than 30 mins),0.174798012420607
MRT,2013,Surface water,0.001953548617731116
MRT,2013,Unimproved,0.03260076256267737
MRT,2014,At least basic,0.8015913815768705
MRT,2014,Limited (more than 30 mins),0.166152786955801
MRT,2014,Surface water,0.0013305468064824311
MRT,2014,Unimproved,0.03092528466084602
MRT,2015,At least basic,0.8125781299206543
MRT,2015,Limited (more than 30 mins),0.15746451832509678
MRT,2015,Surface water,0.0007075449952336039
MRT,2015,Unimproved,0.02924980675901537
MRT,2016,At least basic,0.823607921430339
MRT,2016,Limited (more than 30 mins),0.148733206528492
MRT,2016,Surface water,8.4543183984778e-05
MRT,2016,Unimproved,0.02757432885718416
MRT,2017,At least basic,0.8346807561059244
MRT,2017,Limited (more than 30 mins),0.1399588515659867
MRT,2017,Surface water,0.0
MRT,2017,Unimproved,0.025360392328088892
MRT,2018,At least basic,0.8457966339474118
MRT,2018,Limited (more than 30 mins),0.1311414534375788
MRT,2018,Surface water,0.0
MRT,2018,Unimproved,0.02306191261500942
MRT,2019,At least basic,0.8569555549547981
MRT,2019,Limited (more than 30 mins),0.1222810121432725
MRT,2019,Surface water,0.0
MRT,2019,Unimproved,0.02076343290192938
MRT,2020,At least basic,0.8681575191280843
MRT,2020,Limited (more than 30 mins),0.1133775276830659
MRT,2020,Surface water,0.0
MRT,2020,Unimproved,0.0184649531888499
MRT,2021,At least basic,0.8794025264672715
MRT,2021,Limited (more than 30 mins),0.1044310000569587
MRT,2021,Surface water,0.0
MRT,2021,Unimproved,0.01616647347576986
MRT,2022,At least basic,0.8906905769723613
MRT,2022,Limited (more than 30 mins),0.09544142926494885
MRT,2022,Surface water,0.0
MRT,2022,Unimproved,0.013867993762689821
MRT,2023,At least basic,0.9020216706433491
MRT,2023,Limited (more than 30 mins),0.0864088153070405
MRT,2023,Surface water,0.0
MRT,2023,Unimproved,0.01156951404961035
MRT,2024,At least basic,0.9041192167431528
MRT,2024,Limited (more than 30 mins),0.08660974892031689
MRT,2024,Surface water,0.0
MRT,2024,Unimproved,0.009271034336530306
MUS,2000,At least basic,0.9976458824571757
MUS,2000,Limited (more than 30 mins),0.0
MUS,2000,Surface water,4.6765160764546996e-05
MUS,2000,Unimproved,0.0023073523820598373
MUS,2001,At least basic,0.9977441769859158
MUS,2001,Limited (more than 30 mins),0.0
MUS,2001,Surface water,4.7673078849425e-05
MUS,2001,Unimproved,0.002208149935234804
MUS,2002,At least basic,0.9978424715146559
MUS,2002,Limited (more than 30 mins),0.0
MUS,2002,Surface water,4.8580996934301997e-05
MUS,2002,Unimproved,0.002108947488409771
MUS,2003,At least basic,0.9979407660433961
MUS,2003,Limited (more than 30 mins),0.0
MUS,2003,Surface water,4.948891501918e-05
MUS,2003,Unimproved,0.002009745041584739
MUS,2004,At least basic,0.9980390605721362
MUS,2004,Limited (more than 30 mins),0.0
MUS,2004,Surface water,5.0396833104057e-05
MUS,2004,Unimproved,0.001910542594759707
MUS,2005,At least basic,0.9981373551008765
MUS,2005,Limited (more than 30 mins),0.0
MUS,2005,Surface water,5.1304751188935e-05
MUS,2005,Unimproved,0.001811340147934532
MUS,2006,At least basic,0.9982356496296166
MUS,2006,Limited (more than 30 mins),0.0
MUS,2006,Surface water,5.2212669273813e-05
MUS,2006,Unimproved,0.001712137701109499
MUS,2007,At least basic,0.9983339441583569
MUS,2007,Limited (more than 30 mins),0.0
MUS,2007,Surface water,5.312058735869e-05
MUS,2007,Unimproved,0.001612935254284467
MUS,2008,At least basic,0.998432238687097
MUS,2008,Limited (more than 30 mins),0.0
MUS,2008,Surface water,5.4028505443568e-05
MUS,2008,Unimproved,0.0015137328074594338
MUS,2009,At least basic,0.9985305332158372
MUS,2009,Limited (more than 30 mins),0.0
MUS,2009,Surface water,5.4936423528445e-05
MUS,2009,Unimproved,0.0014145303606344021
MUS,2010,At least basic,0.9986288277445773
MUS,2010,Limited (more than 30 mins),0.0
MUS,2010,Surface water,5.5844341613323e-05
MUS,2010,Unimproved,0.0013153279138093691
MUS,2011,At least basic,0.9987271222733175
MUS,2011,Limited (more than 30 mins),0.0
MUS,2011,Surface water,5.6752259698201e-05
MUS,2011,Unimproved,0.001216125466984337
MUS,2012,At least basic,0.9988254168020576
MUS,2012,Limited (more than 30 mins),0.0
MUS,2012,Surface water,5.7660177783078e-05
MUS,2012,Unimproved,0.001116923020159304
MUS,2013,At least basic,0.9989237113307979
MUS,2013,Limited (more than 30 mins),0.0
MUS,2013,Surface water,5.8568095867956e-05
MUS,2013,Unimproved,0.0010177205733341301
MUS,2014,At least basic,0.999022005859538
MUS,2014,Limited (more than 30 mins),0.0
MUS,2014,Surface water,5.9476013952834e-05
MUS,2014,Unimproved,0.000918518126509097
MUS,2015,At least basic,0.9991203003882783
MUS,2015,Limited (more than 30 mins),0.0
MUS,2015,Surface water,6.0383932037711e-05
MUS,2015,Unimproved,0.000819315679684065
MUS,2016,At least basic,0.9992185949170184
MUS,2016,Limited (more than 30 mins),0.0
MUS,2016,Surface water,6.1291850122589e-05
MUS,2016,Unimproved,0.0007201132328590321
MUS,2017,At least basic,0.9993168894457586
MUS,2017,Limited (more than 30 mins),0.0
MUS,2017,Surface water,6.2199768207466e-05
MUS,2017,Unimproved,0.000620910786034
MUS,2018,At least basic,0.9994151839744987
MUS,2018,Limited (more than 30 mins),0.0
MUS,2018,Surface water,6.3107686292344e-05
MUS,2018,Unimproved,0.000521708339208967
MUS,2019,At least basic,0.9995134785032388
MUS,2019,Limited (more than 30 mins),0.0
MUS,2019,Surface water,6.4015604377222e-05
MUS,2019,Unimproved,0.00042250589238393497
MUS,2020,At least basic,0.999611773031979
MUS,2020,Limited (more than 30 mins),0.0
MUS,2020,Surface water,6.4923522462099e-05
MUS,2020,Unimproved,0.000323303445558902
MUS,2021,At least basic,0.9997100675607191
MUS,2021,Limited (more than 30 mins),0.0
MUS,2021,Surface water,6.5831440546977e-05
MUS,2021,Unimproved,0.00022410099873387002
MUS,2022,At least basic,0.9998083620894593
MUS,2022,Limited (more than 30 mins),0.0
MUS,2022,Surface water,6.673935863185399e-05
MUS,2022,Unimproved,0.00012489855190883701
MUS,2023,At least basic,0.9999066566181994
MUS,2023,Limited (more than 30 mins),0.0
MUS,2023,Surface water,6.764727671673199e-05
MUS,2023,Unimproved,2.5696105083805e-05
MUS,2024,At least basic,1.0
MUS,2024,Limited (more than 30 mins),0.0
MUS,2024,Surface water,0.0
MUS,2024,Unimproved,0.0
MWI,2000,At least basic,0.8584046073997195
MWI,2000,Limited (more than 30 mins),0.07700593204610925
MWI,2000,Surface water,0.006636017613244078
MWI,2000,Unimproved,0.05795344294092722
MWI,2001,At least basic,0.8584096097746245
MWI,2001,Limited (more than 30 mins),0.07801996676557393
MWI,2001,Surface water,0.006465016870486906
MWI,2001,Unimproved,0.05710540658931457
MWI,2002,At least basic,0.8584125877546213
MWI,2002,Limited (more than 30 mins),0.0790360258799474
MWI,2002,Surface water,0.006294016127729733
MWI,2002,Unimproved,0.05625737023770164
MWI,2003,At least basic,0.8584135413397098
MWI,2003,Limited (more than 30 mins),0.08005410938922893
MWI,2003,Surface water,0.006123015384972561
MWI,2003,Unimproved,0.0554093338860887
MWI,2004,At least basic,0.8584124705298899
MWI,2004,Limited (more than 30 mins),0.08107421729341865
MWI,2004,Surface water,0.005952014642215389
MWI,2004,Unimproved,0.054561297534476055
MWI,2005,At least basic,0.8584093753251618
MWI,2005,Limited (more than 30 mins),0.08209634959251687
MWI,2005,Surface water,0.005781013899458145
MWI,2005,Unimproved,0.053713261182863195
MWI,2006,At least basic,0.8584042557255251
MWI,2006,Limited (more than 30 mins),0.08312050628652329
