Agglomeration_ID,Agglomeration_Name,ISO3,Longitude,Latitude
6558.0,Nasarawa 1,NGA,7.710141391137282,8.544526896956755
8314.0,Talata Mafara,NGA,6.059478998139873,12.563150828540602
294.0,Ahoada,NGA,6.642910208448309,5.083247327098821
2838.0,Doma,NGA,8.357991467176005,8.39796525312261
429.0,Akwanga,NGA,8.397702875477801,8.908127687466997
225.0,Afikpo,NGA,7.945850007893625,5.879463404919896
10020.0,Zunfur,NGA,13.10727102022713,12.257452822845494
9072.0,Yelwa 1,NGA,4.746770520562712,10.835821191228181
2986.0,Ejigbo,NGA,4.312107708187444,7.901238183052461
3902.0,Ifangni/Idi Iroko [NGA],NGA,2.76556628516636,6.652270218694635
7281.0,Pankshin,NGA,9.415745966130178,9.332539968844324
3417.0,Gaya,NGA,9.001103923307909,11.862224571342127
4977.0,Konduga,NGA,13.403752501678998,11.658669754068491
3663.0,Gumel 1,NGA,9.387612530940684,12.626678412067596
3101.0,Emure Ekiti,NGA,5.440743763399207,7.449935136668135
3459.0,Geidam,NGA,11.92832515139918,12.89245638409274
426.0,Akungba,NGA,5.732313613557194,7.4515268969678035
5127.0,Sarkin Kura,NGA,8.427363613287746,11.772776896924642
7012.0,Ogharefe,NGA,5.673279048702671,5.949966962664154
5215.0,Langtang,NGA,9.800112575806121,9.152799372746
3986.0,Ikom,NGA,8.727010077904229,5.965718816174456
6204.0,Mokwa,NGA,5.060108261942366,9.293973380129605
5152.0,Kwale,NGA,6.423305347905458,5.695239634112689
5621.0,Malumfashi,NGA,7.621073052896324,11.78668913881231
4430.0,Obudu,NGA,9.152353239771298,6.631153452992472
2564.0,Damasak,NGA,12.513966176981635,13.104518349902698
395.0,Akahufu,NGA,8.246592668564222,6.137088394306878
3365.0,Ganye,NGA,12.05331860075971,8.446904025911685
264.0,Agosasa,NGA,2.765895359885703,6.5422865341650605
4656.0,Katsina Ala,NGA,9.293149998177682,7.17176163875459
60.0,Abraka,NGA,6.095771902762505,5.785371694162512
4922.0,Pulka,NGA,13.781292184180954,11.22676499216821
7149.0,Otukpa,NGA,7.640502405468678,7.095452564799428
7063.0,Okwuzi,NGA,6.724256136822548,5.479315058981147
4105.0,Isara,NGA,3.6653022102552444,6.969807598727062
8892.0,Vom Wang,NGA,8.751815994207682,9.686336420754913
4660.0,Kaura Namoda,NGA,6.59137403013799,12.590797730249687
6889.0,Numan,NGA,12.042465238942444,9.452881910497835
3934.0,Igbo Ora,NGA,3.288242609235495,7.437143335323937
9019.0,Wudil,NGA,8.84447601634679,11.797340850412692
8813.0,Vande Ikya,NGA,9.060991623363694,6.795531966682868
6211.0,Molume,NGA,4.939463613635888,5.94779356365011
3665.0,Gummi,NGA,5.123889587644161,12.13853988393372
4898.0,Kishi,NGA,3.8507099004466063,9.081129660336625
4250.0,Kabba,NGA,6.0781693225466,7.825486381310226
1938.0,Birnin Kudu,NGA,9.478278913729119,11.454587006217357
7886.0,Baga ,NGA,13.818276311161318,13.090653881038222
3939.0,Igboho,NGA,3.7556429902538238,8.840927376570251
6706.0,Ngodo,NGA,7.380956509567165,5.984514146526979
4677.0,Kazaure,NGA,8.413149998265721,12.644907178605791
4625.0,Katabu,NGA,7.511385352509791,10.696381969398981
6941.0,Obiaruku,NGA,6.188035656522521,5.8767957141879394
8657.0,Tudun Wada,NGA,8.398752502179466,11.248114198517097
1461.0,Lekki,NGA,3.980427162892996,6.446059271078592
7034.0,Okigwi,NGA,7.33919694672977,5.829700810027434
7519.0,Ringim,NGA,9.159101708452612,12.152384039777774
6512.0,Naka,NGA,8.20742458891951,7.583803319730742
1505.0,Bajoga,NGA,11.432868307822881,10.850494033084022
6876.0,Nto Edino,NGA,7.616978710528785,5.263395357378231
1873.0,Bichi,NGA,8.237067914382065,12.231419370038235
7059.0,Okuku,NGA,4.6612500443429425,8.02701362262577
