ISO3,unique_id,Agglomeration_Name,Surface km2,africapolis_geometry_year,worldpop_year,ftm_return_period,ftm_flood_type,worldpop_population_ftm_total,worldpop_population_ftm_share,worldpop_built_surface_ftm_km2,worldpop_built_surface_ftm_share,worldpop_built_volume_ftm_m3,worldpop_built_volume_ftm_share
MOZ,MOZ_5702,Mao Tse Tung,8.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
MOZ,MOZ_5702,Mao Tse Tung,8.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,29.0,0.0047262059973924,0.0051091108398437,0.0029055188532427,29750.5546875,0.003121480366989
MOZ,MOZ_5738,Marriebe,12.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
MOZ,MOZ_5738,Marriebe,12.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,100.0,0.0170998632010943,0.0050944443359375,0.0183943512384142,12737.888671875,0.0183927616267946
MOZ,MOZ_5868,Mbiluane,16.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
MOZ,MOZ_5868,Mbiluane,16.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,461.0,0.0233559631168304,0.04541988671875,0.023013106518091,125180.8828125,0.0159462903496707
MOZ,MOZ_5974,Metuchira,6.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,133.0,0.011469472231804,0.006133,0.0091617307649216,19595.0,0.0088981828997768
MOZ,MOZ_5974,Metuchira,6.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,627.0,0.0540703690927906,0.033585109375,0.0501708347960532,95934.0,0.0435640866704357
MOZ,MOZ_5996,Miengueleue,2.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,2.0,0.0001739584239366,8.155555725097656e-05,0.0001733808064283,279.1111145019531,0.0001293961480805
MOZ,MOZ_5996,Miengueleue,2.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,402.0,0.0349656432112725,0.01740011328125,0.0369912949446622,62249.44140625,0.0288588935360366
MOZ,MOZ_5998,Mieze sede,4.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,5.555555343627929e-06,7.754227890974213e-06,14.0,4.367868090383671e-06
MOZ,MOZ_5998,Mieze sede,4.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,10.0,0.0003446968391299,0.000364888885498,0.0005092977025745,1169.111083984375,0.0003647516427035
MOZ,MOZ_6241,Morimone,5.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,2.522222137451172e-05,6.667253865850308e-05,63.11111068725586,6.661000080979265e-05
MOZ,MOZ_6241,Morimone,5.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,8.0,0.0023682652457075,0.0006833333740234,0.001806326656155,1709.0,0.0018037472347467
MOZ,MOZ_6320,Muambula,7.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,2.0,0.0001684919966301,0.0001821111145019,0.0001982418560901,738.0,0.0001932386376728
MOZ,MOZ_6320,Muambula,7.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,6.0,0.0005054759898904,0.0005463333129882,0.0005947255350497,1975.22216796875,0.0005171940932784
MOZ,MOZ_6322,Muzingane,17.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
MOZ,MOZ_6322,Muzingane,17.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,275.0,0.0077188649058298,0.02962611328125,0.007853129929559,191633.890625,0.0075581329280297
MOZ,MOZ_6346,Muindji,26.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,1.0,3.746862003072427e-05,1.755555534362793e-05,2.557109697137079e-05,43.88888931274414,2.5520817124526096e-05
MOZ,MOZ_6346,Muindji,26.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,493.0,0.018472029675147,0.0134159990234375,0.0195414958559346,33554.88671875,0.0195117293008084
MOZ,MOZ_6359,Vila de Maganja da Costa,64.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,4.0,7.717835918808367e-05,0.000157888885498,5.478788776195567e-05,926.3333129882812,8.536668830062087e-05
MOZ,MOZ_6359,Vila de Maganja da Costa,64.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,246.0,0.0047464690900671,0.0130355546875,0.0045233741746971,57449.21484375,0.005294259796035
MOZ,MOZ_6371,Mundinwe,5.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
MOZ,MOZ_6371,Mundinwe,5.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,4.0,0.0020470829068577,0.0001694444580078,0.0012880416717937,423.3333129882813,0.001286993399816
MOZ,MOZ_6379,Bilene Macia,90.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,61.0,0.0007506491269089,0.0070125556640625,0.0006510747605282,30930.4453125,0.0006731457183564
MOZ,MOZ_6379,Bilene Macia,90.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,2788.0,0.0343083568167554,0.28881778125,0.0268150410166879,1499705.5,0.032638402904361
MOZ,MOZ_6380,Vila de Catandica,24.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,384.0,0.0075282308657465,0.017764,0.0059335980805658,79221.890625,0.0057721595051799
MOZ,MOZ_6380,Vila de Catandica,24.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,1662.0,0.0325831242158092,0.0812467734375,0.0271383527877122,388418.53125,0.0283004318560809
MOZ,MOZ_6381,Vila de Mandlakazi,18.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,92.0,0.0039826839826839,0.013117111328125,0.003939089031643,83086.671875,0.004542418775795
MOZ,MOZ_6381,Vila de Mandlakazi,18.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,1008.0,0.0436363636363636,0.152928765625,0.0459247473187574,876904.75,0.0479411259482931
MOZ,MOZ_6382,Vila de Manhica,86.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,83.0,0.0009826788061044,0.005688,0.0007286377701839,25831.333984375,0.0006948943100799
MOZ,MOZ_6382,Vila de Manhica,86.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,3441.0,0.0407397321904265,0.31723146875,0.0406376283442654,1795679.0,0.0483059496882687
MOZ,MOZ_6383,Vila de Massinga,152.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,339.0,0.0046124331605371,0.04785889453125,0.0046779115595516,159323.765625,0.0032355892273468
MOZ,MOZ_6383,Vila de Massinga,152.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,2423.0,0.0329673319999455,0.3373398125,0.0329728846402904,1577351.5,0.0320332720050812
MOZ,MOZ_6384,Vila de Metangula,4.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,13.0,0.0007201019221182,0.000433777770996,0.0007670979311275,2002.22216796875,0.0008025131538108
MOZ,MOZ_6384,Vila de Metangula,4.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,103.0,0.0057054229213981,0.004037,0.0071390803195167,13300.556640625,0.0053310126258046
MOZ,MOZ_6385,Milange,40.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,249.0,0.0026251423269936,0.0070401098632812,0.0019199161640458,54743.2265625,0.0030095787675077
MOZ,MOZ_6385,Milange,40.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,1319.0,0.0139058744148779,0.041274234375,0.0112559422046075,291710.75,0.0160371708900175
MOZ,MOZ_6386,Vila de Moatize,21.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,143.0,0.0012243150684931,0.006995,0.0014311338201166,53677.0,0.001520461203638
MOZ,MOZ_6386,Vila de Moatize,21.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,2321.0,0.0198715753424657,0.1048047734375,0.0214424096892158,742004.4375,0.0210181075720707
MOZ,MOZ_6387,Mepera,6.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,2.0,4.599392880139822e-05,0.000116888885498,8.017048341297203e-05,586.2222290039062,7.357720104514149e-05
MOZ,MOZ_6387,Mepera,6.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,34.0,0.0007818967896237,0.001315,0.0009019179645597,6826.77783203125,0.0008568341154366
MOZ,MOZ_6388,Vila de Namaacha,20.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,11.0,0.0007907979870596,0.0007681110839843,0.0007163411118322,3048.6669921875,0.0006502518944867
MOZ,MOZ_6388,Vila de Namaacha,20.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,66.0,0.004744787922358,0.0058122216796875,0.0054204833481189,21848.333984375,0.0046600434226256
MOZ,MOZ_6389,Vila de Ribaue,6.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,7.0,0.0002777998253829,0.0005056666870117,0.0003930478621993,1855.6666259765625,0.0002524852530798
MOZ,MOZ_6389,Vila de Ribaue,6.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,124.0,0.0049210254782125,0.0071578891601562,0.005563730228869,30038.0,0.0040870229198743
MOZ,MOZ_6390,Vila de Ulongoe,11.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
MOZ,MOZ_6390,Vila de Ulongoe,11.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,31.0,0.0006869501628736,0.0014271110839843,0.0008280879758941,3660.111328125,0.0004107722449552
MOZ,MOZ_6391,Cidade de Vilankulo,52.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,362.0,0.0048516364221191,0.0445505546875,0.0054845863728499,247372.796875,0.0056729390696723
MOZ,MOZ_6391,Cidade de Vilankulo,52.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,1963.0,0.0263087356260219,0.217877234375,0.0268227077976797,1152966.125,0.0264406865231278
MOZ,MOZ_6405,Murrua,8.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,1.0,0.0004675081813931,2.277777862548828e-05,0.0001743659947446,57.111106872558594,0.0001748035200986
MOZ,MOZ_6405,Murrua,8.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,14.0,0.0065451145395044,0.0006435555419921,0.0049264769887331,1610.7777099609375,0.004930207611384
MOZ,MOZ_6430,Mutubua,6.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,1.0,0.0001251251251251,0.000170888885498,0.0002023598966204,427.111083984375,0.0001021423225773
MOZ,MOZ_6430,Mutubua,6.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,13.0,0.0016266266266266,0.0014523332519531,0.0017197959122218,4178.33349609375,0.0009992358049157
MOZ,MOZ_6449,Maguiguane,21.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,3.0,0.0001165682312713,0.000239,8.587509234267252e-05,1069.888916015625,9.522502104207503e-05
MOZ,MOZ_6449,Maguiguane,21.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,203.0,0.0078877836493627,0.02108866796875,0.0075773694945622,86207.6640625,0.0076728775309789
MOZ,MOZ_6485,Nabula,7.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
MOZ,MOZ_6485,Nabula,7.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,2.2222223281860357e-06,3.753950507857735e-06,3.222222328186035,1.473302163019574e-06
MOZ,MOZ_6487,Nacare,4.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
MOZ,MOZ_6487,Nacare,4.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,8.0,0.000715755569473,0.0006073333129882,0.0007736050117738,2441.66650390625,0.0007716636565691
MOZ,MOZ_6543,Nancuenhe,3.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,332.0,0.0483049614433289,0.023402556640625,0.0493852975363332,79763.5546875,0.0477848976783182
MOZ,MOZ_6543,Nancuenhe,3.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,1049.0,0.1526262185363014,0.074772890625,0.1577896598167879,319477.4375,0.191393133383776
MOZ,MOZ_6544,Ndenganamane,10.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,140.0,0.0060629682560304,0.0106074453125,0.0064325440880931,45982.0,0.0058142453436533
MOZ,MOZ_6544,Ndenganamane,10.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,1787.0,0.0773894590966177,0.135458546875,0.0821444795813048,568269.6875,0.0718554952913362
MOZ,MOZ_6549,Nantide,7.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,28.0,0.0025396825396825,0.0014542221679687,0.0020099961547332,3641.22216796875,0.0015374335116278
MOZ,MOZ_6549,Nantide,7.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,800.0,0.0725623582766439,0.04576722265625,0.063258519625222,122007.6640625,0.0515153052332884
MOZ,MOZ_6553,Napuco,3.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,18.0,0.0009675858732462,0.0005036666870117,0.0010259147418274,2353.77783203125,0.0010002651046345
MOZ,MOZ_6553,Napuco,3.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,171.0,0.0091920657958393,0.0050552216796875,0.0102969415650002,21047.556640625,0.0089444025510548
MOZ,MOZ_6664,Nerrir-Mutonga,37.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,85.0,0.0016071394807994,0.0032734448242187,0.0011897162675021,14743.3330078125,0.0013170690642814
MOZ,MOZ_6664,Nerrir-Mutonga,37.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,1956.0,0.0369831155816899,0.0848244453125,0.0308289975512911,391799.09375,0.0350006654206472
MOZ,MOZ_6666,Netia,2.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
MOZ,MOZ_6666,Netia,2.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
MOZ,MOZ_6668,Alua,13.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,7.0,0.0003507189738964,0.0005074444580078,0.0003068302495832,1269.111083984375,0.000234516664283
MOZ,MOZ_6668,Alua,13.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,45.0,0.0022546219750488,0.0037250002441406,0.0022523504524899,9341.77734375,0.0017262495685197
MOZ,MOZ_6731,Nhamizara,11.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,144.0,0.0090135202804206,0.012029888671875,0.0078320148594,51412.0,0.0077754314092523
MOZ,MOZ_6731,Nhamizara,11.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,326.0,0.0204056084126189,0.0279566640625,0.0182010835119912,118469.5546875,0.0179170601524415
MOZ,MOZ_6732,Nhassacara,4.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,7.0,0.0016904129437333,0.0007363333740234,0.0017091359633988,1860.22216796875,0.0013500189545923
MOZ,MOZ_6732,Nhassacara,4.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,22.0,0.0053127263945906,0.0021071110839843,0.0048909087372148,5370.111328125,0.0038972506650407
MOZ,MOZ_6752,Nicurupo,4.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
MOZ,MOZ_6752,Nicurupo,4.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
MOZ,MOZ_6771,Nivale,2.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
MOZ,MOZ_6771,Nivale,2.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
MOZ,MOZ_6888,Nulone,10.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
MOZ,MOZ_6888,Nulone,10.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,3.0,0.0004200504060487,0.0006371110839843,0.0005304374588269,2010.888916015625,0.0004474514587402
MOZ,MOZ_7154,OUA,9.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,63.0,0.0043994413407821,0.0065476669921875,0.0040611504607404,40894.5546875,0.0049539997654108
MOZ,MOZ_7154,OUA,9.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,509.0,0.0355446927374301,0.055959,0.0347082279694021,331800.3125,0.0401945609348
MOZ,MOZ_7270,Palma sede,11.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,69.0,0.0019798002984046,0.0028048889160156,0.0019360791884405,9094.0,0.0013143375378934
MOZ,MOZ_7270,Palma sede,11.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,326.0,0.0093538390910134,0.0147122216796875,0.0101551352166303,48312.328125,0.0069824836593041
MOZ,MOZ_7470,Namiraua A,6.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
MOZ,MOZ_7470,Namiraua A,6.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,16.0,0.0014360078980434,0.0018944443359375,0.0017566997517064,7026.33349609375,0.0015313808092816
MOZ,MOZ_7713,Sambane,3.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,8.0,0.0009104358711733,0.0003343333435058,0.0006251231115533,910.6666259765624,0.000421726556306
MOZ,MOZ_7713,Sambane,3.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,935.0,0.1064071924433822,0.04904933203125,0.0917104789413605,208536.09375,0.0965723418143288
MOZ,MOZ_8224,Sulemane,4.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
MOZ,MOZ_8224,Sulemane,4.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,8.0,0.0037842951750236,0.0004818889160156,0.0033141151680865,1205.22216796875,0.0033149112371794
MOZ,MOZ_8364,3 de Fevereiro ,21.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,6.0,0.0003188606047722,0.0004764444580078,0.0001829201599625,1190.22216796875,0.0001110128091368
MOZ,MOZ_8364,3 de Fevereiro ,21.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,222.0,0.0117978423765743,0.03026211328125,0.0116184594220239,145316.0,0.0135537194707636
MOZ,MOZ_8563,Tombua,8.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,4.0,0.0007806401249024,0.0007094445190429,0.0009460345040137,2579.4443359375,0.0009622785157638
MOZ,MOZ_8563,Tombua,8.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,85.0,0.0165886026541764,0.01454722265625,0.0193985212387687,41210.99609375,0.0153740306009865
MOZ,MOZ_8815,Verde,15.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,282.0,0.0084370512206797,0.019512001953125,0.0101678603269666,77414.0,0.0069756142746799
MOZ,MOZ_8815,Verde,15.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,719.0,0.0215114887505983,0.0474914453125,0.0247481721159798,197059.4375,0.017756615407877
MOZ,MOZ_8829,Vila de Alto Molocue,21.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,931.0,0.0176068990298239,0.05209411328125,0.0152990114961862,349076.5625,0.016416636521234
MOZ,MOZ_8829,Vila de Alto Molocue,21.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,2728.0,0.0515914291657998,0.158117875,0.0464360948869096,1017318.625,0.0478432295004238
MOZ,MOZ_8831,Vila de Buzi,4.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,526.0,0.0606200299642733,0.049731109375,0.0920654929179833,131162.4375,0.0669353202792492
MOZ,MOZ_8831,Vila de Buzi,4.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,1262.0,0.1454419730321539,0.0981575546875,0.18171570611436,264621.0,0.1350424079120609
MOZ,MOZ_8832,Vila de Caia,13.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,831.0,0.0141386643981284,0.04219288671875,0.016546269018182,145846.890625,0.0119225338916593
MOZ,MOZ_8832,Vila de Caia,13.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,3964.0,0.0674436410038281,0.19904234375,0.0780560047396189,750366.75,0.0613401696101415
MOZ,MOZ_8833,Faina,6.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,18.0,0.0012382197152094,0.0007302221679687,0.001080817867986,4428.22216796875,0.0017144772628159
MOZ,MOZ_8833,Faina,6.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,369.0,0.025383504161794,0.01726822265625,0.0255590755990793,69325.8828125,0.0268409409686852
MOZ,MOZ_8834,Vila de Chiure,18.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,5.0,6.106273585481724e-05,0.0002373333435058,7.435439144824053e-05,707.2222290039062,4.134550054450793e-05
MOZ,MOZ_8834,Vila de Chiure,18.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,275.0,0.0033584504720149,0.011729111328125,0.0036746245687549,59380.7734375,0.0034715082470631
MOZ,MOZ_8835,Vila de Gondola,18.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,77.0,0.0023204652984962,0.0051558881835937,0.00206835515808,29188.998046875,0.0016694419998482
MOZ,MOZ_8835,Vila de Gondola,18.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,318.0,0.0095832203236597,0.0233285546875,0.0093585692125718,153922.328125,0.0088034676241246
MOZ,MOZ_8837,Tambarara,14.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,161.0,0.0035862253307791,0.0057376669921875,0.0035013764003953,26674.888671875,0.0032985369115394
MOZ,MOZ_8837,Tambarara,14.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,877.0,0.0195349044415734,0.028221443359375,0.0172219642405453,149976.0,0.0185455833735733
MOZ,MOZ_8838,Vila de Homoine,74.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,35.0,0.0011457003502569,0.0027244443359375,0.0008050201948922,12273.5556640625,0.0009722066415557
MOZ,MOZ_8838,Vila de Homoine,74.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,315.0,0.0103113031523126,0.027981330078125,0.0082679376105097,104711.4296875,0.0082943484492489
MOZ,MOZ_8839,Vila de Iapala,8.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,28.0,0.0017678999873721,0.0022713332519531,0.0018186393608817,11353.2216796875,0.0019281350526999
MOZ,MOZ_8839,Vila de Iapala,8.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,98.0,0.0061876499558025,0.0079186665039062,0.0063404163952235,35252.3359375,0.0059869582862333
MOZ,MOZ_8840,Vila de Inhaminga,15.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,19.0,0.0009518084360284,0.0010948889160156,0.0009510634019867,3487.444580078125,0.0008623498572687
MOZ,MOZ_8840,Vila de Inhaminga,15.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,128.0,0.0064121831479811,0.0075583334960937,0.0065654645535227,22300.44140625,0.0055142904846619
MOZ,MOZ_8841,Vila de Inharrime,34.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,123.0,0.0053933175480136,0.01092277734375,0.0055941117706905,52138.89453125,0.007281710192299
MOZ,MOZ_8841,Vila de Inharrime,34.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,807.0,0.0353854248881873,0.064915890625,0.0332467408628413,332144.53125,0.046387255431162
MOZ,MOZ_8842,Vila de Inhassoro,26.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,329.0,0.0142745574453314,0.026450001953125,0.0151807350764632,76229.4453125,0.012121582650459
MOZ,MOZ_8842,Vila de Inhassoro,26.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,1045.0,0.0453401596667823,0.081368109375,0.0467004771600261,237156.890625,0.0377113704429045
MOZ,MOZ_8843,Vila de Insaca,11.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,402.0,0.0152474871989379,0.01671177734375,0.0130707193400653,50681.78125,0.0089274870183435
MOZ,MOZ_8843,Vila de Insaca,11.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,820.0,0.0311018395600227,0.03893277734375,0.0304503462032855,118099.890625,0.0208030423244541
MOZ,MOZ_8844,Vila de Machipanda,21.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,214.0,0.0128931196529702,0.0130633330078125,0.0110637766532674,36723.5546875,0.0106454898415274
MOZ,MOZ_8844,Vila de Machipanda,21.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,679.0,0.0409085431979756,0.04422044140625,0.0374517810221219,124242.8828125,0.0360157495132884
MOZ,MOZ_8845,Vila de Macomia,10.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,189.0,0.0042325435571281,0.0058573330078125,0.0037273523925177,30694.220703125,0.0033752909348264
MOZ,MOZ_8845,Vila de Macomia,10.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,1089.0,0.0243875128767859,0.03652033203125,0.0232399535404016,185011.109375,0.0203447523999868
MOZ,MOZ_8846,Vila de Magude,20.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,37.0,0.001493561538772,0.0047969995117187,0.0019741811126031,12733.111328125,0.0011170003393276
MOZ,MOZ_8846,Vila de Magude,20.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,816.0,0.0329390869091349,0.078763109375,0.0324145630030108,351162.875,0.0308054363482926
MOZ,MOZ_8847,Vila de Malema,8.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,1495.0,0.0565473939027157,0.095733890625,0.0609476523565722,350318.0,0.0511394250694098
MOZ,MOZ_8847,Vila de Malema,8.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,3637.0,0.137567138210152,0.220371765625,0.1402966250805344,849819.0625,0.1240565950629852
MOZ,MOZ_8848,Vila de Mandimba,11.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,58.0,0.0012329931972789,0.001837,0.0010114034778625,7101.22216796875,0.0007402208551424
MOZ,MOZ_8848,Vila de Mandimba,11.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,575.0,0.0122236394557823,0.022405443359375,0.0123358428615808,81684.21875,0.008514641680625
MOZ,MOZ_8850,Vila de Marromeu,13.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,4461.0,0.0786342564030248,0.149766984375,0.0694790632524112,838221.9375,0.079578102553382
MOZ,MOZ_8850,Vila de Marromeu,13.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,37716.0,0.6648217024201936,1.393295,0.6463696377292317,7192479.5,0.682830937318552
MOZ,MOZ_8851,Vila de Marrupa,8.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,2.0,9.1324200913242e-05,0.0002301111145019,0.0001387158310473,1148.22216796875,0.0001081635191302
