Agglomeration_ID,Agglomeration_Name,ISO3,africapolis_pop_2015,africapolis_pop_2020
360.0,Ain Youcef,DZA,12559.0,13355.0
2795.0,Djelida,DZA,12070.0,13253.0
344.0,Ain Nouissy,DZA,11565.0,13171.0
1767.0,Bekkaria,DZA,11393.0,13168.0
8517.0,Tinoulef,DZA,10807.0,13087.0
8061.0,Sidi Kada,DZA,12029.0,13023.0
8339.0,Tamlouka,DZA,12118.0,13004.0
2374.0,Charia Zaghloul,DZA,11772.0,12992.0
1535.0,Balidet Amor,DZA,11774.0,12986.0
4574.0,Kariet Djemar Amor,DZA,11707.0,12963.0
356.0,Ain Tolba,DZA,12162.0,12936.0
8048.0,Sidi Ben Adda,DZA,12165.0,12918.0
7172.0,Oued El Djemaa,DZA,11932.0,12752.0
339.0,Ain Lechiakh,DZA,11856.0,12714.0
316.0,Ain Djasser,DZA,11534.0,12659.0
8143.0,Sobha,DZA,11338.0,12529.0
3226.0,Feraoun,DZA,12482.0,12520.0
9109.0,Zahana,DZA,11490.0,12464.0
5936.0,Menaceur,DZA,11592.0,12371.0
7180.0,Oued Taria,DZA,11439.0,12315.0
3796.0,Henchir Toumghani,DZA,10964.0,12273.0
3041.0,El Hamadia,DZA,11075.0,12271.0
3044.0,El Hassasna,DZA,10775.0,12254.0
2111.0,Bouhanifia,DZA,11620.0,12245.0
3593.0,Gouraya,DZA,11180.0,12201.0
1844.0,Berriche,DZA,11652.0,12200.0
8532.0,Tizi,DZA,11006.0,12065.0
7169.0,Oued Chair,DZA,10387.0,12058.0
3095.0,Emdjez Edchich,DZA,10893.0,12015.0
8462.0,Texenna,DZA,11620.0,11965.0
345.0,Ain Oghrab,DZA,10701.0,11959.0
7483.0,Rayhane - Talaoualma,DZA,10398.0,11936.0
3042.0,El Hamel,DZA,11388.0,11916.0
341.0,Ain Makhlouf,DZA,11172.0,11885.0
7222.0,Oum Touyour,DZA,11046.0,11861.0
333.0,Ain Fekan,DZA,11075.0,11812.0
290.0,Ahmed Rachedi,DZA,11229.0,11811.0
357.0,Ain Touila,DZA,10931.0,11757.0
3037.0,El Hachimia,DZA,10255.0,11720.0
4691.0,Kef Sidi Brahim,DZA,10270.0,11684.0
1317.0,Asfour,DZA,11183.0,11679.0
3071.0,El Ouloudj,DZA,10556.0,11606.0
23.0,Abdelmalek Ramdane,DZA,11047.0,11566.0
5187.0,Laayoune,DZA,11500.0,11565.0
8456.0,Tessala Lamatai,DZA,10738.0,11504.0
8042.0,Sidi Ali Boussidi,DZA,10572.0,11470.0
1760.0,Beidha Bordj,DZA,10694.0,11441.0
3629.0,Gueltat Sidi Saad,DZA,10434.0,11430.0
2112.0,Bouhmar,DZA,10695.0,11404.0
1827.0,Bensekrane,DZA,11092.0,11392.0
9148.0,Zeboudja,DZA,10462.0,11299.0
3702.0,Hadjadj,DZA,10688.0,11256.0
8036.0,Sidi Abdelli,DZA,10439.0,11044.0
2118.0,Boukhadra,DZA,10554.0,11009.0
3138.0,Es Sebt,DZA,11161.0,10998.0
7865.0,Sendjas,DZA,10331.0,10945.0
9172.0,Zitouna,DZA,10178.0,10197.0
353.0,Ain Tarek,DZA,10047.0,10090.0
2320.0,Cairo,EGY,22995802.0,38427874.0
8219.0,Suhag/Asiut,EGY,3749685.0,9806898.0
597.0,Alexandria,EGY,6585102.0,7774773.0
829.0,al-Mansura,EGY,2018861.0,2345182.0
608.0,al-Fayyum,EGY,646968.0,2255673.0
2905.0,Dumyat,EGY,1009253.0,1174315.0
831.0,al-Matariyya,EGY,523153.0,921224.0
1102.0,Luxor,EGY,245799.0,917141.0
1637.0,Bani Suwayf,EGY,411804.0,880119.0
860.0,al-Minya,EGY,315213.0,874965.0
8217.0,Suez,EGY,566025.0,867658.0
1110.0,al-Wasta,EGY,126590.0,830688.0
7359.0,Port-Said,EGY,678467.0,735708.0
7431.0,Qina,EGY,270926.0,715286.0
2579.0,Damru,EGY,261019.0,543875.0
504.0,al-Badari,EGY,210634.0,506667.0
580.0,al-Dilingat,EGY,228997.0,475188.0
1349.0,Aswan,EGY,331993.0,417007.0
2616.0,Dar al-Salam,EGY,367953.0,415226.0
2784.0,Kafr al-Arab,EGY,295777.0,384331.0
7451.0,Qus,EGY,115957.0,352861.0
709.0,Dishna,EGY,71691.0,349780.0
4338.0,Kafr al-Shaykh,EGY,310696.0,346414.0
4347.0,Kafr al-Zayyat,EGY,246005.0,320120.0
5615.0,Mallawi,EGY,269962.0,310787.0
5109.0,Kum Umbu,EGY,172880.0,257012.0
6479.0,Nabaruh,EGY,206852.0,250263.0
609.0,al-Fikriyya,EGY,130875.0,242027.0
7986.0,Shirbin,EGY,133363.0,239169.0
1621.0,Bani Mazar,EGY,134178.0,235582.0
4122.0,Isna,EGY,202743.0,224203.0
5482.0,Maghagha,EGY,123895.0,218555.0
1866.0,Biba,EGY,90636.0,206587.0
526.0,Qift,EGY,160103.0,192804.0
472.0,al-Arish,EGY,173664.0,190635.0
677.0,al-Hamul,EGY,92890.0,189910.0
7453.0,Qutur,EGY,101693.0,185986.0
1.0,10 Ramadan,EGY,158515.0,184173.0
641.0,al-Ghardaqa,EGY,160047.0,183152.0
5739.0,Marsa Matruh,EGY,146677.0,180346.0
1899.0,Bilqas,EGY,157107.0,177113.0
2553.0,Dalga,EGY,90177.0,176977.0
6067.0,Mir,EGY,66110.0,173636.0
561.0,al-Burg,EGY,136210.0,172399.0
1695.0,Bartabat,EGY,65079.0,172329.0
175.0,Adfu,EGY,165423.0,161482.0
2740.0,Dikirnis,EGY,140218.0,157493.0
1086.0,al-Tayiba,EGY,66749.0,156644.0
7708.0,Samalut,EGY,138287.0,155704.0
5107.0,Kum Hamada,EGY,128556.0,152210.0
5792.0,Matay,EGY,80909.0,150109.0
3889.0,Idku,EGY,120912.0,142456.0
3847.0,Hush Isa,EGY,103400.0,133623.0
71.0,Abu al-Matamir,EGY,72048.0,133090.0
4324.0,Kafr al-Hag Shirbini,EGY,92581.0,128584.0
7430.0,Qillin,EGY,113190.0,124829.0
759.0,al-Karnak,EGY,99529.0,122114.0
7479.0,Rashid,EGY,85737.0,118406.0
607.0,al-Fashn,EGY,103310.0,116577.0
6136.0,Mitubas,EGY,85168.0,116440.0
1709.0,Basyun,EGY,92778.0,112092.0
8232.0,Sumusta,EGY,49556.0,110088.0
966.0,al-Ruda 1,EGY,63768.0,109182.0
566.0,al-Dahriyya,EGY,59158.0,103034.0
2779.0,Dirwa,EGY,24444.0,99158.0
827.0,al-Manshiyya al-Gadida 1,EGY,72647.0,98436.0
7729.0,San al-Hagar al-Qibliya,EGY,74846.0,97342.0
2771.0,Dir Mawas,EGY,72615.0,95282.0
768.0,al-Khalidiyya,EGY,46453.0,92349.0
1962.0,Biyala,EGY,82016.0,90692.0
7941.0,Sharnub,EGY,44264.0,89056.0
1097.0,al-Tud,EGY,78421.0,87650.0
555.0,al-Birsha,EGY,52182.0,87448.0
582.0,al-Dir,EGY,41624.0,85953.0
8522.0,Tirfa,EGY,49064.0,85792.0
105.0,Abu Manna Bahri,EGY,76195.0,85530.0
7914.0,Sham al-Basal al-Qibliyya,EGY,34116.0,85245.0
5449.0,Madinat al-Kharga,EGY,73944.0,84904.0
292.0,Ahnasya,EGY,73773.0,82857.0
1107.0,al-Waqf,EGY,73938.0,82533.0
143.0,Abyar,EGY,49056.0,80431.0
1032.0,al-Shawashna,EGY,71976.0,79688.0
6027.0,Minshat Abu Umar,EGY,61110.0,79476.0
61.0,Abshadat,EGY,68912.0,77055.0
7913.0,Shalshalamun,EGY,69588.0,76431.0
6090.0,Mit Abu Ghalib,EGY,68251.0,74500.0
7650.0,Saft Turab,EGY,69512.0,73794.0
5090.0,Kum al-Farag,EGY,32098.0,73247.0
1356.0,Atf Haydar,EGY,54078.0,73204.0
4322.0,Kum al-Hagar,EGY,57299.0,71559.0
630.0,al-Gazira al-Khadra,EGY,42595.0,71459.0
122.0,Abu Sir Bana,EGY,64139.0,69217.0
847.0,al-Matanya,EGY,59151.0,66629.0
674.0,al-Hammam 1,EGY,47186.0,66587.0
500.0,al-Aziziyya 2,EGY,37838.0,66505.0
7416.0,Qasr Hur,EGY,42057.0,66120.0
7448.0,Qulusna,EGY,47090.0,65639.0
2168.0,Izab al-Khalig,EGY,24960.0,64345.0
3431.0,Gazirat Suudi,EGY,49388.0,64231.0
1080.0,al-Tawd,EGY,42448.0,64146.0
4350.0,Kafr Bulin,EGY,58400.0,64042.0
4832.0,Kiman al-Matana,EGY,30544.0,63731.0
6105.0,Mit Assas,EGY,58325.0,62924.0
6092.0,Mit al-Amil,EGY,57626.0,61938.0
943.0,al-Radisiyya Bahri,EGY,53629.0,61779.0
1609.0,Bani Hasan al-Shuruq,EGY,23930.0,61028.0
7728.0,San al-Hagar al-Bahriyya,EGY,46568.0,60564.0
1105.0,al-Wafaiyya,EGY,23103.0,60126.0
1038.0,al-Shaykh Masud,EGY,53231.0,59738.0
5069.0,Kudiyyat Mubarak,EGY,36982.0,59648.0
104.0,Urin,EGY,16052.0,59445.0
1099.0,al-Uga,EGY,45076.0,59314.0
467.0,al-Mitimdiyya,EGY,39256.0,59232.0
6600.0,Nazlat Ubayd Sarufim,EGY,52964.0,59224.0
1368.0,Atqa,EGY,26004.0,59099.0
8095.0,Sila,EGY,35259.0,58591.0
6076.0,Mishla,EGY,46096.0,57727.0
1047.0,Abu Taha,EGY,35730.0,56310.0
937.0,al-Qusir,EGY,48834.0,55828.0
8222.0,Sul,EGY,36342.0,55509.0
8008.0,Shubra Khit,EGY,50365.0,55446.0
6441.0,Muzwara,EGY,45225.0,54957.0
8000.0,Shubra al-Nakhla,EGY,49558.0,54740.0
8351.0,Tanda,EGY,43267.0,54302.0
577.0,al-Dawahriyya 2,EGY,41680.0,54208.0
11.0,Aba al-Waqf,EGY,47881.0,53956.0
7630.0,Safaga,EGY,46855.0,53627.0
1945.0,Bishla,EGY,27435.0,53326.0
7392.0,Qalamshah,EGY,38534.0,52518.0
7652.0,Safur,EGY,47372.0,52017.0
1605.0,Bani Ghani,EGY,28462.0,51917.0
6575.0,Nawasa al-Ghayt,EGY,47660.0,51226.0
554.0,al-Birimbil,EGY,45435.0,51204.0
6096.0,Mit al-Khuli Abdallah,EGY,46308.0,50862.0
711.0,al-Husayniya,EGY,39070.0,50813.0
7475.0,Ras Gharib,EGY,44117.0,50478.0
933.0,al-Quda,EGY,33755.0,50430.0
2613.0,Daqamira,EGY,45829.0,50414.0
8397.0,Tatun,EGY,44010.0,49856.0
1083.0,al-Tawila 1,EGY,35361.0,49739.0
7410.0,Qarun,EGY,31685.0,49628.0
7418.0,Qasr Rashwan,EGY,32554.0,49301.0
1009.0,al-Satamuni,EGY,43797.0,47707.0
1932.0,Birkat Ghitas,EGY,43214.0,47402.0
2582.0,Damshilt,EGY,43158.0,47313.0
1723.0,Batra,EGY,43304.0,47277.0
2248.0,Burg Nur al-Hummus,EGY,42639.0,45831.0
2636.0,Dashtut,EGY,40478.0,45659.0
9194.0,Zur Abu al-Layl,EGY,19534.0,45573.0
1090.0,al-Tiba,EGY,41735.0,45287.0
2584.0,Damuh,EGY,43254.0,45235.0
233.0,Aga,EGY,42080.0,45230.0
4410.0,Kahk,EGY,39682.0,44936.0
6077.0,Misir,EGY,40495.0,44538.0
3807.0,Hilwa,EGY,34899.0,44224.0
7649.0,Saft Rashin,EGY,28805.0,44067.0
1045.0,al-Shin,EGY,40554.0,43856.0
7759.0,Sanhur al-Madina,EGY,39929.0,43851.0
2193.0,Buhut,EGY,40339.0,43773.0
6132.0,Mit Yazid,EGY,40446.0,43243.0
3872.0,Ibshaway al-Malaq,EGY,40410.0,43202.0
8343.0,Tanah,EGY,40339.0,43061.0
6503.0,Nagir & Mit Shaddad,EGY,39247.0,42842.0
6760.0,Nikla al-Inab,EGY,34346.0,42239.0
8312.0,Talat,EGY,18417.0,42143.0
533.0,al-Basaliyya Bahri,EGY,38623.0,41963.0
7776.0,Santis,EGY,38718.0,41958.0
7663.0,Sahragt al-Sughra& Kafr al-Sayyid,EGY,38924.0,41837.0
2574.0,Damira,EGY,38173.0,41677.0
1057.0,al-Sibaiyya Gharb,EGY,18375.0,41402.0
5511.0,Mahallat Farnawi,EGY,32381.0,41177.0
722.0,al-Idwa,EGY,36684.0,41170.0
678.0,al-Hamuli,EGY,23973.0,41154.0
8216.0,Suds al-Umara,EGY,36376.0,40951.0
1638.0,Bani Ubayd,EGY,37308.0,40929.0
3395.0,Garris,EGY,35904.0,40382.0
1596.0,Bani Ahmad,EGY,35899.0,40142.0
4346.0,Kafr al-Wastany,EGY,46529.0,39826.0
1106.0,al-Wanasya,EGY,35001.0,39645.0
6065.0,Minyat Bani Musa,EGY,35519.0,39388.0
7395.0,Qalib Abyar,EGY,27982.0,39322.0
87.0,Abu Gandir,EGY,34442.0,39016.0
5681.0,Manshiyyat Abu Amir,EGY,18538.0,38951.0
1726.0,Baturas,EGY,35198.0,38609.0
479.0,al-Ashmunin,EGY,34072.0,38100.0
501.0,al-Aziziyya 1,EGY,33501.0,37970.0
8319.0,Talrak,EGY,34434.0,37856.0
2563.0,Damas,EGY,35451.0,37843.0
543.0,al-Bayda & Kafr Muhammad Shahin,EGY,34714.0,37358.0
638.0,al-Gharaq al-Sultani,EGY,60409.0,37042.0
8277.0,Taha al-Amida,EGY,23106.0,36887.0
9140.0,Zawiyyat Humur,EGY,33395.0,36853.0
4628.0,Katamat al-Ghaba,EGY,34024.0,36806.0
810.0,al-Maharza,EGY,32670.0,36772.0
8920.0,Wadi al-Natrun,EGY,26804.0,36726.0
7564.0,Rudat Khayri,EGY,11395.0,36652.0
8752.0,Umm Qummus,EGY,17750.0,36593.0
6009.0,Minbal,EGY,22859.0,36529.0
541.0,al-Bawiti,EGY,21614.0,36460.0
121.0,Abu Sir al-Malaq,EGY,32537.0,36437.0
7413.0,Qasr al-Gibali,EGY,32074.0,36322.0
5513.0,Mahallat Kayl,EGY,23051.0,36315.0
7393.0,Qalandul,EGY,32375.0,36201.0
1393.0,Awish al-Hagar,EGY,33833.0,36114.0
1078.0,al-Maaddiyya,EGY,65300.0,35953.0
893.0,al-Nawafia,EGY,32956.0,35925.0
7412.0,Qasr al-Basil,EGY,31519.0,35706.0
5683.0,Manshiyyat Bishara al-Tahawi,EGY,27368.0,35593.0
699.0,al-Higz Bahri,EGY,32683.0,35510.0
1071.0,al-Sunbat,EGY,31067.0,35161.0
6492.0,Nadiba,EGY,32080.0,34763.0
443.0,al-Abbasiyya al-Gadida,EGY,19142.0,34745.0
7891.0,Shabas al-Shuhada,EGY,31586.0,34689.0
903.0,al-Nuzul,EGY,31709.0,34538.0
1615.0,Bani Ibid,EGY,30687.0,34515.0
441.0,al-Abbasiyya,EGY,31459.0,34086.0
967.0,al-Ruda 2,EGY,30392.0,33984.0
7944.0,Sharuna,EGY,30141.0,33964.0
451.0,al-Aguzin,EGY,30888.0,33922.0
934.0,al-Qula,EGY,29979.0,33901.0
1456.0,Badawi,EGY,31656.0,33792.0
7896.0,Shabshir al-Hissa,EGY,31790.0,33748.0
5664.0,Maniya,EGY,26797.0,33711.0
5510.0,Mahallat Diyay,EGY,30335.0,33314.0
4328.0,Shubratana,EGY,20242.0,33203.0
7760.0,Sanhut,EGY,30109.0,33069.0
1257.0,Aqlit,EGY,30374.0,32912.0
553.0,al-Birgaya,EGY,29241.0,32697.0
1684.0,Barhamtush,EGY,29942.0,32516.0
8046.0,Sidi Barrani,EGY,26669.0,32096.0
8004.0,Shubra Babil,EGY,30223.0,32084.0
7979.0,Shinara,EGY,28174.0,31792.0
6039.0,Minshat al-Umara,EGY,28271.0,31752.0
6499.0,Nag Azzuz,EGY,28045.0,31480.0
8347.0,Tanbadi,EGY,27866.0,31402.0
7644.0,Saft al-Laban,EGY,28001.0,31311.0
7654.0,Sagin al-Kum,EGY,29216.0,31235.0
520.0,al-Bana & Izabha,EGY,28161.0,31069.0
8316.0,Talbant Qaysar,EGY,27257.0,30800.0
600.0,al-Fant,EGY,27239.0,30737.0
7435.0,Qism 2 al-Ganub,EGY,28108.0,30478.0
5504.0,Mahallat al-Amir,EGY,13420.0,30395.0
916.0,al-Qantara Sharq,EGY,27014.0,30320.0
790.0,al-Kum al-Tawil,EGY,27394.0,30292.0
7895.0,Shabrawish,EGY,28136.0,30240.0
8340.0,Tamy al-Amdid & Kafr Muhammad al-Timsah,EGY,28034.0,30169.0
2716.0,Diast,EGY,27513.0,30039.0
1408.0,Awlad Saqr,EGY,27266.0,29975.0
4156.0,Izab al-Khalig Bahri,EGY,27068.0,29827.0
7452.0,Qusayr al-Amarna,EGY,26550.0,29723.0
2928.0,Dyu al-Wusta,EGY,27323.0,29669.0
6064.0,Minyat al-Murshid,EGY,26892.0,29633.0
1370.0,Atsa,EGY,26182.0,29480.0
1064.0,al-Sirw,EGY,26713.0,29340.0
7706.0,Shiwa al-Sharqiyya,EGY,21189.0,29195.0
8344.0,Tanamil al-Sharqi & Izbat al-Atriba,EGY,24834.0,29092.0
902.0,al-Nuwira,EGY,25777.0,28950.0
625.0,al-Garnus,EGY,25682.0,28921.0
6769.0,Nisha,EGY,26319.0,28560.0
3776.0,Hawara al-Maqta,EGY,24950.0,28237.0
6134.0,Mit Zunqur,EGY,15893.0,28228.0
3429.0,Gazirat Sharuna,EGY,25032.0,28208.0
7458.0,al-Shaykh Zuwayd,EGY,77915.0,28181.0
81.0,Abu Dashisha,EGY,25568.0,27851.0
4371.0,Kafr Naway,EGY,23292.0,27833.0
8132.0,Siwa,EGY,21961.0,27781.0
6566.0,Nasr al-Nuba,EGY,17097.0,27762.0
2261.0,Busat Karim al-Din,EGY,25596.0,27707.0
8005.0,Shubra Bakhum,EGY,25183.0,27657.0
2650.0,Dayrut Umm Nakhla,EGY,24730.0,27654.0
62.0,Abshan,EGY,24932.0,27569.0
993.0,al-Salhiyya al-Gadida,EGY,24120.0,26498.0
6421.0,Mut,EGY,24427.0,26440.0
7601.0,Sa al-Hagar,EGY,24341.0,26331.0
6561.0,Nashart,EGY,23845.0,26296.0
942.0,al-Rabia,EGY,24077.0,26283.0
9143.0,Zawiyyat Sultan,EGY,23134.0,26161.0
3710.0,Hagir Bani Sulayman,EGY,23518.0,26146.0
653.0,al-Gundiyya,EGY,23145.0,26064.0
3745.0,Harbashant,EGY,10171.0,25999.0
5085.0,Kum Abu Khallad,EGY,22841.0,25973.0
2249.0,Burg Rashid,EGY,22835.0,25968.0
870.0,al-Munaga al-Kubra,EGY,19935.0,25926.0
4367.0,Kafr Libs,EGY,23034.0,25846.0
5190.0,Labshit,EGY,24320.0,25819.0
8390.0,Tarugi,EGY,23496.0,25789.0
1053.0,al-Shuka,EGY,23791.0,25781.0
1031.0,al-Shawami,EGY,17485.0,25690.0
816.0,al-Mahras,EGY,22957.0,25670.0
1457.0,Badhal,EGY,22678.0,25580.0
86.0,Abu Galal,EGY,23486.0,25424.0
1917.0,Bir al-Abd,EGY,23051.0,25388.0
2614.0,Daquf,EGY,22533.0,25372.0
8034.0,Sidfa,EGY,16695.0,25356.0
8757.0,Umm Sinn al-Kubra,EGY,23018.0,25354.0
887.0,al-Nasriyya 1,EGY,22466.0,25300.0
8686.0,Tur Sina,EGY,22412.0,25175.0
563.0,al-Daba,EGY,20735.0,25171.0
2527.0,Dafash,EGY,22299.0,25134.0
66.0,Abu al-Abbas,EGY,11049.0,24934.0
549.0,al-Bihu,EGY,22114.0,24899.0
5104.0,Kum Bani Maras,EGY,23275.0,24846.0
462.0,al-Aliqat,EGY,21810.0,24475.0
1633.0,Bani Samrag,EGY,14680.0,24168.0
84.0,Abu Dawud al-Sabbakh,EGY,22453.0,24163.0
5453.0,New Sphinx City,EGY,21128.0,23926.0
7942.0,Sharqiyyat Mubashir,EGY,15260.0,23919.0
6130.0,Mit Tarif,EGY,21814.0,23857.0
7726.0,Samul,EGY,22383.0,23761.0
3742.0,Harara,EGY,21192.0,23629.0
884.0,al-Nasiriyya,EGY,35464.0,23512.0
4153.0,Izab Abu Mandur,EGY,21409.0,23512.0
1484.0,Baha al-Aguz,EGY,21064.0,23419.0
1532.0,Balgay,EGY,21914.0,23392.0
1087.0,al-Tayriyya,EGY,21330.0,23390.0
7419.0,Qassasin al-Azhar,EGY,21201.0,23307.0
6032.0,Minshat al-Hagg,EGY,16758.0,23278.0
5094.0,Kum al-Mahris,EGY,20594.0,23161.0
1900.0,Bilqatr,EGY,21050.0,23089.0
8270.0,Tafhanat al-Izab,EGY,21408.0,23086.0
795.0,al-Lahun,EGY,20261.0,22931.0
2540.0,Dahrut,EGY,20341.0,22922.0
5684.0,6 Octobre,EGY,18607.0,22876.0
3777.0,Hawarat Adlan,EGY,20170.0,22843.0
813.0,al-Mahmudiyya,EGY,20863.0,22775.0
7929.0,Shanraq,EGY,21169.0,22719.0
530.0,al-Barnugi,EGY,20936.0,22688.0
4352.0,Kafr Damira al-Qadim,EGY,20728.0,22631.0
3357.0,Ganag,EGY,20916.0,22627.0
1678.0,Bardanuha,EGY,19991.0,22580.0
7742.0,Sandasis,EGY,21235.0,22544.0
5602.0,Malatiyya,EGY,19785.0,22296.0
6031.0,al-Mazatli,EGY,45223.0,22095.0
985.0,al-Sahil al-Qibli,EGY,19883.0,22075.0
989.0,al-Salam,EGY,10368.0,22072.0
944.0,al-Radisiyya Qibli,EGY,12273.0,21939.0
485.0,al-Atamna & al-Mazara,EGY,12083.0,21935.0
8108.0,Sinduwa,EGY,20019.0,21934.0
473.0,al-Arki,EGY,19616.0,21921.0
879.0,Darwish,EGY,12928.0,21893.0
3871.0,Ibshaq al-Ghazal,EGY,19426.0,21877.0
819.0,al-Malakiyyin al-Bahriyya,EGY,28106.0,21712.0
141.0,Abwan,EGY,19136.0,21613.0
6021.0,Minshat Abd al-Rahman,EGY,19791.0,21602.0
6035.0,Minshat al-Kiram,EGY,19678.0,21563.0
1327.0,Ashruba,EGY,19111.0,21521.0
658.0,al-Haddin,EGY,19529.0,21416.0
6583.0,Nazlat al-Amudin,EGY,19017.0,21413.0
5679.0,None 5,EGY,23319.0,21354.0
7633.0,Safaniya,EGY,19017.0,21343.0
6103.0,Mit Ashna,EGY,11078.0,21326.0
7997.0,Shubar,EGY,19963.0,21193.0
4309.0,Kafr Abu Sad,EGY,19407.0,21183.0
765.0,al-Khadimiyya,EGY,19201.0,21117.0
6573.0,Nawag,EGY,19848.0,21071.0
3510.0,Gimmizat Bani Amr,EGY,19057.0,20975.0
6589.0,Aqfahs,EGY,12221.0,20914.0
3705.0,Hafas,EGY,19264.0,20875.0
3423.0,Gazirat al-Shuraniyya,EGY,18431.0,20810.0
7401.0,Qanbash al-Hamra,EGY,18446.0,20766.0
663.0,al-Hagar al-Mahruq,EGY,18815.0,20764.0
1916.0,Biqtaris,EGY,19294.0,20737.0
527.0,al-Baramun,EGY,19251.0,20550.0
4335.0,Kafr al-Salahat,EGY,18731.0,20549.0
4307.0,Kafr Abu Gindi,EGY,14915.0,20482.0
8289.0,Tahnasha,EGY,18309.0,20473.0
807.0,al-Magd,EGY,18329.0,20457.0
74.0,Abu al-Shiqaf,EGY,18325.0,20432.0
1060.0,al-Sigaiyya,EGY,19186.0,20368.0
5505.0,Mahallat al-Qasab,EGY,18450.0,20292.0
7700.0,Salaqus,EGY,18070.0,20279.0
4321.0,Kafr al-Dir,EGY,18479.0,20248.0
7640.0,Saft al-Inab,EGY,15589.0,20234.0
1632.0,Bani Samit,EGY,17965.0,20231.0
6576.0,Naway,EGY,18091.0,20230.0
1035.0,al-Shaykh Fadl,EGY,10042.0,20176.0
4109.0,Ishaqa,EGY,18327.0,20156.0
7761.0,Sanitat al-Rifaiyyin,EGY,18446.0,20107.0
840.0,al-Mashrik,EGY,17751.0,20102.0
7955.0,Shawa,EGY,18660.0,19918.0
5516.0,Mahallat Minuf,EGY,18737.0,19891.0
7940.0,Sharmasah,EGY,18087.0,19867.0
1190.0,Amshul,EGY,17696.0,19777.0
1063.0,Bani Khalid,EGY,12269.0,19769.0
619.0,al-Gafadun,EGY,17502.0,19749.0
697.0,New Sphinx City,EGY,17500.0,19748.0
2552.0,Dalas,EGY,17338.0,19716.0
534.0,al-Basaliyya Qibli,EGY,18130.0,19699.0
9102.0,Zafar,EGY,18262.0,19653.0
8315.0,Talbana,EGY,17829.0,19582.0
6037.0,Minshat al-Maghalqa,EGY,17452.0,19516.0
1402.0,Awlad Musa,EGY,17468.0,19428.0
6024.0,Minshat Abu Ali,EGY,17649.0,19428.0
6048.0,Minshat Basandila,EGY,17812.0,19402.0
6041.0,Minshat Amir,EGY,17822.0,19313.0
1093.0,al-Timsahiyya,EGY,17162.0,19213.0
5776.0,Mastay,EGY,17472.0,19187.0
7658.0,Sahil al-Gawabir,EGY,17392.0,19172.0
8661.0,Tukh,EGY,17036.0,19159.0
945.0,al-Ragdiyya,EGY,17902.0,19004.0
1375.0,Atu al-Waqf,EGY,16874.0,19002.0
2639.0,Dasya,EGY,16749.0,18955.0
293.0,Ahnasya al-Khadra,EGY,17027.0,18930.0
654.0,al-Gusaq,EGY,17062.0,18845.0
7720.0,Sammakin al-Gharb,EGY,14465.0,18812.0
8488.0,Tiba,EGY,17024.0,18788.0
1720.0,Batn Ahrit,EGY,16577.0,18772.0
5096.0,Kum al-Naggar,EGY,11502.0,18703.0
7959.0,Shayt al-Hawa,EGY,16993.0,18697.0
662.0,al-Hagar,EGY,16461.0,18648.0
1597.0,Bani Ali,EGY,11698.0,18636.0
660.0,Gamasa,EGY,74272.0,18630.0
7790.0,Saqyat Musa,EGY,16534.0,18597.0
562.0,al-Bustan,EGY,16828.0,18570.0
1003.0,al-Sanafin al-Qibliyya,EGY,16864.0,18522.0
5518.0,Mahallat Ruh,EGY,17308.0,18374.0
1690.0,Barmisha,EGY,16340.0,18338.0
36.0,Abis 4,EGY,17461.0,18291.0
7402.0,Qantir,EGY,16709.0,18215.0
672.0,al-Hammad,EGY,15954.0,18143.0
2750.0,Dimu,EGY,15999.0,18108.0
536.0,al-Basqalun,EGY,16067.0,18032.0
8667.0,Tukh Mazid,EGY,16851.0,18015.0
107.0,Abu Manna Sharq,EGY,16046.0,18013.0
811.0,al-Mahdiyya,EGY,16334.0,17928.0
6128.0,Mit Suhil,EGY,16292.0,17894.0
75.0,Abu al-Shuquq,EGY,16256.0,17887.0
5822.0,Mayana 1,EGY,40667.0,17743.0
1613.0,Bani Hilla,EGY,15710.0,17722.0
8950.0,Waqid,EGY,16157.0,17718.0
992.0,al-Salhiyya,EGY,15637.0,17698.0
6116.0,Mit Ghurab,EGY,12911.0,17687.0
6101.0,Mit al-Sirag,EGY,16657.0,17682.0
521.0,al-Banawan,EGY,16652.0,17677.0
4310.0,Kafr Abu Tabl,EGY,10653.0,17652.0
7977.0,Shilqam,EGY,15668.0,17644.0
3721.0,Haliyya,EGY,15673.0,17644.0
4390.0,Kafr Ziyada,EGY,16025.0,17573.0
1008.0,al-Satamana,EGY,15664.0,17466.0
1118.0,al-Zahra,EGY,15871.0,17288.0
644.0,al-Ghazali,EGY,15805.0,17228.0
676.0,al-Hamra,EGY,15617.0,17176.0
994.0,al-Sallum,EGY,14081.0,17095.0
1458.0,Badin,EGY,15949.0,17024.0
8322.0,Tama Fayyum,EGY,15086.0,16943.0
7656.0,Sahali,EGY,15358.0,16847.0
79.0,Abu Danqash,EGY,14723.0,16694.0
1697.0,Basandila,EGY,15241.0,16602.0
8017.0,Shubraris,EGY,14952.0,16460.0
6578.0,Nawwara,EGY,14519.0,16447.0
669.0,al-Halafi,EGY,14941.0,16432.0
3302.0,Gabal al-Tir,EGY,14570.0,16405.0
6051.0,Minshat Lutfallah,EGY,14510.0,16367.0
8001.0,Shubra al-Namla,EGY,15406.0,16356.0
