ISO3,agglosName,agglosID,POP_2000,POP_2020,BU_2000,BU_2020,POP_CAGR_2000_2020,BU_CAGR_2000_2020
TZA,Mafinga,5469,39703.11805555556,52603.28472222222,3.0995102222222224,7.054856888888889,1.4166854069701529,4.198089652413173
TZA,Magole,11230,8542.555555555555,12248.649305555557,0.2726622222222222,0.5243948888888889,1.8181072448943292,3.32411021633654
TZA,Magoma,12290,3689.8619791666665,4340.586371527777,0.1155406666666666,0.3134313333333333,0.815408464196854,5.116375358508929
TZA,Magomeni,5488,8489.887152777777,12465.885416666666,0.2649843333333333,0.3348371111111111,1.9391623611697995,1.1767370776941677
TZA,Magu mjini,5494,33908.49652777778,37779.19791666666,0.9593291111111112,2.276206222222222,0.5419282144843995,4.414833222579806
TZA,Magugu,5495,16235.904513888889,24432.265625,0.3812575555555555,1.4704814444444445,2.0644178119591405,6.982330539236514
TZA,Mahango,10312,13935.959201388889,18474.84201388889,0.8300428888888889,1.031976111111111,1.4196700576470045,1.0947157626390425
TZA,Mahuta,5534,9944.885416666666,12737.450520833334,0.7355406666666666,0.9914961111111112,1.2451285924409916,1.5042475905918007
TZA,Majiji,11493,2762.746961805556,3041.7170138888887,0.1447451111111111,0.2760608888888889,0.4821420944197241,3.280908357382817
TZA,Majimoto,11802,5409.338975694444,11907.311631944443,0.1161736666666666,0.5376904444444445,4.0239824163909255,7.962077015411206
TZA,Makambako,5555,54857.069444444445,69822.65277777778,5.444622222222223,7.227552444444445,1.2134403176756514,1.426438296453325
TZA,Makangwa,12049,4050.6171875,4823.852430555556,0.1883103333333333,0.4172165555555555,0.8773443357732669,4.057735139344887
TZA,Makere,5567,8181.222222222223,13678.967881944443,0.0930702222222222,0.6305879999999999,2.6034011015890313,10.039028517164517
TZA,Makiungu (mungaa),6373,7858.784722222223,8297.170138888889,0.2297945555555555,0.4272713333333333,0.27178131035019426,3.1497550647627603
TZA,Makongorosi,5576,10595.730034722224,20690.694444444445,0.7280407777777778,0.7987923333333333,3.402778605630119,0.4647965622889716
TZA,Malindi,5611,44101.99652777778,63517.97916666666,2.378103555555556,3.489381111111112,1.8408278755837948,1.9355996780123785
TZA,Malinyi,10255,11229.4609375,16521.20486111111,0.3031043333333333,0.6923837777777778,1.949274692928138,4.216800721887526
TZA,Mang'ola,10779,10092.279513888889,14838.376736111111,0.2617125555555555,0.68718,1.9459215706781663,4.945131880054143
TZA,Manyoni,5697,16557.51736111111,35086.12152777778,2.087786,2.2922244444444444,3.8262114565147387,0.4681853028313476
TZA,Mapogoro,11219,3859.848524305556,4616.609375,0.1738125555555555,0.2540987777777778,0.8991815348714294,1.9168686171101124
TZA,Maposeni,5703,11985.137152777776,14633.986111111111,0.9891715555555556,1.2024757777777777,1.0033972466274133,0.9811322419111868
TZA,Maramba,5712,8032.301215277777,10666.2421875,0.1709267777777777,0.4105421111111111,1.4281659911362654,4.478608612981394
TZA,Maruango,11429,3524.736328125,5083.213107638889,0.1726252222222222,0.4232817777777777,1.8475495007592269,4.586653298995902
TZA,Masama,5746,69170.0625,113238.04166666669,6.105082666666666,7.5810524444444445,2.4952429236995144,1.0885338168794556
TZA,Masasi,5750,41445.79166666666,71990.4375,3.99248,5.152060888888888,2.799196151113259,1.2830828448816556
TZA,Masewa,11912,1370.5416666666667,2571.961805555556,0.0220843333333333,0.1786004444444444,3.1973662465661468,11.017108595357183
TZA,Matai,5781,7318.4921875,14131.414930555557,0.4979111111111111,0.7183794444444445,3.344698302053928,1.8497820441294444
TZA,Matema,5796,33593.93402777778,54598.32986111111,1.5679725555555557,2.2732786666666667,2.4580119234410613,1.874551779399103
TZA,Mateves,5799,11078.209201388889,15551.043402777776,0.5319677777777777,1.7754218888888889,1.710197721430995,6.211321426417626
TZA,Matongo (d.tarime),5802,21519.057291666668,26338.586805555555,0.9454933333333332,1.9670124444444448,1.0156031679910749,3.730729425373358
TZA,Matui,10229,3775.5447048611113,8127.128472222223,0.350847,0.9117932222222224,3.907734356623016,4.891169968676112
TZA,Mbamba bay,5849,7915.717013888889,12473.822916666666,0.5782452222222223,1.1176147777777778,2.2999604300696808,3.349648555000173
TZA,Mbesa,12195,6123.404079861111,8466.550347222223,0.2891138888888889,0.4068832222222222,1.6332184668726102,1.7232064682997539
TZA,Mbeya,5865,328633.3888888889,623092.4444444445,25.40458488888889,32.52545777777778,3.25047064916828,1.2431305916553281
TZA,Mbinga mjini,5869,28810.491319444445,44023.10416666666,2.4164393333333334,3.3097777777777777,2.1425039082217268,1.5853653738358453
TZA,Mbomai,5874,395711.6388888889,491584.5555555556,33.43177955555555,37.549276444444445,1.090645641532384,0.5824254278306018
TZA,Mbuguni,5881,10829.0625,11786.2578125,0.6134173333333334,0.9264502222222222,0.42440188721257766,2.08297126715129
TZA,Mbulu mjini,5883,20982.23958333333,34485.208333333336,0.7426766666666667,2.056448,2.515385843807838,5.224264222131381
TZA,Mbuyuni,10871,4106.631076388889,6867.586371527777,0.2777288888888888,0.2929125555555555,2.604385104088358,0.2664979824330116
TZA,Mchombe,11342,15785.505208333334,21994.222222222223,0.2634356666666667,0.825879,1.6722667555292503,5.879551373470315
TZA,Mhonda,5981,22099.647569444445,26897.815972222223,0.5268445555555555,0.8006363333333334,0.9872587160081103,2.114552841952788
TZA,Michenzani,10765,6583.324652777777,7220.054253472223,0.1621072222222222,0.3022186666666667,0.46267998917897124,3.1634710561571078
TZA,Micheweni,11701,6731.787326388889,10629.755208333334,0.0981982222222222,0.2471491111111111,2.310367300059646,4.723167929316352
TZA,Michungwani,11905,7556.303819444444,13701.524305555557,0.2110188888888889,0.3816577777777777,3.020338776543907,3.0072135603458783
TZA,Mikumi,6003,11920.158854166666,18093.178819444445,0.64809,1.1254453333333334,2.1084401111942874,2.7979500440324934
TZA,Minazini,11213,3474.3014322916665,6258.53125,0.1576608888888889,0.386211,2.986487574930363,4.5815401776035936
TZA,Minjingu,11718,592.7815755208334,2148.843315972222,0.0191858888888888,0.1812675555555555,6.651140159261337,11.883722562653688
TZA,Mirerani,6069,21171.956597222223,36886.45486111111,0.7289248888888888,1.7154408888888888,2.814719762829032,4.3721546058707705
TZA,Misasi,6073,9017.5625,11415.986111111111,0.2411933333333333,0.6091567777777778,1.1861830017709352,4.741355277322823
TZA,Misegese,11394,1034.5381944444443,2046.8678385416667,0.0791512222222222,0.2318443333333333,3.470646742960426,5.520524926238801
TZA,Misungwi,6087,19628.430555555555,29606.729166666668,0.9605892222222222,1.766581,2.0763759500761703,3.093145877481507
TZA,Mitundu,12064,5628.796875,4942.376302083333,0.4085427777777777,0.4913784444444444,-0.6481378268715976,0.9273634415229548
TZA,Mkata,6145,14425.881076388889,32498.850694444445,0.2740614444444444,0.8080558888888889,4.144486448782225,5.555209698569796
