unique_id,ISO3,Agglomeration_Name,africapolis_pop_rp10_2015,africapolis_pop_rp100_2015,africapolis_pop_rp10_2020,africapolis_pop_rp100_2020,africapolis_pop_rp10_2025,africapolis_pop_rp100_2025,worldpop_built_surface_ftm_km2_rp10_2015,worldpop_built_surface_ftm_km2_rp100_2015,worldpop_built_surface_ftm_km2_rp10_2020,worldpop_built_surface_ftm_km2_rp100_2020,worldpop_built_surface_ftm_km2_rp10_2025,worldpop_built_surface_ftm_km2_rp100_2025,worldpop_built_surface_ftm_share_rp10_2015,worldpop_built_surface_ftm_share_rp100_2015,worldpop_built_surface_ftm_share_rp10_2020,worldpop_built_surface_ftm_share_rp100_2020,worldpop_built_surface_ftm_share_rp10_2025,worldpop_built_surface_ftm_share_rp100_2025,worldpop_built_surface_km2_rp10_2015,worldpop_built_surface_km2_rp100_2015,worldpop_built_surface_km2_rp10_2020,worldpop_built_surface_km2_rp100_2020,worldpop_built_surface_km2_rp10_2025,worldpop_built_surface_km2_rp100_2025,worldpop_population_ftm_share_rp10_2015,worldpop_population_ftm_share_rp100_2015,worldpop_population_ftm_share_rp10_2020,worldpop_population_ftm_share_rp100_2020,worldpop_population_ftm_share_rp10_2025,worldpop_population_ftm_share_rp100_2025,worldpop_population_ftm_total_rp10_2015,worldpop_population_ftm_total_rp100_2015,worldpop_population_ftm_total_rp10_2020,worldpop_population_ftm_total_rp100_2020,worldpop_population_ftm_total_rp10_2025,worldpop_population_ftm_total_rp100_2025,worldpop_population_total_rp10_2015,worldpop_population_total_rp100_2015,worldpop_population_total_rp10_2020,worldpop_population_total_rp100_2020,worldpop_population_total_rp10_2025,worldpop_population_total_rp100_2025,pop_ftm3_fluvial_pluvial_flood_rp10_cagr_2015_2020,pop_ftm3_fluvial_pluvial_flood_rp10_cagr_2020_2025,built_ftm3_fluvial_pluvial_flood_rp10_cagr_2015_2020,built_ftm3_fluvial_pluvial_flood_rp10_cagr_2020_2025,pop_ftm3_fluvial_pluvial_flood_rp100_cagr_2015_2020,pop_ftm3_fluvial_pluvial_flood_rp100_cagr_2020_2025,built_ftm3_fluvial_pluvial_flood_rp100_cagr_2015_2020,built_ftm3_fluvial_pluvial_flood_rp100_cagr_2020_2025,africapolis_pop_2015,africapolis_pop_2020,africapolis_pop_2025
ETH_1751,ETH,Bedele,39140.0,39140.0,51664.0,51664.0,63248.0,63248.0,0.0016971110839843,0.0077901103515625,0.0021882221679687,0.0088105556640625,0.0025341110839843,0.0093306669921875,0.0012566585466694,0.0057683370553482,0.0015009061918912,0.0060431786789131,0.0016931911070501,0.0062343764146195,1.350495,1.350495,1.457934,1.457934,1.496648,1.496648,0.0013061825976287,0.005526157143814,0.0013048773415298,0.0055674766571942,0.0013901175281182,0.0057626690256539,51.12398687118731,216.29379060887996,67.41518297279559,287.63811401728117,87.92215341841991,364.4772905345579,39140.0,39140.0,51664.0,51664.0,63248.0,63248.0,0.05688224139169118,0.05455229159656949,0.05214653360023802,0.029785676919862336,0.05866968231361147,0.04849124468045751,0.024924649156406797,0.01153724476835527,39140,51664,63248
ETH_1752,ETH,Bedeno,207237.0,207237.0,237668.0,237668.0,271617.0,271617.0,0.01182133203125,0.03023111328125,0.020274888671875,0.0531026640625,0.030931556640625,0.07565221875,0.0034807218684394,0.0089013739591399,0.0040325912075454,0.0105618994837061,0.0053974464611118,0.0132010427121911,3.39623,3.39623,5.027757,5.027757,5.730776,5.730776,0.0047369432707062,0.0124515799041534,0.0046771777127773,0.0122907897552971,0.004772148330256,0.0124649835044686,981.6699125913408,2580.4280645970384,1111.6154726403554,2921.1274195619512,1296.196613019144,3385.7014245332475,207237.0,207237.0,237668.0,237668.0,271617.0,271617.0,0.025174560085837294,0.031200844088024926,0.11393131352972441,0.08814973260197445,0.02511301857260806,0.02995827448598587,0.11926373816523039,0.0733492868029384,207237,237668,271617
ETH_1753,ETH,Bedesa,67890.0,67890.0,90290.0,90290.0,104275.0,104275.0,0.024941109375,0.261243578125,0.0265464453125,0.2736504375,0.028085,0.279670125,0.017327651294097,0.1814970439570593,0.0144569584109375,0.1490275985165337,0.0145558332948943,0.1449468298758154,1.439382,1.439382,1.83624,1.83624,1.929467,1.929467,0.013476225232763,0.137842023748064,0.0133638203531756,0.1372070387937027,0.0134513322384048,0.1379202692981146,914.90093105228,9358.094992256065,1206.619339688225,12388.423532683415,1402.6376691596604,14381.6360810609,67890.0,67890.0,90290.0,90290.0,104275.0,104275.0,0.056913006634753405,0.030564179794168922,0.012553832244540652,0.011331677277111707,0.057707829210686956,0.030287545863125542,0.009322848468157119,0.004361336523222681,67890,90290,104275
ETH_1757,ETH,Begi,25342.0,25342.0,30282.0,30282.0,34615.0,34615.0,0.0,7.4e-05,0.0,0.0001071111145019,0.0,0.0001345555572509,0.0,0.0001307917318416,0.0,0.0001420600071645,0.0,0.0001709690607076,0.565785,0.565785,0.753985,0.753985,0.787017,0.787017,0.0,0.0001741868955714,0.0,0.0001726464137503,0.0,0.0001741427970936,0.0,4.414244307570419,0.0,5.228078701186585,0.0,6.027952921394964,25342.0,25342.0,30282.0,30282.0,34615.0,34615.0,,,,,0.034420574919926006,0.028881946937949543,0.07676409065082868,0.04667878161564065,25342,30282,34615
ETH_1775,ETH,Bele,14463.0,14463.0,10977.0,10977.0,12377.0,12377.0,0.0,0.0008422222290039,0.0,0.0008465555419921,0.0,0.0009883333740234,0.0,0.0021461171873506,0.0,0.0018815690389228,0.0,0.002169486356434,0.39244,0.39244,0.44992,0.44992,0.455561,0.455561,0.0,0.0020335179861159,0.0,0.0020102339181286,0.0,0.0020109788575466,0.0,29.410770633194264,0.0,22.066337719297646,0.0,24.889885319854272,14463.0,14463.0,10977.0,10977.0,12377.0,12377.0,,,,,-0.05584179574788595,0.024373952910448082,0.001026907661486165,0.031453373782510896,14463,10977,12377
ETH_179,ETH,Adi Gudom,27694.470999999994,27694.470999999994,28797.0,28797.0,29837.0,29837.0,0.0017765555419921,0.016046333984375,0.002492,0.0220664453125,0.002948,0.02508122265625,0.0042590994006333,0.0384693469130585,0.0046371935674756,0.0410619495426074,0.0053470795115076,0.0454922970789673,0.41712,0.41712,0.537394,0.537394,0.551329,0.551329,0.0061732094695834,0.0486664668864249,0.0059991725279271,0.0483553992552751,0.0059838575006957,0.0485202708971147,170.9637706323028,1347.7920558585542,172.7581712867167,1392.490432354157,178.54035624825758,1447.6993227572113,27694.470999999994,27694.470999999994,28797.0,28797.0,29837.0,29837.0,0.002090401117618157,0.006606104350007191,0.07002481524063575,0.034179413109851176,0.006546552125906269,0.007806674499098554,0.065789188018756,0.025943076639574292,27694,28797,29837
ETH_18,ETH,Abala,17100.0,17100.0,17964.0,17964.0,21212.0,21212.0,0.0,0.0109966669921875,0.0,0.023437001953125,0.0,0.024136443359375,0.0,0.0551922375801784,0.0,0.0426848293811274,0.0,0.0433789592896142,0.199243,0.199243,0.549071,0.549071,0.556409,0.556409,0.0,0.0507723304231027,0.0,0.049784504700173,0.0,0.0490929965556831,0.0,868.2068502350562,0.0,894.3288424339079,0.0,1041.3606429391498,17100.0,17100.0,17964.0,17964.0,21212.0,21212.0,,,,,0.005946319030873726,0.03091007642059429,0.1633976882934729,0.00589869265424614,17100,17964,21212
ETH_181,ETH,Adi Remets,13995.008,13995.008,15005.0,15005.0,16114.0,16114.0,0.002326111328125,0.0059199995117187,0.0039893334960937,0.010407888671875,0.004401,0.011417779296875,0.0127366730080052,0.0324150856739477,0.0145360565218906,0.0379235424052812,0.0156441619655977,0.0405865913673623,0.182631,0.182631,0.274444,0.274444,0.281319,0.281319,0.0124583260221091,0.0338655904544656,0.0127620363971435,0.0345542501727712,0.0130922214543499,0.0356676649005605,174.35437234602503,473.9492093349697,191.4943561391382,518.4865238424319,210.9680565153943,574.7487522076319,13995.008,13995.008,15005.0,15005.0,16114.0,16114.0,0.01893065214166323,0.019558488272716446,0.11391991750946162,0.019835686745121706,0.01812507577869349,0.020817514610012466,0.11945900310553714,0.01869412418164984,13995,15005,16114
ETH_1849,ETH,Besko Elala,13337.0,13337.0,16280.0,16280.0,18960.0,18960.0,0.000580777770996,0.0017722221679687,0.0011456667480468,0.0033697775878906,0.0013146666259765,0.0037336665039062,0.0092299758593216,0.0281649344114036,0.0124365426780742,0.0365799067301768,0.0134829305476233,0.0382916590148939,0.062923,0.062923,0.092121,0.092121,0.097506,0.097506,0.0204828090709583,0.0534016093635698,0.0198634388578522,0.05276225946617,0.0194279546681057,0.0523475445223961,273.17922457937084,712.2172640819305,323.3767846058338,858.9695841092475,368.3540205072841,992.50944414463,13337.0,13337.0,16280.0,16280.0,18960.0,18960.0,0.034313597431073095,0.026387407628088777,0.145538433305614,0.02790141988140804,0.03818095538572197,0.029322277876135505,0.13714701209794344,0.020720547123280753,13337,16280,18960
ETH_185,ETH,Adigrat,106169.0,106169.0,132530.0,132530.0,163745.0,163745.0,0.0093357783203125,0.134023671875,0.01086722265625,0.151128671875,0.0114617783203125,0.1552425625,0.0039381549543479,0.0565358312167778,0.0039646435090735,0.0551356429270851,0.0041188215387098,0.0557868414726131,2.370597,2.370597,2.741034,2.741034,2.782781,2.782781,0.0045035514583648,0.0544959951639715,0.0044628164452811,0.0546069693658587,0.0044458814970495,0.0550019053777844,478.13755478313243,5785.7853105636905,591.4570634931042,7237.061650057254,727.9908657343703,9006.286996085306,106169.0,106169.0,132530.0,132530.0,163745.0,163745.0,0.04345583820099175,0.042414734493869455,0.030845565255240848,0.010710291397378668,0.045779180386882556,0.044712285680570396,0.024313910732733257,0.005385893553288668,106169,132530,163745
ETH_1872,ETH,Bichena,52227.0,52227.0,60586.0,60586.0,67174.0,67174.0,0.0007998889160156,0.0015726667480468,0.0010751110839843,0.0020903334960937,0.0011671110839843,0.002360888671875,0.0005017179426805,0.0009864308775304,0.0005050260561748,0.0009819198195875,0.0005349002159949,0.0010820219924694,1.5943,1.5943,2.128823,2.128823,2.181923,2.181923,0.000790129459673,0.0014587005409347,0.0007745933384972,0.0014259559185972,0.0007609995496125,0.0013977542747984,41.26609129034177,76.18355315139658,46.92951200619136,86.39296528412996,51.11938374567007,93.89274565530772,52227.0,52227.0,60586.0,60586.0,67174.0,67174.0,0.02605476299538534,0.017250505375319358,0.060925118950925006,0.01655708332498662,0.025471113719424343,0.016788748260146535,0.05856072126635414,0.024641603839603787,52227,60586,67174
ETH_1880,ETH,Bifitu Geda,26499.0,26499.0,57333.0,57333.0,66163.0,66163.0,5.233333587646485e-05,0.0020543330078125,5.8888893127441405e-05,0.0027661110839843,0.0001841111145019,0.0033261110839843,4.402157775833572e-05,0.0017280568633807,4.424353192141153e-05,0.0020781936549152,0.0001305496115316,0.0023584806984616,1.188811,1.188811,1.331017,1.331017,1.410277,1.410277,0.0001644736842105,0.0027960526315789,0.0001685109251249,0.0027523451103746,0.0001462736780516,0.002779199882981,4.358388157894039,74.09259868420928,9.661236870185892,157.80020221310693,9.67790536092801,183.8802018576719,26499.0,26499.0,57333.0,57333.0,66163.0,66163.0,0.1725769826102137,0.0003448212610679402,0.0238845613256653,0.25605692750358067,0.1632325482728243,0.031063666972263926,0.06130388631081951,0.03756049223000257,26499,57333,66163
ETH_1881,ETH,Biftu,20020.0,20020.0,20388.0,20388.0,23573.0,23573.0,0.0,0.0001635555419921,0.0,0.0001696666564941,0.0,0.0001696666564941,0.0,0.0006690674362441,0.0,0.0006402660305295,0.0,0.0006212165220201,0.244453,0.244453,0.264994,0.264994,0.27312,0.27312,0.0,0.0010077994917185,0.0,0.000867242515697,0.0,0.0007849293563579,0.0,20.176145824204372,0.0,17.681340410030437,0.0,18.503139717424776,20020.0,20020.0,20388.0,20388.0,23573.0,23573.0,,,,,-0.026052840155492696,0.009127516577618344,0.007363584609982654,0.0,20020,20388,23573
ETH_189,ETH,Adis Zemen,25300.0,25300.0,27630.0,27630.0,30607.0,30607.0,0.024865666015625,0.053859,0.025549443359375,0.05535421875,0.025550998046875,0.05539699609375,0.0419869981672866,0.0909437830006602,0.0403518240201637,0.087424358423607,0.039983847542889,0.0866887877367053,0.592223,0.592223,0.633167,0.633167,0.639033,0.639033,0.0416631020617674,0.0929078620925656,0.0417007055328629,0.0927590048273301,0.0418361609948076,0.0927340675331547,1054.0764821627151,2350.5689109419095,1152.1904938730017,2562.9313033791304,1280.4793795680762,2838.311604987266,25300.0,25300.0,27630.0,27630.0,30607.0,30607.0,0.017959343117199156,0.02133839899304646,0.005440255339125066,1.216973409801092e-05,0.01744934268789544,0.02062128545644981,0.0054916954192789635,0.00015451081284756363,25300,27630,30607
ETH_1890,ETH,Bilalo Irsjha Limat,14689.0,14689.0,16832.0,16832.0,19152.0,19152.0,0.0,0.0003435555725097,0.0,0.0011223333740234,0.0,0.0011373333740234,0.0,0.0056005668537529,0.0,0.0081806301589241,0.0,0.0077416488487821,0.061343,0.061343,0.137194,0.137194,0.146911,0.146911,0.0,0.0104797773047322,0.0,0.0102069351230425,0.0,0.0100012049644535,0.0,153.9374488292113,0.0,171.80313199105137,0.0,191.54307747921342,14689.0,14689.0,16832.0,16832.0,19152.0,19152.0,,,,,0.02220348767145719,0.021991013032611306,0.26714109548524756,0.0026588262199720436,14689,16832,19152
ETH_1894,ETH,Bilida,12259.0,12259.0,14015.0,14015.0,15932.0,15932.0,0.0,1.3555555343627927e-05,0.0,3.822222137451172e-05,0.0,5.511111068725586e-05,0.0,0.000100629925272,0.0,0.0002373122403935,0.0,0.0003229936275084,0.134707,0.134707,0.161063,0.161063,0.170626,0.170626,0.0,0.0002845759817871,0.0,0.0002446183953033,0.0,0.0002136752136752,0.0,3.488616960728059,0.0,3.42832681017575,0.0,3.404273504273286,12259.0,12259.0,14015.0,14015.0,15932.0,15932.0,,,,,-0.003480536767067055,-0.0014071642796751327,0.2303812998460557,0.0759315632268509,12259,14015,15932
ETH_190,ETH,Adishohu,17632.0,17632.0,18023.0,18023.0,20446.0,20446.0,0.0085225546875,0.01694222265625,0.00949822265625,0.01892777734375,0.009698556640625,0.019440111328125,0.0445924554993956,0.0886465781167427,0.0411914923922424,0.0820851884267109,0.041066693091406,0.0823154532325779,0.191121,0.191121,0.230587,0.230587,0.236166,0.236166,0.0413417684272473,0.0806238046196851,0.0413568166992824,0.0806914546640574,0.0412794853466762,0.0806528472718608,728.9380609092244,1421.5589230542878,745.3739073711668,1454.3020874103065,844.0003573981415,1649.0281153204658,17632.0,17632.0,18023.0,18023.0,20446.0,20446.0,0.004469401640208703,0.025164807323227123,0.021914378696089143,0.0041832017066076865,0.004564790652093809,0.025450465478161544,0.022411784750593355,0.005355888147840382,17632,18023,20446
ETH_1925,ETH,Birbir,10505.705,10505.705,11869.0,11869.0,13451.0,13451.0,0.001926222290039,0.076640671875,0.001926222290039,0.076654890625,0.001926222290039,0.077228328125,0.0033926161696729,0.1349856576794435,0.0033220638053058,0.1322030375008407,0.0033009089133775,0.1323438514813818,0.567769,0.567769,0.579827,0.579827,0.583543,0.583543,0.0038438306518038,0.1465597715666355,0.0038198920880485,0.1458721291123526,0.0037716658897317,0.1447641649362207,40.382150897808444,1539.7137249464604,45.338299193047646,1731.3563004345128,50.7326778827811,1947.222782557105,10505.705,10505.705,11869.0,11869.0,13451.0,13451.0,0.023422958653778414,0.02273828260909161,0.0,0.0,0.023739107944027005,0.023778106905278706,3.7102218957585364e-05,0.0014916967611355858,10506,11869,13451
ETH_200,ETH,Ado Boelo,12595.0,12595.0,14867.0,14867.0,17106.0,17106.0,0.0018617778320312,0.0031731108398437,0.0020952221679687,0.0038182219238281,0.0020952221679687,0.0038326665039062,0.0137907425966374,0.0235041765295606,0.0103761881479787,0.0189090157970153,0.0102539588219658,0.0187569629179146,0.135002,0.135002,0.201926,0.201926,0.204333,0.204333,0.0138588912886969,0.0237580993520518,0.0134557543137565,0.023428842805129,0.0132431670893209,0.0229642152719075,174.55273578113744,299.2332613390924,200.0466993826179,348.31660598385287,226.53761622992332,392.8258664412497,12595.0,12595.0,14867.0,14867.0,17106.0,17106.0,0.027639871277563177,0.02518392364917532,0.023906842056912625,0.0,0.030843799003918315,0.024342470398959648,0.03770804780182324,0.0007554705796106731,12595,14867,17106
ETH_2010,ETH,Boke Tiko,12793.0,12793.0,17965.0,17965.0,20674.0,20674.0,1.2444444656372073e-05,0.000303777770996,6.911111450195312e-05,0.0006733333129882,0.000106444442749,0.0008258889160156,3.2819618954662526e-05,0.0008011503097394,0.000154007025027,0.0015004541763247,0.0002302711321819,0.0017866444770238,0.379177,0.379177,0.448753,0.448753,0.462257,0.462257,0.0002328559785772,0.001688205844685,0.0001991635132443,0.0016928898625771,0.0002218475463661,0.001774780370929,2.9789265339381195,21.597217371055205,3.5779725154338498,30.4127663811976,4.586476173572751,36.69180938858615,12793.0,12793.0,17965.0,17965.0,20674.0,20674.0,0.037326425372308014,0.05091702641837936,0.4090112970959279,0.09022219495357553,0.07085735844807828,0.03825167533759233,0.172559317618161,0.04168954944335024,12793,17965,20674
ETH_2013,ETH,Bokoji,39017.0,39017.0,47089.0,47089.0,54325.0,54325.0,0.0309446640625,0.0996931015625,0.033046109375,0.1056194375,0.0334526640625,0.1069565546875,0.0187195008940934,0.0603078159150453,0.0175092175955238,0.0559616169189156,0.017529627197579,0.0560466134029397,1.653071,1.653071,1.887355,1.887355,1.90835,1.90835,0.0199060056938858,0.0622938225857472,0.0198238319506571,0.0620529292371962,0.0198372683333912,0.0619632115163948,776.6726241583423,2430.5180758280985,933.4844227244921,2922.010384850332,1077.659602211477,3366.1514656281474,39017.0,39017.0,47089.0,47089.0,54325.0,54325.0,0.037465863038931735,0.029141059547717285,0.013227369961215985,0.002448510021192396,0.03752024538573906,0.028703884448406436,0.011616137147081096,0.0025192278315206984,39017,47089,54325
ETH_2019,ETH,Bole,19918.0,19918.0,22716.0,22716.0,26382.0,26382.0,0.069706890625,0.12987921875,0.0831253359375,0.148791546875,0.0837692265625,0.1499895625,0.2410968671746378,0.4492163180849739,0.2343043786554858,0.419396932915228,0.233998135602571,0.4189757912908425,0.289124,0.289124,0.354775,0.354775,0.357991,0.357991,0.2523463957426221,0.4536042573778422,0.2513683861336871,0.4505722342013601,0.2510740551955144,0.4476079516493119,5026.235510401547,9034.88959845186,5710.084259412836,10235.198872118097,6623.835724168061,11808.792980412147,19918.0,19918.0,22716.0,22716.0,26382.0,26382.0,0.02584072583127628,0.03013325466149075,0.035837287650642535,0.0015444263863222396,0.025261589166859277,0.029015329750048835,0.02756124969478435,0.001605166140690395,19918,22716,26382
ETH_2022,ETH,Bolo Giyorgis,13444.0,13444.0,15145.0,15145.0,16698.0,16698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193295,0.193295,0.252897,0.252897,0.260099,0.260099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13444.0,13444.0,15145.0,15145.0,16698.0,16698.0,,,,,,,,,13444,15145,16698
ETH_2035,ETH,Bona,22007.268,22007.268,24611.0,24611.0,27618.0,27618.0,0.0013705556640625,0.0046634448242187,0.0014055556640625,0.0048422221679687,0.0014804444580078,0.0049301108398437,0.0048953486756217,0.0166568852638978,0.004753300340758,0.0163754000425049,0.0048771185476078,0.0162415650845291,0.279971,0.279971,0.295701,0.295701,0.303549,0.303549,0.0052779018310259,0.0174170760423856,0.0051982719258192,0.0172807418074531,0.0051642889419663,0.0172035375379252,116.1522000730777,383.3022602411592,127.93467036633633,425.2963366232282,142.62733199922528,475.1272997224181,22007.268,22007.268,24611.0,24611.0,27618.0,27618.0,0.01951157954917737,0.02198118593823639,0.005056031450676679,0.010436006619448657,0.021010133172421508,0.022406657020719756,0.0075522420586005,0.0036040248459399127,22007,24611,27618
ETH_2040,ETH,Bonesha,18328.0,18328.0,19632.0,19632.0,22255.0,22255.0,0.000233777770996,0.0043287778320312,0.0002452222290039,0.0044777778320312,0.0002452222290039,0.0044794443359375,0.0005000048572157,0.0092584078144015,0.0002692208442842,0.0049159944975361,0.0002641456213149,0.0048251156188736,0.467551,0.467551,0.910859,0.910859,0.92836,0.92836,0.00051421091997,0.0075261780104712,0.000485358356253,0.0072399288141077,0.0004612055202753,0.0068471281087025,9.42445774121016,137.93979057591616,9.528555249958895,142.13428247856237,10.264128853726803,152.38283605917414,18328.0,18328.0,19632.0,19632.0,22255.0,22255.0,0.0021993968065097125,0.01498355972236265,0.009604608842559426,0.0,0.006008976346359107,0.01402215102511395,0.00679128840804899,7.44233382583559e-05,18328,19632,22255
ETH_2041,ETH,Bonga,43909.0,43909.0,55211.0,55211.0,72765.0,72765.0,0.0001247777862548,0.0157244443359375,0.0002642222290039,0.019294333984375,0.0003994444274902,0.024423556640625,0.0001346826151373,0.0169726467211006,0.0002340235908207,0.0170891349245731,0.0003414110378632,0.0208751737341247,0.926458,0.926458,1.129041,1.129041,1.169981,1.169981,0.0002607259769981,0.0194096005098641,0.0002495072232341,0.01923700691135,0.0002825165706834,0.0192763229381723,11.448216924009573,852.2561487876228,13.775543301977894,1062.0943885825448,20.557318265777603,1402.6416385961072,43909.0,43909.0,55211.0,55211.0,72765.0,72765.0,0.03770564023918377,0.0833568774010105,0.16189374881088847,0.0861689984913816,0.04500554335194851,0.05719894864760322,0.04176772128767059,0.04827643519471936,43909,55211,72765
ETH_2062,ETH,Bore,10551.845,10551.845,11998.0,11998.0,13679.0,13679.0,4.355555725097656e-05,0.0010103333129882,6.422222137451172e-05,0.0017622221679687,6.422222137451172e-05,0.0017765554199218,9.85857014671134e-05,0.0022868360471799,0.0001230416824716,0.0033761955876823,0.0001211808618874,0.0033521811044434,0.441804,0.441804,0.521955,0.521955,0.52997,0.52997,8.409368035992096e-05,0.0023546230500777,7.191399086692315e-05,0.0024091186940419,6.48403306856865e-05,0.0024963527313989,0.8873434806374301,24.845617457847126,0.862824062421344,28.904606091114715,0.8869508834495056,34.14760901280555,10551.845,10551.845,11998.0,11998.0,13679.0,13679.0,-0.005588593995113023,0.0055310006360722586,0.0807577282393348,0.0,0.030726524434211422,0.03390027057430056,0.11768442088301212,0.0016214579510829275,10552,11998,13679
ETH_208,ETH,Adola,34924.368,34924.368,36661.0,36661.0,38424.0,38424.0,0.011229111328125,0.1209003359375,0.0115234443359375,0.131092890625,0.01157522265625,0.13277221875,0.0094514694941885,0.1017610212918984,0.00860120928499,0.0978489898652506,0.0085124449597367,0.0976409904030004,1.188081,1.188081,1.339747,1.339747,1.3598,1.3598,0.0090928890340847,0.1111655595484409,0.0091452690819556,0.110416125036321,0.0091166425239544,0.1091870772256701,317.5634028095386,3882.386910595664,335.27470981357425,4047.9655599565644,350.29787234042385,4195.4042553191475,34924.368,34924.368,36661.0,36661.0,38424.0,38424.0,0.010913670878236692,0.008805266543307155,0.005188205606583285,0.0008970496433642339,0.00838783770934537,0.007180714015082357,0.016319659211311732,0.0025490148965134907,34924,36661,38424
ETH_2165,ETH,Bri,10200.0,10200.0,14488.0,14488.0,16261.0,16261.0,0.0,1e-06,0.0,1.344444465637207e-05,0.0,1.344444465637207e-05,0.0,1.1205611770374604e-05,0.0,0.000110806166965,0.0,0.0001005552995196,0.089241,0.089241,0.121333,0.121333,0.133702,0.133702,0.0,0.0,0.0,0.0,0.0,0.0001060108131029,0.0,0.0,0.0,0.0,0.0,1.723841831866257,10200.0,10200.0,14488.0,14488.0,16261.0,16261.0,,,,,,,0.6815453079663296,0.0,10200,14488,16261
ETH_217,ETH,Adwa,71865.0,71865.0,96801.0,96801.0,118561.0,118561.0,0.03035822265625,0.181174109375,0.031206111328125,0.1876354375,0.031915111328125,0.193456890625,0.0168666537712456,0.1006580987873743,0.015552548761958,0.093514031931303,0.0155919859612158,0.0945125051175147,1.799896,1.799896,2.006495,2.006495,2.046892,2.046892,0.016541190097003,0.0972564065440857,0.0165021201189798,0.0969242453009303,0.0165759802546698,0.0970858809670724,1188.7326263211205,6989.3316562907185,1597.4217296373636,9382.363869375355,1965.2647949739062,11510.59913333707,71865.0,71865.0,96801.0,96801.0,118561.0,118561.0,0.060882000590824825,0.042318142974039796,0.005524512750496591,0.004503240335710812,0.06065788423066487,0.041734702041753335,0.007033100663912384,0.006129465199878004,71865,96801,118561
ETH_2207,ETH,Bulbula,24810.0,24810.0,27170.0,27170.0,31426.0,31426.0,0.0148914443359375,0.026503333984375,0.019097,0.03888966796875,0.019533111328125,0.0399354453125,0.0325991272773667,0.0580189227008789,0.0303549061870155,0.0618155847952867,0.0307879568251134,0.0629459764713763,0.456805,0.456805,0.629124,0.629124,0.63444,0.63444,0.033911925425908,0.0658416372013286,0.0336039799127047,0.0656591730417233,0.0331007558767339,0.065495473045934,841.3548698167774,1633.5310189649626,913.0201342281867,1783.9597315436222,1040.2243541822397,2058.260735941522,24810.0,24810.0,27170.0,27170.0,31426.0,31426.0,0.016483254325070806,0.026429989644116914,0.05100713690043035,0.004526169851807316,0.0177744219674838,0.029018229324137,0.07970905888600788,0.005321242347139821,24810,27170,31426
ETH_2208,ETH,Bule,13503.938,13503.938,15117.0,15117.0,16981.0,16981.0,0.0004011110839843,0.0022738889160156,0.0004185555419921,0.0024423334960937,0.0004372221984863,0.0026107775878906,0.0017208347125559,0.0097553698599071,0.0014411928187236,0.0084095732641483,0.0014171599847216,0.0084622636713685,0.233091,0.233091,0.290423,0.290423,0.30852,0.30852,0.0016070711128967,0.0087049685281907,0.0016291383022051,0.0087275266189561,0.0016182919189809,0.008717895176446,21.701788670148037,117.55135529663846,24.627683714434497,131.93401989875935,27.480215076214662,148.03857799122952,13503.938,13503.938,15117.0,15117.0,16981.0,16981.0,0.025617936707171607,0.022161012555681703,0.008550587533570297,0.008764572158066253,0.023353857361103847,0.023301526351207302,0.014395103525157937,0.013428193161679314,13504,15117,16981
ETH_2212,ETH,Bulki,10338.765,10338.765,11705.0,11705.0,13291.0,13291.0,1.744444465637207e-05,6.022222137451172e-05,4.95555534362793e-05,0.0001899999847412,7.233333587646484e-05,0.0002884444274902,0.0001081443747411,0.0003733391692518,0.0001133053171765,0.0004344217154656,0.0001582547402612,0.0006310741430511,0.161307,0.161307,0.437363,0.437363,0.457069,0.457069,0.0002931978107896,0.0011727912431587,0.0003182432970005,0.0011138515395019,0.0002683663200268,0.001140556860114,3.0313032642681383,12.125213057075657,3.7250377913908523,13.037632269869741,3.566856759476199,15.159141227775175,10338.765,10338.765,11705.0,11705.0,13291.0,13291.0,0.04207807648330797,-0.00864090069427248,0.23221654702072358,0.07857222608568071,0.014616381148825797,0.030611951152178074,0.2583439314789542,0.08708052993494353,10339,11705,13291
ETH_2244,ETH,Bure,68595.0,68595.0,78099.0,78099.0,123212.0,123212.0,0.0121918876953125,0.0344054453125,0.0146879990234375,0.04166744921875,0.017011890625,0.04753621875,0.0073678748122434,0.0207921053947578,0.0067809532315655,0.0192364544673595,0.0076079316842518,0.0212587955536335,1.654736,1.654736,2.166067,2.166067,2.236073,2.236073,0.0092262720380012,0.0242303827532657,0.0090481646844995,0.0238452724327314,0.0089515613389323,0.0236058548049838,632.8761304466923,1662.0831049602607,706.6526136947264,1862.2919317238895,1102.9397756925264,2908.524582231664,68595.0,68595.0,78099.0,78099.0,123212.0,123212.0,0.022297857694501433,0.09312333644646253,0.03795454824423827,0.029812097655817382,0.023007942092408307,0.09326386886440807,0.03904401781458344,0.026704684671005285,68595,78099,123212
ETH_2250,ETH,Burjawi,12590.0,12590.0,13955.0,13955.0,16143.0,16143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317659,0.317659,0.365402,0.365402,0.367674,0.367674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12590.0,12590.0,13955.0,13955.0,16143.0,16143.0,,,,,,,,,12590,13955,16143
