ISO3,agglosID,agglosName,pop_2000,pop_2020,pop_cagr,built_up_2000,built_up_2020,built_up_cagr,size_category
MDG,1206,Andilamena,4011.428819444444,7759.84375,0.03354096378892124,0.3770827777777777,0.4090911111111111,0.004081966810777438,Fewer than 300 000
MDG,1233,Antalaha ambonivohitra,12455.024305555557,15338.746527777776,0.010467301887193248,1.642920222222222,1.8845542222222225,0.0068843904295641245,Fewer than 300 000
MDG,1235,Antananarivo,1272817.3333333333,3117445.5555555555,0.04580722977777674,47.94578488888889,58.27169422222222,0.009799986679441597,1 to 5 million
MDG,1236,Antanety ii,5574.87109375,6492.424479166667,0.007647435280441206,0.4288204444444444,0.5051192222222222,0.008221421694801556,Fewer than 300 000
MDG,1237,Antanifotsy,27887.041666666668,16399.260416666668,-0.02619703879643176,0.2809921111111111,0.3075238888888889,0.004521500126881461,Fewer than 300 000
MDG,1238,Antsirabe,39250.40972222222,55624.70138888889,0.0175861209033068,3.9929342222222224,4.706226666666667,0.008251865491497812,Fewer than 300 000
MDG,1239,Antsiranana,27265.15451388889,80424.09027777778,0.0555745473211704,5.061095111111111,5.204206222222222,0.001395187494670047,Fewer than 300 000
MDG,1240,Anstonihy,17851.961805555555,25468.03125,0.017924274781906613,1.036056,1.3546762222222222,0.013497341631506288,Fewer than 300 000
MDG,1285,Arivonimamo i,18670.59548611111,19917.387152777777,0.0032373902718936254,0.6121362222222222,0.6880656666666667,0.0058635957736470345,Fewer than 300 000
MDG,1756,Befandriana nord,7765.973958333333,13427.422743055557,0.027755564007744038,0.3331136666666666,0.6621002222222222,0.034943316161922144,Fewer than 300 000
MDG,1781,Belo tsiribihina,1377.0239800347222,5817.496527777777,0.07470614341903925,0.4652577777777777,0.5865183333333334,0.011647930612628477,Fewer than 300 000
MDG,1851,Betafo,12907.7734375,15298.921875,0.008533839275006505,0.3557978888888888,0.4068303333333333,0.0067241757001426095,Fewer than 300 000
MDG,1858,Betroka,2116.9103732638887,3359.9249131944443,0.023366874311368413,0.5659232222222221,0.6493228888888889,0.006897261866300797,Fewer than 300 000
MDG,2066,Port-bergé,14655.736111111111,36651.63888888889,0.046897802324421534,0.7591735555555555,0.8770716666666667,0.00724402654791878,Fewer than 300 000
MDG,3194,Farafangana,24493.868055555555,61358.09027777778,0.046985634880858385,0.9405316666666664,1.0098056666666666,0.0035597139797938215,Fewer than 300 000
MDG,3223,Fenerive est,16295.026041666666,21950.57986111111,0.015008190891883988,0.6841975555555556,1.0734102222222222,0.022772895871980392,Fewer than 300 000
MDG,3225,Tampontanana fenoarivo,6273.771267361111,16486.210069444445,0.04949314787121528,0.9611254444444444,1.0828592222222222,0.005980578377281054,Fewer than 300 000
MDG,3234,Fianarantsoa,10543.960069444443,9677.932291666666,-0.004276077358570385,4.961499555555555,5.322891555555556,0.003521619200294923,Fewer than 300 000
MDG,3794,Hell-ville,23404.54861111111,79542.94444444444,0.06307785068542926,1.5481974444444444,2.079659555555556,0.014865046457707143,Fewer than 300 000
MDG,3955,Inhosy,5007.307725694444,17336.796875,0.06406517309819426,0.9520796666666668,1.0658706666666666,0.005660890465630564,Fewer than 300 000
MDG,4044,Imeritsiatosika,28445.178819444445,28300.51388888889,-0.0002549035855018422,0.774139,0.9576578888888888,0.010693731580911248,Fewer than 300 000
MDG,5460,Maevatanana i,11083.798611111111,17667.163194444445,0.023584992407335692,0.2809491111111111,0.5010181111111112,0.029345779426900087,Fewer than 300 000
MDG,5499,Mahabo,4155.75390625,8963.951388888889,0.0391840768821492,0.322531,0.434888,0.015056690406491269,Fewer than 300 000
MDG,5502,Mahajanga,77326.20138888889,188611.47222222225,0.04559156595212799,5.643667555555556,7.897649777777777,0.0169434943761142,Fewer than 300 000
MDG,5523,Mahanoro,15967.743055555557,15041.234375,-0.002984300110593363,0.4138713333333333,0.5602987777777778,0.015261029991855413,Fewer than 300 000
MDG,5543,Maintirano,7409.9609375,29521.57986111111,0.07155923578057499,0.513498,0.7013948888888889,0.01571342342135984,Fewer than 300 000
MDG,5629,Mampikony i,9918.828993055557,19966.590277777777,0.03560031810769404,0.5410918888888889,0.7618197777777778,0.017253191277042168,Fewer than 300 000
MDG,5634,Manakara,34698.572916666664,63903.631944444445,0.0310048218553165,1.0818498888888888,1.1880666666666668,0.004693726191514758,Fewer than 300 000
MDG,5635,Mananara avaratra,12384.887152777776,28191.100694444445,0.0419838768423999,0.6260802222222223,1.072953111111111,0.02730059093388304,Fewer than 300 000
MDG,5636,Manjanary,8234.105902777777,12449.611111111111,0.020885338837956402,0.6010148888888889,0.6443063333333333,0.0034837832221503717,Fewer than 300 000
MDG,5637,Manaratsandry,11596.133680555557,18015.291666666668,0.022271855421091225,0.2694447777777777,0.3302908888888889,0.010232511965594604,Fewer than 300 000
MDG,5645,Mandritsara,14275.300347222224,19180.597222222223,0.014878012524607742,0.8275201111111111,0.9319013333333334,0.00595735151367105,Fewer than 300 000
MDG,5663,Manitsy,2892.079861111112,6093.811631944444,0.03796793441202073,0.334336,0.3809407777777778,0.006546205794457194,Fewer than 300 000
MDG,5665,Manjankandriana,6256.051215277777,4117.843315972223,-0.020693862971069676,0.1679655555555555,0.2640584444444445,0.022878361678127845,Fewer than 300 000
MDG,5730,Maroantsetra,29743.77083333333,41369.96527777778,0.01663359380906937,1.1091634444444445,1.430580777777778,0.012805012078028977,Fewer than 300 000
MDG,5734,Marovoay ville,9696.987847222224,16733.762152777777,0.027656176996286863,0.6150836666666666,0.6898034444444444,0.00574888135603957,Fewer than 300 000
MDG,5985,Miarinarivo,14430.043402777776,17562.82986111111,0.009872027543017081,0.3208554444444444,0.4494848888888889,0.016998433900038634,Fewer than 300 000
MDG,6236,Moramanga,5069.825086805556,6103.671006944444,0.009322389144843513,1.6165656666666668,2.118616888888889,0.0136148252384789,Fewer than 300 000
MDG,6245,Morombe,8981.230902777777,9534.967013888889,0.002995920580325828,0.4347137777777778,0.4478074444444445,0.0014848761438925884,Fewer than 300 000
MDG,6246,Morondava,28325.152777777777,62027.85416666666,0.03996979266120504,1.4924334444444445,1.767201111111111,0.008485248862528438,Fewer than 300 000
MDG,7678,Sakaraha,6870.354166666667,12593.78125,0.030763071584681168,0.3813981111111111,0.5459704444444444,0.018097872171464857,Fewer than 300 000
MDG,7714,Sambava,30685.20138888889,41406.038194444445,0.01509510850950413,2.635376888888889,3.275661111111111,0.010934019760531655,Fewer than 300 000
MDG,8119,Sirama,3973.328993055556,7425.739583333333,0.03176136031530197,0.3259954444444444,0.3448956666666667,0.002821901522699788,Fewer than 300 000
MDG,8375,Taolagnaro (fort-dauphin),32727.729166666668,40653.270833333336,0.010901826050476293,0.7779004444444444,1.006759,0.012978143822069743,Fewer than 300 000
MDG,8544,Toamasina,36446.92361111111,94394.77777777778,0.04873160093523965,9.49315288888889,11.468116444444444,0.00949478777356294,Fewer than 300 000
MDG,8555,Toliary,34863.31597222222,95261.88888888888,0.05154418194116461,6.362936888888889,6.862780444444444,0.003788288818981078,Fewer than 300 000
MDG,8619,Ilakaka,6902.526475694444,20185.276041666668,0.055118725342135244,0.3024055555555555,0.4126043333333333,0.015657315501979907,Fewer than 300 000
MDG,8648,Tsiromandidy,15595.727430555557,30165.01736111111,0.033534307113623596,0.6508157777777778,0.886342,0.01556368507606476,Fewer than 300 000
MDG,8816,Vangaindrano,6008.742621527777,11680.503472222224,0.03379374005512825,0.3459137777777778,0.4596051111111111,0.014310332314360075,Fewer than 300 000
MDG,8817,Vatomandry,11414.077256944443,9866.737847222224,-0.007257444326732143,0.5095318888888889,0.5902187777777779,0.007377119791735609,Fewer than 300 000
MDG,8818,Vavatenina,6024.250434027777,6547.823784722223,0.004175678224952906,0.2042741111111111,0.3495497777777778,0.02722311864522342,Fewer than 300 000
MDG,8888,Vohémar,16173.767361111111,28055.88888888889,0.027923138325482544,0.8799231111111111,1.001962,0.006515173348574876,Fewer than 300 000
MDG,11647,Bezaha,9105.223090277776,11005.631944444443,0.009523004065482565,0.3851935555555555,0.4573386666666666,0.008620858996105873,Fewer than 300 000
MDG,11653,Mandoto,5047.0859375,5619.545138888889,0.005386439472782278,0.1155118888888888,0.1545081111111111,0.014649930317724769,Fewer than 300 000
MDG,11845,Ambohimandroso,4821.599826388889,3664.207899305556,-0.01363092602860383,0.3377803333333333,0.3754998888888889,0.005307152930615677,Fewer than 300 000
MDG,11889,Bealanana,8061.413194444444,12823.982638888889,0.02348289048163643,0.4287597777777778,0.4957807777777778,0.007288283450357147,Fewer than 300 000
MDG,11956,Isoalana,4385.676649305556,5630.840277777777,0.012574135796422192,0.1785178888888888,0.2038656666666666,0.00666070781013417,Fewer than 300 000
MDG,11961,Fandriana,1278.410915798611,675.1253797743055,-0.03141955157090792,0.4476994444444445,0.4678684444444445,0.002205680464711479,Fewer than 300 000
MDG,12025,Vohipeno,2401.493489583333,4736.0234375,0.03453841434429661,0.106504,0.1374316666666666,0.012828806092213263,Fewer than 300 000
MDG,12133,Ambohimahasoa,3628.6154513888887,2836.3678385416665,-0.012240806958205175,0.2174927777777777,0.2312376666666666,0.0030687187707649777,Fewer than 300 000
MDG,12135,Soavinandriana,11550.8125,10987.269965277776,-0.0024977980012516054,0.2361595555555555,0.306135,0.013060478733690095,Fewer than 300 000
MDG,12295,Amparafaravola,4845.611111111111,4668.303819444444,-0.0018621426487873682,0.2071713333333333,0.2529388888888889,0.0100300554423014,Fewer than 300 000
MLI,1232,Ansongo dioula,17862.98263888889,31711.586805555555,0.029113321204736753,0.5949686666666667,1.0771835555555556,0.030124653351787822,Fewer than 300 000
MLI,1459,Badinko,8043.879340277777,17255.836805555555,0.03889946798280697,0.3746711111111111,0.6025305555555556,0.02403887394035742,Fewer than 300 000
MLI,1547,Bamako,1468488.4444444445,3760048.888888889,0.04813240424846277,108.34289066666666,157.88605155555555,0.019006999740650343,1 to 5 million
MLI,1566,Banamba,22322.572916666668,29350.965277777777,0.013780438319970667,1.054034,1.496536888888889,0.017680938969833138,Fewer than 300 000
