unique_id,ISO3,Agglomeration_Name,worldpop_built_km2_2015,worldpop_built_km2_2020,worldpop_built_km2_2025,africapolis_pop_2015,africapolis_pop_2020,africapolis_pop_2025,worldpop_built_cagr_2015_2020,worldpop_built_cagr_2020_2025,africapolis_pop_cagr_2015_2020,africapolis_pop_cagr_2020_2025,buppercapita_2015,size_category_2015,buppercapita_2020,size_category_2020,buppercapita_2025,size_category_2025
ETH_4728,ETH,Kersa,0.736812,0.908535,0.923099,30601,32188,36931,0.0427903281365789,0.0031856786339581333,0.010163505944055462,0.027872897571314725,24.07803666546845,Fewer than 300 000,28.22589163663477,Fewer than 300 000,24.995234355961117,Fewer than 300 000
ETH_4825,ETH,Kiloniso Mokoniso,0.122736,0.159297,0.169765,12274,14615,16870,0.05353053209859082,0.012810306587204945,0.035529654106194686,0.029113446039871205,9.999674107870295,Fewer than 300 000,10.899555251453986,Fewer than 300 000,10.06312981624185,Fewer than 300 000
ETH_4840,ETH,Kimir Dingay,0.328191,0.43002,0.447144,14770,15926,17210,0.05553441444742235,0.007840370218979542,0.015184445767222776,0.015628388883916378,22.22003461193663,Fewer than 300 000,27.001130227301267,Fewer than 300 000,25.981638582219638,Fewer than 300 000
ETH_4938,ETH,Kobo 2,1.568599,1.733231,1.739754,32167,35882,38502,0.020161437147700356,0.0007515677268352672,0.022101820094082347,0.014194683396060892,48.764761018010894,Fewer than 300 000,48.30363413410624,Fewer than 300 000,45.18606825619448,Fewer than 300 000
ETH_4942,ETH,Kofele,1.054515,1.286979,1.334143,38913,51299,58781,0.04064772644600567,0.007224275413089787,0.05682441292267115,0.027603593186033892,27.099298434970322,Fewer than 300 000,25.087798982436304,Fewer than 300 000,22.6968408159099,Fewer than 300 000
ETH_4952,ETH,Kokosa,0.198038,0.213801,0.221192,13479,14379,16328,0.015435260726590627,0.00682023796778175,0.013011095197876799,0.02574843162147844,14.69233622672305,Fewer than 300 000,14.86897558940121,Fewer than 300 000,13.546790788829005,Fewer than 300 000
ETH_4956,ETH,Koladiba,0.590265,0.792361,0.80268,19118,20954,23042,0.06065760886774241,0.002591157836021596,0.018514142273272638,0.019179422459091988,30.87560035889587,Fewer than 300 000,37.81430753078171,Fewer than 300 000,34.835517750195294,Fewer than 300 000
ETH_4970,ETH,Kombolcha,4.194546,5.279405,5.410223,100249,156708,208724,0.04708033573704684,0.004907383958713041,0.09345829564094488,0.059000692788079734,41.84127522469052,Fewer than 300 000,33.68944150904868,Fewer than 300 000,25.92046434525977,Fewer than 300 000
ETH_4996,ETH,Korem,0.529937,0.547135,0.57169,25200,32390,41070,0.006407931736647887,0.00881892231566761,0.051482578442865634,0.04863114157628279,21.02924603174603,Fewer than 300 000,16.89209632602655,Fewer than 300 000,13.919892865838811,Fewer than 300 000
ETH_4998,ETH,Kork,0.213357,0.36784,0.378144,11580,12612,13705,0.115091259219533,0.005540696080928553,0.017220445255911265,0.016761318329990615,18.42461139896373,Fewer than 300 000,29.165873771011736,Fewer than 300 000,27.591681867931413,Fewer than 300 000
ETH_5003,ETH,Koshe,0.352581,0.569896,0.574779,16173,18454,21108,0.10079726208639372,0.0017078028470070006,0.026738421639982857,0.027238561117235216,21.800550447188876,Fewer than 300 000,30.88197680719627,Fewer than 300 000,27.23038658328596,Fewer than 300 000
ETH_5067,ETH,Kuchi,0.665559,0.688874,0.702504,13420,15798,17835,0.0069099828207812575,0.003926230443654255,0.033165555132851354,0.02455246098539643,49.59456035767511,Fewer than 300 000,43.60513989112546,Fewer than 300 000,39.38906644238856,Fewer than 300 000
ETH_5084,ETH,Kulubi,0.255066,0.276792,0.286264,11754,12156,13961,0.01648317014432199,0.0067523229032393495,0.006748522719682848,0.028075872856836215,21.7003573251659,Fewer than 300 000,22.76999012833169,Fewer than 300 000,20.50454838478619,Fewer than 300 000
ETH_51,ETH,Abomsa,0.747981,0.803546,0.807479,18131,20989,24323,0.014434557744767762,0.0009770000528264156,0.02970229167441385,0.029923762753506944,41.25315942147923,Fewer than 300 000,38.28414883986851,Fewer than 300 000,33.19816634461209,Fewer than 300 000
ETH_5115,ETH,Kumbabe,0.456925,0.575655,0.602917,19548,25158,28804,0.04728159706683921,0.009297156385369432,0.051755414542059786,0.027437322773617767,23.374514016779212,Fewer than 300 000,22.881588361554975,Fewer than 300 000,20.931710873489795,Fewer than 300 000
ETH_5139,ETH,Kutaber,0.537941,0.764909,0.797317,28206,28461,30979,0.07293898355962836,0.008333626691167106,0.001801622537011438,0.017099516522082414,19.071864142381052,Fewer than 300 000,26.87568954007238,Fewer than 300 000,25.737338196843027,Fewer than 300 000
ETH_5144,ETH,Kuy,0.443838,0.586242,0.598682,15153,22349,24228,0.057232461588388794,0.004208410337534829,0.08081632168523267,0.016276524956922778,29.290437537121363,Fewer than 300 000,26.231240771399168,Fewer than 300 000,24.710335149413904,Fewer than 300 000
ETH_5204,ETH,Lalibela 1,0.716147,0.78789,0.79909,27200,37234,41656,0.0192780745002763,0.002827007273608073,0.06481499431121729,0.022698394231711383,26.32893382352941,Fewer than 300 000,21.160498469141107,Fewer than 300 000,19.18307086614173,Fewer than 300 000
ETH_5205,ETH,Lalibela 2,0.105525,0.15408,0.167222,12241,13708,15076,0.0786441235758677,0.016504788226615608,0.02289590401277164,0.019207020725025004,8.620619230455027,Fewer than 300 000,11.24015173621243,Fewer than 300 000,11.091934200053066,Fewer than 300 000
ETH_5213,ETH,Lange,0.249552,0.261733,0.269475,23774,26185,29934,0.00957708755740505,0.005847172666840095,0.019506652465378638,0.02712295479678173,10.49684529317742,Fewer than 300 000,9.995531793011265,Fewer than 300 000,9.002305071156545,Fewer than 300 000
ETH_5230,ETH,Laska,0.294224,0.467534,0.50249,19680,22999,26559,0.09705151301496384,0.014525213572667672,0.03166042670267366,0.029201838038947603,14.95040650406504,Fewer than 300 000,20.32844906300274,Fewer than 300 000,18.919763545314204,Fewer than 300 000
ETH_5247,ETH,Lehulum Selam,0.499561,0.578165,0.593175,11690,13015,14278,0.029657184708987927,0.005139194592131968,0.021705972852434696,0.01869609422292262,42.73404619332763,Fewer than 300 000,44.42297349212447,Fewer than 300 000,41.54468412942989,Fewer than 300 000
ETH_5251,ETH,Lemen,0.493331,0.570198,0.576636,14879,15229,17445,0.029384101945532093,0.0022480329029532786,0.004660965067503575,0.027542792737216715,33.15619329255998,Fewer than 300 000,37.44159170004596,Fewer than 300 000,33.05451418744626,Fewer than 300 000
ETH_5253,ETH,Lemo Genito,0.074275,0.226483,0.240801,13568,14537,16081,0.249794444152873,0.012335660154570105,0.013892221290215723,0.02039342680847267,5.474277712264151,Fewer than 300 000,15.579761986654743,Fewer than 300 000,14.974255332379826,Fewer than 300 000
ETH_5257,ETH,Lera,1.26208,1.883026,2.086684,44090,82784,93290,0.0833128293669787,0.02075161068304565,0.13428257812959354,0.024183411113213538,28.62508505330007,Fewer than 300 000,22.746255315036723,Fewer than 300 000,22.367713581305605,Fewer than 300 000
ETH_5272,ETH,Liguama,0.754526,1.0305,1.054761,12034,12612,13952,0.06432621030344898,0.004664862678812387,0.009426707111910737,0.020400120214599138,62.69951803224198,Fewer than 300 000,81.70789724072313,Fewer than 300 000,75.59926892201835,Fewer than 300 000
ETH_5278,ETH,Limu Genet,0.63796,0.743297,0.767886,26221,31806,36497,0.031035896959952014,0.006530348138240383,0.03937426827502688,0.027897056923456676,24.330117081728385,Fewer than 300 000,23.369710117587875,Fewer than 300 000,21.039701893306297,Fewer than 300 000
ETH_5302,ETH,Logiya,1.032114,1.392273,1.402005,23300,24342,30009,0.06169395939242439,0.0013941091814015927,0.008788371536177175,0.04274724980142963,44.296738197424894,Fewer than 300 000,57.19632733546956,Fewer than 300 000,46.71948415475357,Fewer than 300 000
ETH_5382,ETH,Lumame,0.478696,0.888256,0.937209,22898,25182,25182,0.13160711713175455,0.010787028945250077,0.019193810212732698,0.0,20.905158568939754,Fewer than 300 000,35.273449289174806,Fewer than 300 000,37.217417202763876,Fewer than 300 000
ETH_55,ETH,Abora,0.347804,0.377643,0.382228,13501,14210,16308,0.016598286427914388,0.0024165119276045033,0.010289008617357265,0.02792475473360434,25.76135101103622,Fewer than 300 000,26.575862068965517,Fewer than 300 000,23.43806720627913,Fewer than 300 000
ETH_5530,ETH,Mahidere Selam,0.711401,0.930131,0.950109,11711,15272,16698,0.055081309157815284,0.004259300829359436,0.05453351479499191,0.01801390082519294,60.74639228076167,Fewer than 300 000,60.90433473022525,Fewer than 300 000,56.899568810636005,Fewer than 300 000
ETH_5546,ETH,Majete,0.426543,0.5052,0.510664,10096,11291,12671,0.03442761173516806,0.0021538059570733736,0.022619532677094156,0.02332997782134516,42.24748209590569,Fewer than 300 000,44.74360109821982,Fewer than 300 000,40.30179149238418,Fewer than 300 000
ETH_5552,ETH,Makafta Juru,0.092162,0.12449,0.129654,11147,12816,14601,0.06198043372104389,0.008161922835490554,0.028297783121983944,0.026422161774759534,8.26787476451063,Fewer than 300 000,9.71363920099875,Fewer than 300 000,8.87980275323608,Fewer than 300 000
ETH_5580,ETH,Maksegnit,0.364795,0.487733,0.49496,17860,19790,22006,0.0598066804971098,0.0029460964871099726,0.020736080127202072,0.02145458664268096,20.42539262728405,Fewer than 300 000,24.645426983324914,Fewer than 300 000,22.49204762337544,Fewer than 300 000
ETH_5661,ETH,Manibuk,0.392514,0.563875,0.58253,13801,16584,19830,0.07514128201085857,0.006530851719382946,0.03742289548660005,0.03639828348861607,28.44100932781112,Fewer than 300 000,34.00114568258562,Fewer than 300 000,29.3761976802824,Fewer than 300 000
ETH_5756,ETH,Masha 1,0.375868,0.383237,0.389092,15709,18342,21365,0.0038906648294336765,0.0030370470616323253,0.03147719336898391,0.03098237660471659,23.92692087338468,Fewer than 300 000,20.89395921927816,Fewer than 300 000,18.21165457523988,Fewer than 300 000
ETH_5757,ETH,Masha 2,0.460302,0.61201,0.617671,13197,14258,15441,0.058627402053302635,0.0018431627390598226,0.015585552796811841,0.01606937705570699,34.879224673742755,Fewer than 300 000,42.92397250666293,Fewer than 300 000,40.002007641992094,Fewer than 300 000
ETH_5818,ETH,May Cadera,0.564704,0.600655,0.609968,15632,17887,20512,0.012420304481523425,0.0030818933638838697,0.027311914806228188,0.027765653727640505,36.1239292116736,Fewer than 300 000,33.580533348241744,Fewer than 300 000,29.737129485179405,Fewer than 300 000
ETH_5824,ETH,Maychew,1.116004,1.224183,1.247337,41055,51423,63911,0.018676103914576414,0.003754469642696101,0.046064034694834,0.044440347650824386,27.183144562172696,Fewer than 300 000,23.80613733154425,Fewer than 300 000,19.51678114878503,Fewer than 300 000
ETH_5896,ETH,Mechara,0.490472,0.678088,0.699739,23470,24598,28287,0.06692617013681246,0.006305865852102688,0.009432635305147263,0.028341632610217715,20.897827013208353,Fewer than 300 000,27.56679404829661,Fewer than 300 000,24.737123060062927,Fewer than 300 000
ETH_5911,ETH,Mehal Amba,0.122758,0.195879,0.198361,10768,12276,13603,0.09796277152492494,0.0025214698299711458,0.026560067706890456,0.02074101005059603,11.400260029717682,Fewer than 300 000,15.956256109481917,Fewer than 300 000,14.5821509961038,Fewer than 300 000
ETH_5912,ETH,Mehal Meda,0.633319,0.676981,0.684108,12665,13905,15318,0.013423084010231179,0.002096713509965653,0.018861943394529845,0.019544566304071198,50.00670368194005,Fewer than 300 000,48.68615605897159,Fewer than 300 000,44.66039952996475,Fewer than 300 000
ETH_5914,ETH,Mehoni,0.658821,0.659567,0.670232,15517,16826,18294,0.00022636265187814253,0.0032132237698601074,0.016328552453408474,0.016870288452740523,42.45777026863737,Fewer than 300 000,39.19927493165339,Fewer than 300 000,36.636711490106045,Fewer than 300 000
ETH_5917,ETH,Mekane Berhan,0.238554,0.522166,0.531046,15149,16338,17659,0.16961889974954802,0.0033783139829199893,0.015223188653211706,0.0156719133773644,15.746914006458665,Fewer than 300 000,31.960215448647325,Fewer than 300 000,30.072257772240786,Fewer than 300 000
ETH_5918,ETH,Mekele,10.224571,11.59867,11.922247,337364,453000,607746,0.02554003602594901,0.005518312948955106,0.06071788815592716,0.06053445215877762,30.30723787956035,300 000 to 500 000,25.604128035320088,300 000 to 500 000,19.6171542058689,500 000 to 1 million
ETH_592,ETH,Alem Gebeya,0.413233,0.853926,0.898484,19932,38189,42753,0.1562321687341781,0.010224791494878538,0.13887872876277174,0.02283519109395038,20.732139273530002,Fewer than 300 000,22.360522663594228,Fewer than 300 000,21.01569480504292,Fewer than 300 000
ETH_5920,ETH,Meki,1.835763,2.501674,2.524712,56675,78806,92398,0.06385593442831494,0.0018350594694422906,0.06815321281481967,0.03233501308139086,32.39105425672695,Fewer than 300 000,31.744714869426186,Fewer than 300 000,27.324314379099118,Fewer than 300 000
ETH_5923,ETH,Mekoye,0.436027,0.59996,0.609284,17259,19301,21659,0.06591305836231154,0.003089063541944048,0.022616856241711503,0.02332060309679207,25.263778654796365,Fewer than 300 000,31.084399772032537,Fewer than 300 000,28.13075395909322,Fewer than 300 000
ETH_5925,ETH,Melika Gemechu,0.098156,0.179361,0.188234,10159,12336,14340,0.12813801236873057,0.009703846940064098,0.039596192115510576,0.030563977818461208,9.661974603799587,Fewer than 300 000,14.539640077821012,Fewer than 300 000,13.12649930264993,Fewer than 300 000
ETH_5926,ETH,Meliyu,0.386155,0.437639,0.441475,12187,13218,15190,0.02534701372519632,0.0017469288407030437,0.01637456285264771,0.02820190759307417,31.68581275129236,Fewer than 300 000,33.10932062339234,Fewer than 300 000,29.063528637261356,Fewer than 300 000
ETH_5929,ETH,Melka Werer,0.206334,0.207258,0.209455,13000,13108,16000,0.0008940352044608524,0.0021111303362135736,0.0016560444045277123,0.040678805963770825,15.871846153846151,Fewer than 300 000,15.811565456209946,Fewer than 300 000,13.090937499999999,Fewer than 300 000
ETH_593,ETH,Alem Ketema,0.747791,0.804293,0.813297,22051,24291,26851,0.01467465148110314,0.0022290257600410257,0.01954086583306225,0.020241567937576477,33.91236129516303,Fewer than 300 000,33.11074060351571,Fewer than 300 000,30.2892629697218,Fewer than 300 000
ETH_5935,ETH,Mena,0.649148,0.690652,0.698452,15700,16896,20266,0.012472206268742791,0.0022486000553594288,0.014791567342270273,0.037043150730178276,41.34700636942675,Fewer than 300 000,40.8766571969697,Fewer than 300 000,34.46422579690121,Fewer than 300 000
ETH_594,ETH,Alem Tena,0.474539,0.630129,0.633418,16800,22903,26657,0.05835535440855644,0.001041740521616541,0.06393872926860977,0.03082223974160536,28.246369047619048,Fewer than 300 000,27.512945902283548,Fewer than 300 000,23.76178864838504,Fewer than 300 000
ETH_5941,ETH,Mendi,0.894721,1.045729,1.065661,17132,19675,22638,0.031683071053142386,0.003783341647534133,0.028064617186023044,0.028453505723925687,52.224579449366104,Fewer than 300 000,53.15013977128335,Fewer than 300 000,47.073990635215125,Fewer than 300 000
ETH_5942,ETH,Mendida,0.361693,0.415811,0.422841,11809,12108,13845,0.02827949140260122,0.003358706207265305,0.005013413017517898,0.027174216719307864,30.6285883648065,Fewer than 300 000,34.34184010571523,Fewer than 300 000,30.541061755146263,Fewer than 300 000
ETH_5944,ETH,Menider 24,0.276956,0.343822,0.350192,12574,12924,13198,0.044202134935345416,0.0036782469894101055,0.005501788434868926,0.004204665906968996,22.025616123340143,Fewer than 300 000,26.60337356855463,Fewer than 300 000,26.533717229883315,Fewer than 300 000
ETH_5954,ETH,Meraro,0.473233,0.54449,0.553925,17930,20319,23441,0.028449513932898185,0.0034418539812326454,0.025331755635157105,0.028998545561885747,26.393363078639155,Fewer than 300 000,26.797086470790887,Fewer than 300 000,23.630604496395208,Fewer than 300 000
ETH_5955,ETH,Merawi,0.955476,1.483973,1.541193,28896,31600,34667,0.09204678168203229,0.007595468601841127,0.018049398845894293,0.018698896167709922,33.065641983228396,Fewer than 300 000,46.96117088607595,Fewer than 300 000,44.457062912856614,Fewer than 300 000
ETH_5958,ETH,Merito Lemariyam,0.728417,1.043446,1.07474,25844,28374,31257,0.0745286045051794,0.005927513510964433,0.018857051018092097,0.019542526892128764,28.185502712539808,Fewer than 300 000,36.774723338267435,Fewer than 300 000,34.38397798893048,Fewer than 300 000
ETH_5962,ETH,Mersa,1.253709,1.496984,1.520972,41992,48928,54215,0.036105747903948826,0.003184497137689757,0.031046330185309223,0.02073357362904482,29.855901124023625,Fewer than 300 000,30.595650752125575,Fewer than 300 000,28.054449875495713,Fewer than 300 000
ETH_5967,ETH,Metehara,0.513906,0.561007,0.565251,13900,16064,18836,0.017693307165017158,0.001508435971145916,0.02936116398029398,0.03235008354359459,36.97165467625899,Fewer than 300 000,34.92324452191235,Fewer than 300 000,30.00907836058611,Fewer than 300 000
ETH_5968,ETH,Metema Yohanis Town ,0.322887,0.395907,0.401587,12575,14549,16852,0.04161811483482625,0.0028530346081634406,0.029599569931461733,0.029825547231556504,25.67788080005287,Fewer than 300 000,27.21197333150045,Fewer than 300 000,23.830227866128652,Fewer than 300 000
ETH_5969,ETH,Meti,0.616426,0.672795,0.689647,28357,31180,36578,0.017654509412453834,0.004960099864420586,0.019161866565702956,0.03244938269854103,21.73805409599041,Fewer than 300 000,21.5777742142399,Fewer than 300 000,18.854147301656734,Fewer than 300 000
ETH_5973,ETH,Metu,1.695282,1.932437,1.980856,56191,65853,81580,0.02653244091603857,0.004961703449852806,0.03224255845214841,0.043762350294345165,30.16999163567119,Fewer than 300 000,29.34470715077521,Fewer than 300 000,24.281147340034323,Fewer than 300 000
ETH_5987,ETH,Micheta,0.282615,0.345618,0.364033,14800,14926,17164,0.04107071198188561,0.010436161588045945,0.001696933753155605,0.028335938099592672,19.09560810810811,Fewer than 300 000,23.155433471794183,Fewer than 300 000,21.20910044278723,Fewer than 300 000
ETH_5997,ETH,Mieso,0.369045,0.40252,0.406532,19600,24267,29228,0.0175168917731916,0.001985540903295835,0.04364309427816382,0.03790260435996928,18.828826530612247,Fewer than 300 000,16.587134792104504,Fewer than 300 000,13.90899137813056,Fewer than 300 000
ETH_6005,ETH,Mile,0.12171,0.126819,0.131502,14600,26921,37548,0.008257850931725041,0.007278598677452619,0.13018012705591286,0.06880659329457162,8.336301369863014,Fewer than 300 000,4.710783403291111,Fewer than 300 000,3.5022371364653244,Fewer than 300 000
ETH_6068,ETH,Mirab Imi,0.137627,0.244745,0.245987,10100,12195,14504,0.1220237169766083,0.0010128799797661792,0.03841770964396396,0.035288040870490756,13.626435643564356,Fewer than 300 000,20.06929069290693,Fewer than 300 000,16.959942084942085,Fewer than 300 000
ETH_6070,ETH,Miret Amba,0.090097,0.10936,0.110719,12456,14327,15933,0.03951230424211416,0.0024731066196526097,0.02838405011924139,0.021476686534654288,7.233220937700706,Fewer than 300 000,7.633140224750472,Fewer than 300 000,6.949036590723654,Fewer than 300 000
ETH_6080,ETH,Misrak Imi,0.099765,0.145542,0.14639,14400,17610,20944,0.078454995158034,0.0011625929743088737,0.04106865991220632,0.03528531700530735,6.9281250000000005,Fewer than 300 000,8.26473594548552,Fewer than 300 000,6.989591291061879,Fewer than 300 000
ETH_6141,ETH,Mizan-Aman,2.076364,2.722374,2.879042,89747,194214,253646,0.055671652000827576,0.011253510905773423,0.16694965127704497,0.0548470604781488,23.13574827013716,Fewer than 300 000,14.017393184837344,Fewer than 300 000,11.350630406156613,Fewer than 300 000
ETH_6197,ETH,Mojo 1,2.807516,3.680707,3.737376,50428,58098,68806,0.055654495368202994,0.0030604551827959625,0.028721668294722003,0.034410751237938575,55.67375267708416,Fewer than 300 000,63.35342008330751,Fewer than 300 000,54.31758858239107,Fewer than 300 000
ETH_6198,ETH,Mojo 2,0.09131,0.116175,0.12205,10388,12009,13710,0.04934637765767613,0.009915459993943943,0.02942563931651554,0.026847906434857682,8.789949942241048,Fewer than 300 000,9.673994504121909,Fewer than 300 000,8.902261123267687,Fewer than 300 000
ETH_6206,ETH,Molale,0.451028,0.518356,0.523289,13803,15090,16549,0.028217343795820415,0.0018961209316477046,0.017987264694693472,0.01863009537175464,32.67578189523418,Fewer than 300 000,34.350960901259114,Fewer than 300 000,31.620581304006286,Fewer than 300 000
ETH_6259,ETH,Mota,1.563375,2.198798,2.256935,47182,54224,60069,0.07059308536899733,0.005233014783361911,0.02821288296272706,0.020685088595927326,33.1349879191217,Fewer than 300 000,40.55027294187076,Fewer than 300 000,37.57237510196607,Fewer than 300 000
ETH_6276,ETH,Moyale ,2.161446,2.264742,2.268492,32127,34057,36102,0.00938040337150925,0.00033094442882064534,0.011733044111267077,0.011730807304954016,67.27716368950648,Fewer than 300 000,66.49857591684528,Fewer than 300 000,62.83563237493768,Fewer than 300 000
ETH_6327,ETH,Mudula,0.837071,1.26104,1.365549,58510,74851,84658,0.08540873738106591,0.016051415465126118,0.05049381982480128,0.024929703221217014,14.306460434113827,Fewer than 300 000,16.847336708928406,Fewer than 300 000,16.130182617118287,Fewer than 300 000
ETH_6334,ETH,Muger,0.577935,0.760432,0.773493,23407,24973,28822,0.05641918018044367,0.0034117924305414604,0.013036264425759114,0.029083652643490554,24.69069081898577,Fewer than 300 000,30.450166179473833,Fewer than 300 000,26.836895427104295,Fewer than 300 000
ETH_6347,ETH,Muke Turi,0.670294,0.768554,0.772577,20041,21209,24243,0.02773657174800226,0.0010447159191890876,0.011393506105285,0.027101193506937404,33.44613542238411,Fewer than 300 000,36.23716346833891,Fewer than 300 000,31.86804438394588,Fewer than 300 000
ETH_6490,ETH,Nada,0.593317,0.681805,0.698113,14560,15118,17237,0.028193083087485915,0.004738649571200293,0.007549967175475292,0.026581581643469132,40.74979395604395,Fewer than 300 000,45.09888874189707,Fewer than 300 000,40.500841213668274,Fewer than 300 000
ETH_6647,ETH,Nefas Mewicha,0.471034,1.005187,1.030254,30700,32444,35932,0.16369433836401837,0.004938510428101006,0.01111185744930654,0.02063251457230786,15.343127035830618,Fewer than 300 000,30.98221550980151,Fewer than 300 000,28.672325503729265,Fewer than 300 000
ETH_6650,ETH,Negele,1.855555,2.201085,2.245012,56476,78828,97863,0.03474323683184388,0.003959908959125125,0.06896458126791738,0.0442094119935037,32.855637793044835,Fewer than 300 000,27.922629015070786,Fewer than 300 000,22.94035539478659,Fewer than 300 000
ETH_6652,ETH,Nejo,0.607898,0.733233,0.752548,25573,29722,34564,0.038202947733592785,0.005213796543406257,0.03052288324092234,0.030645219820825353,23.77064052291671,Fewer than 300 000,24.66970594172667,Fewer than 300 000,21.772595764379123,Fewer than 300 000
ETH_6654,ETH,Nekemte,4.522254,4.928956,5.017578,116365,148261,186213,0.01737250855003447,0.003570387951105536,0.04964129948213358,0.046638279239566094,38.86266489064582,Fewer than 300 000,33.24512852334735,Fewer than 300 000,26.945369012904578,Fewer than 300 000
ETH_6951,ETH,Obora,0.232578,0.256011,0.260546,14090,15912,18003,0.019384436949431816,0.0035179769643767234,0.024619826821970614,0.025000370265318095,16.506600425833923,Fewer than 300 000,16.08917797888386,Fewer than 300 000,14.472365716824974,Fewer than 300 000
ETH_6993,ETH,Ogolcho,0.232596,0.457542,0.459969,13267,13791,15695,0.14489522715319048,0.0010586423921481458,0.0077773792225643845,0.026202603918706435,17.531921308509833,Fewer than 300 000,33.17685447030672,Fewer than 300 000,29.306721885950942,Fewer than 300 000
ETH_7076,ETH,Olonkomi,0.415915,0.5197,0.529879,15808,18273,24180,0.04556160479123195,0.0038869258945608554,0.029409698906007975,0.05761910763885081,26.31091842859326,Fewer than 300 000,28.4408690417556,Fewer than 300 000,21.913937138130684,Fewer than 300 000
ETH_7330,ETH,Pigniwedo,0.28461,0.39614,0.400865,11343,11598,14019,0.06836513884511408,0.0023742196345086786,0.004456270951037622,0.038644166529926416,25.091245702195184,Fewer than 300 000,34.15588894637006,Fewer than 300 000,28.594407589699692,Fewer than 300 000
ETH_7425,ETH,Qericha,0.564416,0.707361,0.742934,40074,68765,78338,0.04618468703889733,0.009861521051608424,0.11404042602661302,0.026410311678097376,14.084343963667216,Fewer than 300 000,10.28664291427325,Fewer than 300 000,9.483698843473155,Fewer than 300 000
ETH_7426,ETH,Qersa,0.319611,0.345693,0.35268,14403,15646,17885,0.01581301648457445,0.0040100251746229,0.016693560964667675,0.027110392969348363,22.190585294730262,Fewer than 300 000,22.09465678128595,Fewer than 300 000,19.719317864131952,Fewer than 300 000
ETH_7439,ETH,Qoqa,0.407427,0.525309,0.545593,13382,18017,21337,0.05213872876430847,0.007606103691184307,0.06128564651225665,0.03440396298258941,30.445897474219098,Fewer than 300 000,29.15629683077094,Fewer than 300 000,25.570276983643435,Fewer than 300 000
ETH_7440,ETH,Qore,0.458717,0.529611,0.54086,13880,15790,18011,0.02915889570415864,0.0042123853626157,0.026121223820380957,0.026670632174428333,33.04882759900628,Fewer than 300 000,33.54091196960102,Fewer than 300 000,30.029426461606796,Fewer than 300 000
ETH_7516,ETH,Rim,0.208935,0.264618,0.287886,11896,13245,14531,0.048387024124568745,0.016998313109562346,0.02171601639485843,0.018705633945119482,17.563466711499665,Fewer than 300 000,19.978708946772368,Fewer than 300 000,19.81185052646067,Fewer than 300 000
ETH_7527,ETH,Rob Gebeya,0.324475,0.377684,0.384659,12189,19102,21808,0.030835743940444527,0.0036665775831314917,0.09401216883532793,0.026850927106687683,26.620313397325457,Fewer than 300 000,19.77196105119883,Fewer than 300 000,17.63843543653705,Fewer than 300 000
ETH_7529,ETH,Robe 1,4.559442,4.85249,4.895532,71515,98572,122425,0.012536273999921077,0.0017677560698863282,0.06628005344642407,0.04429526503985226,63.75504439628049,Fewer than 300 000,49.22787404130991,Fewer than 300 000,39.98800898509291,Fewer than 300 000
ETH_7530,ETH,Robe 2,0.957027,1.101556,1.116666,32583,39658,45724,0.02852884981698045,0.0027284623809893382,0.040082880370696516,0.0288751583302036,29.37197311481447,Fewer than 300 000,27.776388118412424,Fewer than 300 000,24.421879100691104,Fewer than 300 000
ETH_7532,ETH,Robit 2,0.342728,0.403418,0.411329,13036,14541,16277,0.03314466419773221,0.0038915797378278327,0.022098716693098375,0.022812478380034973,26.291752006874113,Fewer than 300 000,27.743483941957226,Fewer than 300 000,25.27056582908398,Fewer than 300 000
ETH_7533,ETH,Robit 1,0.207704,0.288585,0.300744,10090,11001,11960,0.06798653858658232,0.00828810465270946,0.01743857572885843,0.01685681351786039,20.585133795837464,Fewer than 300 000,26.23261521679847,Fewer than 300 000,25.14581939799331,Fewer than 300 000
ETH_7544,ETH,Ropi,0.089884,0.158562,0.160877,11674,11719,13334,0.12022005846872119,0.0029030885892500358,0.0007697580107242086,0.026157395172515363,7.699503169436356,Fewer than 300 000,13.530335352845807,Fewer than 300 000,12.065171741412929,Fewer than 300 000
ETH_764,ETH,Alkeso,0.172477,0.397878,0.410464,20170,23400,26634,0.18196263437034,0.00624799811468435,0.030153617247428155,0.026228585217110467,8.551165096678234,Fewer than 300 000,17.003333333333334,Fewer than 300 000,15.411278816550274,Fewer than 300 000
ETH_7655,ETH,Sagure,0.957578,1.136002,1.150551,22724,36497,41931,0.034763228686887526,0.0025484171492304863,0.09939682241156444,0.02814794181319069,42.13950008801268,Fewer than 300 000,31.12590075896649,Fewer than 300 000,27.43915003219575,Fewer than 300 000
ETH_7762,ETH,Sanja,0.245081,0.261543,0.265634,10052,11175,12467,0.013086880925505584,0.003108965946038822,0.02140575807986722,0.022122351751799663,24.3811182598789,Fewer than 300 000,23.404295302013423,Fewer than 300 000,21.30697040186091,Fewer than 300 000
ETH_7808,ETH,Sawula,1.452463,1.922037,1.973326,85526,97899,118905,0.05762408700201371,0.0052808714773966425,0.027391619828609493,0.039643331649665825,16.982707013072048,Fewer than 300 000,19.63285631109613,Fewer than 300 000,16.595820192590725,Fewer than 300 000
