ISO3,unique_id,Agglomeration_Name,Surface km2,africapolis_geometry_year,worldpop_year,worldpop_population_total,worldpop_built_surface_km2,worldpop_built_volume_m3
NGA,NGA_393,Akabuka,9.0,2020,2020,70938.0,1.782827,8609244.0
NGA,NGA_3931,Igbeti,13.0,2020,2020,45683.0,2.470887,14217989.0
NGA,NGA_3932,Igbidu,168.0,2020,2020,205884.0,10.964351,31426104.0
NGA,NGA_3933,Igbo Emabama,3.0,2020,2020,12597.0,0.412633,1729413.0
NGA,NGA_3934,Igbo Ora,17.0,2020,2020,71084.0,3.766541,22240180.0
NGA,NGA_3935,Igbo Tako,6.0,2020,2020,24566.0,1.031524,4611457.0
NGA,NGA_3938,Igbogila,4.0,2020,2020,8109.0,0.879917,4656359.0
NGA,NGA_3939,Igboho,18.0,2020,2020,62761.0,3.238158,18892716.0
NGA,NGA_3940,Igbokoda,13.0,2020,2020,125436.0,2.420755,14054238.0
NGA,NGA_3942,Igede Ekiti,10.0,2020,2020,86159.0,1.96831,12870111.0
NGA,NGA_3943,Igodo,3.0,2020,2020,12544.0,0.435965,2030972.0
NGA,NGA_3944,Igogo Ekiti,3.0,2020,2020,22126.0,0.643616,3682603.0
NGA,NGA_3946,Igueben,9.0,2020,2020,32084.0,1.190168,4390601.0
NGA,NGA_3949,Iguobazuwa,4.0,2020,2020,21776.0,0.587552,2550293.0
NGA,NGA_395,Akahufu,41.0,2020,2020,40162.0,1.927366,4819347.0
NGA,NGA_3952,Ihalav,9.0,2020,2020,17060.0,1.328283,6991929.0
NGA,NGA_3956,Ihube/Nduhu,5.0,2020,2020,24724.0,0.963898,6445088.0
NGA,NGA_3957,Ihubogo,4.0,2020,2020,31537.0,0.795337,3607426.0
NGA,NGA_3958,Ihugh,6.0,2020,2020,17047.0,1.133794,6395016.0
NGA,NGA_3961,Ijare,5.0,2020,2020,16274.0,0.836232,4989592.0
NGA,NGA_3963,Ijebu Igbo,26.0,2020,2020,122070.0,5.271088,36531676.0
NGA,NGA_3964,Ijebu Ijesha,8.0,2020,2020,38324.0,1.576185,9961235.0
NGA,NGA_3965,Ijebu Ode,123.0,2020,2020,553888.0,24.676064,145393104.0
NGA,NGA_3966,Ijero Ekiti,7.0,2020,2020,59342.0,1.426807,10029891.0
NGA,NGA_3968,Ijoun,5.0,2020,2020,7127.0,0.911252,4386103.0
NGA,NGA_3970,Ayetoro Iju & Ifa Ogbolu,10.0,2020,2020,45802.0,2.01466,12110427.0
NGA,NGA_3971,Ika,44.0,2020,2020,84959.0,2.811627,7233058.0
NGA,NGA_3973,Ikara,5.0,2020,2020,23113.0,1.123797,6759877.0
NGA,NGA_3974,Ikare,34.0,2020,2020,159634.0,7.347205,46671604.0
NGA,NGA_3975,Ikeji,2.0,2020,2020,6029.0,0.374164,2165435.0
NGA,NGA_3979,Ikerre Ekiti,22.0,2020,2020,244894.0,5.307696,38786200.0
NGA,NGA_398,Akamkpa,6.0,2020,2020,26002.0,1.041405,5164950.0
NGA,NGA_3981,Ikire,36.0,2020,2020,212899.0,9.993237,76494160.0
NGA,NGA_3982,Ikirun,55.0,2020,2020,308917.0,13.89322,105848456.0
NGA,NGA_3984,Iloko Ijesa,3.0,2020,2020,10947.0,0.515843,2251225.0
NGA,NGA_3985,Ikole,15.0,2020,2020,112180.0,2.867887,17561198.0
NGA,NGA_3986,Ikom,17.0,2020,2020,109671.0,3.545095,23967526.0
NGA,NGA_3987,Ikoro,3.0,2020,2020,24773.0,0.602084,3701537.0
NGA,NGA_3988,Ikorodu,386.0,2020,2020,1414089.0,93.83764,816042240.0
NGA,NGA_3989,Ikot,24.0,2020,2020,43968.0,1.199263,2998644.0
NGA,NGA_3991,Ukpon,5.0,2020,2020,21164.0,0.783833,2850636.0
NGA,NGA_3992,Ikot Akpaete,11.0,2020,2020,43943.0,1.470031,4336882.0
NGA,NGA_3993,Ikot Ankan,81.0,2020,2020,167084.0,5.826913,14948083.0
NGA,NGA_3999,Ikot Offiong,21.0,2020,2020,54717.0,1.582215,4782823.0
NGA,NGA_4000,Ikot Ubo,11.0,2020,2020,26864.0,1.001412,2856998.0
NGA,NGA_4002,Ikpayongo,8.0,2020,2020,21406.0,1.508765,8172764.0
NGA,NGA_4006,Ila,21.0,2020,2020,82295.0,3.688907,24183596.0
NGA,NGA_4008,Ilara,5.0,2020,2020,22396.0,0.97001,6639881.0
NGA,NGA_4010,Ilaro,39.0,2020,2020,172902.0,6.003927,40191752.0
NGA,NGA_4011,Ilasa Ekiti,4.0,2020,2020,20424.0,0.566025,2384588.0
NGA,NGA_4012,Igbaraoke,6.0,2020,2020,26423.0,1.166469,7244627.0
NGA,NGA_4013,Ilawe Ekiti,8.0,2020,2020,70850.0,1.454931,10291690.0
NGA,NGA_4014,Ile Igbo,5.0,2020,2020,27502.0,1.013724,6140034.0
NGA,NGA_4015,Ile Oluji,14.0,2020,2020,70356.0,2.940817,20422276.0
NGA,NGA_4018,Ilero,6.0,2020,2020,23161.0,1.136277,5587221.0
NGA,NGA_4019,Ilesha,78.0,2020,2020,467169.0,18.004812,127990144.0
NGA,NGA_4020,Ilesha Ibariba,6.0,2020,2020,8973.0,0.991068,5250029.0
NGA,NGA_4021,Ijesu Isu,3.0,2020,2020,15431.0,0.419686,1773801.0
NGA,NGA_4023,Illela,8.0,2020,2020,61053.0,2.291832,14128997.0
NGA,NGA_4030,Ilorin,265.0,2020,2020,1389370.0,76.59888,597053504.0
NGA,NGA_4031,Iloro,3.0,2020,2020,28089.0,0.67845,4089087.0
NGA,NGA_4034,Ilueologbo Owe,6.0,2020,2020,22501.0,1.099315,5472490.0
NGA,NGA_4038,Ilutitun,5.0,2020,2020,30755.0,1.214532,6728611.0
NGA,NGA_4039,Iane,4.0,2020,2020,16578.0,0.850323,5109298.0
NGA,NGA_4043,Imeko,12.0,2020,2020,34193.0,2.277099,12942631.0
NGA,NGA_4049,Imota,11.0,2020,2020,29225.0,1.729151,11255276.0
NGA,NGA_4063,Ingawa,3.0,2020,2020,22210.0,0.872098,4820062.0
NGA,NGA_4064,Inisa,9.0,2020,2020,39931.0,1.925641,12945673.0
NGA,NGA_4071,Inyi-Umuom,8.0,2020,2020,29749.0,1.29068,7351373.0
NGA,NGA_4075,Iperu,12.0,2020,2020,50340.0,2.346952,14152423.0
NGA,NGA_4076,Ipetu Ijesha,6.0,2020,2020,27034.0,1.381806,8905483.0
NGA,NGA_4077,Ipetumodu,20.0,2020,2020,93990.0,4.220483,26093204.0
NGA,NGA_4079,Ipokia,9.0,2020,2020,22750.0,0.847587,3149151.0
NGA,NGA_4080,Iporo Ekiti,4.0,2020,2020,27396.0,0.740769,3347647.0
NGA,NGA_4081,Ipoti Ekiti,4.0,2020,2020,29753.0,0.727193,5085266.0
NGA,NGA_4083,Irawo,3.0,2020,2020,10330.0,0.589335,2299497.0
NGA,NGA_4084,Ire Ekiti,3.0,2020,2020,22284.0,0.559662,2491097.0
NGA,NGA_4085,Irele,12.0,2020,2020,117003.0,3.515218,24594810.0
NGA,NGA_4086,Iresi,3.0,2020,2020,7986.0,0.442074,1953959.0
NGA,NGA_4092,Irun,4.0,2020,2020,13688.0,0.67087,3034445.0
NGA,NGA_4093,Ogbagi,5.0,2020,2020,16251.0,0.792962,3533921.0
NGA,NGA_4094,Isa,5.0,2020,2020,33235.0,1.412584,9096612.0
NGA,NGA_4100,Isan,2.0,2020,2020,16644.0,0.440038,2387288.0
NGA,NGA_4103,Isanlu,12.0,2020,2020,120204.0,2.68363,15736405.0
NGA,NGA_4105,Isara,23.0,2020,2020,97368.0,4.036836,24807030.0
NGA,NGA_4107,Iseyin,43.0,2020,2020,208367.0,9.889796,65922844.0
NGA,NGA_4110,Ishiagu,10.0,2020,2020,44099.0,2.050678,12859630.0
NGA,NGA_4113,Isikpo,5.0,2020,2020,35692.0,1.07695,5364356.0
NGA,NGA_4123,Uso,2.0,2020,2020,15814.0,0.557969,3125941.0
NGA,NGA_4127,Issele Uku,14.0,2020,2020,43332.0,2.206232,12329181.0
NGA,NGA_4131,Ita Otu,5.0,2020,2020,16190.0,0.762759,3374131.0
NGA,NGA_4132,Itas,2.0,2020,2020,15077.0,0.489359,2579392.0
NGA,NGA_4138,Itigidi/Ebida,3.0,2020,2020,12833.0,0.462362,2182032.0
NGA,NGA_4139,Itobe,6.0,2020,2020,28285.0,0.835237,4503096.0
NGA,NGA_4142,Iware,4.0,2020,2020,9372.0,0.778248,3769831.0
NGA,NGA_4145,Iwo,45.0,2020,2020,255151.0,10.518288,74085880.0
NGA,NGA_4147,Iworoko,6.0,2020,2020,41055.0,1.167205,7760484.0
NGA,NGA_4150,Iyale,7.0,2020,2020,14825.0,1.148153,7088121.0
NGA,NGA_4151,Aiyetoro Ekiti,2.0,2020,2020,17790.0,0.431897,2811487.0
NGA,NGA_4152,Iyara,5.0,2020,2020,24595.0,0.8803,4813499.0
NGA,NGA_4163,Izom/Mararaba,8.0,2020,2020,40123.0,1.698439,9166166.0
NGA,NGA_4164,Izombe,6.0,2020,2020,23255.0,1.008697,4116230.0
NGA,NGA_4168,Jada,8.0,2020,2020,20218.0,1.789758,9918728.0
NGA,NGA_4170,Jahun,4.0,2020,2020,39900.0,1.042039,5942604.0
NGA,NGA_4171,Jahuna,3.0,2020,2020,7329.0,0.44369,2123771.0
NGA,NGA_4172,Jaji ,7.0,2020,2020,37266.0,1.452285,7597976.0
NGA,NGA_4173,Jajimaji,2.0,2020,2020,8572.0,0.434809,2433490.0
NGA,NGA_4175,Jakusko,2.0,2020,2020,12167.0,0.493334,2497077.0
NGA,NGA_4178,Jalingo,82.0,2020,2020,322197.0,21.519856,143263200.0
NGA,NGA_4181,Jamaare,4.0,2020,2020,37557.0,1.183369,6861816.0
NGA,NGA_4184,Jangero,2.0,2020,2020,9893.0,0.39624,1844829.0
NGA,NGA_4188,Jauro,6.0,2020,2020,13915.0,1.178005,6210851.0
NGA,NGA_4190,Jebba,6.0,2020,2020,23952.0,1.205513,8719218.0
NGA,NGA_4193,Jega,13.0,2020,2020,113164.0,3.8497,29631908.0
NGA,NGA_4194,Jemaa,4.0,2020,2020,14715.0,0.644175,3105608.0
NGA,NGA_4196,Jen Kaigawa,4.0,2020,2020,4981.0,0.617806,2583728.0
NGA,NGA_4201,Jere,3.0,2020,2020,15454.0,0.651538,3962140.0
NGA,NGA_4203,Jesse,11.0,2020,2020,54868.0,2.172661,14853435.0
NGA,NGA_4204,Jibiya,10.0,2020,2020,51768.0,3.140017,18965012.0
NGA,NGA_4209,Jikamshi,2.0,2020,2020,15241.0,0.503084,2572037.0
NGA,NGA_4211,Jimeta,108.0,2020,2020,598208.0,25.57598,164253376.0
NGA,NGA_4219,Jogana,4.0,2020,2020,35723.0,1.133721,7172197.0
NGA,NGA_4226,Jos,229.0,2020,2020,761826.0,58.25234,460072416.0
NGA,NGA_425,Aku,10.0,2020,2020,54811.0,1.700405,9862145.0
NGA,NGA_4250,Kabba,22.0,2020,2020,121950.0,4.794551,31982914.0
NGA,NGA_4251,Ungwan Abdullah Maifata,5.0,2020,2020,13772.0,1.388704,8519193.0
NGA,NGA_4258,Kabo,2.0,2020,2020,21798.0,0.456182,2498020.0
NGA,NGA_426,Akungba,25.0,2020,2020,95294.0,4.952547,28304804.0
NGA,NGA_4260,Kabogi,2.0,2020,2020,7195.0,0.5116,2910954.0
NGA,NGA_427,Akure,222.0,2020,2020,1230935.0,49.853072,397793760.0
NGA,NGA_4280,Kachako,3.0,2020,2020,18004.0,0.814329,5251349.0
NGA,NGA_4281,Kachia,5.0,2020,2020,19487.0,1.033462,5408488.0
NGA,NGA_4288,Kado,4.0,2020,2020,7911.0,1.007824,5199522.0
NGA,NGA_429,Akwanga,30.0,2020,2020,102727.0,4.751546,27805632.0
NGA,NGA_4291,Kaduna,307.0,2020,2020,2460314.0,88.30032,669910656.0
NGA,NGA_4296,Kafanchan,22.0,2020,2020,106583.0,4.145435,22814814.0
NGA,NGA_4299,Kafin Hausa,4.0,2020,2020,54577.0,0.945283,5000345.0
NGA,NGA_4300,Kafin Madaki,3.0,2020,2020,9312.0,0.603352,3275032.0
NGA,NGA_431,Akwete,4.0,2020,2020,20044.0,0.565045,2168049.0
NGA,NGA_438,Alabanisi,3.0,2020,2020,8023.0,0.536556,2479286.0
NGA,NGA_4394,Kafur,2.0,2020,2020,11493.0,0.581886,3497169.0
NGA,NGA_4398,Kagara,5.0,2020,2020,22819.0,1.106104,6656973.0
NGA,NGA_4399,Kagarko,3.0,2020,2020,14204.0,0.564624,2974475.0
NGA,NGA_4401,Kagoe,3.0,2020,2020,11619.0,0.546073,2666321.0
NGA,NGA_4404,Kagoro,16.0,2020,2020,47881.0,2.101891,9089624.0
NGA,NGA_4412,Kaiama 1,10.0,2020,2020,37819.0,1.845837,10646473.0
NGA,NGA_4416,Kaita,2.0,2020,2020,13602.0,0.489796,2696797.0
NGA,NGA_4430,Obudu,35.0,2020,2020,148442.0,5.361066,28249854.0
NGA,NGA_4447,Kalgo,5.0,2020,2020,23159.0,0.850626,4943763.0
NGA,NGA_4451,Kalin,4.0,2020,2020,19517.0,1.049685,5697161.0
NGA,NGA_4463,Kaltungo,15.0,2020,2020,109611.0,3.358776,20007354.0
NGA,NGA_447,Alade,5.0,2020,2020,29607.0,1.149596,7797614.0
NGA,NGA_4473,Kamba,9.0,2020,2020,44800.0,2.098635,12251134.0
NGA,NGA_449,Alagbayun,4.0,2020,2020,17778.0,1.024595,7140090.0
NGA,NGA_45,Abogwa,5.0,2020,2020,25047.0,1.081534,6667085.0
NGA,NGA_4509,Kangiwa,5.0,2020,2020,25069.0,0.913308,4678327.0
NGA,NGA_4515,Kankara,5.0,2020,2020,43697.0,1.357612,8798740.0
NGA,NGA_4516,Kankia,6.0,2020,2020,30970.0,1.503569,8083016.0
NGA,NGA_4519,Kano,372.0,2020,2020,4437282.0,123.421768,908685120.0
NGA,NGA_4567,Karaye,3.0,2020,2020,31775.0,0.951627,5058837.0
NGA,NGA_4568,Kardi,2.0,2020,2020,13106.0,0.579144,3222810.0
NGA,NGA_4570,Karfi Ruga,2.0,2020,2020,23562.0,0.616285,3100279.0
NGA,NGA_4576,Karim Lamido,6.0,2020,2020,14049.0,0.963544,4369929.0
NGA,NGA_4582,Karshi 1,6.0,2020,2020,28580.0,1.225608,6544146.0
NGA,NGA_4604,Kashere,3.0,2020,2020,11995.0,0.62763,3904243.0
NGA,NGA_4623,Kasuwan Magani,4.0,2020,2020,18305.0,0.807683,4362485.0
NGA,NGA_4625,Katabu,5.0,2020,2020,41868.0,1.49022,9693687.0
NGA,NGA_4626,Katagum,2.0,2020,2020,11817.0,0.511224,2701393.0
NGA,NGA_4634,Katari,2.0,2020,2020,13404.0,0.555332,3207559.0
NGA,NGA_4635,Katcha,3.0,2020,2020,14716.0,0.567631,2867409.0
NGA,NGA_4654,Katsalle,2.0,2020,2020,11052.0,0.371083,1758919.0
NGA,NGA_4655,Katsina,94.0,2020,2020,614718.0,27.323572,185605872.0
NGA,NGA_4656,Katsina Ala,18.0,2020,2020,59075.0,3.95891,24420966.0
NGA,NGA_4660,Kaura Namoda,8.0,2020,2020,85662.0,2.615732,17513204.0
NGA,NGA_4666,Kaya,2.0,2020,2020,6989.0,0.461268,2800007.0
NGA,NGA_4677,Kazaure,9.0,2020,2020,125375.0,2.133933,13176907.0
NGA,NGA_4680,Kebbe,2.0,2020,2020,11647.0,0.377842,2318282.0
NGA,NGA_4692,Keffi,30.0,2020,2020,161926.0,7.775143,56628100.0
NGA,NGA_4784,Kibiya,2.0,2020,2020,19694.0,0.578919,3114227.0
NGA,NGA_4879,Kirfi,2.0,2020,2020,11918.0,0.464742,2190138.0
NGA,NGA_4882,Kiru,2.0,2020,2020,28354.0,0.645025,3473984.0
NGA,NGA_4898,Kishi,23.0,2020,2020,79947.0,4.534039,26028136.0
NGA,NGA_4922,Pulka,4.0,2020,2020,32536.0,1.020362,5740197.0
NGA,NGA_4927,Kiyawa ,3.0,2020,2020,24705.0,0.920489,5370984.0
NGA,NGA_4945,Koinya,3.0,2020,2020,9663.0,0.683417,3584223.0
NGA,NGA_4946,Koko 1,9.0,2020,2020,74873.0,2.518201,15750553.0
NGA,NGA_4947,Koko 2,5.0,2020,2020,19457.0,0.890445,5719845.0
NGA,NGA_4951,Kokori,6.0,2020,2020,30313.0,1.205429,6751034.0
NGA,NGA_496,Ogbese,3.0,2020,2020,18182.0,0.702328,3616187.0
NGA,NGA_4977,Konduga,5.0,2020,2020,29091.0,0.927869,4314646.0
NGA,NGA_4989,Kontagora,29.0,2020,2020,134667.0,7.176281,48462780.0
NGA,NGA_4990,Kopbepang,3.0,2020,2020,5446.0,0.508421,2161954.0
NGA,NGA_5008,Koton Karifi,4.0,2020,2020,19468.0,0.579903,3107601.0
NGA,NGA_5009,Kotorkoshi,2.0,2020,2020,16057.0,0.549536,3954999.0
NGA,NGA_5068,Kuchi,2.0,2020,2020,6683.0,0.40043,2350954.0
NGA,NGA_5075,Kujama,5.0,2020,2020,21201.0,0.910255,4532882.0
NGA,NGA_5076,Kuje,27.0,2020,2020,133570.0,5.822999,37681144.0
NGA,NGA_5077,Kukawa,2.0,2020,2020,12876.0,0.48082,2307519.0
NGA,NGA_5120,Kumo,8.0,2020,2020,42587.0,2.152876,12636979.0
NGA,NGA_5123,Kunjiel,2.0,2020,2020,10155.0,0.483796,2467870.0
NGA,NGA_5124,Kunya Centre,2.0,2020,2020,17112.0,0.617527,3560938.0
NGA,NGA_5127,Sarkin Kura,5.0,2020,2020,62022.0,1.499157,9558628.0
NGA,NGA_5128,Kaura Munjo,6.0,2020,2020,38179.0,1.466755,7476730.0
NGA,NGA_5130,Kurfi,3.0,2020,2020,16907.0,0.760793,3792738.0
NGA,NGA_5131,Kurgwi,4.0,2020,2020,11469.0,0.884967,4903114.0
NGA,NGA_5133,Kuriya,2.0,2020,2020,9483.0,0.492612,3199207.0
NGA,NGA_5137,Kuta,6.0,2020,2020,26948.0,1.38043,7933518.0
NGA,NGA_5138,Kuta ,2.0,2020,2020,8147.0,0.368814,1762197.0
NGA,NGA_5140,Kutigi,3.0,2020,2020,11806.0,0.742287,3943332.0
NGA,NGA_5150,Kwaghbo,3.0,2020,2020,6146.0,0.569014,2685020.0
NGA,NGA_5152,Kwale,16.0,2020,2020,75801.0,3.853727,25574792.0
NGA,NGA_5165,Kwararfa,4.0,2020,2020,6044.0,0.701746,2901554.0
NGA,NGA_5166,Kware 1,2.0,2020,2020,14801.0,0.575949,3125760.0
NGA,NGA_5168,Kwaya,3.0,2020,2020,19182.0,0.86406,5244602.0
NGA,NGA_5173,Kwen,4.0,2020,2020,10365.0,0.704848,3156235.0
NGA,NGA_5175,Kwoi,9.0,2020,2020,27561.0,1.225419,5025668.0
NGA,NGA_5176,Kwolla,4.0,2020,2020,4563.0,0.467165,1711836.0
NGA,NGA_5191,Lade,2.0,2020,2020,5589.0,0.384455,2282712.0
NGA,NGA_5194,Lafia,57.0,2020,2020,262575.0,15.198589,94767464.0
NGA,NGA_5195,Lafia_2,4.0,2020,2020,19964.0,0.688167,2974557.0
NGA,NGA_5196,Lafiagi,11.0,2020,2020,25511.0,1.89242,11127057.0
NGA,NGA_5199,Lagos,1554.0,2020,2020,14493571.0,483.220736,4539417600.0
NGA,NGA_5211,Lamurde,3.0,2020,2020,9445.0,0.414404,1969993.0
NGA,NGA_5215,Langtang,34.0,2020,2020,64169.0,4.563698,23760444.0
NGA,NGA_5216,Lanlate,4.0,2020,2020,15258.0,0.848953,4664675.0
NGA,NGA_5217,Kuri,2.0,2020,2020,5782.0,0.565692,2844895.0
NGA,NGA_5218,Lapai,7.0,2020,2020,30561.0,1.758405,11085339.0
NGA,NGA_5231,Lassa,4.0,2020,2020,6733.0,0.630021,2521271.0
NGA,NGA_5233,Lau,3.0,2020,2020,7266.0,0.446381,1683913.0
NGA,NGA_5260,Leru,3.0,2020,2020,13461.0,0.659081,3926896.0
NGA,NGA_5263,Lessel,8.0,2020,2020,16435.0,1.322347,6424106.0
NGA,NGA_5276,Liman Katagum,2.0,2020,2020,4401.0,0.441243,2212588.0
NGA,NGA_5290,Lissam,11.0,2020,2020,20022.0,1.768135,8006287.0
NGA,NGA_5299,Loburo,133.0,2020,2020,370616.0,30.744604,260265088.0
NGA,NGA_5307,Loko,3.0,2020,2020,8131.0,0.525729,2449090.0
NGA,NGA_5309,Lokoja,65.0,2020,2020,536446.0,16.280441,127818032.0
NGA,NGA_5314,Lollo,3.0,2020,2020,9600.0,0.524604,2468378.0
NGA,NGA_5363,Lugge,2.0,2020,2020,4286.0,0.371389,1660173.0
NGA,NGA_537,Albasu,1.0,2020,2020,9878.0,0.372634,1976942.0
NGA,NGA_54,Abonnema,6.0,2020,2020,43820.0,1.228275,7213763.0
NGA,NGA_5424,Mabudi,6.0,2020,2020,35714.0,1.04832,4782727.0
NGA,NGA_5433,Machina,2.0,2020,2020,7005.0,0.444762,2382390.0
NGA,NGA_5436,Mada,2.0,2020,2020,16988.0,0.632973,4642499.0
NGA,NGA_5438,Madagali,5.0,2020,2020,35047.0,1.099733,6281094.0
NGA,NGA_5458,Madobi,2.0,2020,2020,15378.0,0.380253,1974411.0
NGA,NGA_5461,Mafa,2.0,2020,2020,11256.0,0.365348,1682979.0
NGA,NGA_5472,Magami,2.0,2020,2020,17316.0,0.707375,4451667.0
NGA,NGA_5475,Magare,2.0,2020,2020,12675.0,0.634335,4134868.0
NGA,NGA_5496,Magumeri,2.0,2020,2020,11068.0,0.35245,1681483.0
NGA,NGA_5535,Mahuta 1,4.0,2020,2020,14091.0,0.712856,3536778.0
NGA,NGA_5537,Maiadua,4.0,2020,2020,49583.0,0.890162,4678267.0
NGA,NGA_5538,Maiduguri,191.0,2020,2020,2397999.0,51.973592,415140608.0
NGA,NGA_5540,Mayo Nguli,3.0,2020,2020,13962.0,0.689397,3729350.0
NGA,NGA_5541,Maikunkele,4.0,2020,2020,16078.0,0.894831,5183146.0
NGA,NGA_5544,Maiyama,2.0,2020,2020,13278.0,0.517426,2869671.0
NGA,NGA_5547,Maji,3.0,2020,2020,21608.0,0.905716,6580409.0
NGA,NGA_5562,Makarfi,4.0,2020,2020,25266.0,1.161258,6568018.0
NGA,NGA_5585,Makurdi,130.0,2020,2020,557035.0,33.520176,260728560.0
NGA,NGA_5595,Malam Maduri,5.0,2020,2020,70167.0,1.17729,6125239.0
NGA,NGA_5606,Malete,4.0,2020,2020,8307.0,0.596229,2747792.0
NGA,NGA_5613,Mallam Daya,5.0,2020,2020,8971.0,0.64604,2461522.0
NGA,NGA_5621,Malumfashi,14.0,2020,2020,60918.0,3.761591,24379804.0
NGA,NGA_5622,Malumfatori,3.0,2020,2020,17609.0,0.718504,3889379.0
NGA,NGA_5639,Manchok,3.0,2020,2020,9397.0,0.433962,1797319.0
NGA,NGA_5648,Manfu,3.0,2020,2020,5893.0,0.612707,3120386.0
NGA,NGA_5656,Mangu,16.0,2020,2020,59169.0,3.935415,23185948.0
NGA,NGA_5658,Monguno,10.0,2020,2020,79760.0,2.391557,15107221.0
NGA,NGA_5660,Mani,5.0,2020,2020,22517.0,1.172283,6210401.0
NGA,NGA_5675,Manor,5.0,2020,2020,8850.0,0.698575,2823165.0
NGA,NGA_5709,Maradun Relocation,4.0,2020,2020,32009.0,0.990145,5411730.0
NGA,NGA_5715,Mararaba,5.0,2020,2020,17572.0,0.931028,5167254.0
NGA,NGA_5726,Mariga ,3.0,2020,2020,12782.0,0.92777,5964996.0
NGA,NGA_5728,Marmara,2.0,2020,2020,14867.0,0.553461,2980277.0
NGA,NGA_5737,Marraraba,3.0,2020,2020,6215.0,0.567559,2277879.0
NGA,NGA_5743,Maru,3.0,2020,2020,19921.0,0.842107,5202584.0
NGA,NGA_5758,Mashi,4.0,2020,2020,31380.0,1.035457,6265757.0
NGA,NGA_5769,Maska,2.0,2020,2020,10950.0,0.562597,3527835.0
NGA,NGA_5780,Matagami,7.0,2020,2020,11431.0,0.635904,1815564.0
NGA,NGA_5793,Matazu,3.0,2020,2020,17572.0,0.681769,3726888.0
NGA,NGA_5820,Maya Belwa,9.0,2020,2020,26274.0,2.079726,11409142.0
NGA,NGA_5839,Mbacub,12.0,2020,2020,17383.0,1.267678,4523353.0
NGA,NGA_5843,Mbak,4.0,2020,2020,16356.0,0.439285,1459966.0
NGA,NGA_5866,Mbiama,4.0,2020,2020,22001.0,0.540749,2391440.0
NGA,NGA_5873,Mbogwo,10.0,2020,2020,29042.0,1.29764,4667247.0
NGA,NGA_5984,Miango,4.0,2020,2020,13763.0,0.643865,2813286.0
NGA,NGA_5986,Michaga,9.0,2020,2020,31914.0,1.346656,8087462.0
NGA,NGA_5988,Michika,16.0,2020,2020,48442.0,3.16145,16078033.0
NGA,NGA_5999,Miga 1,3.0,2020,2020,7340.0,0.674767,4385968.0
NGA,NGA_60,Abraka,22.0,2020,2020,119075.0,4.378383,28220536.0
NGA,NGA_6014,Minjibir,3.0,2020,2020,24812.0,0.775704,4329149.0
NGA,NGA_6015,Minna,95.0,2020,2020,510797.0,25.6111,187330416.0
NGA,NGA_6071,Miringa,3.0,2020,2020,13554.0,0.683257,3448500.0
NGA,NGA_6074,Misau,8.0,2020,2020,80583.0,2.168664,12980516.0
NGA,NGA_6151,Mkpani,2.0,2020,2020,12154.0,0.308896,1385493.0
NGA,NGA_6169,Mgboko Umuanunu,10.0,2020,2020,16207.0,1.112233,3276910.0
NGA,NGA_6204,Mokwa,14.0,2020,2020,55427.0,2.932582,17763428.0
NGA,NGA_6211,Molume,6.0,2020,2020,29729.0,1.199649,4448475.0
NGA,NGA_6230,Mopa,9.0,2020,2020,33833.0,1.405254,5594775.0
NGA,NGA_6240,Moriki,3.0,2020,2020,15142.0,0.802317,4526412.0
NGA,NGA_6325,Mubi,34.0,2020,2020,125532.0,9.461615,62584448.0
NGA,NGA_6409,Murya,3.0,2020,2020,8259.0,0.618801,2761795.0
NGA,NGA_6412,Musawa,4.0,2020,2020,26109.0,0.822237,4700390.0
NGA,NGA_6433,Mutum Biyu,10.0,2020,2020,26130.0,2.334017,14590065.0
NGA,NGA_6476,Makera,3.0,2020,2020,10927.0,0.745044,4553042.0
NGA,NGA_6495,Nafada,2.0,2020,2020,13944.0,0.573417,3037652.0
NGA,NGA_6497,Nafuchi,2.0,2020,2020,20038.0,0.60488,3412790.0
NGA,NGA_6512,Naka,11.0,2020,2020,30179.0,2.280454,12292626.0
NGA,NGA_6530,Bassam Jiwa ,4.0,2020,2020,18953.0,0.822157,4574614.0
NGA,NGA_6537,Namu,5.0,2020,2020,9415.0,1.011604,6614559.0
NGA,NGA_6558,Nasarawa 1,15.0,2020,2020,72561.0,3.454327,21702444.0
NGA,NGA_6559,Nasarawa 2,2.0,2020,2020,4673.0,0.40528,1802947.0
NGA,NGA_6560,Nasarawa 3,2.0,2020,2020,10772.0,0.529828,2666536.0
NGA,NGA_6615,Ndeaboh,6.0,2020,2020,15045.0,0.563405,1408652.0
NGA,NGA_6619,Ndelle,3.0,2020,2020,17444.0,0.50334,2345249.0
NGA,NGA_6621,Akpugo,77.0,2020,2020,131030.0,8.297352,31537366.0
NGA,NGA_6631,Ndon Ebom,3.0,2020,2020,11098.0,0.411113,1617830.0
NGA,NGA_6653,Okpogho,10.0,2020,2020,34173.0,1.667008,7122231.0
NGA,NGA_6660,Nembe,3.0,2020,2020,37085.0,0.71618,4234735.0
NGA,NGA_6663,Nenwe,10.0,2020,2020,37545.0,1.751295,7711803.0
NGA,NGA_6670,New Bussa,16.0,2020,2020,66088.0,3.372165,18488968.0
NGA,NGA_6673,New Marte,2.0,2020,2020,7976.0,0.247623,804645.0
NGA,NGA_6676,New Wara,3.0,2020,2020,19375.0,0.798355,3881224.0
