ISO3_Code,Year,Rural_Pop,Urban_Pop,Total_Pop,Urbanization_Rate
LBR,2035.0,2685798.0215752902,4317758.97842471,7003557.0,0.6165094363370942
LBR,2036.0,2698158.02180034,4444163.97819966,7142322.0,0.6222295743876655
LBR,2037.0,2707845.1003844696,4570911.89961553,7278757.0,0.627979736047725
LBR,2038.0,2713362.5644109,4695349.4355891,7408712.0,0.6337605558954242
LBR,2039.0,2719604.42976597,4825895.57023403,7545500.0,0.6395726685089165
LBR,2040.0,2723798.2155744997,4957889.7844255,7681688.0,0.6454167084663552
LBR,2041.0,2725869.48438812,5091214.51561188,7817084.0,0.6512933103458887
LBR,2042.0,2726666.80544888,5227509.1945511205,7954176.0,0.6572031087256707
LBR,2043.0,2720818.3659174503,5356343.63408255,8077162.0,0.663146738183851
LBR,2044.0,2711232.80622247,5482893.19377754,8194126.000000009,0.6691248332985767
LBR,2045.0,2699812.19304468,5610831.80695532,8310644.0,0.6751380286479989
LBR,2046.0,2687246.43101458,5741663.56898542,8428910.0,0.6811869588102638
LBR,2047.0,2674454.52648549,5877567.47351451,8552022.0,0.6872722583635203
LBR,2048.0,2659479.62671882,6014468.37328118,8673948.0,0.6933945618859116
LBR,2049.0,2642666.78633553,6153161.21366447,8795828.0,0.6995545176263644
LBR,2050.0,2621900.04297895,6288629.95702105,8910530.0,0.7057526271749324
LSO,1950.0,569408.8574999999,10142.1425,579550.9999999999,0.0175
LSO,1951.0,579860.0322919621,10408.9677080377,590268.9999999998,0.01763427811394077
LSO,1952.0,591104.366469,10842.6335310001,601947.0000000001,0.018012604981834112
LSO,1953.0,603045.877736837,11428.122263163,614474.0,0.01859821939278635
LSO,1954.0,615741.513396827,12152.4866031731,627894.0000000001,0.019354360135903668
LSO,1955.0,629187.3753058041,13000.624694196,642188.0000000001,0.020244266000292745
LSO,1956.0,643296.407211074,14014.5927889262,657311.0000000002,0.021321098823732138
LSO,1957.0,658892.316226426,15776.683773574,674669.0,0.02338433183320117
LSO,1958.0,675699.914250344,18615.0857496557,694314.9999999998,0.026810720997898226
LSO,1959.0,692572.3410029811,22374.6589970194,714947.0000000005,0.03129554917639963
LSO,1960.0,709555.7804141451,26944.2195858548,736499.9999999999,0.03658414064610292
LSO,1961.0,726633.3050998009,32190.6949001995,758824.0000000005,0.04242181968440571
LSO,1962.0,743853.872962638,37960.1270373618,781813.9999999999,0.04855391056870535
LSO,1963.0,761298.368550882,44074.6314491177,805372.9999999997,0.05472573757639966
LSO,1964.0,779104.585580411,50332.414419588604,829436.9999999997,0.060682624984885684
LSO,1965.0,797574.95261015,56515.047389849795,854089.9999999998,0.06616989707156132
LSO,1966.0,819239.215080483,62630.7849195169,881869.9999999999,0.07102042808976029
LSO,1967.0,844611.656928487,69370.3430715127,913981.9999999998,0.07589902544198104
LSO,1968.0,871085.2961539329,77018.7038460675,948104.0000000005,0.08123444669157334
LSO,1969.0,897905.77599271,85296.22400729041,983202.0000000005,0.08675350945918577
LSO,1970.0,925259.558449829,94012.44155017131,1019272.0000000003,0.09223489073590885
LSO,1971.0,953307.1510186399,102938.848981361,1056246.000000001,0.09745726751283405
LSO,1972.0,982250.508884573,111812.491115427,1094063.0,0.102199316781051
LSO,1973.0,1012359.59293644,120337.407063556,1132696.999999996,0.1062397155316527
LSO,1974.0,1044207.50103517,128212.498964828,1172419.9999999981,0.10935714075572595
LSO,1975.0,1078527.79780073,135115.202199269,1213642.999999999,0.11133026944436634
LSO,1976.0,1112872.04040544,140341.959594559,1253213.9999999988,0.11198563022321738
LSO,1977.0,1145328.25236788,144638.747632117,1289966.999999997,0.11212592851764219
LSO,1978.0,1178274.98135453,148965.01864546599,1327239.999999996,0.11223668563746303
LSO,1979.0,1212725.7628052,153443.237194799,1366168.999999999,0.11231643903118801
LSO,1980.0,1248461.28011265,158059.719887354,1406521.000000004,0.11237636685648743
LSO,1981.0,1285266.00924388,162802.990756123,1448069.000000003,0.11242764727103657
LSO,1982.0,1323052.29050799,167679.709492008,1490731.999999998,0.11248145843250713
LSO,1983.0,1361716.38425507,172696.615744926,1534412.999999996,0.11254897849857011
LSO,1984.0,1401126.82907453,177859.170925473,1578986.000000003,0.11264138562689768
LSO,1985.0,1441198.01087216,183180.989127841,1624379.0000000012,0.1127698579751652
LSO,1986.0,1477822.45840803,188315.54159197002,1666138.0,0.11302517654118087
LSO,1987.0,1508137.78648858,195252.213511419,1703389.999999999,0.11462566617827925
LSO,1988.0,1534509.9437831,205331.056216896,1739840.999999996,0.11801713847236411
LSO,1989.0,1557315.15521347,218120.84478653,1775436.0,0.12285480568521198
LSO,1990.0,1576561.7626625202,233134.237337483,1809696.0000000033,0.1288250829628195
LSO,1991.0,1592525.90414683,249853.095853171,1842379.0000000012,0.13561438545118612
LSO,1992.0,1605566.04559986,267707.95440014004,1873274.0,0.14290912829630906
LSO,1993.0,1615771.4598381699,286021.540161828,1901792.999999998,0.150395726644187
LSO,1994.0,1623590.79545903,304116.20454097196,1927707.0000000019,0.1577605956408166
LSO,1995.0,1630054.54691104,321382.453088959,1951436.999999999,0.164690150432199
LSO,1996.0,1635326.91217499,337091.087825009,1972417.999999999,0.1709024597347059
LSO,1997.0,1636968.35204478,351161.647955217,1988129.999999997,0.1766291177917025
LSO,1998.0,1633994.65017713,364054.349822875,1998049.0000000051,0.18220491580680656
LSO,1999.0,1627189.83034584,376044.169654161,2003234.000000001,0.18771854394152698
LSO,2000.0,1616608.7417660102,387304.258233991,2003913.0000000012,0.1932739885583809
LSO,2001.0,1602732.8020839,398120.197916097,2000852.999999997,0.19897523601988631
LSO,2002.0,1585916.86731985,408762.132680148,1994678.9999999981,0.20492627268856212
LSO,2003.0,1565752.8337860398,419306.166213957,1985058.9999999967,0.21123108492692544
LSO,2004.0,1541435.37673682,429693.623263184,1971129.000000004,0.21799365909749344
LSO,2005.0,1513012.85784128,440063.142158724,1953076.0000000042,0.22531798156278765
LSO,2006.0,1491220.9048042,453841.09519580397,1945062.000000004,0.2333298862431136
LSO,2007.0,1480210.0274636701,473057.97253633104,1953268.0000000012,0.24218794990566106
LSO,2008.0,1471038.9332347799,495502.066765217,1966540.9999999967,0.2519663036596836
LSO,2009.0,1460720.89615763,520162.103842371,1980883.000000001,0.26259102826485503
LSO,2010.0,1449268.61403547,546982.3859645249,1996250.9999999949,0.2740048150079957
LSO,2011.0,1437699.6093225,576309.390677501,2014009.000000001,0.28615035517592063
LSO,2012.0,1426142.49282683,608211.5071731709,2034354.000000001,0.2989703400554528
LSO,2013.0,1414036.8069606,642467.193039395,2056503.9999999949,0.31240746093340765
LSO,2014.0,1401138.7790866499,678950.220913346,2080088.9999999958,0.32640440909660473
LSO,2015.0,1387141.61207776,717470.387922245,2104612.000000005,0.3409038758318603
LSO,2016.0,1373956.12209369,756465.877906309,2130421.999999999,0.35507795070944126
LSO,2017.0,1369152.9899142098,787957.010085789,2157109.999999999,0.36528364806884644
LSO,2018.0,1363243.1636946602,820359.836305336,2183602.9999999963,0.37569092747415045
LSO,2019.0,1356484.26016143,852920.739838567,2209404.999999997,0.38604092044625954
LSO,2020.0,1349642.8709688901,886084.129031108,2235726.999999998,0.39632930542553213
LSO,2021.0,1342108.11765925,919433.882340747,2261541.999999997,0.4065517608519975
LSO,2022.0,1333478.89819591,952631.101804094,2286110.000000004,0.41670396516532116
LSO,2023.0,1324978.2888704499,986493.71112955,2311472.0,0.426781596804785
LSO,2024.0,1316482.60087162,1020940.39912838,2337423.0,0.43678033420924667
LSO,2025.0,1307637.51655103,1055687.48344897,2363325.0,0.4466958558171093
LSO,2026.0,1298547.15407139,1090788.84592861,2389336.0,0.45652384006628205
LSO,2027.0,1289178.5999059,1126189.4000941,2415368.0,0.46625996539413456
LSO,2028.0,1279559.97135008,1161882.02864992,2441442.0,0.4758999102374416
LSO,2029.0,1269772.5609911398,1197910.4390088602,2467683.0,0.4854393530323223
LSO,2030.0,1259692.3803607798,1234125.6196392202,2493818.0,0.4948739722141793
LSO,2031.0,1249427.8073432099,1270593.1926567901,2520021.0,0.5041994462176268
LSO,2032.0,1239092.8678369,1307397.1321631,2546490.0,0.5134114534763929
LSO,2033.0,1228645.42923108,1344464.57076892,2573110.0,0.5225056724232232
LSO,2034.0,1218054.2247162801,1381724.7752837199,2599779.0,0.5314777814897804
LSO,2035.0,1207371.23298502,1419195.76701498,2626567.0,0.5403234591064991
LSO,2036.0,1196625.7469223202,1456872.25307768,2653498.0,0.5490383837024486
LSO,2037.0,1185618.52421152,1494461.47578848,2680080.0,0.5576182337051431
LSO,2038.0,1174332.8476608798,1531869.1523391202,2706202.0,0.5660586875403685
LSO,2039.0,1162923.1267457302,1569222.87325427,2732146.0,0.5743554236319253
LSO,2040.0,1151401.86644394,1606474.13355606,2757876.0,0.5825041204013741
LSO,2041.0,1139788.33553862,1643580.6644613799,2783369.0,0.5905004562677029
LSO,2042.0,1128079.47509166,1680464.52490834,2808544.0,0.5983401096469702
LSO,2043.0,1116251.29101209,1717008.70898791,2833260.0,0.606018758951847
LSO,2044.0,1104333.6198676,1753170.3801324,2857504.0,0.6135320825911005
LSO,2045.0,1092385.46152809,1788953.53847191,2881339.0,0.6208757589689758
LSO,2046.0,1080447.57768352,1824336.42231648,2904784.0,0.6280454664844202
LSO,2047.0,1068562.7350028502,1859302.2649971498,2927865.0,0.6350368835302003
LSO,2048.0,1056703.13667984,1893709.86332016,2950413.0,0.641845688491801
LSO,2049.0,1044810.0190484199,1927346.98095158,2972157.0,0.648467419773444
LSO,2050.0,1032914.3156024,1960161.6843976001,2993076.0,0.6548987344115552
MDG,1950.0,3647104.62286368,308969.377136316,3956073.9999999963,0.0780999994277954
MDG,1951.0,3728459.63691613,328740.363083865,4057199.999999995,0.08102641306414902
MDG,1952.0,3811409.8604476796,349425.139552322,4160835.000000002,0.08397957130054949
MDG,1953.0,3896438.27894985,371096.721050152,4267535.000000002,0.08695809666473779
MDG,1954.0,3983532.70522201,393786.294777989,4377318.999999999,0.0899606116844555
MDG,1955.0,4072596.52500689,417516.47499311296,4490113.000000003,0.09298573888744285
MDG,1956.0,4164057.61816202,442364.38183797995,4606422.0,0.09603210080144198
MDG,1957.0,4258234.31336499,468401.68663500797,4726635.999999998,0.09909831995419324
MDG,1958.0,4355171.91162986,495674.08837014105,4850846.000000001,0.10218301887343795
MDG,1959.0,4454870.98401415,524223.015985848,4979093.999999998,0.10528482008691706
MDG,1960.0,4556981.46530052,554047.5346994811,5111029.000000001,0.10840234612237203
MDG,1961.0,4661031.86205674,585126.1379432579,5246157.999999997,0.11153421950754404
MDG,1962.0,4766700.72418597,617449.2758140271,5384149.999999996,0.1146790627701731
MDG,1963.0,4874122.071562829,651062.928437172,5525185.000000002,0.11783549843800194
MDG,1964.0,4983797.3922445895,686065.607755408,5669862.999999997,0.12100214903877014
MDG,1965.0,5096511.925107921,722604.074892084,5819116.000000005,0.12417763710021994
MDG,1966.0,5213039.33690964,761238.663090364,5974278.000000004,0.12741935729980483
MDG,1967.0,5334873.1672700895,801612.832729912,6136486.000000002,0.1306305974999229
MDG,1968.0,5462595.01251741,843897.9874825861,6306492.999999996,0.13381414797139815
MDG,1969.0,5595204.49631091,889511.503689091,6484716.000000001,0.13717046416359496
MDG,1970.0,5731917.76711933,940085.232880669,6672002.999999999,0.14090000152587898
MDG,1971.0,5870385.54348963,998482.456510368,6868867.999999998,0.14536346549538706
MDG,1972.0,6009880.195677619,1064517.80432238,7074398.0,0.15047468411056036
MDG,1973.0,6152833.97282259,1135214.02717741,7288048.0,0.15576379672271778
MDG,1974.0,6302455.36894763,1207270.63105237,7509726.0,0.16076094268317778
MDG,1975.0,6461288.92531934,1278047.07468066,7739336.0,0.16513652782107663
MDG,1976.0,6626657.84724679,1350172.15275321,7976830.0,0.16926174341852715
MDG,1977.0,6797304.37487132,1424935.62512868,8222240.0,0.17330260672623032
MDG,1978.0,6973559.08683047,1502304.91316953,8475864.0,0.17724504701462057
MDG,1979.0,7155249.051533939,1582330.94846606,8737580.0,0.18109487392001675
MDG,1980.0,7341195.86345616,1664836.13654384,9006032.0,0.18485789707874012
MDG,1981.0,7529546.1400672905,1749463.85993271,9279010.0,0.18853992612710946
MDG,1982.0,7721194.5740699405,1836475.42593006,9557670.0,0.19214677070144293
MDG,1983.0,7916915.41126157,1926128.5887384298,9843044.0,0.19568424043806265
MDG,1984.0,8116171.821860961,2018378.17813904,10134550.0,0.1991581449732884
MDG,1985.0,8319655.625738371,2113486.37426163,10433142.0,0.20257429394343812
MDG,1986.0,8525724.807078918,2211132.1929210797,10736856.999999998,0.20593849698483271
MDG,1987.0,8735573.63751618,2311718.36248382,11047292.0,0.20925656373379287
MDG,1988.0,8953061.3089466,2416400.6910534,11369462.0,0.21253430382663663
MDG,1989.0,9179322.47919423,2525675.5208057696,11704998.0,0.2157775268996859
MDG,1990.0,9415549.990671279,2640089.0093287197,12055638.999999998,0.21899204258925803
MDG,1991.0,9661577.21286794,2759834.7871320597,12421412.0,0.22218366053167382
MDG,1992.0,9916089.10172473,2884780.89827527,12800870.0,0.22535819036325422
MDG,1993.0,10181466.3606518,3015879.63934816,13197345.99999996,0.22852167696051684
MDG,1994.0,10459905.4611369,3153944.53886308,13613849.99999998,0.23167175625286637
MDG,1995.0,10752028.441557001,3299247.55844304,14051276.000000041,0.23480056604418206
MDG,1996.0,11058510.7963759,3452201.20362408,14510711.999999981,0.23790708571874933
MDG,1997.0,11378168.8911412,3612645.10885876,14990813.99999996,0.2409905898945027
MDG,1998.0,11709179.2451211,3780184.75487887,15489363.99999997,0.24405035318938062
MDG,1999.0,12047010.5711198,3953495.42888016,16000505.99999996,0.24708565022132237
MDG,2000.0,12385671.968008501,4130666.03199148,16516337.999999981,0.250095755608264
MDG,2001.0,12722243.7522671,4310695.24773285,17032938.999999948,0.2530799439681468
MDG,2002.0,13056477.3271849,4493435.672815139,17549913.00000004,0.25603748991890324
MDG,2003.0,13391828.1117653,4680025.88823472,18071854.000000022,0.25896766807847793
MDG,2004.0,13734100.1576664,4872507.84233361,18606608.00000001,0.26186975306480403
MDG,2005.0,14087308.316164799,5072398.68383524,19159707.000000037,0.26474301949582163
MDG,2006.0,14451179.3441993,5279729.65580067,19730908.99999997,0.2675867419894683
MDG,2007.0,14824434.1913505,5494148.80864947,20318582.99999997,0.27040019516368236
MDG,2008.0,15207809.864536501,5716030.13546345,20923839.99999995,0.27318265363640054
MDG,2009.0,15601665.9406755,5945614.05932453,21547280.00000003,0.2759333920255606
MDG,2010.0,16001914.9312012,6181425.06879884,22183340.000000037,0.2786516849491028
MDG,2011.0,16401546.9890342,6420753.01096581,22822300.00000001,0.2813368070249627
MDG,2012.0,16799386.3860203,6663051.6139797,23462438.0,0.283988032871081
MDG,2013.0,17199455.6886813,6909834.311318681,24109289.99999998,0.28660463710539325
MDG,2014.0,17602847.8757284,7161500.12427157,24764347.99999997,0.2891858943458386
MDG,2015.0,18008942.784779903,7417759.2152200695,25426701.99999997,0.29173107921035446
MDG,2016.0,18420316.0526239,7679635.94737613,26099952.00000003,0.2942394663168776
MDG,2017.0,18839987.405995797,7948387.59400424,26788375.000000037,0.29671033028334975
MDG,2018.0,19268963.09799,8225962.902009989,27494925.99999999,0.2991811253469092
MDG,2019.0,19667703.598662503,8551850.40133748,28219553.999999985,0.30304697237020417
MDG,2020.0,20064250.461599298,8889305.53840065,28953555.999999948,0.3070194741675484
MDG,2021.0,20453084.850211397,9237998.14978855,29691082.999999948,0.3111371232160365
MDG,2022.0,20837415.4327095,9599845.567290489,30437260.99999999,0.3153978134658862
MDG,2023.0,21219490.4516558,9976441.54834423,31195932.00000003,0.31979943886094575
MDG,2024.0,21597445.580347203,10367510.4196528,31964956.0,0.32433989333984375
MDG,2025.0,21968436.0272259,10772241.9727741,32740678.0,0.32901707083689896
MDG,2026.0,22331423.418887503,11190628.5811125,33522052.000000004,0.3338288652828442
MDG,2027.0,22685894.4157449,11622898.5842551,34308793.0,0.3387731706054217
MDG,2028.0,23030845.5566294,12069011.443370601,35099857.0,0.3438478807298446
MDG,2029.0,23365608.712941602,12529069.2870584,35894678.0,0.34905088957918495
MDG,2030.0,23689849.4666395,13003333.5333605,36693183.0,0.35438009107469637
MDG,2031.0,24003499.4069272,13492206.5930728,37495706.0,0.35983337913607494
MDG,2032.0,24305684.550602697,13995632.449397301,38301317.0,0.36540864768167897
MDG,2033.0,24595740.832861498,14513639.1671385,39109380.0,0.37110379062870597
MDG,2034.0,24873454.1062527,15046495.8937473,39919950.0,0.3769167018933466
MDG,2035.0,25139084.276089,15594759.723911,40733844.0,0.38284527539092555
MDG,2036.0,25392531.933816697,16158783.066183299,41551315.0,0.388887405035997
MDG,2037.0,25632924.1215428,16738415.8784572,42371340.0,0.3950409847424509
MDG,2038.0,25860174.770926397,17333985.229073603,43194160.0,0.40130390842358327
MDG,2039.0,26073768.664512202,17945524.3354878,44019293.0,0.40767406999216915
MDG,2040.0,26273581.9870536,18573313.0129464,44846895.0,0.414149363360527
MDG,2041.0,26459409.4844441,19217569.5155559,45676979.0,0.42072768244055503
MDG,2042.0,26630625.0022103,19878188.9977897,46508814.0,0.4274069211438008
MDG,2043.0,26786981.9056072,20555313.094392803,47342295.0,0.43418497338147216
MDG,2044.0,26927843.899806,21248760.100194,48176604.0,0.4410597330644974
MDG,2045.0,27052797.3089199,21958476.6910801,49011274.0,0.44802909410353425
MDG,2046.0,27161823.6529819,22684703.3470181,49846527.0,0.45509095040900444
MDG,2047.0,27254626.375552002,23427440.624448,50682067.0,0.4622431958911226
MDG,2048.0,27330793.708728,24186558.291272,51517352.0,0.4694837244599062
MDG,2049.0,27390015.3562945,24961974.6437055,52351990.0,0.47681042580626826
MDG,2050.0,27431936.2540621,25753538.745937902,53185475.0,0.4842212793236857
MLI,1950.0,4487548.97409024,209362.025909758,4696910.999999998,0.04457440771386941
MLI,1951.0,4546554.69980566,220146.300194339,4766700.999999999,0.04618420584684021
MLI,1952.0,4604266.0193847,232096.980615301,4836363.000000001,0.04798998350936457
MLI,1953.0,4659302.443236791,245497.556763214,4904800.000000005,0.05005251116522871
MLI,1954.0,4712554.9534150595,260355.04658493603,4972909.999999995,0.05235466690226372
MLI,1955.0,4765237.442903049,276696.55709695397,5041934.000000004,0.05487905178785636
MLI,1956.0,4817483.922259821,294492.07774017705,5111975.999999998,0.05760826688939407
MLI,1957.0,4869421.50626077,313708.493739234,5183130.000000005,0.06052491327426356
MLI,1958.0,4919286.5369471805,334181.463052815,5253467.999999995,0.0636115920098524
MLI,1959.0,4969614.28445225,356023.715547746,5325637.999999996,0.0668509041635474
MLI,1960.0,5023153.49076568,379396.50923431996,5402550.0,0.07022545080273573
MLI,1961.0,5078140.977375739,404142.02262425603,5482282.999999995,0.07371783299480461
MLI,1962.0,5133766.95012917,430150.049870833,5563917.000000003,0.07731065180714104
MLI,1963.0,5189306.17726041,457298.82273959403,5646605.000000004,0.08098650830713211
MLI,1964.0,5244622.94858835,485502.051411652,5730125.000000002,0.0847280035621652
MLI,1965.0,5300713.24167185,514773.75832815,5815487.0,0.08851773863962727
MLI,1966.0,5357204.43017386,544999.5698261361,5902203.999999996,0.09233831460690556
MLI,1967.0,5414746.59600372,576159.403996281,5990906.000000001,0.09617233253138689
MLI,1968.0,5474665.64051102,608312.359488976,6082977.999999996,0.10000239348045913
MLI,1969.0,5536389.76141929,641314.238580714,6177704.000000004,0.10381109852150792
MLI,1970.0,5601242.5599662205,675229.440033779,6276472.0,0.10758104872192197
MLI,1971.0,5668111.71015045,709832.289849548,6377943.999999997,0.11129484514908697
MLI,1972.0,5738518.37597873,745207.624021271,6483726.000000001,0.11493508887039194
MLI,1973.0,5815451.97950721,781654.020492786,6597105.999999995,0.11848438095322199
MLI,1974.0,5896654.30020716,818781.6997928349,6715435.999999995,0.12192532246496512
MLI,1975.0,5980958.914773759,856302.08522624,6837260.999999999,0.12524051447300902
MLI,1976.0,6067182.36923339,893795.6307666131,6960978.000000004,0.128400869930434
MLI,1977.0,6158839.99563399,932138.004366014,7090978.000000004,0.13145408212604998
MLI,1978.0,6257387.95926627,972264.0407337331,7229652.000000003,0.134482827214053
MLI,1979.0,6361151.94859053,1014114.05140947,7375266.0,0.13750203062634894
MLI,1980.0,6472482.49446043,1058031.50553957,7530514.0,0.14049924155769047
MLI,1981.0,6589146.33331281,1103619.6666871898,7692766.0,0.14346200920282637
MLI,1982.0,6709635.44422458,1150558.55577542,7860194.0,0.14637788275650956
MLI,1983.0,6835391.04493946,1199008.95506054,8034400.0,0.1492344114134895
MLI,1984.0,6960733.955574851,1247864.0444251401,8208597.999999991,0.15201914436851963
MLI,1985.0,7078938.232428649,1295724.7675713499,8374662.999999999,0.15471963081635046
MLI,1986.0,7189107.32580443,1342169.67419557,8531277.0,0.15732341995173407
MLI,1987.0,7293824.06386636,1387339.9361336401,8681164.0,0.15981035908705793
MLI,1988.0,7401714.517782509,1432281.48221749,8833996.0,0.1621329104311899
MLI,1989.0,7521397.57566162,1478540.42433838,8999938.0,0.1642834011010276
MLI,1990.0,7652273.2426378,1526556.7573622,9178830.0,0.16631278249648376
MLI,1991.0,7787427.50736743,1575460.4926325702,9362888.0,0.16826651057158543
MLI,1992.0,7927622.63302644,1625917.36697356,9553540.0,0.17019004128035892
MLI,1993.0,8075706.09329272,1679079.90670728,9754786.0,0.1721288305768348
MLI,1994.0,8231488.49290693,1735542.50709307,9967031.0,0.17412833441503994
MLI,1995.0,8390358.1192442,1795007.8807558,10185366.0,0.17623400874900325
MLI,1996.0,8549669.3211086,1857608.6788913999,10407278.0,0.17849130953275197
MLI,1997.0,8720057.58718164,1926437.41281836,10646495.0,0.18094569272031405
MLI,1998.0,8914259.451189961,2005313.5488100399,10919573.000000002,0.18364395281848836
MLI,1999.0,9132477.000569401,2094936.9994305999,11227414.000000002,0.1865912310199481
MLI,2000.0,9365610.593265599,2193679.4067344097,11559290.000000007,0.1897763103732503
MLI,2001.0,9610944.08750982,2301213.91249018,11912158.0,0.19318195011266473
MLI,2002.0,9869848.01765374,2418201.98234626,12288050.0,0.19679298036273127
MLI,2003.0,10140426.2033597,2544528.7966402797,12684954.999999981,0.20059423124798498
MLI,2004.0,10422042.208688399,2680366.79131157,13102408.999999968,0.20457053289296467
MLI,2005.0,10713040.4533693,2825606.54663069,13538646.99999999,0.20870671542220517
MLI,2006.0,11010413.532380901,2979726.4676190997,13990140.0,0.21298760896024627
MLI,2007.0,11314683.7823358,3143092.21766422,14457776.000000019,0.2173980436316219
MLI,2008.0,11625081.0838922,3315700.91610777,14940781.99999997,0.2219228495608715
MLI,2009.0,11938494.0730321,3497043.92696795,15435538.00000005,0.22655795521788347
MLI,2010.0,12256125.572028602,3689072.42797138,15945197.999999981,0.2313594618248945
MLI,2011.0,12576100.5656427,3892948.4343573297,16469049.00000003,0.23637967403930382
MLI,2012.0,12860109.2218309,4096923.77816908,16957032.99999998,0.24160616884858835
MLI,2013.0,13146502.9830601,4313112.01693992,17459615.00000002,0.24703362685488287
MLI,2014.0,13467325.2901944,4552941.70980561,18020267.000000007,0.25265672866032496
MLI,2015.0,13787280.7242135,4805741.275786471,18593021.99999997,0.25847015486705055
MLI,2016.0,14115795.933171201,5075493.06682883,19191289.00000003,0.2644685860771948
MLI,2017.0,14450684.898469301,5362326.1015306795,19813010.99999998,0.2706467028928962
MLI,2018.0,14779604.3315237,5662425.66847634,20442030.00000004,0.27699918591628764
MLI,2019.0,15095075.734699499,5973329.26530053,21068405.00000003,0.2835207157495084
MLI,2020.0,15412351.0961728,6301484.9038271895,21713835.99999999,0.29020597299469303
MLI,2021.0,15738095.5574978,6650534.442502161,22388629.99999996,0.29704963825397857
MLI,2022.0,16058195.0684556,7014444.93154441,23072640.000000007,0.3040157056818989
MLI,2023.0,16399939.6557568,7369187.34424318,23769126.999999978,0.31003188902323536
MLI,2024.0,16741507.8797069,7737087.120293111,24478595.00000001,0.316075621182225
MLI,2025.0,17081596.9308582,8117224.06914178,25198820.999999978,0.32212713718398917
MLI,2026.0,17421649.0799897,8510625.920010291,25932274.999999993,0.32818662921052216
MLI,2027.0,17761542.988699198,8917627.01130077,26679169.99999997,0.3342542894438163
MLI,2028.0,18101738.690303598,9338871.309696449,27440610.000000045,0.34033031006586345
MLI,2029.0,18441238.7044366,9774273.29556338,28215511.999999978,0.3464148832586624
MLI,2030.0,18779117.2290817,10223747.7709183,29002865.0,0.35250820120420173
MLI,2031.0,19116319.034432903,10688218.9655671,29804538.000000004,0.3586104560844761
MLI,2032.0,19451511.4626695,11167377.537330499,30618889.0,0.3647218400814771
MLI,2033.0,19782470.1267413,11660326.8732587,31442797.0,0.37084254537720357
MLI,2034.0,20109248.2305884,12167427.769411601,32276676.0,0.3769727641536446
MLI,2035.0,20430286.8053062,12688058.1946938,33118345.0,0.3831126885927965
MLI,2036.0,20745462.627943203,13222425.372056799,33967888.0,0.3892625108766491
MLI,2037.0,21053477.0172617,13769972.9827383,34823450.0,0.3954224231872
MLI,2038.0,21354510.9229831,14331063.0770169,35685574.0,0.40159261770644067
MLI,2039.0,21645579.6007343,14903902.399265701,36549482.0,0.40777328661636575
MLI,2040.0,21925718.414159298,15487924.5858407,37413643.0,0.413964622098968
MLI,2041.0,22196516.406185698,16084349.5938143,38280866.0,0.42016681633624225
MLI,2042.0,22457953.6781579,16693324.3218421,39151278.0,0.42638006151017854
MLI,2043.0,22710754.125719998,17315569.874280002,40026324.0,0.43260454980277485
MLI,2044.0,22952829.2203977,17949673.7796022,40902502.999999896,0.4388404733960229
MLI,2045.0,23183657.4371722,18595324.5628278,41778982.0,0.4450880244719175
MLI,2046.0,23403130.738143,19252514.261857,42655645.0,0.45134739521245076
MLI,2047.0,23610317.795946497,19920536.2040535,43530854.0,0.4576187777996154
MLI,2048.0,23805801.4984314,20599918.5015686,44405720.0,0.46390236441540866
MLI,2049.0,23989299.0924865,21290474.9075135,45279774.0,0.47019834744567185
MLI,2050.0,24161341.2469409,21992737.7530591,46154079.0,0.476506914005566
MOZ,1950.0,5770621.8517204495,139603.14827955,5910224.999999999,0.02362061482930853
MOZ,1951.0,5835256.65413704,142899.345862955,5978155.999999994,0.02390358262028544
MOZ,1952.0,5902852.602543561,147906.397456435,6050758.999999995,0.024444271777546437
MOZ,1953.0,5968391.191450071,154726.80854993398,6123118.000000005,0.025269284137580537
MOZ,1954.0,6033713.77338081,163264.226619188,6196977.999999998,0.026345781220973846
MOZ,1955.0,6101039.7928675,173432.207132501,6274472.000000001,0.027640924548312747
MOZ,1956.0,6169964.461040979,185070.538959016,6355034.999999995,0.029121875640183908
MOZ,1957.0,6240166.71070975,198011.289290254,6438178.000000004,0.030755796017173476
MOZ,1958.0,6309539.27595431,212014.72404568698,6521553.999999997,0.03250984719986787
MOZ,1959.0,6383326.82023581,227075.179764185,6610401.999999995,0.034351190708853285
MOZ,1960.0,6470413.57237012,243281.427629879,6713694.999999999,0.03623659216420749
MOZ,1961.0,6573150.229398411,261785.770601592,6834936.000000003,0.03830112975477633
MOZ,1962.0,6685327.13521178,284036.864788216,6969363.999999995,0.040755062411464836
MOZ,1963.0,6799872.379444909,309955.62055509497,7109828.000000005,0.04359537538110553
MOZ,1964.0,6915511.55604575,339549.443954248,7255060.999999998,0.04680173522376284
MOZ,1965.0,7033478.54565313,372941.454346873,7406420.000000003,0.050353808499500816
MOZ,1966.0,7152839.50955833,410150.49044167,7562990.0,0.054231261768383936
MOZ,1967.0,7273329.9779062895,451220.022093715,7724550.000000005,0.058413761590476426
MOZ,1968.0,7396317.80300467,496295.196995333,7892613.000000003,0.06288097452584243
MOZ,1969.0,7521523.73394141,545427.266058595,8066951.000000005,0.06761256713454622
MOZ,1970.0,7651616.57106039,598889.4289396049,8250505.999999995,0.07258820597665225
