ISO3_Code,Category,Year,Pop
GAB,Towns,1997,443082.0
GHA,Cities,1997,5720841.0
GHA,Rural,1997,5824482.0
GHA,Towns,1997,6693635.0
GIN,Cities,1997,2031414.0
GIN,Rural,1997,4452320.0
GIN,Towns,1997,1447636.0
GMB,Cities,1997,410971.0
GMB,Rural,1997,531346.0
GMB,Towns,1997,396573.0
GNB,Cities,1997,246879.0
GNB,Rural,1997,616604.0
GNB,Towns,1997,302062.0
GNQ,Cities,1997,188537.0
GNQ,Rural,1997,281653.0
GNQ,Towns,1997,146703.0
KEN,Cities,1997,3933792.0
KEN,Rural,1997,11229638.0
KEN,Towns,1997,12938338.0
LBR,Cities,1997,666365.0
LBR,Rural,1997,1234290.0
LBR,Towns,1997,512332.99999999994
LSO,Cities,1997,208104.0
LSO,Rural,1997,1257921.0
LSO,Towns,1997,522105.0
MDG,Cities,1997,1247602.0
MDG,Rural,1997,10508206.0
MDG,Towns,1997,3235007.0
MLI,Cities,1997,1572835.0
MLI,Rural,1997,6836789.0
MLI,Towns,1997,2236871.0
MOZ,Cities,1997,3866845.0
MOZ,Rural,1997,8602575.0
MOZ,Towns,1997,4480562.0
MRT,Cities,1997,518861.0
MRT,Rural,1997,1266594.0
MRT,Towns,1997,625851.0
MUS,Cities,1997,534584.0
MUS,Rural,1997,120299.0
MUS,Towns,1997,529415.0
MWI,Cities,1997,719569.0
MWI,Rural,1997,6548021.0
MWI,Towns,1997,3294445.0
NAM,Cities,1997,156121.0
NAM,Rural,1997,1176597.0
NAM,Towns,1997,356545.0
NER,Cities,1997,2214611.0
NER,Rural,1997,5352460.0
NER,Towns,1997,2816899.0
NGA,Cities,1997,47094181.0
NGA,Rural,1997,27809756.0
NGA,Towns,1997,41850855.0
RWA,Cities,1997,504631.0
RWA,Rural,1997,2138408.0
RWA,Towns,1997,5112199.0
SDN,Cities,1997,12222968.0
SDN,Rural,1997,7146640.0
SDN,Towns,1997,6430213.0
SEN,Cities,1997,4098277.0
SEN,Rural,1997,3066481.0
SEN,Towns,1997,2118737.0
SLE,Cities,1997,1150929.0
SLE,Rural,1997,2244187.0
SLE,Towns,1997,858600.0
SOM,Cities,1997,4366817.0
SOM,Rural,1997,1813089.0
SOM,Towns,1997,1644620.0
SSA,Cities,1997,181378960.0
SSA,Rural,1997,251864232.0
SSA,Towns,1997,195648973.0
SSD,Cities,1997,1108313.0
SSD,Rural,1997,3434947.0
SSD,Towns,1997,965876.0
STP,Cities,1997,71292.0
STP,Rural,1997,27351.0
STP,Towns,1997,40279.0
SWZ,Cities,1997,77967.0
SWZ,Rural,1997,710602.0
SWZ,Towns,1997,218066.0
SYC,Cities,1997,0.0
SYC,Rural,1997,21268.0
SYC,Towns,1997,58382.0
TCD,Cities,1997,2260196.0
TCD,Rural,1997,3736523.0
TCD,Towns,1997,1673647.0
TGO,Cities,1997,1591458.0
TGO,Rural,1997,1519806.0
TGO,Towns,1997,1613767.0
TZA,Cities,1997,4121799.0
TZA,Rural,1997,18816608.0
TZA,Towns,1997,8639683.0
UGA,Cities,1997,2057592.9999999998
UGA,Rural,1997,12300909.0
UGA,Towns,1997,7497544.0
ZAF,Cities,1997,14586049.0
ZAF,Rural,1997,12860414.0
ZAF,Towns,1997,18220375.0
ZMB,Cities,1997,2508337.0
ZMB,Rural,1997,4803588.0
ZMB,Towns,1997,1925136.0
ZWE,Cities,1997,2572842.0
ZWE,Rural,1997,7064312.0
ZWE,Towns,1997,1732673.0
AFE,Cities,1998,97686573.0
AFE,Rural,1998,167754879.0
AFE,Towns,1998,120100868.0
AFW,Cities,1998,91497316.0
AFW,Rural,1998,87877838.0
AFW,Towns,1998,80922679.0
AGO,Cities,1998,7099481.0
AGO,Rural,1998,4853183.0
AGO,Towns,1998,3206706.0
BDI,Cities,1998,584676.0
BDI,Rural,1998,2345643.0
BDI,Towns,1998,3256788.0
BEN,Cities,1998,1818496.0
BEN,Rural,1998,2249430.0
BEN,Towns,1998,2721564.0
BFA,Cities,1998,1596411.0
BFA,Rural,1998,6329413.0
BFA,Towns,1998,3314839.0
BWA,Cities,1998,60520.0
BWA,Rural,1998,528386.0
BWA,Towns,1998,1017994.0
CAF,Cities,1998,740188.0
CAF,Rural,1998,1770180.0
CAF,Towns,1998,1118458.0
CIV,Cities,1998,5522449.0
CIV,Rural,1998,6779972.0
CIV,Towns,1998,4361527.0
CMR,Cities,1998,6538976.0
CMR,Rural,1998,4145819.0000000005
CMR,Towns,1998,3460064.0
COD,Cities,1998,19058515.0
COD,Rural,1998,16948434.0
COD,Towns,1998,11290651.0
COG,Cities,1998,1990941.0
COG,Rural,1998,431712.0
COG,Towns,1998,529408.0
COM,Cities,1998,227007.0
COM,Rural,1998,132137.0
COM,Towns,1998,157455.0
CPV,Cities,1998,138527.0
CPV,Rural,1998,126584.0
CPV,Towns,1998,174673.0
ERI,Cities,1998,817966.0
ERI,Rural,1998,815788.0
ERI,Towns,1998,546665.0
ETH,Cities,1998,12516281.0
ETH,Rural,1998,30246631.0
ETH,Towns,1998,20600612.0
GAB,Cities,1998,482145.0
GAB,Rural,1998,270124.0
GAB,Towns,1998,459467.0
GHA,Cities,1998,5979293.0
GHA,Rural,1998,5863124.0
GHA,Towns,1998,6845619.0
GIN,Cities,1998,2107103.0
GIN,Rural,1998,4500602.0
GIN,Towns,1998,1474284.0
GMB,Cities,1998,439428.0
GMB,Rural,1998,538237.0
GMB,Towns,1998,399322.0
GNB,Cities,1998,256072.99999999997
GNB,Rural,1998,623044.0
GNB,Towns,1998,308356.0
GNQ,Cities,1998,212045.0
GNQ,Rural,1998,279903.0
GNQ,Towns,1998,149526.0
KEN,Cities,1998,4170404.9999999995
KEN,Rural,1998,11334474.0
KEN,Towns,1998,13383178.0
LBR,Cities,1998,794997.0
LBR,Rural,1998,1333316.0
LBR,Towns,1998,541812.0
LSO,Cities,1998,210036.0
LSO,Rural,1998,1257238.0
LSO,Towns,1998,530774.0
MDG,Cities,1998,1343967.0
MDG,Rural,1998,10783990.0
MDG,Towns,1998,3361407.0
MLI,Cities,1998,1665714.0
MLI,Rural,1998,6956053.0
MLI,Towns,1998,2297806.0
MOZ,Cities,1998,4006323.0
MOZ,Rural,1998,8780345.0
MOZ,Towns,1998,4553796.0
MRT,Cities,1998,534276.0
MRT,Rural,1998,1286246.0
MRT,Towns,1998,654129.0
MUS,Cities,1998,538726.0
MUS,Rural,1998,120114.0
MUS,Towns,1998,536265.0
MWI,Cities,1998,774637.0
MWI,Rural,1998,6595463.0
MWI,Towns,1998,3422775.0
NAM,Cities,1998,168188.0
NAM,Rural,1998,1197454.0
NAM,Towns,1998,367103.0
NER,Cities,1998,2332189.0
NER,Rural,1998,5475684.0
NER,Towns,1998,2933540.0
NGA,Cities,1998,48873310.0
NGA,Rural,1998,28182886.0
NGA,Towns,1998,42790059.0
RWA,Cities,1998,553858.0
RWA,Rural,1998,2002325.0
RWA,Towns,1998,5525499.0
SDN,Cities,1998,12654136.0
SDN,Rural,1998,7231314.0
SDN,Towns,1998,6573550.0
SEN,Cities,1998,4222268.0
SEN,Rural,1998,3104870.0
SEN,Towns,1998,2175814.0
SLE,Cities,1998,1175530.0
SLE,Rural,1998,2257172.0
SLE,Towns,1998,863083.0
SOM,Cities,1998,4643959.0
SOM,Rural,1998,1845605.0
SOM,Towns,1998,1665853.0
SSA,Cities,1998,189183889.0
SSA,Rural,1998,255632717.0
SSA,Towns,1998,201023547.0
SSD,Cities,1998,1145391.0
SSD,Rural,1998,3455798.0
SSD,Towns,1998,1018880.0
STP,Cities,1998,73576.0
STP,Rural,1998,27575.0
STP,Towns,1998,39600.0
SWZ,Cities,1998,78859.0
SWZ,Rural,1998,716089.0
SWZ,Towns,1998,224704.0
SYC,Cities,1998,0.0
SYC,Rural,1998,21413.0
SYC,Towns,1998,59309.0
TCD,Cities,1998,2389480.0
TCD,Rural,1998,3839894.0
TCD,Towns,1998,1709466.0
TGO,Cities,1998,1687477.0
TGO,Rural,1998,1533573.0
TGO,Towns,1998,1639863.0
TZA,Cities,1998,4376200.0
TZA,Rural,1998,19094902.0
TZA,Towns,1998,8949356.0
UGA,Cities,1998,2190363.0
UGA,Rural,1998,12451367.0
UGA,Towns,1998,7874077.0
ZAF,Cities,1998,15166848.0
ZAF,Rural,1998,12848789.0
ZAF,Towns,1998,18208243.0
ZMB,Cities,1998,2576979.0
ZMB,Rural,1998,4926428.0
ZMB,Towns,1998,1979001.0
ZWE,Cities,1998,2649676.0
ZWE,Rural,1998,7193994.0
ZWE,Towns,1998,1750627.0
AFE,Cities,1999,101973529.0
AFE,Rural,1999,170337523.0
AFE,Towns,1999,123472114.0
AFW,Cities,1999,95225346.0
AFW,Rural,1999,89319136.0
AFW,Towns,1999,82961818.0
AGO,Cities,1999,7420815.0
AGO,Rural,1999,5003039.0
AGO,Towns,1999,3243380.0
BDI,Cities,1999,628235.0
BDI,Rural,1999,2373880.0
BDI,Towns,1999,3335041.0
BEN,Cities,1999,1910066.0
BEN,Rural,1999,2296893.0
BEN,Towns,1999,2795859.0
BFA,Cities,1999,1705226.0
BFA,Rural,1999,6432948.0
BFA,Towns,1999,3436754.0
BWA,Cities,1999,62396.0
BWA,Rural,1999,534443.0
BWA,Towns,1999,1045157.9999999999
CAF,Cities,1999,758905.0
CAF,Rural,1999,1808898.0
CAF,Towns,1999,1161647.0
CIV,Cities,1999,5734447.0
CIV,Rural,1999,6923031.0
CIV,Towns,1999,4558457.0
CMR,Cities,1999,6806128.0
CMR,Rural,1999,4211012.0
CMR,Towns,1999,3508000.0
COD,Cities,1999,19941567.0
COD,Rural,1999,17330968.0
COD,Towns,1999,11640436.0
COG,Cities,1999,2050601.9999999998
COG,Rural,1999,440298.0
COG,Towns,1999,541974.0
COM,Cities,1999,231165.0
COM,Rural,1999,132428.0
COM,Towns,1999,162293.0
CPV,Cities,1999,151815.0
CPV,Rural,1999,126980.0
CPV,Towns,1999,167725.0
ERI,Cities,1999,826051.0
ERI,Rural,1999,828129.0
ERI,Towns,1999,558600.0
ETH,Cities,1999,13081822.0
ETH,Rural,1999,30882876.0
ETH,Towns,1999,21409863.0
GAB,Cities,1999,492876.0
GAB,Rural,1999,273912.0
GAB,Towns,1999,476229.0
GHA,Cities,1999,6241934.0
GHA,Rural,1999,5905669.0
GHA,Towns,1999,7002262.0
GIN,Cities,1999,2191191.0
GIN,Rural,1999,4567067.0
GIN,Towns,1999,1506865.0
GMB,Cities,1999,468114.0
GMB,Rural,1999,545397.0
GMB,Towns,1999,402269.0
GNB,Cities,1999,265435.0
GNB,Rural,1999,629911.0
GNB,Towns,1999,314859.0
GNQ,Cities,1999,235893.0
GNQ,Rural,1999,278694.0
GNQ,Towns,1999,152627.0
KEN,Cities,1999,4415635.0
KEN,Rural,1999,11462333.0
KEN,Towns,1999,13855439.0
LBR,Cities,1999,894355.0
LBR,Rural,1999,1378404.0
LBR,Towns,1999,548925.0
LSO,Cities,1999,211468.0
LSO,Rural,1999,1253598.0
LSO,Towns,1999,538169.0
MDG,Cities,1999,1441513.0
MDG,Rural,1999,11068422.0
MDG,Towns,1999,3490571.0
MLI,Cities,1999,1764059.0
MLI,Rural,1999,7097287.0
MLI,Towns,1999,2366068.0
MOZ,Cities,1999,4146376.0
MOZ,Rural,1999,8960017.0
MOZ,Towns,1999,4628112.0
MRT,Cities,1999,550498.0
MRT,Rural,1999,1307765.0
MRT,Towns,1999,683435.0
MUS,Cities,1999,542860.0
MUS,Rural,1999,119927.0
MUS,Towns,1999,543104.0
MWI,Cities,1999,831511.0
MWI,Rural,1999,6657439.0
MWI,Towns,1999,3558854.0
NAM,Cities,1999,180270.0
NAM,Rural,1999,1218407.0
NAM,Towns,1999,377691.0
NER,Cities,1999,2453863.0
NER,Rural,1999,5608267.0
NER,Towns,1999,3055280.0
NGA,Cities,1999,50697483.0
NGA,Rural,1999,28581552.0
NGA,Towns,1999,43768285.0
RWA,Cities,1999,582892.0
RWA,Rural,1999,1820837.0
RWA,Towns,1999,5744183.0
SDN,Cities,1999,13091590.0
SDN,Rural,1999,7319106.0
SDN,Towns,1999,6719916.0
SEN,Cities,1999,4350026.0
SEN,Rural,1999,3146029.0
SEN,Towns,1999,2234832.0
SLE,Cities,1999,1194611.0
SLE,Rural,1999,2259816.0
SLE,Towns,1999,863617.0
SOM,Cities,1999,4924928.0
SOM,Rural,1999,1879160.0
SOM,Towns,1999,1687972.0
SSA,Cities,1999,197198875.0
SSA,Rural,1999,259656659.0
SSA,Towns,1999,206433932.0
SSD,Cities,1999,1190605.0
SSD,Rural,1999,3502100.0
SSD,Towns,1999,1078922.0
STP,Cities,1999,75786.0
STP,Rural,1999,27773.0
STP,Towns,1999,38883.0
SWZ,Cities,1999,79606.0
SWZ,Rural,1999,720267.0
SWZ,Towns,1999,230909.0
SYC,Cities,1999,0.0
SYC,Rural,1999,21616.0
SYC,Towns,1999,60405.0
TCD,Cities,1999,2523292.0
TCD,Rural,1999,3950766.0
TCD,Towns,1999,1748647.0
TGO,Cities,1999,1784527.0
TGO,Rural,1999,1548540.0
TGO,Towns,1999,1667202.0
TZA,Cities,1999,4636466.0
TZA,Rural,1999,19394042.0
TZA,Towns,1999,9269822.0
UGA,Cities,1999,2331307.0
UGA,Rural,1999,12646309.0
UGA,Towns,1999,8279665.000000001
ZAF,Cities,1999,15731172.0
ZAF,Rural,1999,12823051.0
ZAF,Towns,1999,18176112.0
ZMB,Cities,1999,2648953.0
ZMB,Rural,1999,5055626.0
ZMB,Towns,1999,2035426.0
ZWE,Cities,1999,2718540.0
ZWE,Rural,1999,7301730.0
ZWE,Towns,1999,1763188.0
AFE,Cities,2000,106288554.0
AFE,Rural,2000,173028808.0
AFE,Towns,2000,126871238.0
AFW,Cities,2000,99052341.0
AFW,Rural,2000,90837938.0
AFW,Towns,2000,85078166.0
AGO,Cities,2000,7751713.0
AGO,Rural,2000,5159177.0
AGO,Towns,2000,3283978.0
BDI,Cities,2000,670671.0
BDI,Rural,2000,2395194.0
BDI,Towns,2000,3404328.0
BEN,Cities,2000,2003297.0
BEN,Rural,2000,2346039.0
BEN,Towns,2000,2872284.0
BFA,Cities,2000,1816816.0
BFA,Rural,2000,6545065.0
BFA,Towns,2000,3563665.0
BWA,Cities,2000,64283.0
BWA,Rural,2000,540597.0
BWA,Towns,2000,1072503.0
CAF,Cities,2000,778298.0
CAF,Rural,2000,1849208.0
CAF,Towns,2000,1205910.0
CIV,Cities,2000,5923317.0
CIV,Rural,2000,7038860.0
CIV,Towns,2000,4736827.0
CMR,Cities,2000,7076823.0
CMR,Rural,2000,4278211.0
CMR,Towns,2000,3557597.0
COD,Cities,2000,20819801.0
COD,Rural,2000,17702965.0
COD,Towns,2000,11984676.0
COG,Cities,2000,2135790.0
COG,Rural,2000,454311.0
COG,Towns,2000,561245.0
COM,Cities,2000,235721.0
COM,Rural,2000,132943.0
COM,Towns,2000,167415.0
CPV,Cities,2000,165110.0
CPV,Rural,2000,127395.0
CPV,Towns,2000,160812.0
ERI,Cities,2000,834883.0
ERI,Rural,2000,841175.0
ERI,Towns,2000,570973.0
ETH,Cities,2000,13652798.0
ETH,Rural,2000,31530868.0
ETH,Towns,2000,22227828.0
GAB,Cities,2000,504108.0
GAB,Rural,2000,277973.0
GAB,Towns,2000,493490.0
GHA,Cities,2000,6513175.0
GHA,Rural,2000,5955757.0
GHA,Towns,2000,7168155.0
GIN,Cities,2000,2270115.0
GIN,Rural,2000,4622812.0
GIN,Towns,2000,1535905.0
GMB,Cities,2000,496990.0
GMB,Rural,2000,552743.0
GMB,Towns,2000,405350.0
GNB,Cities,2000,275198.0
GNB,Rural,2000,637711.0
GNB,Towns,2000,321831.0
GNQ,Cities,2000,263599.0
GNQ,Rural,2000,281630.0
GNQ,Towns,2000,158051.0
KEN,Cities,2000,4670963.0
KEN,Rural,2000,11613967.0
KEN,Towns,2000,14357960.0
LBR,Cities,2000,978534.0
LBR,Rural,2000,1401940.0
LBR,Towns,2000,547642.0
LSO,Cities,2000,212417.0
LSO,Rural,2000,1247189.0
LSO,Towns,2000,544307.0
MDG,Cities,2000,1539618.0
MDG,Rural,2000,11355915.0
MDG,Towns,2000,3620805.0
MLI,Cities,2000,1866594.0
MLI,Rural,2000,7253274.0
MLI,Towns,2000,2439422.0
MOZ,Cities,2000,4286471.0
MOZ,Rural,2000,9140336.0
MOZ,Towns,2000,4702846.0
MRT,Cities,2000,567750.0
MRT,Rural,2000,1331605.0
MRT,Towns,2000,714087.0
MUS,Cities,2000,546973.0
MUS,Rural,2000,119737.0
MUS,Towns,2000,549918.0
MWI,Cities,2000,889577.0
MWI,Rural,2000,6726894.0
MWI,Towns,2000,3699472.0
NAM,Cities,2000,192212.0
NAM,Rural,2000,1238441.0
NAM,Towns,2000,387993.0
NER,Cities,2000,2579299.0
NER,Rural,2000,5748767.0
NER,Towns,2000,3181564.0
NGA,Cities,2000,52578222.0
NGA,Rural,2000,29010475.0
NGA,Towns,2000,44793797.0
RWA,Cities,2000,609255.0
RWA,Rural,2000,1660764.0
RWA,Towns,2000,5943911.0
SDN,Cities,2000,13536479.0
SDN,Rural,2000,7410462.0
SDN,Towns,2000,6869804.0
SEN,Cities,2000,4482050.0
SEN,Rural,2000,3190180.0
SEN,Towns,2000,2296030.0
SLE,Cities,2000,1236830.0
SLE,Rural,2000,2305997.0
SLE,Towns,2000,880784.0
SOM,Cities,2000,5212352.0
SOM,Rural,2000,1914619.0
SOM,Towns,2000,1711742.0
SSA,Cities,2000,205340895.0
SSA,Rural,2000,263866746.0
SSA,Towns,2000,211949404.0
SSD,Cities,2000,1258544.0
SSD,Rural,2000,3613862.0
SSD,Towns,2000,1159862.0
STP,Cities,2000,77931.0
STP,Rural,2000,27949.0
STP,Towns,2000,38138.0
SWZ,Cities,2000,80315.0
SWZ,Rural,2000,724120.0
SWZ,Towns,2000,236978.0
SYC,Cities,2000,0.0
SYC,Rural,2000,21819.0
SYC,Towns,2000,61499.0
TCD,Cities,2000,2658823.0
TCD,Rural,2000,4064279.0
TCD,Towns,2000,1788991.0
TGO,Cities,2000,1881603.0
TGO,Rural,2000,1563706.0
TGO,Towns,2000,1694727.0
TZA,Cities,2000,4909090.0
TZA,Rural,2000,19737835.0
TZA,Towns,2000,9613212.0
UGA,Cities,2000,2472836.0
UGA,Rural,2000,12840617.0
UGA,Towns,2000,8686697.0
ZAF,Cities,2000,16268602.0
ZAF,Rural,2000,12776561.0
ZAF,Towns,2000,18114557.0
ZMB,Cities,2000,2726382.0
ZMB,Rural,2000,5195201.0
ZMB,Towns,2000,2096049.0
ZWE,Cities,2000,2768667.0
ZWE,Rural,2000,7359601.0
ZWE,Towns,2000,1763787.0
AFE,Cities,2001,110244361.0
AFE,Rural,2001,176301078.0
AFE,Towns,2001,130295348.0
AFW,Cities,2001,103418702.0
AFW,Rural,2001,92447336.0
AFW,Towns,2001,86914677.0
AGO,Cities,2001,8116808.0
AGO,Rural,2001,5316770.0
AGO,Towns,2001,3313630.0
BDI,Cities,2001,710595.0
BDI,Rural,2001,2415286.0
BDI,Towns,2001,3508484.0
BEN,Cities,2001,2122317.0
BEN,Rural,2001,2377387.0
BEN,Towns,2001,2945892.0
BFA,Cities,2001,1979922.0
BFA,Rural,2001,6684015.0
BFA,Towns,2001,3631063.0
BWA,Cities,2001,66111.0
BWA,Rural,2001,550753.0
BWA,Towns,2001,1095390.0
CAF,Cities,2001,806157.0
CAF,Rural,2001,1877071.0
CAF,Towns,2001,1236259.0
CIV,Cities,2001,6115803.0
CIV,Rural,2001,7171941.0
CIV,Towns,2001,4891170.0
CMR,Cities,2001,7339516.0
CMR,Rural,2001,4356103.0
CMR,Towns,2001,3613870.0
COD,Cities,2001,21723848.0
COD,Rural,2001,18057462.0
COD,Towns,2001,12351336.0
COG,Cities,2001,2227518.0
COG,Rural,2001,469389.0
COG,Towns,2001,575631.0
COM,Cities,2001,242583.0
COM,Rural,2001,134197.0
COM,Towns,2001,170439.0
CPV,Cities,2001,168605.0
CPV,Rural,2001,129810.0
CPV,Towns,2001,161877.0
ERI,Cities,2001,861827.0
ERI,Rural,2001,867726.0
ERI,Towns,2001,582525.0
ETH,Cities,2001,13742683.0
ETH,Rural,2001,32624239.0
ETH,Towns,2001,23120840.0
GAB,Cities,2001,555965.0
GAB,Rural,2001,284758.0
GAB,Towns,2001,468866.0
GHA,Cities,2001,6876889.0
GHA,Rural,2001,5997771.0
GHA,Towns,2001,7292409.0
GIN,Cities,2001,2342551.0
GIN,Rural,2001,4639112.0
GIN,Towns,2001,1558298.0
GMB,Cities,2001,521313.99999999994
GMB,Rural,2001,557167.0
GMB,Towns,2001,416530.0
GNB,Cities,2001,286149.0
GNB,Rural,2001,646223.0
GNB,Towns,2001,328901.0
GNQ,Cities,2001,302713.0
GNQ,Rural,2001,291129.0
GNQ,Towns,2001,155994.0
KEN,Cities,2001,4886557.0
KEN,Rural,2001,11798284.0
KEN,Towns,2001,14934329.0
LBR,Cities,2001,1055710.0
LBR,Rural,2001,1400628.0
LBR,Towns,2001,559000.0
LSO,Cities,2001,213361.0
LSO,Rural,2001,1249547.0
LSO,Towns,2001,537945.0
MDG,Cities,2001,1615423.0
MDG,Rural,2001,11629981.0
MDG,Towns,2001,3787534.0
MLI,Cities,2001,1997164.0
MLI,Rural,2001,7399766.0
MLI,Towns,2001,2515228.0
MOZ,Cities,2001,4429816.0
MOZ,Rural,2001,9334663.0
MOZ,Towns,2001,4773250.0
MRT,Cities,2001,607210.0
MRT,Rural,2001,1345288.0
MRT,Towns,2001,726262.0
MUS,Cities,2001,549760.0
MUS,Rural,2001,116878.0
MUS,Towns,2001,559162.0
MWI,Cities,2001,939100.0
MWI,Rural,2001,6754350.0
MWI,Towns,2001,3899608.0
NAM,Cities,2001,200025.0
NAM,Rural,2001,1255465.0
NAM,Towns,2001,401558.0
NER,Cities,2001,2726027.0
NER,Rural,2001,5941803.0
NER,Towns,2001,3252816.0
NGA,Cities,2001,54614128.0
NGA,Rural,2001,29431946.0
NGA,Towns,2001,45816521.0
RWA,Cities,2001,668389.0
RWA,Rural,2001,1643530.0
RWA,Towns,2001,5975175.0
SDN,Cities,2001,13910671.0
SDN,Rural,2001,7512464.0
SDN,Towns,2001,7093635.0
SEN,Cities,2001,4655622.0
SEN,Rural,2001,3256187.0
SEN,Towns,2001,2301132.0
SLE,Cities,2001,1324084.0
SLE,Rural,2001,2412625.0
SLE,Towns,2001,956006.0
SOM,Cities,2001,5467497.0
SOM,Rural,2001,1952112.0
SOM,Towns,2001,1778885.0
SSA,Cities,2001,213663063.0
SSA,Rural,2001,268748414.0
SSA,Towns,2001,217210025.0
SSD,Cities,2001,1351355.0
SSD,Rural,2001,3700651.0
SSD,Towns,2001,1256387.0
STP,Cities,2001,79346.0
STP,Rural,2001,28209.0
STP,Towns,2001,38820.0
SWZ,Cities,2001,81123.0
SWZ,Rural,2001,734458.0
SWZ,Towns,2001,235483.0
SYC,Cities,2001,0.0
SYC,Rural,2001,22196.0
SYC,Towns,2001,62410.0
TCD,Cities,2001,2773858.0
TCD,Rural,2001,4192254.0
TCD,Towns,2001,1838013.0
TGO,Cities,2001,2019480.0
TGO,Rural,2001,1584963.0
TGO,Towns,2001,1672939.0
TZA,Cities,2001,5248956.0
TZA,Rural,2001,20088849.0
TZA,Towns,2001,9860493.0
UGA,Cities,2001,2585333.0
UGA,Rural,2001,13011823.0
UGA,Towns,2001,9148520.0
ZAF,Cities,2001,16878084.0
ZAF,Rural,2001,12754477.0
ZAF,Towns,2001,17934239.0
ZMB,Cities,2001,2898320.0
ZMB,Rural,2001,5309278.0
ZMB,Towns,2001,2117589.0
ZWE,Cities,2001,2776790.0
ZWE,Rural,2001,7437430.0
ZWE,Towns,2001,1757682.0
AFE,Cities,2002,114275943.0
AFE,Rural,2002,179723153.0
AFE,Towns,2002,133852857.0
AFW,Cities,2002,107853864.0
AFW,Rural,2002,94154112.0
AFW,Towns,2002,88833813.0
AGO,Cities,2002,8494956.0
AGO,Rural,2002,5483408.0
AGO,Towns,2002,3349334.0
BDI,Cities,2002,752961.0
BDI,Rural,2002,2445229.0
BDI,Towns,2002,3625942.0
BEN,Cities,2002,2242805.0
BEN,Rural,2002,2410749.0
BEN,Towns,2002,3021871.0
BFA,Cities,2002,2145291.0
BFA,Rural,2002,6832133.0
BFA,Towns,2002,3703472.0
BWA,Cities,2002,67849.0
BWA,Rural,2002,560147.0
BWA,Towns,2002,1116767.0
CAF,Cities,2002,834099.0
CAF,Rural,2002,1905215.0
CAF,Towns,2002,1266763.0
CIV,Cities,2002,6306940.0
CIV,Rural,2002,7303398.0
CIV,Towns,2002,5044433.0
CMR,Cities,2002,7611166.0
CMR,Rural,2002,4439568.0
CMR,Towns,2002,3674794.0
COD,Cities,2002,22624572.0
COD,Rural,2002,18409670.0
COD,Towns,2002,12716282.0
COG,Cities,2002,2289954.0
COG,Rural,2002,478318.0
COG,Towns,2002,582499.0
COM,Cities,2002,249696.0
COM,Rural,2002,135589.0
COM,Towns,2002,173639.0
CPV,Cities,2002,172021.0
CPV,Rural,2002,132164.0
CPV,Towns,2002,162861.0
ERI,Cities,2002,894658.0
ERI,Rural,2002,900210.0
ERI,Towns,2002,598110.0
ETH,Cities,2002,13847414.0
ETH,Rural,2002,33750911.0
ETH,Towns,2002,24037191.0
GAB,Cities,2002,608315.0
GAB,Rural,2002,291877.0
GAB,Towns,2002,444943.0
GHA,Cities,2002,7251343.0
GHA,Rural,2002,6049584.0
GHA,Towns,2002,7428461.0
GIN,Cities,2002,2420899.0
GIN,Rural,2002,4668303.0
GIN,Towns,2002,1584863.0
GMB,Cities,2002,545871.0
GMB,Rural,2002,561900.0
GMB,Towns,2002,427919.0
GNB,Cities,2002,297424.0
GNB,Rural,2002,655521.0
GNB,Towns,2002,336362.0
GNQ,Cities,2002,342383.0
GNQ,Rural,2002,301268.0
GNQ,Towns,2002,154307.0
KEN,Cities,2002,5107314.0
KEN,Rural,2002,11995832.0
KEN,Towns,2002,15526662.0
LBR,Cities,2002,1130428.0
LBR,Rural,2002,1395464.0
LBR,Towns,2002,568890.0
LSO,Cities,2002,213980.0
LSO,Rural,2002,1249985.0
LSO,Towns,2002,530714.0
MDG,Cities,2002,1691228.0
MDG,Rural,2002,11904409.0
MDG,Towns,2002,3954276.0
MLI,Cities,2002,2131231.0
MLI,Rural,2002,7560931.0
MLI,Towns,2002,2595888.0
MOZ,Cities,2002,4576056.0
MOZ,Rural,2002,9535326.0
MOZ,Towns,2002,4846956.0
MRT,Cities,2002,645395.0
MRT,Rural,2002,1356282.0
MRT,Towns,2002,736977.0
MUS,Cities,2002,552147.0
MUS,Rural,2002,113931.0
MUS,Towns,2002,568006.0
MWI,Cities,2002,989352.0
MWI,Rural,2002,6788294.0
MWI,Towns,2002,4102794.0
NAM,Cities,2002,207272.0
NAM,Rural,2002,1268727.0
NAM,Towns,2002,413972.0
NER,Cities,2002,2876502.0
NER,Rural,2002,6143609.0
NER,Towns,2002,3329033.0
NGA,Cities,2002,56702850.0
NGA,Rural,2002,29883719.0
NGA,Towns,2002,46885419.0
RWA,Cities,2002,729809.0
RWA,Rural,2002,1634771.0
RWA,Towns,2002,6035601.0
SDN,Cities,2002,14290722.0
SDN,Rural,2002,7617514.0
SDN,Towns,2002,7320491.0
SEN,Cities,2002,4833057.0
SEN,Rural,2002,3324944.0
SEN,Towns,2002,2308213.0
SLE,Cities,2002,1414323.0
SLE,Rural,2002,2523434.0
SLE,Towns,2002,1033676.9999999999
SOM,Cities,2002,5717715.0
SOM,Rural,2002,1987906.0
SOM,Towns,2002,1844442.0
SSA,Cities,2002,222129807.0
SSA,Rural,2002,273877265.0
SSA,Towns,2002,222686670.0
SSD,Cities,2002,1446501.0
