 ISO3_Code , Category , Year , Pop , Pop_Rel 
 UGA , Urban ," 2,035 "," 24,691,883 ", 0 
 ZAF , Rural ," 2,035 "," 24,371,799 ", 0 
 ZAF , Urban ," 2,035 "," 46,862,953 ", 1 
 ZMB , Rural ," 2,035 "," 13,935,024 ", 0 
 ZMB , Urban ," 2,035 "," 14,331,868 ", 1 
 ZWE , Rural ," 2,035 "," 10,912,154 ", 1 
 ZWE , Urban ," 2,035 "," 9,496,992 ", 0 
 AFE , Rural ," 2,036 "," 567,038,533 ", 1 
 AFE , Urban ," 2,036 "," 449,345,904 ", 0 
 AFW , Rural ," 2,036 "," 266,417,939 ", 0 
 AFW , Urban ," 2,036 "," 407,051,496 ", 1 
 AGO , Rural ," 2,036 "," 10,356,757 ", 0 
 AGO , Urban ," 2,036 "," 42,859,182 ", 1 
 BDI , Rural ," 2,036 "," 12,120,359 ", 1 
 BDI , Urban ," 2,036 "," 6,362,696 ", 0 
 BEN , Rural ," 2,036 "," 6,896,234 ", 0 
 BEN , Urban ," 2,036 "," 11,981,811 ", 1 
 BFA , Rural ," 2,036 "," 18,661,370 ", 1 
 BFA , Urban ," 2,036 "," 11,358,507 ", 0 
 BWA , Rural ," 2,036 "," 855,156 ", 0 
 BWA , Urban ," 2,036 "," 2,134,979 ", 1 
 CAF , Rural ," 2,036 "," 3,894,055 ", 1 
 CAF , Urban ," 2,036 "," 3,813,506 ", 0 
 CIV , Rural ," 2,036 "," 16,116,291 ", 0 
 CIV , Urban ," 2,036 "," 25,832,176 ", 1 
 CMR , Rural ," 2,036 "," 16,271,941 ", 0 
 CMR , Urban ," 2,036 "," 22,470,527 ", 1 
 COD , Rural ," 2,036 "," 79,388,772 ", 1 
 COD , Urban ," 2,036 "," 76,300,683 ", 0 
 COG , Rural ," 2,036 "," 2,608,630 ", 0 
 COG , Urban ," 2,036 "," 5,733,082 ", 1 
 COM , Rural ," 2,036 "," 647,138 ", 1 
 COM , Urban ," 2,036 "," 417,713 ", 0 
 CPV , Rural ," 2,036 "," 75,347 ", 0 
 CPV , Urban ," 2,036 "," 475,127 ", 1 
 ERI , Rural ," 2,036 "," 2,912,158 ", 1 
 ERI , Urban ," 2,036 "," 1,597,599 ", 0 
 ETH , Rural ," 2,036 "," 123,338,819 ", 1 
 ETH , Urban ," 2,036 "," 50,758,956 ", 0 
 GAB , Rural ," 2,036 "," 190,339 ", 0 
 GAB , Urban ," 2,036 "," 3,020,245 ", 1 
 GHA , Rural ," 2,036 "," 14,647,694 ", 0 
 GHA , Urban ," 2,036 "," 27,399,762 ", 1 
 GIN , Rural ," 2,036 "," 10,390,907 ", 1 
 GIN , Urban ," 2,036 "," 8,429,958 ", 0 
 GMB , Rural ," 2,036 "," 922,156 ", 0 
 GMB , Urban ," 2,036 "," 2,571,420 ", 1 
 GNB , Rural ," 2,036 "," 1,426,170 ", 1 
 GNB , Urban ," 2,036 "," 1,351,720 ", 0 
 GNQ , Rural ," 2,036 "," 656,090 ", 0 
 GNQ , Urban ," 2,036 "," 1,807,799 ", 1 
 KEN , Rural ," 2,036 "," 42,409,958 ", 1 
 KEN , Urban ," 2,036 "," 27,408,928 ", 0 
 LBR , Rural ," 2,036 "," 2,698,158 ", 0 
 LBR , Urban ," 2,036 "," 4,444,164 ", 1 
 LSO , Rural ," 2,036 "," 1,196,626 ", 0 
 LSO , Urban ," 2,036 "," 1,456,872 ", 1 
 MDG , Rural ," 2,036 "," 25,392,532 ", 1 
 MDG , Urban ," 2,036 "," 16,158,783 ", 0 
 MLI , Rural ," 2,036 "," 20,745,463 ", 1 
 MLI , Urban ," 2,036 "," 13,222,425 ", 0 
 MOZ , Rural ," 2,036 "," 25,931,603 ", 1 
 MOZ , Urban ," 2,036 "," 21,617,067 ", 0 
 MRT , Rural ," 2,036 "," 2,093,986 ", 0 
 MRT , Urban ," 2,036 "," 4,925,248 ", 1 
 MUS , Rural ," 2,036 "," 733,974 ", 1 
 MUS , Urban ," 2,036 "," 487,311 ", 0 
 MWI , Rural ," 2,036 "," 22,142,566 ", 1 
 MWI , Urban ," 2,036 "," 6,693,034 ", 0 
 NAM , Rural ," 2,036 "," 1,662,063 ", 0 
 NAM , Urban ," 2,036 "," 2,073,867 ", 1 
 NER , Rural ," 2,036 "," 29,320,369 ", 1 
 NER , Urban ," 2,036 "," 9,019,776 ", 0 
 NGA , Rural ," 2,036 "," 80,505,817 ", 0 
 NGA , Urban ," 2,036 "," 212,233,579 ", 1 
 RWA , Rural ," 2,036 "," 10,499,964 ", 1 
 RWA , Urban ," 2,036 "," 7,576,812 ", 0 
 SDN , Rural ," 2,036 "," 42,899,556 ", 1 
 SDN , Urban ," 2,036 "," 23,570,459 ", 0 
 SEN , Rural ," 2,036 "," 9,371,258 ", 0 
 SEN , Urban ," 2,036 "," 14,570,968 ", 1 
 SLE , Rural ," 2,036 "," 5,060,053 ", 0 
 SLE , Urban ," 2,036 "," 5,674,295 ", 1 
 SOM , Rural ," 2,036 "," 10,969,459 ", 0 
 SOM , Urban ," 2,036 "," 16,039,744 ", 1 
 SSA , Rural ," 2,036 "," 833,456,471 ", 0 
 SSA , Urban ," 2,036 "," 856,397,401 ", 1 
 SSD , Rural ," 2,036 "," 11,246,953 ", 1 
 SSD , Urban ," 2,036 "," 3,823,143 ", 0 
 STP , Rural ," 2,036 "," 74,327 ", 0 
 STP , Urban ," 2,036 "," 220,946 ", 1 
 SWZ , Rural ," 2,036 "," 957,881 ", 1 
 SWZ , Urban ," 2,036 "," 432,274 ", 0 
 SYC , Rural ," 2,036 "," 74,420 ", 1 
 SYC , Urban ," 2,036 "," 67,662 ", 0 
 TCD , Rural ," 2,036 "," 18,023,460 ", 1 
 TCD , Urban ," 2,036 "," 10,387,044 ", 0 
 TGO , Rural ," 2,036 "," 5,842,151 ", 0 
 TGO , Urban ," 2,036 "," 6,328,357 ", 1 
 TZA , Rural ," 2,036 "," 50,726,363 ", 1 
 TZA , Urban ," 2,036 "," 43,694,449 ", 0 
 UGA , Rural ," 2,036 "," 41,026,210 ", 1 
 UGA , Urban ," 2,036 "," 25,547,523 ", 0 
 ZAF , Rural ," 2,036 "," 24,379,616 ", 0 
 ZAF , Urban ," 2,036 "," 47,436,763 ", 1 
 ZMB , Rural ," 2,036 "," 14,111,519 ", 0 
 ZMB , Urban ," 2,036 "," 14,813,590 ", 1 
 ZWE , Rural ," 2,036 "," 10,983,783 ", 1 
 ZWE , Urban ," 2,036 "," 9,794,870 ", 0 
 AFE , Rural ," 2,037 "," 573,457,654 ", 1 
 AFE , Urban ," 2,037 "," 464,328,885 ", 0 
 AFW , Rural ," 2,037 "," 267,018,352 ", 0 
 AFW , Urban ," 2,037 "," 419,520,787 ", 1 
 AGO , Rural ," 2,037 "," 10,169,222 ", 0 
 AGO , Urban ," 2,037 "," 44,456,649 ", 1 
 BDI , Rural ," 2,037 "," 12,246,861 ", 1 
 BDI , Urban ," 2,037 "," 6,646,397 ", 0 
 BEN , Rural ," 2,037 "," 6,840,276 ", 0 
 BEN , Urban ," 2,037 "," 12,424,224 ", 1 
 BFA , Rural ," 2,037 "," 18,690,029 ", 1 
 BFA , Urban ," 2,037 "," 11,877,531 ", 0 
 BWA , Rural ," 2,037 "," 858,979 ", 0 
 BWA , Urban ," 2,037 "," 2,166,249 ", 1 
 CAF , Rural ," 2,037 "," 3,960,129 ", 1 
 CAF , Urban ," 2,037 "," 3,951,502 ", 0 
 CIV , Rural ," 2,037 "," 16,170,846 ", 0 
 CIV , Urban ," 2,037 "," 26,709,152 ", 1 
 CMR , Rural ," 2,037 "," 16,571,166 ", 0 
 CMR , Urban ," 2,037 "," 23,029,206 ", 1 
 COD , Rural ," 2,037 "," 80,967,746 ", 1 
 COD , Urban ," 2,037 "," 78,880,830 ", 0 
 COG , Rural ," 2,037 "," 2,616,424 ", 0 
 COG , Urban ," 2,037 "," 5,908,378 ", 1 
 COM , Rural ," 2,037 "," 651,532 ", 1 
 COM , Urban ," 2,037 "," 430,467 ", 0 
 CPV , Rural ," 2,037 "," 71,736 ", 0 
 CPV , Urban ," 2,037 "," 480,551 ", 1 
 ERI , Rural ," 2,037 "," 2,962,972 ", 1 
 ERI , Urban ," 2,037 "," 1,638,962 ", 0 
 ETH , Rural ," 2,037 "," 125,126,448 ", 1 
 ETH , Urban ," 2,037 "," 52,534,690 ", 0 
 GAB , Rural ," 2,037 "," 189,542 ", 0 
 GAB , Urban ," 2,037 "," 3,080,756 ", 1 
 GHA , Rural ," 2,037 "," 14,622,919 ", 0 
 GHA , Urban ," 2,037 "," 28,059,256 ", 1 
 GIN , Rural ," 2,037 "," 10,440,824 ", 1 
 GIN , Urban ," 2,037 "," 8,714,929 ", 0 
 GMB , Rural ," 2,037 "," 906,726 ", 0 
 GMB , Urban ," 2,037 "," 2,646,807 ", 1 
 GNB , Rural ," 2,037 "," 1,448,240 ", 1 
 GNB , Urban ," 2,037 "," 1,377,928 ", 0 
 GNQ , Rural ," 2,037 "," 666,654 ", 0 
 GNQ , Urban ," 2,037 "," 1,847,304 ", 1 
 KEN , Rural ," 2,037 "," 42,406,951 ", 1 
 KEN , Urban ," 2,037 "," 28,503,450 ", 0 
 LBR , Rural ," 2,037 "," 2,707,845 ", 0 
 LBR , Urban ," 2,037 "," 4,570,912 ", 1 
 LSO , Rural ," 2,037 "," 1,185,619 ", 0 
 LSO , Urban ," 2,037 "," 1,494,461 ", 1 
 MDG , Rural ," 2,037 "," 25,632,924 ", 1 
 MDG , Urban ," 2,037 "," 16,738,416 ", 0 
 MLI , Rural ," 2,037 "," 21,053,477 ", 1 
 MLI , Urban ," 2,037 "," 13,769,973 ", 0 
 MOZ , Rural ," 2,037 "," 26,227,306 ", 1 
 MOZ , Urban ," 2,037 "," 22,457,250 ", 0 
 MRT , Rural ," 2,037 "," 2,094,964 ", 0 
 MRT , Urban ," 2,037 "," 5,088,155 ", 1 
 MUS , Rural ," 2,037 "," 728,642 ", 1 
 MUS , Urban ," 2,037 "," 486,666 ", 0 
 MWI , Rural ," 2,037 "," 22,423,161 ", 1 
 MWI , Urban ," 2,037 "," 7,039,349 ", 0 
 NAM , Rural ," 2,037 "," 1,673,200 ", 0 
 NAM , Urban ," 2,037 "," 2,119,596 ", 1 
 NER , Rural ," 2,037 "," 29,839,828 ", 1 
 NER , Urban ," 2,037 "," 9,490,548 ", 0 
 NGA , Rural ," 2,037 "," 79,550,433 ", 0 
 NGA , Urban ," 2,037 "," 218,222,811 ", 1 
 RWA , Rural ," 2,037 "," 10,507,483 ", 1 
 RWA , Urban ," 2,037 "," 7,888,363 ", 0 
 SDN , Rural ," 2,037 "," 43,732,005 ", 1 
 SDN , Urban ," 2,037 "," 24,059,235 ", 0 
 SEN , Rural ," 2,037 "," 9,463,243 ", 0 
 SEN , Urban ," 2,037 "," 14,944,329 ", 1 
 SLE , Rural ," 2,037 "," 5,063,049 ", 0 
 SLE , Urban ," 2,037 "," 5,839,219 ", 1 
 SOM , Rural ," 2,037 "," 11,191,349 ", 0 
 SOM , Urban ," 2,037 "," 16,539,829 ", 1 
 SSA , Rural ," 2,037 "," 840,476,006 ", 0 
 SSA , Urban ," 2,037 "," 883,849,672 ", 1 
 SSD , Rural ," 2,037 "," 11,389,532 ", 1 
 SSD , Urban ," 2,037 "," 3,946,171 ", 0 
 STP , Rural ," 2,037 "," 73,426 ", 0 
 STP , Urban ," 2,037 "," 227,018 ", 1 
 SWZ , Rural ," 2,037 "," 960,351 ", 1 
 SWZ , Urban ," 2,037 "," 440,094 ", 0 
 SYC , Rural ," 2,037 "," 74,222 ", 1 
 SYC , Urban ," 2,037 "," 68,016 ", 0 
 TCD , Rural ," 2,037 "," 18,195,049 ", 1 
 TCD , Urban ," 2,037 "," 10,937,922 ", 0 
 TGO , Rural ," 2,037 "," 5,854,954 ", 0 
 TGO , Urban ," 2,037 "," 6,549,393 ", 1 
 TZA , Rural ," 2,037 "," 51,028,865 ", 1 
 TZA , Urban ," 2,037 "," 45,746,912 ", 0 
 UGA , Rural ," 2,037 "," 41,537,920 ", 1 
 UGA , Urban ," 2,037 "," 26,404,712 ", 0 
 ZAF , Rural ," 2,037 "," 24,372,396 ", 0 
 ZAF , Urban ," 2,037 "," 48,015,418 ", 1 
 ZMB , Rural ," 2,037 "," 14,279,497 ", 0 
 ZMB , Urban ," 2,037 "," 15,303,995 ", 1 
 ZWE , Rural ," 2,037 "," 11,049,045 ", 1 
 ZWE , Urban ," 2,037 "," 10,095,690 ", 0 
 AFE , Rural ," 2,038 "," 579,651,010 ", 1 
 AFE , Urban ," 2,038 "," 479,614,678 ", 0 
 AFW , Rural ," 2,038 "," 267,408,893 ", 0 
 AFW , Urban ," 2,038 "," 432,197,839 ", 1 
 AGO , Rural ," 2,038 "," 9,958,956 ", 0 
 AGO , Urban ," 2,038 "," 46,094,824 ", 1 
 BDI , Rural ," 2,038 "," 12,369,982 ", 1 
 BDI , Urban ," 2,038 "," 6,935,551 ", 0 
 BEN , Rural ," 2,038 "," 6,774,412 ", 0 
 BEN , Urban ," 2,038 "," 12,880,863 ", 1 
 BFA , Rural ," 2,038 "," 18,695,698 ", 1 
 BFA , Urban ," 2,038 "," 12,416,827 ", 0 
 BWA , Rural ," 2,038 "," 862,831 ", 0 
 BWA , Urban ," 2,038 "," 2,196,701 ", 1 
 CAF , Rural ," 2,038 "," 4,024,076 ", 0 
 CAF , Urban ," 2,038 "," 4,091,786 ", 1 
 CIV , Rural ," 2,038 "," 16,211,665 ", 0 
 CIV , Urban ," 2,038 "," 27,612,704 ", 1 
 CMR , Rural ," 2,038 "," 16,873,831 ", 0 
 CMR , Urban ," 2,038 "," 23,589,181 ", 1 
 COD , Rural ," 2,038 "," 82,542,049 ", 1 
 COD , Urban ," 2,038 "," 81,503,561 ", 0 
 COG , Rural ," 2,038 "," 2,620,587 ", 0 
 COG , Urban ," 2,038 "," 6,089,139 ", 1 
 COM , Rural ," 2,038 "," 655,599 ", 1 
 COM , Urban ," 2,038 "," 443,549 ", 0 
 CPV , Rural ," 2,038 "," 68,200 ", 0 
 CPV , Urban ," 2,038 "," 485,882 ", 1 
 ERI , Rural ," 2,038 "," 3,011,199 ", 1 
 ERI , Urban ," 2,038 "," 1,681,145 ", 0 
 ETH , Rural ," 2,038 "," 126,910,390 ", 1 
 ETH , Urban ," 2,038 "," 54,325,506 ", 0 
 GAB , Rural ," 2,038 "," 188,900 ", 0 
 GAB , Urban ," 2,038 "," 3,141,604 ", 1 
 GHA , Rural ," 2,038 "," 14,589,479 ", 0 
 GHA , Urban ," 2,038 "," 28,725,498 ", 1 
 GIN , Rural ," 2,038 "," 10,480,679 ", 1 
 GIN , Urban ," 2,038 "," 9,008,690 ", 0 
 GMB , Rural ," 2,038 "," 889,651 ", 0 
 GMB , Urban ," 2,038 "," 2,723,850 ", 1 
 GNB , Rural ," 2,038 "," 1,470,189 ", 1 
 GNB , Urban ," 2,038 "," 1,403,745 ", 0 
 GNQ , Rural ," 2,038 "," 677,542 ", 0 
 GNQ , Urban ," 2,038 "," 1,887,311 ", 1 
 KEN , Rural ," 2,038 "," 42,343,924 ", 1 
 KEN , Urban ," 2,038 "," 29,647,010 ", 0 
 LBR , Rural ," 2,038 "," 2,713,363 ", 0 
 LBR , Urban ," 2,038 "," 4,695,349 ", 1 
 LSO , Rural ," 2,038 "," 1,174,333 ", 0 
 LSO , Urban ," 2,038 "," 1,531,869 ", 1 
 MDG , Rural ," 2,038 "," 25,860,175 ", 1 
 MDG , Urban ," 2,038 "," 17,333,985 ", 0 
 MLI , Rural ," 2,038 "," 21,354,511 ", 1 
 MLI , Urban ," 2,038 "," 14,331,063 ", 0 
 MOZ , Rural ," 2,038 "," 26,517,107 ", 1 
 MOZ , Urban ," 2,038 "," 23,304,930 ", 0 
 MRT , Rural ," 2,038 "," 2,095,994 ", 0 
 MRT , Urban ," 2,038 "," 5,252,370 ", 1 
 MUS , Rural ," 2,038 "," 722,991 ", 1 
 MUS , Urban ," 2,038 "," 486,018 ", 0 
 MWI , Rural ," 2,038 "," 22,681,508 ", 1 
 MWI , Urban ," 2,038 "," 7,400,244 ", 0 
 NAM , Rural ," 2,038 "," 1,684,594 ", 0 
 NAM , Urban ," 2,038 "," 2,165,707 ", 1 
 NER , Rural ," 2,038 "," 30,340,820 ", 1 
 NER , Urban ," 2,038 "," 9,982,651 ", 0 
 NGA , Rural ," 2,038 "," 78,513,498 ", 0 
 NGA , Urban ," 2,038 "," 224,268,860 ", 1 
 RWA , Rural ," 2,038 "," 10,518,392 ", 1 
 RWA , Urban ," 2,038 "," 8,211,396 ", 0 
 SDN , Rural ," 2,038 "," 44,562,422 ", 1 
 SDN , Urban ," 2,038 "," 24,545,287 ", 0 
 SEN , Rural ," 2,038 "," 9,556,588 ", 0 
 SEN , Urban ," 2,038 "," 15,315,934 ", 1 
 SLE , Rural ," 2,038 "," 5,060,562 ", 0 
 SLE , Urban ," 2,038 "," 6,005,588 ", 1 
 SOM , Rural ," 2,038 "," 11,416,326 ", 0 
 SOM , Urban ," 2,038 "," 17,039,432 ", 1 
 SSA , Rural ," 2,038 "," 847,059,903 ", 0 
 SSA , Urban ," 2,038 "," 911,812,517 ", 1 
 SSD , Rural ," 2,038 "," 11,525,500 ", 1 
 SSD , Urban ," 2,038 "," 4,070,470 ", 0 
 STP , Rural ," 2,038 "," 72,331 ", 0 
 STP , Urban ," 2,038 "," 233,263 ", 1 
 SWZ , Rural ," 2,038 "," 962,785 ", 1 
 SWZ , Urban ," 2,038 "," 447,716 ", 0 
 SYC , Rural ," 2,038 "," 74,006 ", 1 
 SYC , Urban ," 2,038 "," 68,354 ", 0 
 TCD , Rural ," 2,038 "," 18,345,592 ", 1 
 TCD , Urban ," 2,038 "," 11,510,864 ", 0 
 TGO , Rural ," 2,038 "," 5,863,056 ", 0 
 TGO , Urban ," 2,038 "," 6,778,080 ", 1 
 TZA , Rural ," 2,038 "," 51,274,252 ", 1 
 TZA , Urban ," 2,038 "," 47,882,219 ", 0 
 UGA , Rural ," 2,038 "," 42,050,047 ", 1 
 UGA , Urban ," 2,038 "," 27,262,161 ", 0 
 ZAF , Rural ," 2,038 "," 24,350,358 ", 0 
 ZAF , Urban ," 2,038 "," 48,599,259 ", 1 
 ZMB , Rural ," 2,038 "," 14,438,108 ", 0 
 ZMB , Urban ," 2,038 "," 15,802,458 ", 1 
 ZWE , Rural ," 2,038 "," 11,110,844 ", 1 
 ZWE , Urban ," 2,038 "," 10,402,064 ", 0 
 AFE , Rural ," 2,039 "," 585,619,878 ", 1 
 AFE , Urban ," 2,039 "," 495,199,982 ", 0 
 AFW , Rural ," 2,039 "," 267,593,651 ", 0 
 AFW , Urban ," 2,039 "," 445,090,071 ", 1 
 AGO , Rural ," 2,039 "," 9,725,683 ", 0 
 AGO , Urban ," 2,039 "," 47,776,233 ", 1 
 BDI , Rural ," 2,039 "," 12,488,952 ", 1 
 BDI , Urban ," 2,039 "," 7,229,569 ", 0 
 BEN , Rural ," 2,039 "," 6,698,149 ", 0 
 BEN , Urban ," 2,039 "," 13,351,820 ", 1 
 BFA , Rural ," 2,039 "," 18,678,150 ", 1 
 BFA , Urban ," 2,039 "," 12,976,722 ", 0 
 BWA , Rural ," 2,039 "," 866,831 ", 0 
 BWA , Urban ," 2,039 "," 2,226,543 ", 1 
 CAF , Rural ," 2,039 "," 4,086,506 ", 0 
 CAF , Urban ," 2,039 "," 4,235,050 ", 1 
 CIV , Rural ," 2,039 "," 16,237,022 ", 0 
 CIV , Urban ," 2,039 "," 28,541,723 ", 1 
 CMR , Rural ," 2,039 "," 17,181,253 ", 0 
 CMR , Urban ," 2,039 "," 24,151,587 ", 1 
 COD , Rural ," 2,039 "," 84,119,781 ", 0 
 COD , Urban ," 2,039 "," 84,176,914 ", 1 
 COG , Rural ," 2,039 "," 2,620,932 ", 0 
 COG , Urban ," 2,039 "," 6,275,242 ", 1 
 COM , Rural ," 2,039 "," 659,405 ", 1 
 COM , Urban ," 2,039 "," 457,015 ", 0 
 CPV , Rural ," 2,039 "," 64,740 ", 0 
 CPV , Urban ," 2,039 "," 491,057 ", 1 
 ERI , Rural ," 2,039 "," 3,056,401 ", 1 
 ERI , Urban ," 2,039 "," 1,724,074 ", 0 
 ETH , Rural ," 2,039 "," 128,701,744 ", 1 
 ETH , Urban ," 2,039 "," 56,133,367 ", 0 
 GAB , Rural ," 2,039 "," 188,441 ", 0 
 GAB , Urban ," 2,039 "," 3,202,937 ", 1 
 GHA , Rural ," 2,039 "," 14,546,369 ", 0 
 GHA , Urban ," 2,039 "," 29,396,490 ", 1 
 GIN , Rural ," 2,039 "," 10,511,330 ", 1 
 GIN , Urban ," 2,039 "," 9,312,528 ", 0 
 GMB , Rural ," 2,039 "," 870,847 ", 0 
 GMB , Urban ," 2,039 "," 2,802,493 ", 1 
 GNB , Rural ," 2,039 "," 1,492,433 ", 1 
 GNB , Urban ," 2,039 "," 1,429,554 ", 0 
 GNQ , Rural ," 2,039 "," 688,461 ", 0 
 GNQ , Urban ," 2,039 "," 1,926,964 ", 1 
 KEN , Rural ," 2,039 "," 42,218,797 ", 1 
 KEN , Urban ," 2,039 "," 30,838,969 ", 0 
 LBR , Rural ," 2,039 "," 2,719,604 ", 0 
 LBR , Urban ," 2,039 "," 4,825,896 ", 1 
 LSO , Rural ," 2,039 "," 1,162,923 ", 0 
 LSO , Urban ," 2,039 "," 1,569,223 ", 1 
 MDG , Rural ," 2,039 "," 26,073,769 ", 1 
 MDG , Urban ," 2,039 "," 17,945,524 ", 0 
 MLI , Rural ," 2,039 "," 21,645,580 ", 1 
 MLI , Urban ," 2,039 "," 14,903,902 ", 0 
 MOZ , Rural ," 2,039 "," 26,807,475 ", 1 
 MOZ , Urban ," 2,039 "," 24,163,650 ", 0 
 MRT , Rural ," 2,039 "," 2,097,194 ", 0 
 MRT , Urban ," 2,039 "," 5,417,548 ", 1 
 MUS , Rural ," 2,039 "," 716,981 ", 1 
 MUS , Urban ," 2,039 "," 485,338 ", 0 
 MWI , Rural ," 2,039 "," 22,916,136 ", 1 
 MWI , Urban ," 2,039 "," 7,775,451 ", 0 
 NAM , Rural ," 2,039 "," 1,695,729 ", 0 
 NAM , Urban ," 2,039 "," 2,211,451 ", 1 
 NER , Rural ," 2,039 "," 30,822,016 ", 1 
 NER , Urban ," 2,039 "," 10,496,396 ", 0 
 NGA , Rural ," 2,039 "," 77,395,354 ", 0 
 NGA , Urban ," 2,039 "," 230,369,402 ", 1 
 RWA , Rural ," 2,039 "," 10,531,365 ", 1 
 RWA , Urban ," 2,039 "," 8,545,422 ", 0 
 SDN , Rural ," 2,039 "," 45,389,058 ", 1 
 SDN , Urban ," 2,039 "," 25,027,568 ", 0 
 SEN , Rural ," 2,039 "," 9,651,413 ", 0 
 SEN , Urban ," 2,039 "," 15,684,573 ", 1 
 SLE , Rural ," 2,039 "," 5,054,440 ", 0 
 SLE , Urban ," 2,039 "," 6,175,621 ", 1 
 SOM , Rural ," 2,039 "," 11,638,726 ", 0 
 SOM , Urban ," 2,039 "," 17,529,179 ", 1 
 SSA , Rural ," 2,039 "," 853,213,528 ", 0 
 SSA , Urban ," 2,039 "," 940,290,054 ", 1 
 SSD , Rural ," 2,039 "," 11,654,728 ", 1 
 SSD , Urban ," 2,039 "," 4,195,966 ", 0 
 STP , Rural ," 2,039 "," 71,038 ", 0 
 STP , Urban ," 2,039 "," 239,698 ", 1 
 SWZ , Rural ," 2,039 "," 965,294 ", 1 
 SWZ , Urban ," 2,039 "," 455,157 ", 0 
 SYC , Rural ," 2,039 "," 73,775 ", 1 
 SYC , Urban ," 2,039 "," 68,679 ", 0 
 TCD , Rural ," 2,039 "," 18,476,978 ", 1 
 TCD , Urban ," 2,039 "," 12,107,729 ", 0 
 TGO , Rural ," 2,039 "," 5,866,439 ", 0 
 TGO , Urban ," 2,039 "," 7,014,837 ", 1 
 TZA , Rural ," 2,039 "," 51,462,322 ", 1 
 TZA , Urban ," 2,039 "," 50,105,208 ", 0 
 UGA , Rural ," 2,039 "," 42,556,322 ", 1 
 UGA , Urban ," 2,039 "," 28,113,553 ", 0 
 ZAF , Rural ," 2,039 "," 24,311,677 ", 0 
 ZAF , Urban ," 2,039 "," 49,184,482 ", 1 
 ZMB , Rural ," 2,039 "," 14,586,879 ", 0 
 ZMB , Urban ," 2,039 "," 16,308,718 ", 1 
 ZWE , Rural ," 2,039 "," 11,168,086 ", 1 
 ZWE , Urban ," 2,039 "," 10,713,032 ", 0 
 AFE , Rural ," 2,040 "," 591,382,840 ", 1 
 AFE , Urban ," 2,040 "," 511,100,167 ", 0 
 AFW , Rural ," 2,040 "," 267,581,656 ", 0 
 AFW , Urban ," 2,040 "," 458,156,650 ", 1 
 AGO , Rural ," 2,040 "," 9,467,885 ", 0 
 AGO , Urban ," 2,040 "," 49,497,436 ", 1 
 BDI , Rural ," 2,040 "," 12,603,332 ", 1 
 BDI , Urban ," 2,040 "," 7,527,986 ", 0 
 BEN , Rural ," 2,040 "," 6,610,224 ", 0 
 BEN , Urban ," 2,040 "," 13,835,536 ", 1 
 BFA , Rural ," 2,040 "," 18,636,557 ", 1 
 BFA , Urban ," 2,040 "," 13,557,088 ", 0 
 BWA , Rural ," 2,040 "," 870,970 ", 0 
 BWA , Urban ," 2,040 "," 2,255,670 ", 1 
 CAF , Rural ," 2,040 "," 4,146,272 ", 0 
 CAF , Urban ," 2,040 "," 4,380,183 ", 1 
 CIV , Rural ," 2,040 "," 16,246,549 ", 0 
 CIV , Urban ," 2,040 "," 29,497,375 ", 1 
 CMR , Rural ," 2,040 "," 17,492,960 ", 0 
 CMR , Urban ," 2,040 "," 24,715,043 ", 1 
 COD , Rural ," 2,040 "," 85,697,728 ", 0 
 COD , Urban ," 2,040 "," 86,897,854 ", 1 
 COG , Rural ," 2,040 "," 2,617,322 ", 0 
 COG , Urban ," 2,040 "," 6,466,650 ", 1 
 COM , Rural ," 2,040 "," 662,921 ", 1 
 COM , Urban ," 2,040 "," 470,857 ", 0 
 CPV , Rural ," 2,040 "," 61,355 ", 0 
 CPV , Urban ," 2,040 "," 496,019 ", 1 
 ERI , Rural ," 2,040 "," 3,099,963 ", 1 
 ERI , Urban ," 2,040 "," 1,768,713 ", 0 
 ETH , Rural ," 2,040 "," 130,497,000 ", 1 
 ETH , Urban ," 2,040 "," 57,953,902 ", 0 
 GAB , Rural ," 2,040 "," 188,187 ", 0 
 GAB , Urban ," 2,040 "," 3,264,801 ", 1 
 GHA , Rural ," 2,040 "," 14,494,450 ", 0 
 GHA , Urban ," 2,040 "," 30,073,900 ", 1 
 GIN , Rural ," 2,040 "," 10,533,242 ", 1 
 GIN , Urban ," 2,040 "," 9,627,508 ", 0 
 GMB , Rural ," 2,040 "," 873,231 ", 0 
 GMB , Urban ," 2,040 "," 2,859,567 ", 1 
 GNB , Rural ," 2,040 "," 1,514,658 ", 1 
 GNB , Urban ," 2,040 "," 1,455,044 ", 0 
 GNQ , Rural ," 2,040 "," 699,398 ", 0 
 GNQ , Urban ," 2,040 "," 1,966,188 ", 1 
 KEN , Rural ," 2,040 "," 42,030,065 ", 1 
 KEN , Urban ," 2,040 "," 32,078,798 ", 0 
 LBR , Rural ," 2,040 "," 2,723,798 ", 0 
 LBR , Urban ," 2,040 "," 4,957,890 ", 1 
 LSO , Rural ," 2,040 "," 1,151,402 ", 0 
 LSO , Urban ," 2,040 "," 1,606,474 ", 1 
 MDG , Rural ," 2,040 "," 26,273,582 ", 1 
 MDG , Urban ," 2,040 "," 18,573,313 ", 0 
 MLI , Rural ," 2,040 "," 21,925,718 ", 1 
 MLI , Urban ," 2,040 "," 15,487,925 ", 0 
 MOZ , Rural ," 2,040 "," 27,095,536 ", 1 
