iso3cd,hazard,sector,Loss,RP,Buildings_Loss,Total_AAL,Buildings_AAL,Scaling_Factor,CAP_Stock,GDP
MDG,Combined,all_assets,"705,883,853",1000,0,"66,480,249",42687640.6,0,"38,365,663,998","12,629,252,627"
MDG,Earthquake,all_assets,"5,437,509",10,2477490.9,"2,941,214",1340104.6,2.19476434899186,"38,365,663,998","12,629,252,627"
MDG,Earthquake,all_assets,"12,686,694",25,5780435.4,"2,941,214",1340104.6,2.19476434899186,"38,365,663,998","12,629,252,627"
MDG,Earthquake,all_assets,"25,370,494",50,11559552.7,"2,941,214",1340104.6,2.19476434899186,"38,365,663,998","12,629,252,627"
MDG,Earthquake,all_assets,"48,918,452",100,22288703.8,"2,941,214",1340104.6,2.19476434899186,"38,365,663,998","12,629,252,627"
MDG,Earthquake,all_assets,"123,119,830",250,56097061.3,"2,941,214",1340104.6,2.19476434899186,"38,365,663,998","12,629,252,627"
MDG,Earthquake,all_assets,"236,943,822",500,107958661.7,"2,941,214",1340104.6,2.19476434899186,"38,365,663,998","12,629,252,627"
MDG,Earthquake,all_assets,"391,946,778",1000,178582624.9,"2,941,214",1340104.6,2.19476434899186,"38,365,663,998","12,629,252,627"
MDG,Flood,all_assets,"181,062,497",10,117825020.3,"63,539,035",41347536,1.53670669033337,"38,365,663,998","12,629,252,627"
MDG,Flood,all_assets,"368,828,837",25,240012514.8,"63,539,035",41347536,1.53670669033337,"38,365,663,998","12,629,252,627"
MDG,Flood,all_assets,"510,625,009",50,332285277.8,"63,539,035",41347536,1.53670669033337,"38,365,663,998","12,629,252,627"
MDG,Flood,all_assets,"565,697,489",100,368123268.4,"63,539,035",41347536,1.53670669033337,"38,365,663,998","12,629,252,627"
MDG,Flood,all_assets,"594,454,195",250,386836472.3,"63,539,035",41347536,1.53670669033337,"38,365,663,998","12,629,252,627"
MDG,Flood,all_assets,"618,193,610",500,402284712.8,"63,539,035",41347536,1.53670669033337,"38,365,663,998","12,629,252,627"
MDG,Flood,all_assets,"644,414,954",1000,419348049.8,"63,539,035",41347536,1.53670669033337,"38,365,663,998","12,629,252,627"
MLI,Combined,all_assets,"145,962,174",10,0,"51,699,025",35142184.5,0,"29,748,817,304","16,251,211,728"
MLI,Combined,all_assets,"285,856,736",25,0,"51,699,025",35142184.5,0,"29,748,817,304","16,251,211,728"
MLI,Combined,all_assets,"389,351,266",50,0,"51,699,025",35142184.5,0,"29,748,817,304","16,251,211,728"
MLI,Combined,all_assets,"431,408,487",100,0,"51,699,025",35142184.5,0,"29,748,817,304","16,251,211,728"
MLI,Combined,all_assets,"457,693,528",250,0,"51,699,025",35142184.5,0,"29,748,817,304","16,251,211,728"
MLI,Combined,all_assets,"483,535,821",500,0,"51,699,025",35142184.5,0,"29,748,817,304","16,251,211,728"
MLI,Combined,all_assets,"520,177,667",1000,0,"51,699,025",35142184.5,0,"29,748,817,304","16,251,211,728"
MLI,Earthquake,all_assets,"3,395,277",10,1741787,"1,645,457",844124.1,1.94930638753235,"29,748,817,304","16,251,211,728"
MLI,Earthquake,all_assets,"6,790,267",25,3483427.5,"1,645,457",844124.1,1.94930638753235,"29,748,817,304","16,251,211,728"
MLI,Earthquake,all_assets,"13,579,393",50,6966269.4,"1,645,457",844124.1,1.94930638753235,"29,748,817,304","16,251,211,728"
MLI,Earthquake,all_assets,"27,154,222",100,13930197,"1,645,457",844124.1,1.94930638753235,"29,748,817,304","16,251,211,728"
MLI,Earthquake,all_assets,"66,156,448",250,33938455.2,"1,645,457",844124.1,1.94930638753235,"29,748,817,304","16,251,211,728"
MLI,Earthquake,all_assets,"127,127,830",500,65216956.5,"1,645,457",844124.1,1.94930638753235,"29,748,817,304","16,251,211,728"
MLI,Earthquake,all_assets,"201,523,425",1000,103382119.2,"1,645,457",844124.1,1.94930638753235,"29,748,817,304","16,251,211,728"
MLI,Flood,all_assets,"136,958,147",10,93847431,"50,053,568",34298060.4,1.4593702301603,"29,748,817,304","16,251,211,728"
MLI,Flood,all_assets,"278,335,128",25,190722766.9,"50,053,568",34298060.4,1.4593702301603,"29,748,817,304","16,251,211,728"
MLI,Flood,all_assets,"385,188,750",50,263941761.9,"50,053,568",34298060.4,1.4593702301603,"29,748,817,304","16,251,211,728"
MLI,Flood,all_assets,"427,824,057",100,293156629.2,"50,053,568",34298060.4,1.4593702301603,"29,748,817,304","16,251,211,728"
MLI,Flood,all_assets,"450,371,207",250,308606546.3,"50,053,568",34298060.4,1.4593702301603,"29,748,817,304","16,251,211,728"
MLI,Flood,all_assets,"470,398,907",500,322330068.7,"50,053,568",34298060.4,1.4593702301603,"29,748,817,304","16,251,211,728"
MLI,Flood,all_assets,"494,164,449",1000,338614861.9,"50,053,568",34298060.4,1.4593702301603,"29,748,817,304","16,251,211,728"
MOZ,Combined,all_assets,"202,113,382",10,0,"61,754,645",39901412.6,0,"39,943,452,342","17,772,245,772"
MOZ,Combined,all_assets,"363,174,088",25,0,"61,754,645",39901412.6,0,"39,943,452,342","17,772,245,772"
MOZ,Combined,all_assets,"457,306,118",50,0,"61,754,645",39901412.6,0,"39,943,452,342","17,772,245,772"
MOZ,Combined,all_assets,"520,699,683",100,0,"61,754,645",39901412.6,0,"39,943,452,342","17,772,245,772"
MOZ,Combined,all_assets,"837,800,916",250,0,"61,754,645",39901412.6,0,"39,943,452,342","17,772,245,772"
MOZ,Combined,all_assets,"1,430,951,082",500,0,"61,754,645",39901412.6,0,"39,943,452,342","17,772,245,772"
MOZ,Combined,all_assets,"2,121,556,701",1000,0,"61,754,645",39901412.6,0,"39,943,452,342","17,772,245,772"
MOZ,Earthquake,all_assets,"29,311,609",10,18975993.2,"15,406,736",9974140.8,1.54466798784312,"39,943,452,342","17,772,245,772"
MOZ,Earthquake,all_assets,"72,546,105",25,46965500.7,"15,406,736",9974140.8,1.54466798784312,"39,943,452,342","17,772,245,772"
MOZ,Earthquake,all_assets,"144,974,869",50,93855035.8,"15,406,736",9974140.8,1.54466798784312,"39,943,452,342","17,772,245,772"
MOZ,Earthquake,all_assets,"288,094,244",100,186508846.2,"15,406,736",9974140.8,1.54466798784312,"39,943,452,342","17,772,245,772"
MOZ,Earthquake,all_assets,"717,466,740",250,464479581.4,"15,406,736",9974140.8,1.54466798784312,"39,943,452,342","17,772,245,772"
MOZ,Earthquake,all_assets,"1,343,683,544",500,869885020.4,"15,406,736",9974140.8,1.54466798784312,"39,943,452,342","17,772,245,772"
MOZ,Earthquake,all_assets,"2,007,869,703",1000,1299871376.1,"15,406,736",9974140.8,1.54466798784312,"39,943,452,342","17,772,245,772"
MOZ,Flood,all_assets,"143,956,485",10,92954029.2,"46,347,909",29927271.8,1.54868472173932,"39,943,452,342","17,772,245,772"
MOZ,Flood,all_assets,"293,015,887",25,189203059.2,"46,347,909",29927271.8,1.54868472173932,"39,943,452,342","17,772,245,772"
MOZ,Flood,all_assets,"406,913,524",50,262747813.3,"46,347,909",29927271.8,1.54868472173932,"39,943,452,342","17,772,245,772"
MOZ,Flood,all_assets,"452,668,677",100,292292337.3,"46,347,909",29927271.8,1.54868472173932,"39,943,452,342","17,772,245,772"
MOZ,Flood,all_assets,"477,606,311",250,308394797.2,"46,347,909",29927271.8,1.54868472173932,"39,943,452,342","17,772,245,772"
MOZ,Flood,all_assets,"501,145,751",500,323594430.5,"46,347,909",29927271.8,1.54868472173932,"39,943,452,342","17,772,245,772"
MOZ,Flood,all_assets,"527,439,869",1000,340572785.1,"46,347,909",29927271.8,1.54868472173932,"39,943,452,342","17,772,245,772"
MRT,Combined,all_assets,"73,670,787",10,0,"26,814,474",17993670,0,"26,685,200,097","6,599,712,714"
MRT,Combined,all_assets,"140,647,297",25,0,"26,814,474",17993670,0,"26,685,200,097","6,599,712,714"
MRT,Combined,all_assets,"189,632,939",50,0,"26,814,474",17993670,0,"26,685,200,097","6,599,712,714"
MRT,Combined,all_assets,"209,198,882",100,0,"26,814,474",17993670,0,"26,685,200,097","6,599,712,714"
MRT,Combined,all_assets,"224,179,289",250,0,"26,814,474",17993670,0,"26,685,200,097","6,599,712,714"
MRT,Combined,all_assets,"243,076,473",500,0,"26,814,474",17993670,0,"26,685,200,097","6,599,712,714"
MRT,Combined,all_assets,"272,671,436",1000,0,"26,814,474",17993670,0,"26,685,200,097","6,599,712,714"
MRT,Earthquake,all_assets,"3,123,611",10,1750057.1,"1,763,621",988099.1,1.78486206494875,"26,685,200,097","6,599,712,714"
MRT,Earthquake,all_assets,"6,246,926",25,3499949.1,"1,763,621",988099.1,1.78486206494875,"26,685,200,097","6,599,712,714"
MRT,Earthquake,all_assets,"14,053,927",50,7873956.9,"1,763,621",988099.1,1.78486206494875,"26,685,200,097","6,599,712,714"
MRT,Earthquake,all_assets,"28,101,890",100,15744572.5,"1,763,621",988099.1,1.78486206494875,"26,685,200,097","6,599,712,714"
MRT,Earthquake,all_assets,"68,651,429",250,38463156.3,"1,763,621",988099.1,1.78486206494875,"26,685,200,097","6,599,712,714"
MRT,Earthquake,all_assets,"129,382,671",500,72488890.8,"1,763,621",988099.1,1.78486206494875,"26,685,200,097","6,599,712,714"
MRT,Earthquake,all_assets,"202,423,606",1000,113411344.1,"1,763,621",988099.1,1.78486206494875,"26,685,200,097","6,599,712,714"
MRT,Flood,all_assets,"65,663,209",10,44574943.2,"25,050,853",17005570.9,1.47309686027653,"26,685,200,097","6,599,712,714"
MRT,Flood,all_assets,"132,451,682",25,89913763.1,"25,050,853",17005570.9,1.47309686027653,"26,685,200,097","6,599,712,714"
MRT,Flood,all_assets,"184,996,708",50,125583532.9,"25,050,853",17005570.9,1.47309686027653,"26,685,200,097","6,599,712,714"
MRT,Flood,all_assets,"205,474,621",100,139484799.9,"25,050,853",17005570.9,1.47309686027653,"26,685,200,097","6,599,712,714"
MRT,Flood,all_assets,"215,707,804",250,146431514.5,"25,050,853",17005570.9,1.47309686027653,"26,685,200,097","6,599,712,714"
MRT,Flood,all_assets,"225,937,142",500,153375618.4,"25,050,853",17005570.9,1.47309686027653,"26,685,200,097","6,599,712,714"
MRT,Flood,all_assets,"236,162,636",1000,160317113.3,"25,050,853",17005570.9,1.47309686027653,"26,685,200,097","6,599,712,714"
MWI,Combined,all_assets,"121,020,604",10,0,"37,663,075",19882108.1,0,"14,715,133,889","10,216,293,091"
MWI,Combined,all_assets,"200,765,828",25,0,"37,663,075",19882108.1,0,"14,715,133,889","10,216,293,091"
MWI,Combined,all_assets,"260,359,752",50,0,"37,663,075",19882108.1,0,"14,715,133,889","10,216,293,091"
MWI,Combined,all_assets,"439,453,082",100,0,"37,663,075",19882108.1,0,"14,715,133,889","10,216,293,091"
MWI,Combined,all_assets,"992,118,077",250,0,"37,663,075",19882108.1,0,"14,715,133,889","10,216,293,091"
MWI,Combined,all_assets,"1,778,131,714",500,0,"37,663,075",19882108.1,0,"14,715,133,889","10,216,293,091"
MWI,Combined,all_assets,"2,633,848,142",1000,0,"37,663,075",19882108.1,0,"14,715,133,889","10,216,293,091"
MWI,Earthquake,all_assets,"38,037,171",10,21730723.7,"18,694,774",10680367.6,1.750386746988,"14,715,133,889","10,216,293,091"
MWI,Earthquake,all_assets,"97,032,074",25,55434648.2,"18,694,774",10680367.6,1.750386746988,"14,715,133,889","10,216,293,091"
MWI,Earthquake,all_assets,"192,101,061",50,109747780.8,"18,694,774",10680367.6,1.750386746988,"14,715,133,889","10,216,293,091"
MWI,Earthquake,all_assets,"381,977,884",100,218224849.4,"18,694,774",10680367.6,1.750386746988,"14,715,133,889","10,216,293,091"
MWI,Earthquake,all_assets,"938,642,631",250,536248707.9,"18,694,774",10680367.6,1.750386746988,"14,715,133,889","10,216,293,091"
MWI,Earthquake,all_assets,"1,736,994,846",500,992349176.1,"18,694,774",10680367.6,1.750386746988,"14,715,133,889","10,216,293,091"
MWI,Earthquake,all_assets,"2,580,661,311",1000,1474337780,"18,694,774",10680367.6,1.750386746988,"14,715,133,889","10,216,293,091"
MWI,Flood,all_assets,"64,671,212",10,31372746.6,"18,968,301",9201740.5,2.06138188748096,"14,715,133,889","10,216,293,091"
MWI,Flood,all_assets,"132,427,158",25,64241933.4,"18,968,301",9201740.5,2.06138188748096,"14,715,133,889","10,216,293,091"
MWI,Flood,all_assets,"183,500,314",50,89018107.4,"18,968,301",9201740.5,2.06138188748096,"14,715,133,889","10,216,293,091"
MWI,Flood,all_assets,"203,234,414",100,98591345.5,"18,968,301",9201740.5,2.06138188748096,"14,715,133,889","10,216,293,091"
MWI,Flood,all_assets,"214,736,673",250,104171223.3,"18,968,301",9201740.5,2.06138188748096,"14,715,133,889","10,216,293,091"
MWI,Flood,all_assets,"222,948,381",500,108154817.3,"18,968,301",9201740.5,2.06138188748096,"14,715,133,889","10,216,293,091"
MWI,Flood,all_assets,"234,438,911",1000,113729005,"18,968,301",9201740.5,2.06138188748096,"14,715,133,889","10,216,293,091"
NAM,Combined,all_assets,"105,563,466",10,0,"38,371,487",20745645.7,0,"32,038,196,120","11,346,856,724"
NAM,Combined,all_assets,"198,110,790",25,0,"38,371,487",20745645.7,0,"32,038,196,120","11,346,856,724"
NAM,Combined,all_assets,"260,049,150",50,0,"38,371,487",20745645.7,0,"32,038,196,120","11,346,856,724"
NAM,Combined,all_assets,"287,250,005",100,0,"38,371,487",20745645.7,0,"32,038,196,120","11,346,856,724"
NAM,Combined,all_assets,"321,501,681",250,0,"38,371,487",20745645.7,0,"32,038,196,120","11,346,856,724"
NAM,Combined,all_assets,"382,018,059",500,0,"38,371,487",20745645.7,0,"32,038,196,120","11,346,856,724"
NAM,Combined,all_assets,"533,573,290",1000,0,"38,371,487",20745645.7,0,"32,038,196,120","11,346,856,724"
NAM,Earthquake,all_assets,"6,110,647",10,2638427.5,"4,287,866",1851395.1,2.31601860672527,"32,038,196,120","11,346,856,724"
NAM,Earthquake,all_assets,"16,802,060",25,7254717.3,"4,287,866",1851395.1,2.31601860672527,"32,038,196,120","11,346,856,724"
NAM,Earthquake,all_assets,"33,597,146",50,14506423.2,"4,287,866",1851395.1,2.31601860672527,"32,038,196,120","11,346,856,724"
NAM,Earthquake,all_assets,"67,166,413",100,29000808.8,"4,287,866",1851395.1,2.31601860672527,"32,038,196,120","11,346,856,724"
NAM,Earthquake,all_assets,"169,228,707",250,73068802.7,"4,287,866",1851395.1,2.31601860672527,"32,038,196,120","11,346,856,724"
NAM,Earthquake,all_assets,"313,503,107",500,135362948.4,"4,287,866",1851395.1,2.31601860672527,"32,038,196,120","11,346,856,724"
NAM,Earthquake,all_assets,"464,815,135",1000,200695768.9,"4,287,866",1851395.1,2.31601860672527,"32,038,196,120","11,346,856,724"
NAM,Flood,all_assets,"87,934,554",10,48746507.5,"34,083,621",18894250.6,1.80391495389608,"32,038,196,120","11,346,856,724"
NAM,Flood,all_assets,"179,173,977",25,99325068.6,"34,083,621",18894250.6,1.80391495389608,"32,038,196,120","11,346,856,724"
NAM,Flood,all_assets,"247,725,340",50,137326507.4,"34,083,621",18894250.6,1.80391495389608,"32,038,196,120","11,346,856,724"
NAM,Flood,all_assets,"276,047,710",100,153027009.2,"34,083,621",18894250.6,1.80391495389608,"32,038,196,120","11,346,856,724"
NAM,Flood,all_assets,"292,557,298",250,162179096.7,"34,083,621",18894250.6,1.80391495389608,"32,038,196,120","11,346,856,724"
NAM,Flood,all_assets,"307,879,854",500,170673153.7,"34,083,621",18894250.6,1.80391495389608,"32,038,196,120","11,346,856,724"
NAM,Flood,all_assets,"324,372,703",1000,179815961.9,"34,083,621",18894250.6,1.80391495389608,"32,038,196,120","11,346,856,724"
NER,Combined,all_assets,"254,244,607",10,0,"90,725,245",63133107.4,0,"49,237,840,232","11,518,514,009"
NER,Combined,all_assets,"518,357,144",25,0,"90,725,245",63133107.4,0,"49,237,840,232","11,518,514,009"
NER,Combined,all_assets,"719,354,395",50,0,"90,725,245",63133107.4,0,"49,237,840,232","11,518,514,009"
NER,Combined,all_assets,"801,230,713",100,0,"90,725,245",63133107.4,0,"49,237,840,232","11,518,514,009"
NER,Combined,all_assets,"849,057,667",250,0,"90,725,245",63133107.4,0,"49,237,840,232","11,518,514,009"
NER,Combined,all_assets,"893,116,154",500,0,"90,725,245",63133107.4,0,"49,237,840,232","11,518,514,009"
NER,Combined,all_assets,"944,908,758",1000,0,"90,725,245",63133107.4,0,"49,237,840,232","11,518,514,009"
NER,Earthquake,all_assets,0,10,0,"23,381",13030.1,1.79438377295646,"49,237,840,232","11,518,514,009"
NER,Earthquake,all_assets,0,25,0,"23,381",13030.1,1.79438377295646,"49,237,840,232","11,518,514,009"
NER,Earthquake,all_assets,0,50,0,"23,381",13030.1,1.79438377295646,"49,237,840,232","11,518,514,009"
NER,Earthquake,all_assets,0,100,0,"23,381",13030.1,1.79438377295646,"49,237,840,232","11,518,514,009"
NER,Earthquake,all_assets,"1,598,201",250,890668.4,"23,381",13030.1,1.79438377295646,"49,237,840,232","11,518,514,009"
NER,Earthquake,all_assets,"1,598,201",500,890668.4,"23,381",13030.1,1.79438377295646,"49,237,840,232","11,518,514,009"
NER,Earthquake,all_assets,"3,196,361",1000,1781314,"23,381",13030.1,1.79438377295646,"49,237,840,232","11,518,514,009"
NER,Flood,all_assets,"254,049,370",10,176794777.6,"90,701,864",63120077.3,1.43697327189427,"49,237,840,232","11,518,514,009"
NER,Flood,all_assets,"518,211,701",25,360627237.4,"90,701,864",63120077.3,1.43697327189427,"49,237,840,232","11,518,514,009"
NER,Flood,all_assets,"719,201,352",50,500497376.3,"90,701,864",63120077.3,1.43697327189427,"49,237,840,232","11,518,514,009"
NER,Flood,all_assets,"801,133,147",100,557514299.1,"90,701,864",63120077.3,1.43697327189427,"49,237,840,232","11,518,514,009"
NER,Flood,all_assets,"848,969,097",250,590803679.6,"90,701,864",63120077.3,1.43697327189427,"49,237,840,232","11,518,514,009"
NER,Flood,all_assets,"892,987,707",500,621436546.4,"90,701,864",63120077.3,1.43697327189427,"49,237,840,232","11,518,514,009"
NER,Flood,all_assets,"944,502,658",1000,657286170.1,"90,701,864",63120077.3,1.43697327189427,"49,237,840,232","11,518,514,009"
NGA,Combined,all_assets,"2,926,072,095",10,0,"1,074,591,779",708977326.5,0,"1,129,060,497,387","500,009,597,203"
NGA,Combined,all_assets,"5,546,976,952",25,0,"1,074,591,779",708977326.5,0,"1,129,060,497,387","500,009,597,203"
NGA,Combined,all_assets,"7,367,744,835",50,0,"1,074,591,779",708977326.5,0,"1,129,060,497,387","500,009,597,203"
NGA,Combined,all_assets,"8,152,079,327",100,0,"1,074,591,779",708977326.5,0,"1,129,060,497,387","500,009,597,203"
NGA,Combined,all_assets,"8,903,817,908",250,0,"1,074,591,779",708977326.5,0,"1,129,060,497,387","500,009,597,203"
NGA,Combined,all_assets,"10,033,379,554",500,0,"1,074,591,779",708977326.5,0,"1,129,060,497,387","500,009,597,203"
NGA,Combined,all_assets,"12,189,563,631",1000,0,"1,074,591,779",708977326.5,0,"1,129,060,497,387","500,009,597,203"
NGA,Earthquake,all_assets,"148,876,423",10,73682761.5,"95,082,396",47058717.4,2.02050548024498,"1,129,060,497,387","500,009,597,203"
NGA,Earthquake,all_assets,"372,162,026",25,184192535,"95,082,396",47058717.4,2.02050548024498,"1,129,060,497,387","500,009,597,203"
NGA,Earthquake,all_assets,"744,227,298",50,368337183.5,"95,082,396",47058717.4,2.02050548024498,"1,129,060,497,387","500,009,597,203"
NGA,Earthquake,all_assets,"1,488,067,727",100,736482895.9,"95,082,396",47058717.4,2.02050548024498,"1,129,060,497,387","500,009,597,203"
NGA,Earthquake,all_assets,"3,715,691,056",250,1838990832.7,"95,082,396",47058717.4,2.02050548024498,"1,129,060,497,387","500,009,597,203"
NGA,Earthquake,all_assets,"6,868,580,682",500,3399436798.9,"95,082,396",47058717.4,2.02050548024498,"1,129,060,497,387","500,009,597,203"
NGA,Earthquake,all_assets,"10,097,880,356",1000,4997700058.3,"95,082,396",47058717.4,2.02050548024498,"1,129,060,497,387","500,009,597,203"
NGA,Flood,all_assets,"2,504,961,903",10,1692766734.2,"979,509,383",661918609.1,1.4798033613707,"1,129,060,497,387","500,009,597,203"
NGA,Flood,all_assets,"5,115,924,386",25,3457164998.9,"979,509,383",661918609.1,1.4798033613707,"1,129,060,497,387","500,009,597,203"
NGA,Flood,all_assets,"7,103,002,899",50,4799964025.5,"979,509,383",661918609.1,1.4798033613707,"1,129,060,497,387","500,009,597,203"
NGA,Flood,all_assets,"7,911,513,956",100,5346327872.3,"979,509,383",661918609.1,1.4798033613707,"1,129,060,497,387","500,009,597,203"
NGA,Flood,all_assets,"8,389,185,680",250,5669121924.6,"979,509,383",661918609.1,1.4798033613707,"1,129,060,497,387","500,009,597,203"
NGA,Flood,all_assets,"8,810,276,334",500,5953680444.2,"979,509,383",661918609.1,1.4798033613707,"1,129,060,497,387","500,009,597,203"
NGA,Flood,all_assets,"9,315,131,051",1000,6294843824.6,"979,509,383",661918609.1,1.4798033613707,"1,129,060,497,387","500,009,597,203"
RWA,Combined,all_assets,"149,264,296",10,0,"61,751,493",41062700.6,0,"19,437,788,322","10,199,886,740"
RWA,Combined,all_assets,"239,142,341",25,0,"61,751,493",41062700.6,0,"19,437,788,322","10,199,886,740"
RWA,Combined,all_assets,"403,925,537",50,0,"61,751,493",41062700.6,0,"19,437,788,322","10,199,886,740"
RWA,Combined,all_assets,"757,431,785",100,0,"61,751,493",41062700.6,0,"19,437,788,322","10,199,886,740"
RWA,Combined,all_assets,"1,766,883,963",250,0,"61,751,493",41062700.6,0,"19,437,788,322","10,199,886,740"
RWA,Combined,all_assets,"3,113,486,666",500,0,"61,751,493",41062700.6,0,"19,437,788,322","10,199,886,740"
RWA,Combined,all_assets,"4,364,363,761",1000,0,"61,751,493",41062700.6,0,"19,437,788,322","10,199,886,740"
RWA,Earthquake,all_assets,"72,275,665",10,49456667.2,"41,440,914",28357117.2,1.46139376607718,"19,437,788,322","10,199,886,740"
RWA,Earthquake,all_assets,"180,152,592",25,123274504.5,"41,440,914",28357117.2,1.46139376607718,"19,437,788,322","10,199,886,740"
RWA,Earthquake,all_assets,"358,530,710",50,245334774.5,"41,440,914",28357117.2,1.46139376607718,"19,437,788,322","10,199,886,740"
RWA,Earthquake,all_assets,"708,944,404",100,485115251.3,"41,440,914",28357117.2,1.46139376607718,"19,437,788,322","10,199,886,740"
RWA,Earthquake,all_assets,"1,722,581,292",250,1178724948.9,"41,440,914",28357117.2,1.46139376607718,"19,437,788,322","10,199,886,740"
RWA,Earthquake,all_assets,"3,084,299,791",500,2110519329.3,"41,440,914",28357117.2,1.46139376607718,"19,437,788,322","10,199,886,740"
RWA,Earthquake,all_assets,"4,328,612,024",1000,2961975153.4,"41,440,914",28357117.2,1.46139376607718,"19,437,788,322","10,199,886,740"
RWA,Flood,all_assets,"57,412,950",10,35915522.1,"20,310,578",12705583.4,1.59855535637978,"19,437,788,322","10,199,886,740"
RWA,Flood,all_assets,"117,201,077",25,73316871.2,"20,310,578",12705583.4,1.59855535637978,"19,437,788,322","10,199,886,740"
RWA,Flood,all_assets,"162,874,764",50,101888723.1,"20,310,578",12705583.4,1.59855535637978,"19,437,788,322","10,199,886,740"
RWA,Flood,all_assets,"180,608,384",100,112982251.7,"20,310,578",12705583.4,1.59855535637978,"19,437,788,322","10,199,886,740"
RWA,Flood,all_assets,"188,203,652",250,117733584.3,"20,310,578",12705583.4,1.59855535637978,"19,437,788,322","10,199,886,740"
RWA,Flood,all_assets,"195,796,009",500,122483096.2,"20,310,578",12705583.4,1.59855535637978,"19,437,788,322","10,199,886,740"
RWA,Flood,all_assets,"204,650,084",1000,128021893.7,"20,310,578",12705583.4,1.59855535637978,"19,437,788,322","10,199,886,740"
SDN,Combined,all_assets,"11,446,400,960",10,0,"4,131,131,794",3173235553.9,0,"307,993,867,482","93,561,322,201"
SDN,Combined,all_assets,"21,743,960,343",25,0,"4,131,131,794",3173235553.9,0,"307,993,867,482","93,561,322,201"
SDN,Combined,all_assets,"28,987,084,937",50,0,"4,131,131,794",3173235553.9,0,"307,993,867,482","93,561,322,201"
SDN,Combined,all_assets,"31,904,697,346",100,0,"4,131,131,794",3173235553.9,0,"307,993,867,482","93,561,322,201"
SDN,Combined,all_assets,"33,958,855,961",250,0,"4,131,131,794",3173235553.9,0,"307,993,867,482","93,561,322,201"
SDN,Combined,all_assets,"36,077,799,396",500,0,"4,131,131,794",3173235553.9,0,"307,993,867,482","93,561,322,201"
SDN,Combined,all_assets,"39,861,472,030",1000,0,"4,131,131,794",3173235553.9,0,"307,993,867,482","93,561,322,201"
SDN,Earthquake,all_assets,"336,234,364",10,252527495,"207,482,167",155828664.7,1.33147625630652,"307,993,867,482","93,561,322,201"
SDN,Earthquake,all_assets,"841,379,372",25,631914664.8,"207,482,167",155828664.7,1.33147625630652,"307,993,867,482","93,561,322,201"
SDN,Earthquake,all_assets,"1,679,015,540",50,1261018010.7,"207,482,167",155828664.7,1.33147625630652,"307,993,867,482","93,561,322,201"
SDN,Earthquake,all_assets,"3,347,368,038",100,2514027585.5,"207,482,167",155828664.7,1.33147625630652,"307,993,867,482","93,561,322,201"
SDN,Earthquake,all_assets,"8,290,488,228",250,6226538542.4,"207,482,167",155828664.7,1.33147625630652,"307,993,867,482","93,561,322,201"
SDN,Earthquake,all_assets,"15,431,023,942",500,11589409776.6,"207,482,167",155828664.7,1.33147625630652,"307,993,867,482","93,561,322,201"
SDN,Earthquake,all_assets,"24,027,313,672",1000,18045619332.5,"207,482,167",155828664.7,1.33147625630652,"307,993,867,482","93,561,322,201"
SDN,Flood,all_assets,"10,438,310,204",10,8027380656.7,"3,923,649,627",3017406889.2,1.30033826105576,"307,993,867,482","93,561,322,201"
SDN,Flood,all_assets,"20,852,849,710",25,16036480918,"3,923,649,627",3017406889.2,1.30033826105576,"307,993,867,482","93,561,322,201"
SDN,Flood,all_assets,"28,483,775,271",50,21904896690.5,"3,923,649,627",3017406889.2,1.30033826105576,"307,993,867,482","93,561,322,201"
SDN,Flood,all_assets,"31,456,366,770",100,24190910712.7,"3,923,649,627",3017406889.2,1.30033826105576,"307,993,867,482","93,561,322,201"
SDN,Flood,all_assets,"33,062,014,806",250,25425703292.9,"3,923,649,627",3017406889.2,1.30033826105576,"307,993,867,482","93,561,322,201"
SDN,Flood,all_assets,"34,426,443,676",500,26474990936.5,"3,923,649,627",3017406889.2,1.30033826105576,"307,993,867,482","93,561,322,201"
SDN,Flood,all_assets,"36,014,254,439",1000,27696066106.8,"3,923,649,627",3017406889.2,1.30033826105576,"307,993,867,482","93,561,322,201"
SEN,Combined,all_assets,"56,865,748",10,0,"20,280,206",12121342.5,0,"71,814,098,120","21,549,513,751"
SEN,Combined,all_assets,"102,451,126",25,0,"20,280,206",12121342.5,0,"71,814,098,120","21,549,513,751"
SEN,Combined,all_assets,"128,036,931",50,0,"20,280,206",12121342.5,0,"71,814,098,120","21,549,513,751"
SEN,Combined,all_assets,"143,187,790",100,0,"20,280,206",12121342.5,0,"71,814,098,120","21,549,513,751"
SEN,Combined,all_assets,"229,177,674",250,0,"20,280,206",12121342.5,0,"71,814,098,120","21,549,513,751"
SEN,Combined,all_assets,"390,693,604",500,0,"20,280,206",12121342.5,0,"71,814,098,120","21,549,513,751"
SEN,Combined,all_assets,"587,555,072",1000,0,"20,280,206",12121342.5,0,"71,814,098,120","21,549,513,751"
SEN,Earthquake,all_assets,"7,103,569",10,3291379.2,"4,880,104",2261155.1,2.15823483316116,"71,814,098,120","21,549,513,751"
SEN,Earthquake,all_assets,"19,533,622",25,9050739.9,"4,880,104",2261155.1,2.15823483316116,"71,814,098,120","21,549,513,751"
SEN,Earthquake,all_assets,"39,063,494",50,18099742,"4,880,104",2261155.1,2.15823483316116,"71,814,098,120","21,549,513,751"
