iso3cd,hazard,sector,Loss,RP,Buildings_Loss,Total_AAL,Buildings_AAL,Scaling_Factor,GDP
GHA,Earthquake,all_assets,20653272.79022022,10.0,9038514.6,13286167.8,5814440.3,2.2850295324212033,67259353965.60871
GHA,Earthquake,all_assets,48815080.874049194,25.0,21362997.8,13286167.8,5814440.3,2.2850295324212033,67259353965.60871
GHA,Earthquake,all_assets,99501259.78024216,50.0,43544846.3,13286167.8,5814440.3,2.2850295324212033,67259353965.60871
GHA,Earthquake,all_assets,198977378.7515568,100.0,87078690.2,13286167.8,5814440.3,2.2850295324212033,67259353965.60871
GHA,Earthquake,all_assets,495379732.28231287,250.0,216793579.8,13286167.8,5814440.3,2.2850295324212033,67259353965.60871
GHA,Earthquake,all_assets,954549890.0925002,500.0,417740723.5,13286167.8,5814440.3,2.2850295324212033,67259353965.60871
GHA,Earthquake,all_assets,1603968697.2439733,1000.0,701946593.9,13286167.8,5814440.3,2.2850295324212033,67259353965.60871
GHA,Earthquake,all_assets,3177205078.306584,2500.0,1390443770.3,13286167.8,5814440.3,2.2850295324212033,67259353965.60871
GHA,Earthquake,all_assets,5315098603.677989,5000.0,2326052476.9,13286167.8,5814440.3,2.2850295324212033,67259353965.60871
GHA,Flood,all_assets,266449460.9585282,10.0,156874157.3,104334563.4,61427771.9,1.6984917436017244,67259353965.60871
GHA,Flood,all_assets,542408139.0661343,25.0,319346938.9,104334563.4,61427771.9,1.6984917436017244,67259353965.60871
GHA,Flood,all_assets,751294504.3189344,50.0,442330383.5,104334563.4,61427771.9,1.6984917436017244,67259353965.60871
GHA,Flood,all_assets,832023900.1184198,100.0,489860432.5,104334563.4,61427771.9,1.6984917436017244,67259353965.60871
GHA,Flood,all_assets,872380237.5322529,250.0,513620534.7,104334563.4,61427771.9,1.6984917436017244,67259353965.60871
GHA,Flood,all_assets,904383025.8466854,500.0,532462421.0,104334563.4,61427771.9,1.6984917436017244,67259353965.60871
GHA,Flood,all_assets,943338212.1991385,1000.0,555397584.8,104334563.4,61427771.9,1.6984917436017244,67259353965.60871
GHA,Flood,all_assets,1001761255.9731439,2500.0,589794598.5,104334563.4,61427771.9,1.6984917436017244,67259353965.60871
GHA,Flood,all_assets,1054610136.2103564,5000.0,620909780.8,104334563.4,61427771.9,1.6984917436017244,67259353965.60871
GIN,Flood,all_assets,124873973.72014679,10.0,90684144.2,44046508.7,31986809.0,1.3770210307630248,11857030366.78909
GIN,Flood,all_assets,253109814.7092225,25.0,183809694.3,44046508.7,31986809.0,1.3770210307630248,11857030366.78909
GIN,Flood,all_assets,351507217.6337169,50.0,255266411.9,44046508.7,31986809.0,1.3770210307630248,11857030366.78909
GIN,Flood,all_assets,388488662.01934814,100.0,282122533.6,44046508.7,31986809.0,1.3770210307630248,11857030366.78909
GIN,Flood,all_assets,407600434.3983971,250.0,296001604.4,44046508.7,31986809.0,1.3770210307630248,11857030366.78909
GIN,Flood,all_assets,422881731.4027287,500.0,307098963.6,44046508.7,31986809.0,1.3770210307630248,11857030366.78909
GIN,Flood,all_assets,440700794.9946861,1000.0,320039262.4,44046508.7,31986809.0,1.3770210307630248,11857030366.78909
GIN,Flood,all_assets,468682364.26395655,2500.0,340359626.9,44046508.7,31986809.0,1.3770210307630248,11857030366.78909
GIN,Flood,all_assets,492828794.7390867,5000.0,357894893.2,44046508.7,31986809.0,1.3770210307630248,11857030366.78909
GMB,Earthquake,all_assets,0.0,10.0,0.0,234949.5,100631.4,2.3347533672392515,1670671327.8165145
GMB,Earthquake,all_assets,0.0,25.0,0.0,234949.5,100631.4,2.3347533672392515,1670671327.8165145
GMB,Earthquake,all_assets,1887284.8097889924,50.0,808344.4,234949.5,100631.4,2.3347533672392515,1670671327.8165145
GMB,Earthquake,all_assets,3773932.698859402,100.0,1616416.0,234949.5,100631.4,2.3347533672392515,1670671327.8165145
GMB,Earthquake,all_assets,9430057.87693851,250.0,4038995.3,234949.5,100631.4,2.3347533672392515,1670671327.8165145
GMB,Earthquake,all_assets,16962660.991895672,500.0,7265290.3,234949.5,100631.4,2.3347533672392515,1670671327.8165145
GMB,Earthquake,all_assets,26364144.28932322,1000.0,11292046.8,234949.5,100631.4,2.3347533672392515,1670671327.8165145
GMB,Earthquake,all_assets,45119694.611518376,2500.0,19325250.9,234949.5,100631.4,2.3347533672392515,1670671327.8165145
GMB,Earthquake,all_assets,67543280.4575704,5000.0,28929514.1,234949.5,100631.4,2.3347533672392515,1670671327.8165145
GMB,Flood,all_assets,4047121.9933201927,10.0,3231741.3,1600205.6,1277809.4000000001,1.2523038255940204,1670671327.8165145
GMB,Flood,all_assets,8088786.196107682,25.0,6459124.4,1600205.6,1277809.4000000001,1.2523038255940204,1670671327.8165145
GMB,Flood,all_assets,12125003.753866514,50.0,9682158.2,1600205.6,1277809.4000000001,1.2523038255940204,1670671327.8165145
GMB,Flood,all_assets,13133208.267314984,100.0,10487238.0,1600205.6,1277809.4000000001,1.2523038255940204,1670671327.8165145
GMB,Flood,all_assets,13133208.267314984,250.0,10487238.0,1600205.6,1277809.4000000001,1.2523038255940204,1670671327.8165145
GMB,Flood,all_assets,14141073.406426717,500.0,11292046.8,1600205.6,1277809.4000000001,1.2523038255940204,1670671327.8165145
GMB,Flood,all_assets,14141073.406426717,1000.0,11292046.8,1600205.6,1277809.4000000001,1.2523038255940204,1670671327.8165145
GMB,Flood,all_assets,15148599.04597133,2500.0,12096584.5,1600205.6,1277809.4000000001,1.2523038255940204,1670671327.8165145
GMB,Flood,all_assets,16155785.436409593,5000.0,12900851.3,1600205.6,1277809.4000000001,1.2523038255940204,1670671327.8165145
GNB,Earthquake,all_assets,0.0,10.0,0.0,171850.2,101810.0,1.6879501031332875,1554133593.9169855
GNB,Earthquake,all_assets,0.0,25.0,0.0,171850.2,101810.0,1.6879501031332875,1554133593.9169855
GNB,Earthquake,all_assets,1424896.9207508103,50.0,844158.2,171850.2,101810.0,1.6879501031332875,1554133593.9169855
GNB,Earthquake,all_assets,2848834.917048031,100.0,1687748.3,171850.2,101810.0,1.6879501031332875,1554133593.9169855
GNB,Earthquake,all_assets,7114904.6429437185,250.0,4215115.5,171850.2,101810.0,1.6879501031332875,1554133593.9169855
GNB,Earthquake,all_assets,12789630.171287889,500.0,7577019.1,171850.2,101810.0,1.6879501031332875,1554133593.9169855
GNB,Earthquake,all_assets,19861640.119825754,1000.0,11766722.3,171850.2,101810.0,1.6879501031332875,1554133593.9169855
GNB,Earthquake,all_assets,36738144.533340536,2500.0,21764947.0,171850.2,101810.0,1.6879501031332875,1554133593.9169855
GNB,Earthquake,all_assets,59030943.237789415,5000.0,34971971.7,171850.2,101810.0,1.6879501031332875,1554133593.9169855
GNB,Flood,all_assets,2651897.1884617084,10.0,1687748.3,875501.7,557196.0,1.5712634333340512,1554133593.9169855
GNB,Flood,all_assets,3976507.7733159065,25.0,2530770.9,875501.7,557196.0,1.5712634333340512,1554133593.9169855
GNB,Flood,all_assets,6623056.852429575,50.0,4215115.5,875501.7,557196.0,1.5712634333340512,1554133593.9169855
GNB,Flood,all_assets,6623056.852429575,100.0,4215115.5,875501.7,557196.0,1.5712634333340512,1554133593.9169855
GNB,Flood,all_assets,7944997.389331509,250.0,5056438.8,875501.7,557196.0,1.5712634333340512,1554133593.9169855
GNB,Flood,all_assets,7944997.389331509,500.0,5056438.8,875501.7,557196.0,1.5712634333340512,1554133593.9169855
GNB,Flood,all_assets,7944997.389331509,1000.0,5056438.8,875501.7,557196.0,1.5712634333340512,1554133593.9169855
GNB,Flood,all_assets,9266049.533888238,2500.0,5897196.7,875501.7,557196.0,1.5712634333340512,1554133593.9169855
GNB,Flood,all_assets,9266049.533888238,5000.0,5897196.7,875501.7,557196.0,1.5712634333340512,1554133593.9169855
GNQ,Earthquake,all_assets,14300786.19358596,10.0,8690125.2,10349306.0,6288938.5,1.6456363820380817,13097012133.615946
GNQ,Earthquake,all_assets,37385375.44593899,25.0,22717883.4,10349306.0,6288938.5,1.6456363820380817,13097012133.615946
GNQ,Earthquake,all_assets,73619585.45609641,50.0,44736240.8,10349306.0,6288938.5,1.6456363820380817,13097012133.615946
GNQ,Earthquake,all_assets,147030105.8103823,100.0,89345439.5,10349306.0,6288938.5,1.6456363820380817,13097012133.615946
GNQ,Earthquake,all_assets,367100982.1645523,250.0,223075392.7,10349306.0,6288938.5,1.6456363820380817,13097012133.615946
GNQ,Earthquake,all_assets,680855689.9734161,500.0,413733980.0,10349306.0,6288938.5,1.6456363820380817,13097012133.615946
GNQ,Earthquake,all_assets,987627615.0548884,1000.0,600149356.1,10349306.0,6288938.5,1.6456363820380817,13097012133.615946
GNQ,Earthquake,all_assets,1598520387.7929153,2500.0,971369134.3,10349306.0,6288938.5,1.6456363820380817,13097012133.615946
GNQ,Earthquake,all_assets,2284534328.4616666,5000.0,1388237616.4,10349306.0,6288938.5,1.6456363820380817,13097012133.615946
GNQ,Flood,all_assets,50567482.15039561,10.0,39401289.8,21644378.5,16864917.8,1.283396619934904,13097012133.615946
GNQ,Flood,all_assets,102716118.81870499,25.0,80034587.3,21644378.5,16864917.8,1.283396619934904,13097012133.615946
GNQ,Flood,all_assets,141952206.78428707,50.0,110606654.7,21644378.5,16864917.8,1.283396619934904,13097012133.615946
GNQ,Flood,all_assets,157284656.54003224,100.0,122553429.0,21644378.5,16864917.8,1.283396619934904,13097012133.615946
GNQ,Flood,all_assets,164946500.3510332,250.0,128523402.5,21644378.5,16864917.8,1.283396619934904,13097012133.615946
GNQ,Flood,all_assets,170903694.2910085,500.0,133165142.9,21644378.5,16864917.8,1.283396619934904,13097012133.615946
GNQ,Flood,all_assets,178560350.74121132,1000.0,139131074.5,21644378.5,16864917.8,1.283396619934904,13097012133.615946
GNQ,Flood,all_assets,188764691.04063213,2500.0,147082116.4,21644378.5,16864917.8,1.283396619934904,13097012133.615946
GNQ,Flood,all_assets,198963851.93631384,5000.0,155029122.6,21644378.5,16864917.8,1.283396619934904,13097012133.615946
KEN,Earthquake,all_assets,95365773.92285988,10.0,60452931.8,59270431.4,37571879.3,1.5775210743850123,92202979985.2863
KEN,Earthquake,all_assets,239540723.1731866,25.0,151846290.4,59270431.4,37571879.3,1.5775210743850123,92202979985.2863
KEN,Earthquake,all_assets,478761711.06222254,50.0,303489898.7,59270431.4,37571879.3,1.5775210743850123,92202979985.2863
KEN,Earthquake,all_assets,956247037.676248,100.0,606170689.7,59270431.4,37571879.3,1.5775210743850123,92202979985.2863
KEN,Earthquake,all_assets,2381095551.4938307,250.0,1509390644.7,59270431.4,37571879.3,1.5775210743850123,92202979985.2863
KEN,Earthquake,all_assets,4500789779.933826,500.0,2853077434.6,59270431.4,37571879.3,1.5775210743850123,92202979985.2863
KEN,Earthquake,all_assets,6835642052.65371,1000.0,4333154189.6,59270431.4,37571879.3,1.5775210743850123,92202979985.2863
KEN,Earthquake,all_assets,11765774394.085287,2500.0,7458394429.8,59270431.4,37571879.3,1.5775210743850123,92202979985.2863
KEN,Earthquake,all_assets,17600139571.961636,5000.0,11156833247.9,59270431.4,37571879.3,1.5775210743850123,92202979985.2863
KEN,Flood,all_assets,336297085.50947964,10.0,229240777.5,124837411.9,85096858.1,1.4670037729630352,92202979985.2863
KEN,Flood,all_assets,687773883.4146137,25.0,468828980.6,124837411.9,85096858.1,1.4670037729630352,92202979985.2863
KEN,Flood,all_assets,955983841.3006222,50.0,651657384.2,124837411.9,85096858.1,1.4670037729630352,92202979985.2863
KEN,Flood,all_assets,1064502890.7651924,100.0,725630642.8,124837411.9,85096858.1,1.4670037729630352,92202979985.2863
KEN,Flood,all_assets,1128902577.3627944,250.0,769529430.1,124837411.9,85096858.1,1.4670037729630352,92202979985.2863
KEN,Flood,all_assets,1186502206.79904,500.0,808792880.2,124837411.9,85096858.1,1.4670037729630352,92202979985.2863
KEN,Flood,all_assets,1255369671.284647,1000.0,855737179.7,124837411.9,85096858.1,1.4670037729630352,92202979985.2863
KEN,Flood,all_assets,1368205433.4836001,2500.0,932652975.2,124837411.9,85096858.1,1.4670037729630352,92202979985.2863
KEN,Flood,all_assets,1474201201.2505834,5000.0,1004906209.8,124837411.9,85096858.1,1.4670037729630352,92202979985.2863
LBR,Earthquake,all_assets,2569139.8108829446,10.0,1726559.6,1463514.0999999999,983537.1,1.488011077568909,3422754800.0
LBR,Earthquake,all_assets,5137575.7925261995,25.0,3452646.2,1463514.0999999999,983537.1,1.488011077568909,3422754800.0
LBR,Earthquake,all_assets,11555588.390924815,50.0,7765794.6,1463514.0999999999,983537.1,1.488011077568909,3422754800.0
LBR,Earthquake,all_assets,23096944.402296007,100.0,15522024.5,1463514.0999999999,983537.1,1.488011077568909,3422754800.0
LBR,Earthquake,all_assets,56358932.92674419,250.0,37875345.0,1463514.0999999999,983537.1,1.488011077568909,3422754800.0
LBR,Earthquake,all_assets,104760649.53721483,500.0,70403138.2,1463514.0999999999,983537.1,1.488011077568909,3422754800.0
LBR,Earthquake,all_assets,170589908.14064685,1000.0,114642902.0,1463514.0999999999,983537.1,1.488011077568909,3422754800.0
LBR,Earthquake,all_assets,321985213.51736474,2500.0,216386301.4,1463514.0999999999,983537.1,1.488011077568909,3422754800.0
LBR,Earthquake,all_assets,517215228.18525106,5000.0,347588291.5,1463514.0999999999,983537.1,1.488011077568909,3422754800.0
LBR,Flood,all_assets,51622815.40399416,10.0,37875345.0,20150561.3,14784344.0,1.3629662093901496,3422754800.0
LBR,Flood,all_assets,105261398.27005298,25.0,77229646.3,20150561.3,14784344.0,1.3629662093901496,3422754800.0
LBR,Flood,all_assets,145848812.33122525,50.0,107008384.6,20150561.3,14784344.0,1.3629662093901496,3422754800.0
LBR,Flood,all_assets,162029792.33614373,100.0,118880271.0,20150561.3,14784344.0,1.3629662093901496,3422754800.0
LBR,Flood,all_assets,170108758.0504127,250.0,124807758.9,20150561.3,14784344.0,1.3629662093901496,3422754800.0
LBR,Flood,all_assets,175874752.25248927,500.0,129038233.7,20150561.3,14784344.0,1.3629662093901496,3422754800.0
LBR,Flood,all_assets,183940578.8362031,1000.0,134956081.5,20150561.3,14784344.0,1.3629662093901496,3422754800.0
LBR,Flood,all_assets,195449921.14789733,2500.0,143400415.8,20150561.3,14784344.0,1.3629662093901496,3422754800.0
LBR,Flood,all_assets,205795007.6375805,5000.0,150990542.7,20150561.3,14784344.0,1.3629662093901496,3422754800.0
LSO,Earthquake,all_assets,17646154.85235896,10.0,12074299.5,9827211.9,6724224.1,1.4614640669099652,2556247291.9978547
LSO,Earthquake,all_assets,43475303.94072978,25.0,29747774.8,9827211.9,6724224.1,1.4614640669099652,2556247291.9978547
LSO,Earthquake,all_assets,85608636.4780275,50.0,58577311.9,9827211.9,6724224.1,1.4614640669099652,2556247291.9978547
LSO,Earthquake,all_assets,171702981.91605455,100.0,117486967.9,9827211.9,6724224.1,1.4614640669099652,2556247291.9978547
LSO,Earthquake,all_assets,422522117.36618906,250.0,289108796.4,9827211.9,6724224.1,1.4614640669099652,2556247291.9978547
LSO,Earthquake,all_assets,731514513.1542652,500.0,500535408.1,9827211.9,6724224.1,1.4614640669099652,2556247291.9978547
LSO,Earthquake,all_assets,972747468.2271957,1000.0,665597937.2,9827211.9,6724224.1,1.4614640669099652,2556247291.9978547
LSO,Earthquake,all_assets,1396760810.037675,2500.0,955727097.0,9827211.9,6724224.1,1.4614640669099652,2556247291.9978547
LSO,Earthquake,all_assets,1818599302.3032384,5000.0,1244368126.1,9827211.9,6724224.1,1.4614640669099652,2556247291.9978547
LSO,Flood,all_assets,56695742.80175386,10.0,37767253.5,20463585.2,13631595.1,1.5011878690557645,2556247291.9978547
LSO,Flood,all_assets,115497637.77238943,25.0,76937497.4,20463585.2,13631595.1,1.5011878690557645,2556247291.9978547
LSO,Flood,all_assets,159693269.4602911,50.0,106377937.6,20463585.2,13631595.1,1.5011878690557645,2556247291.9978547
LSO,Flood,all_assets,178750350.01275,100.0,119072604.9,20463585.2,13631595.1,1.5011878690557645,2556247291.9978547
LSO,Flood,all_assets,188266581.22398773,250.0,125411739.0,20463585.2,13631595.1,1.5011878690557645,2556247291.9978547
LSO,Flood,all_assets,197774620.6031428,500.0,131745416.2,20463585.2,13631595.1,1.5011878690557645,2556247291.9978547
LSO,Flood,all_assets,208461386.09185383,1000.0,138864289.0,20463585.2,13631595.1,1.5011878690557645,2556247291.9978547
LSO,Flood,all_assets,225064697.76116586,2500.0,149924404.8,20463585.2,13631595.1,1.5011878690557645,2556247291.9978547
LSO,Flood,all_assets,240459705.86669424,5000.0,160179622.3,20463585.2,13631595.1,1.5011878690557645,2556247291.9978547
MDG,Flood,all_assets,181062496.9836755,10.0,117825020.3,63539035.2,41347536.0,1.5367066903333733,13760033282.292513
MDG,Flood,all_assets,368828837.2568978,25.0,240012514.8,63539035.2,41347536.0,1.5367066903333733,13760033282.292513
MDG,Flood,all_assets,510625009.49454355,50.0,332285277.8,63539035.2,41347536.0,1.5367066903333733,13760033282.292513
MDG,Flood,all_assets,565697489.417668,100.0,368123268.4,63539035.2,41347536.0,1.5367066903333733,13760033282.292513
MDG,Flood,all_assets,594454195.0483706,250.0,386836472.3,63539035.2,41347536.0,1.5367066903333733,13760033282.292513
MDG,Flood,all_assets,618193609.5785996,500.0,402284712.8,63539035.2,41347536.0,1.5367066903333733,13760033282.292513
MDG,Flood,all_assets,644414953.7059126,1000.0,419348049.8,63539035.2,41347536.0,1.5367066903333733,13760033282.292513
MDG,Flood,all_assets,686830855.7799728,2500.0,446949870.2,63539035.2,41347536.0,1.5367066903333733,13760033282.292513
MDG,Flood,all_assets,724217994.1624213,5000.0,471279261.5,63539035.2,41347536.0,1.5367066903333733,13760033282.292513
MLI,Flood,all_assets,136958146.9784232,10.0,93847431.0,50053568.300000004,34298060.400000006,1.4593702301603035,20368015381.2413
MLI,Flood,all_assets,278335128.2276629,25.0,190722766.9,50053568.300000004,34298060.400000006,1.4593702301603035,20368015381.2413
MLI,Flood,all_assets,385188749.812919,50.0,263941761.9,50053568.300000004,34298060.400000006,1.4593702301603035,20368015381.2413
MLI,Flood,all_assets,427824057.4286227,100.0,293156629.2,50053568.300000004,34298060.400000006,1.4593702301603035,20368015381.2413
MLI,Flood,all_assets,450371206.5028074,250.0,308606546.3,50053568.300000004,34298060.400000006,1.4593702301603035,20368015381.2413
MLI,Flood,all_assets,470398906.5463054,500.0,322330068.7,50053568.300000004,34298060.400000006,1.4593702301603035,20368015381.2413
MLI,Flood,all_assets,494164448.94670236,1000.0,338614861.9,50053568.300000004,34298060.400000006,1.4593702301603035,20368015381.2413
MLI,Flood,all_assets,531650685.2426885,2500.0,364301446.1,50053568.300000004,34298060.400000006,1.4593702301603035,20368015381.2413
MLI,Flood,all_assets,565348259.0944396,5000.0,387391936.2,50053568.300000004,34298060.400000006,1.4593702301603035,20368015381.2413
MOZ,Earthquake,all_assets,29311609.233568784,10.0,18975993.2,15406736.0,9974140.8,1.544667987843123,15017358952.845173
MOZ,Earthquake,all_assets,72546105.46431379,25.0,46965500.7,15406736.0,9974140.8,1.544667987843123,15017358952.845173
MOZ,Earthquake,all_assets,144974869.29813027,50.0,93855035.8,15406736.0,9974140.8,1.544667987843123,15017358952.845173
MOZ,Earthquake,all_assets,288094244.1746965,100.0,186508846.2,15406736.0,9974140.8,1.544667987843123,15017358952.845173
MOZ,Earthquake,all_assets,717466740.395354,250.0,464479581.4,15406736.0,9974140.8,1.544667987843123,15017358952.845173
MOZ,Earthquake,all_assets,1343683544.116142,500.0,869885020.4,15406736.0,9974140.8,1.544667987843123,15017358952.845173
MOZ,Earthquake,all_assets,2007869702.9752584,1000.0,1299871376.1,15406736.0,9974140.8,1.544667987843123,15017358952.845173
MOZ,Earthquake,all_assets,3381758043.752059,2500.0,2189310628.8,15406736.0,9974140.8,1.544667987843123,15017358952.845173
MOZ,Earthquake,all_assets,4974354114.422218,5000.0,3220338709.4,15406736.0,9974140.8,1.544667987843123,15017358952.845173
MOZ,Flood,all_assets,143956484.84615064,10.0,92954029.2,46347908.6,29927271.8,1.54868472173932,15017358952.845173
MOZ,Flood,all_assets,293015887.0893801,25.0,189203059.2,46347908.6,29927271.8,1.54868472173932,15017358952.845173
MOZ,Flood,all_assets,406913524.1281253,50.0,262747813.3,46347908.6,29927271.8,1.54868472173932,15017358952.845173
MOZ,Flood,all_assets,452668677.057986,100.0,292292337.3,46347908.6,29927271.8,1.54868472173932,15017358952.845173
MOZ,Flood,all_assets,477606310.687536,250.0,308394797.2,46347908.6,29927271.8,1.54868472173932,15017358952.845173
MOZ,Flood,all_assets,501145750.5552862,500.0,323594430.5,46347908.6,29927271.8,1.54868472173932,15017358952.845173
MOZ,Flood,all_assets,527439868.9245788,1000.0,340572785.1,46347908.6,29927271.8,1.54868472173932,15017358952.845173
MOZ,Flood,all_assets,571689740.5707116,2500.0,369145335.1,46347908.6,29927271.8,1.54868472173932,15017358952.845173
MOZ,Flood,all_assets,610372434.914805,5000.0,394123107.4,46347908.6,29927271.8,1.54868472173932,15017358952.845173
MRT,Flood,all_assets,65663208.874924876,10.0,44574943.2,25050853.1,17005570.9,1.4730968602765346,7473550557.073785
MRT,Flood,all_assets,132451682.11825813,25.0,89913763.1,25050853.1,17005570.9,1.4730968602765346,7473550557.073785
MRT,Flood,all_assets,184996708.0174249,50.0,125583532.9,25050853.1,17005570.9,1.4730968602765346,7473550557.073785
MRT,Flood,all_assets,205474620.7889907,100.0,139484799.9,25050853.1,17005570.9,1.4730968602765346,7473550557.073785
MRT,Flood,all_assets,215707804.25548786,250.0,146431514.5,25050853.1,17005570.9,1.4730968602765346,7473550557.073785
MRT,Flood,all_assets,225937141.9080119,500.0,153375618.4,25050853.1,17005570.9,1.4730968602765346,7473550557.073785
MRT,Flood,all_assets,236162636.2508275,1000.0,160317113.3,25050853.1,17005570.9,1.4730968602765346,7473550557.073785
MRT,Flood,all_assets,254048009.0305711,2500.0,172458455.3,25050853.1,17005570.9,1.4730968602765346,7473550557.073785
MRT,Flood,all_assets,270645331.694884,5000.0,183725414.8,25050853.1,17005570.9,1.4730968602765346,7473550557.073785
MWI,Earthquake,all_assets,38037170.76693796,10.0,21730723.7,18694773.9,10680367.6,1.7503867469879968,9879231591.524342
MWI,Earthquake,all_assets,97032073.53322202,25.0,55434648.2,18694773.9,10680367.6,1.7503867469879968,9879231591.524342
MWI,Earthquake,all_assets,192101061.02366373,50.0,109747780.8,18694773.9,10680367.6,1.7503867469879968,9879231591.524342
MWI,Earthquake,all_assets,381977884.2532115,100.0,218224849.4,18694773.9,10680367.6,1.7503867469879968,9879231591.524342
MWI,Earthquake,all_assets,938642631.3975974,250.0,536248707.9,18694773.9,10680367.6,1.7503867469879968,9879231591.524342
MWI,Earthquake,all_assets,1736994846.2298977,500.0,992349176.1,18694773.9,10680367.6,1.7503867469879968,9879231591.524342
MWI,Earthquake,all_assets,2580661310.695705,1000.0,1474337780.0,18694773.9,10680367.6,1.7503867469879968,9879231591.524342
MWI,Earthquake,all_assets,4251174385.139731,2500.0,2428705766.0,18694773.9,10680367.6,1.7503867469879968,9879231591.524342
MWI,Earthquake,all_assets,6054858395.628754,5000.0,3459154616.0,18694773.9,10680367.6,1.7503867469879968,9879231591.524342
MWI,Flood,all_assets,64671211.601769894,10.0,31372746.6,18968301.2,9201740.5,2.0613818874809606,9879231591.524342
MWI,Flood,all_assets,132427157.92751816,25.0,64241933.4,18968301.2,9201740.5,2.0613818874809606,9879231591.524342
MWI,Flood,all_assets,183500314.25219488,50.0,89018107.4,18968301.2,9201740.5,2.0613818874809606,9879231591.524342
MWI,Flood,all_assets,203234413.8760775,100.0,98591345.5,18968301.2,9201740.5,2.0613818874809606,9879231591.524342
MWI,Flood,all_assets,214736672.90735462,250.0,104171223.3,18968301.2,9201740.5,2.0613818874809606,9879231591.524342
MWI,Flood,all_assets,222948381.42603245,500.0,108154817.3,18968301.2,9201740.5,2.0613818874809606,9879231591.524342
MWI,Flood,all_assets,234438910.9882316,1000.0,113729005.0,18968301.2,9201740.5,2.0613818874809606,9879231591.524342
MWI,Flood,all_assets,250842099.8912636,2500.0,121686380.1,18968301.2,9201740.5,2.0613818874809606,9879231591.524342
MWI,Flood,all_assets,265593060.2907513,5000.0,128842240.2,18968301.2,9201740.5,2.0613818874809606,9879231591.524342
NAM,Earthquake,all_assets,6110647.18249565,10.0,2638427.5,4287865.5,1851395.0999999999,2.3160186067252746,13682019076.402178
NAM,Earthquake,all_assets,16802060.253331747,25.0,7254717.3,4287865.5,1851395.0999999999,2.3160186067252746,13682019076.402178
NAM,Earthquake,all_assets,33597146.0482312,50.0,14506423.2,4287865.5,1851395.0999999999,2.3160186067252746,13682019076.402178
NAM,Earthquake,all_assets,67166412.79088208,100.0,29000808.8,4287865.5,1851395.0999999999,2.3160186067252746,13682019076.402178
NAM,Earthquake,all_assets,169228706.624338,250.0,73068802.7,4287865.5,1851395.0999999999,2.3160186067252746,13682019076.402178
NAM,Earthquake,all_assets,313503107.1555933,500.0,135362948.4,4287865.5,1851395.0999999999,2.3160186067252746,13682019076.402178
NAM,Earthquake,all_assets,464815135.06343573,1000.0,200695768.9,4287865.5,1851395.0999999999,2.3160186067252746,13682019076.402178
NAM,Earthquake,all_assets,780729048.9824754,2500.0,337099644.5,4287865.5,1851395.0999999999,2.3160186067252746,13682019076.402178
NAM,Earthquake,all_assets,1150628986.061304,5000.0,496813360.1,4287865.5,1851395.0999999999,2.3160186067252746,13682019076.402178
NAM,Flood,all_assets,87934553.82945746,10.0,48746507.5,34083621.2,18894250.6,1.803914953896081,13682019076.402178
NAM,Flood,all_assets,179173976.5442941,25.0,99325068.6,34083621.2,18894250.6,1.803914953896081,13682019076.402178
NAM,Flood,all_assets,247725340.26518086,50.0,137326507.4,34083621.2,18894250.6,1.803914953896081,13682019076.402178
NAM,Flood,all_assets,276047710.24587315,100.0,153027009.2,34083621.2,18894250.6,1.803914953896081,13682019076.402178
NAM,Flood,all_assets,292557297.7464886,250.0,162179096.7,34083621.2,18894250.6,1.803914953896081,13682019076.402178
NAM,Flood,all_assets,307879854.18803424,500.0,170673153.7,34083621.2,18894250.6,1.803914953896081,13682019076.402178
NAM,Flood,all_assets,324372702.620618,1000.0,179815961.9,34083621.2,18894250.6,1.803914953896081,13682019076.402178
NAM,Flood,all_assets,352625991.49775934,2500.0,195478168.6,34083621.2,18894250.6,1.803914953896081,13682019076.402178
NAM,Flood,all_assets,378502487.6706956,5000.0,209822800.6,34083621.2,18894250.6,1.803914953896081,13682019076.402178
NER,Flood,all_assets,254049370.0216911,10.0,176794777.6,90701864.0,63120077.3,1.4369732718942663,12837307496.882084
NER,Flood,all_assets,518211701.26086825,25.0,360627237.4,90701864.0,63120077.3,1.4369732718942663,12837307496.882084
NER,Flood,all_assets,719201352.3963069,50.0,500497376.3,90701864.0,63120077.3,1.4369732718942663,12837307496.882084
NER,Flood,all_assets,801133146.5055656,100.0,557514299.1,90701864.0,63120077.3,1.4369732718942663,12837307496.882084
NER,Flood,all_assets,848969096.5219839,250.0,590803679.6,90701864.0,63120077.3,1.4369732718942663,12837307496.882084
NER,Flood,all_assets,892987707.355081,500.0,621436546.4,90701864.0,63120077.3,1.4369732718942663,12837307496.882084
NER,Flood,all_assets,944502658.4194483,1000.0,657286170.1,90701864.0,63120077.3,1.4369732718942663,12837307496.882084
NER,Flood,all_assets,1029824067.2773224,2500.0,716661950.1,90701864.0,63120077.3,1.4369732718942663,12837307496.882084
NER,Flood,all_assets,1108740715.8373337,5000.0,771580611.5,90701864.0,63120077.3,1.4369732718942663,12837307496.882084
NGA,Earthquake,all_assets,148876423.41033417,10.0,73682761.5,95082396.4,47058717.4,2.0205054802449847,421739251509.0796
