ISO_A3,ghsl_year,ghsl_type,flood_type,return_period,fathom_year,ftm3_ghsl_total_pop_#,ftm3_ghsl_new_pop_#,ftm3_ghsl_rate_pop_%
LSO,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1326.4764,,
LSO,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,6318.1567,998.5674,0.0350050311566918
LSO,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,20777.271,3448.0273,0.0369594680769107
LSO,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1587.9517,261.47522,0.0366390176837085
LSO,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,7518.014,1199.8574,0.0353866198737786
LSO,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,24769.055,3991.7832,0.0357720384864361
LSO,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1896.6418,308.6902,0.0361666470254502
LSO,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,8730.995,1212.981,0.0303674190562179
LSO,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,28779.295,4010.2402,0.0304671360694679
LSO,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,2211.173,314.53125,0.0311633808196836
LSO,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,9042.974,311.97852,0.0070464468169264
LSO,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,30194.68,1415.3848,0.0096481469824842
LSO,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,2256.315,45.141846,0.0040501211147121
LSO,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,9181.039,138.06543,0.0030350666914724
LSO,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,30822.666,627.9863,0.0041254147768476
LSO,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,2256.4136,0.09863281,8.749808733332642e-06
LSO,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,8981.098,-199.9414,-0.0043939706300994
LSO,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,30184.281,-638.38477,-0.0041770584121968
LSO,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,2217.7117,-38.701904,-0.0034541706647326
LSO,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,9127.559,146.46094,0.0032404728273922
LSO,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,30941.021,756.74023,0.0049645937367599
LSO,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,2237.7083,19.996582,0.001796881270105
LSO,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,9817.288,689.7295,0.0146759781624481
LSO,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,32927.777,1986.7559,0.0125245209834727
LSO,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,2416.862,179.15381,0.0155228091703123
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,11334.272,1516.9844,0.029154127879363
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,37333.72,4405.9414,0.0254341288844519
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,2877.519,460.65698,0.035507539561461
LBR,1975,pop,COASTAL_DEFENDED,1in10,2020,895.2342,,
LBR,1975,pop,COASTAL_DEFENDED,1in100,2020,930.7395,,
LBR,1975,pop,COASTAL_DEFENDED,1in5,2020,862.0604,,
LBR,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,35648.01,,
LBR,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,95001.5,,
LBR,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,17317.768,,
LBR,1980,pop,COASTAL_DEFENDED,1in10,2020,1413.4823,518.2481,0.0956472176616536
LBR,1980,pop,COASTAL_DEFENDED,1in100,2020,1470.1681,539.4286,0.0957406458131349
LBR,1980,pop,COASTAL_DEFENDED,1in5,2020,1362.9646,500.90417,0.0959465450106809
LBR,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,39017.03,3369.0195,0.0182250629500881
LBR,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,108746.445,13744.945,0.0273937518923221
LBR,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,19063.951,1746.1836,0.0193989890486474
LBR,1985,pop,COASTAL_DEFENDED,1in10,2020,2402.569,989.0868,0.1119291218214746
LBR,1985,pop,COASTAL_DEFENDED,1in100,2020,2508.9446,1038.7765,0.1128197295202748
LBR,1985,pop,COASTAL_DEFENDED,1in5,2020,2321.365,958.4004,0.1123764172191605
LBR,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,42108.062,3091.0312,0.0153650327330898
LBR,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,122483.945,13737.5,0.0240774877860527
LBR,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,20950.305,1886.3535,0.0190499811186151
LBR,1990,pop,COASTAL_DEFENDED,1in10,2020,5451.234,3048.6648,0.1780501771446383
LBR,1990,pop,COASTAL_DEFENDED,1in100,2020,5680.9883,3172.0437,0.1775695548981175
LBR,1990,pop,COASTAL_DEFENDED,1in5,2020,5283.7227,2962.3577,0.1787978094082969
LBR,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,30754.201,-11353.861,-0.0609086523451722
LBR,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,104724.37,-17759.578,-0.0308439407483009
LBR,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,16660.27,-4290.035,-0.0447911597111259
LBR,1995,pop,COASTAL_DEFENDED,1in10,2020,2639.2097,-2812.0242,-0.1350404167045261
LBR,1995,pop,COASTAL_DEFENDED,1in100,2020,2751.1724,-2929.816,-0.1349946747009354
LBR,1995,pop,COASTAL_DEFENDED,1in5,2020,2559.932,-2723.7908,-0.1349171930445896
LBR,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,39807.582,9053.381,0.052960955112012
LBR,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,119516.586,14792.219,0.0267768931008274
LBR,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,20537.281,3877.0117,0.0427307573664905
LBR,2000,pop,COASTAL_DEFENDED,1in10,2020,5083.495,2444.2854,0.1400862351189156
LBR,2000,pop,COASTAL_DEFENDED,1in100,2020,5279.9355,2528.7632,0.139258195629228
LBR,2000,pop,COASTAL_DEFENDED,1in5,2020,4940.86,2380.928,0.140551298301838
LBR,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,49106.508,9298.926,0.0428807400027753
LBR,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,154561.72,35045.133,0.0527730275359077
LBR,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,25884.365,5347.084,0.0473670676512785
LBR,2005,pop,COASTAL_DEFENDED,1in10,2020,8015.893,2932.398,0.0953625848510817
LBR,2005,pop,COASTAL_DEFENDED,1in100,2020,8320.692,3040.7568,0.0952321127506605
LBR,2005,pop,COASTAL_DEFENDED,1in5,2020,7804.5776,2863.7178,0.0957446812971882
LBR,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,49070.51,-35.996094,-0.0001466465884264
LBR,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,166344.28,11782.5625,0.0148017005010043
LBR,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,26454.598,570.2324,0.0043676789396822
LBR,2010,pop,COASTAL_DEFENDED,1in10,2020,7978.3975,-37.495605,-0.0009372860266787
LBR,2010,pop,COASTAL_DEFENDED,1in100,2020,8282.887,-37.805664,-0.000910364591499
LBR,2010,pop,COASTAL_DEFENDED,1in5,2020,7766.6875,-37.890137,-0.0009728626671995
LBR,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,66252.516,17182.004,0.0618822403888039
LBR,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,219131.11,52786.83,0.056669643633991
LBR,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,34963.36,8508.762,0.057358840599708
LBR,2015,pop,COASTAL_DEFENDED,1in10,2020,10286.002,2307.6045,0.0521221996139962
LBR,2015,pop,COASTAL_DEFENDED,1in100,2020,10701.348,2418.461,0.0525708837841694
LBR,2015,pop,COASTAL_DEFENDED,1in5,2020,10016.139,2249.4512,0.0521869250112565
LBR,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,73573.875,7321.3594,0.0211845879217331
LBR,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,251662.8,32531.688,0.0280707349927797
LBR,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,38919.863,3956.504,0.0216723291227987
LBR,2020,pop,COASTAL_DEFENDED,1in10,2020,12278.365,1992.3633,0.0360454140113952
LBR,2020,pop,COASTAL_DEFENDED,1in100,2020,12779.492,2078.1445,0.0361318552319644
LBR,2020,pop,COASTAL_DEFENDED,1in5,2020,11964.56,1948.4209,0.0361897079755704
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,79225.625,5651.75,0.0149120581360548
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,275695.84,24033.047,0.0184090253755551
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,42570.13,3650.2656,0.0180913035381249
MDG,1975,pop,COASTAL_DEFENDED,1in10,2020,8852.394,,
MDG,1975,pop,COASTAL_DEFENDED,1in100,2020,14508.225,,
MDG,1975,pop,COASTAL_DEFENDED,1in5,2020,3872.3755,,
MDG,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,220577.62,,
MDG,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,574591.9,,
MDG,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,111642.99,,
MDG,1980,pop,COASTAL_DEFENDED,1in10,2020,11094.106,2241.713,0.0461797754328343
MDG,1980,pop,COASTAL_DEFENDED,1in100,2020,18225.23,3717.0059,0.0466747678360646
MDG,1980,pop,COASTAL_DEFENDED,1in5,2020,5145.901,1273.5254,0.0585144511489268
MDG,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,258806.23,38228.61,0.0324823935537752
MDG,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,678174.1,103582.25,0.0337043632849822
MDG,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,131341.62,19698.633,0.0330329766788686
MDG,1985,pop,COASTAL_DEFENDED,1in10,2020,13880.937,2786.83,0.0458400922674815
MDG,1985,pop,COASTAL_DEFENDED,1in100,2020,22864.068,4638.838,0.0463960695368117
MDG,1985,pop,COASTAL_DEFENDED,1in5,2020,6866.9536,1721.0527,0.0594013919431157
MDG,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,301728.3,42922.08,0.0311652365346801
MDG,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,796318.56,118144.44,0.0326404309198176
MDG,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,153420.62,22079.0,0.0315642212621682
MDG,1990,pop,COASTAL_DEFENDED,1in10,2020,17614.297,3733.3604,0.0487918624435783
MDG,1990,pop,COASTAL_DEFENDED,1in100,2020,28872.39,6008.3223,0.0477697291490266
MDG,1990,pop,COASTAL_DEFENDED,1in5,2020,9179.833,2312.8794,0.0597761224248225
MDG,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,352883.75,51155.438,0.0318180405442598
MDG,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,934506.0,138187.44,0.0325213718090751
MDG,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,179872.14,26451.516,0.0323240074514801
MDG,1995,pop,COASTAL_DEFENDED,1in10,2020,21821.08,4206.783,0.0437637032486462
MDG,1995,pop,COASTAL_DEFENDED,1in100,2020,35371.52,6499.129,0.0414398520807139
MDG,1995,pop,COASTAL_DEFENDED,1in5,2020,11836.221,2656.3877,0.0521451383892421
MDG,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,408688.5,55804.75,0.0297982618877867
MDG,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1091225.4,156719.38,0.0314934457340041
MDG,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,208076.08,28203.938,0.0295599720393202
MDG,2000,pop,COASTAL_DEFENDED,1in10,2020,27207.383,5386.3027,0.0451102419281164
MDG,2000,pop,COASTAL_DEFENDED,1in100,2020,43112.562,7741.043,0.0403752883973043
MDG,2000,pop,COASTAL_DEFENDED,1in5,2020,15358.961,3522.7402,0.05348839863868
MDG,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,472813.97,64125.47,0.0295787717583775
MDG,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1274933.9,183708.5,0.0316078645606789
MDG,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,240403.58,32327.5,0.0293042146571909
MDG,2005,pop,COASTAL_DEFENDED,1in10,2020,33605.42,6398.039,0.0431446080024033
MDG,2005,pop,COASTAL_DEFENDED,1in100,2020,52772.066,9659.504,0.0412620846771292
MDG,2005,pop,COASTAL_DEFENDED,1in5,2020,19356.94,3997.9785,0.0473575573656044
MDG,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,537022.8,64208.844,0.0257947964483424
MDG,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1467334.2,192400.38,0.0285094425165595
MDG,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,271567.6,31164.016,0.0246779863963335
MDG,2010,pop,COASTAL_DEFENDED,1in10,2020,41130.55,7525.129,0.0412404637099996
MDG,2010,pop,COASTAL_DEFENDED,1in100,2020,63626.797,10854.73,0.0381191292426992
MDG,2010,pop,COASTAL_DEFENDED,1in5,2020,24149.182,4792.242,0.0452330773016596
MDG,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,600386.7,63363.875,0.0225573352843444
MDG,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1667634.0,200299.75,0.0259219799924657
MDG,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,300607.72,29040.125,0.0205268493042296
MDG,2015,pop,COASTAL_DEFENDED,1in10,2020,49140.504,8009.953,0.0362272629405877
MDG,2015,pop,COASTAL_DEFENDED,1in100,2020,75227.86,11601.0625,0.0340647296348108
MDG,2015,pop,COASTAL_DEFENDED,1in5,2020,29055.785,4906.6035,0.0376861976196907
MDG,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,665608.56,65221.875,0.0208397510623492
MDG,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1878336.6,210702.62,0.0240815414429493
MDG,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,330698.25,30090.531,0.0192632162260915
MDG,2020,pop,COASTAL_DEFENDED,1in10,2020,56972.746,7832.242,0.0300196408508468
MDG,2020,pop,COASTAL_DEFENDED,1in100,2020,86778.83,11550.969,0.0289801990396241
MDG,2020,pop,COASTAL_DEFENDED,1in5,2020,33764.45,4708.664,0.0304938617060961
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,736001.75,70393.19,0.0203096310820354
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,2097630.5,219293.88,0.0223300086939646
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,363086.72,32388.469,0.0188627643731691
MWI,1975,pop,COASTAL_DEFENDED,1in10,2020,0.0,,
MWI,1975,pop,COASTAL_DEFENDED,1in100,2020,0.0,,
MWI,1975,pop,COASTAL_DEFENDED,1in5,2020,0.0,,
MWI,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,28947.44,,
MWI,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,137447.61,,
MWI,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,13325.665,,
MWI,1980,pop,COASTAL_DEFENDED,1in10,2020,0.0,0.0,
MWI,1980,pop,COASTAL_DEFENDED,1in100,2020,0.0,0.0,
MWI,1980,pop,COASTAL_DEFENDED,1in5,2020,0.0,0.0,
MWI,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,32327.02,3379.58,0.0223299868678878
MWI,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,157233.23,19785.625,0.0272625000147159
MWI,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,14523.347,1197.6816,0.0173621235281502
MWI,1985,pop,COASTAL_DEFENDED,1in10,2020,0.0,0.0,
MWI,1985,pop,COASTAL_DEFENDED,1in100,2020,0.0,0.0,
MWI,1985,pop,COASTAL_DEFENDED,1in5,2020,0.0,0.0,
MWI,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,38504.0,6176.9805,0.0355904499389483
MWI,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,191051.69,33818.453,0.0397317556725511
MWI,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,17256.76,2733.413,0.0350909480726449
MWI,1990,pop,COASTAL_DEFENDED,1in10,2020,0.0,0.0,
MWI,1990,pop,COASTAL_DEFENDED,1in100,2020,0.0,0.0,
MWI,1990,pop,COASTAL_DEFENDED,1in5,2020,0.0,0.0,
MWI,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,48477.73,9973.73,0.0471461218914894
MWI,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,240208.84,49157.156,0.0468576227533497
MWI,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,21936.684,4679.924,0.0491614898379777
MWI,1995,pop,COASTAL_DEFENDED,1in10,2020,0.0,0.0,
MWI,1995,pop,COASTAL_DEFENDED,1in100,2020,0.0,0.0,
MWI,1995,pop,COASTAL_DEFENDED,1in5,2020,0.0,0.0,
MWI,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,50431.375,1953.6445,0.0079331075982789
MWI,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,254519.94,14311.094,0.0116413260654861
MWI,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,22685.027,748.34375,0.0067315142736434
MWI,2000,pop,COASTAL_DEFENDED,1in10,2020,0.0,0.0,
MWI,2000,pop,COASTAL_DEFENDED,1in100,2020,0.0,0.0,
MWI,2000,pop,COASTAL_DEFENDED,1in5,2020,0.0,0.0,
MWI,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,54278.496,3847.121,0.01481154698168
MWI,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,281095.84,26575.906,0.0200618848023776
MWI,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,24432.922,1747.8945,0.0149560080149653
MWI,2005,pop,COASTAL_DEFENDED,1in10,2020,0.0,0.0,
MWI,2005,pop,COASTAL_DEFENDED,1in100,2020,0.0,0.0,
MWI,2005,pop,COASTAL_DEFENDED,1in5,2020,0.0,0.0,
MWI,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,60182.004,5903.508,0.02086372349156
MWI,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,315002.6,33906.75,0.0230384173670374
MWI,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,26779.658,2346.7363,0.0185114696420927
MWI,2010,pop,COASTAL_DEFENDED,1in10,2020,0.0,0.0,
MWI,2010,pop,COASTAL_DEFENDED,1in100,2020,0.0,0.0,
MWI,2010,pop,COASTAL_DEFENDED,1in5,2020,0.0,0.0,
MWI,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,68240.97,8058.965,0.0254528664398343
MWI,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,362598.88,47596.28,0.0285430189699
MWI,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,30501.99,3722.332,0.0263716108552343
MWI,2015,pop,COASTAL_DEFENDED,1in10,2020,0.0,0.0,
MWI,2015,pop,COASTAL_DEFENDED,1in100,2020,0.0,0.0,
MWI,2015,pop,COASTAL_DEFENDED,1in5,2020,0.0,0.0,
MWI,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,79233.555,10992.586,0.0303215764625113
MWI,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,421040.2,58441.312,0.0303372954467635
MWI,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,34999.31,4497.3184,0.02788908764605
MWI,2020,pop,COASTAL_DEFENDED,1in10,2020,0.0,0.0,
MWI,2020,pop,COASTAL_DEFENDED,1in100,2020,0.0,0.0,
MWI,2020,pop,COASTAL_DEFENDED,1in5,2020,0.0,0.0,
MWI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,93661.07,14427.516,0.0340225215976495
MWI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,493234.8,72194.625,0.0321576467285948
MWI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,41653.77,6654.461,0.0354257642127708
MLI,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,242339.05,,
MLI,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1332868.5,,
MLI,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,88414.02,,
MLI,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,281578.44,39239.39,0.0304696311433882
MLI,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1553498.4,220629.88,0.0311092850748573
MLI,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,102245.85,13831.828,0.0294965818280048
MRT,1975,pop,COASTAL_DEFENDED,1in10,2020,4460.308,,
MRT,1975,pop,COASTAL_DEFENDED,1in100,2020,5293.7104,,
MRT,1975,pop,COASTAL_DEFENDED,1in5,2020,3898.8735,,
MRT,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,6885.275,,
MRT,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,85293.69,,
MRT,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1250.1434,,
MRT,1980,pop,COASTAL_DEFENDED,1in10,2020,3829.3164,-630.9917,-0.0300456825240915
MRT,1980,pop,COASTAL_DEFENDED,1in100,2020,4533.814,-759.8965,-0.0305158770922742
MRT,1980,pop,COASTAL_DEFENDED,1in5,2020,3295.5215,-603.35205,-0.033065624280637
MRT,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,7773.9673,888.6924,0.024576255778173
MRT,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,96594.54,11300.852,0.025196545585947
MRT,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1436.3925,186.24902,0.0281646254511984
MRT,1985,pop,COASTAL_DEFENDED,1in10,2020,3248.6743,-580.6421,-0.0323529369789576
MRT,1985,pop,COASTAL_DEFENDED,1in100,2020,3857.4392,-676.37476,-0.0317955462098208
MRT,1985,pop,COASTAL_DEFENDED,1in5,2020,2703.3762,-592.14526,-0.0388382810272249
MRT,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,8495.729,721.7612,0.0179151726003601
MRT,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,108030.0,11435.461,0.0226295923878383
MRT,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1576.3682,139.97571,0.0187717935000837
MRT,1990,pop,COASTAL_DEFENDED,1in10,2020,2827.9978,-420.6765,-0.0273545071931039
MRT,1990,pop,COASTAL_DEFENDED,1in100,2020,3327.8157,-529.62354,-0.0291055105199606
MRT,1990,pop,COASTAL_DEFENDED,1in5,2020,2302.7175,-400.6587,-0.031573116901297
MRT,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,9520.193,1024.4648,0.0230315610846032
MRT,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,122370.695,14340.695,0.0252425132269089
MRT,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1781.2552,204.88708,0.0247400259164614
MRT,1995,pop,COASTAL_DEFENDED,1in10,2020,2799.7073,-28.290527,-0.0020088034982261
MRT,1995,pop,COASTAL_DEFENDED,1in100,2020,3555.1606,227.34497,0.0133045520398282
MRT,1995,pop,COASTAL_DEFENDED,1in5,2020,2214.4854,-88.23218,-0.0077835370291022
MRT,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,11473.602,1953.4082,0.0380321365907196
MRT,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,153983.45,31612.758,0.0470304905911314
MRT,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,2090.4282,309.17297,0.0325279585108984
MRT,2000,pop,COASTAL_DEFENDED,1in10,2020,2474.2468,-325.46045,-0.024412828782888
MRT,2000,pop,COASTAL_DEFENDED,1in100,2020,3001.4138,-553.7468,-0.0332964196531382
MRT,2000,pop,COASTAL_DEFENDED,1in5,2020,1998.1101,-216.37524,-0.0203536621004166
MRT,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,12872.626,1399.0244,0.0232776191810912
MRT,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,176074.92,22091.469,0.0271755825799444
MRT,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,2298.3699,207.94165,0.0191472397003615
MRT,2005,pop,COASTAL_DEFENDED,1in10,2020,2833.1858,358.93896,0.0274635029897412
MRT,2005,pop,COASTAL_DEFENDED,1in100,2020,3440.4548,439.04102,0.0276802096112362
MRT,2005,pop,COASTAL_DEFENDED,1in5,2020,1893.9495,-104.160645,-0.0106503708184697
MRT,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,13407.714,535.0879,0.0081787033041178
MRT,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,184740.08,8665.156,0.0096543645974911
MRT,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,2360.4194,62.04956,0.0053420607777532
MRT,2010,pop,COASTAL_DEFENDED,1in10,2020,3183.621,350.4353,0.0235976191022806
MRT,2010,pop,COASTAL_DEFENDED,1in100,2020,3861.352,420.89722,0.0233512165679905
MRT,2010,pop,COASTAL_DEFENDED,1in5,2020,1934.2144,40.264893,0.0042162531394469
MRT,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,14206.286,798.57227,0.0116380709029468
MRT,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,195130.36,10390.281,0.0110036987277672
MRT,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,2513.2168,152.79736,0.0126238570119328
MRT,2015,pop,COASTAL_DEFENDED,1in10,2020,3451.9004,268.2793,0.0163127495178516
