ISO_A3,ghsl_year,ghsl_type,flood_type,climate_scenario,return_period,fathom_year,ftm3_ghsl_total_pop_#,ftm3_ghsl_new_pop_#,ftm3_ghsl_rate_pop_%
KEN,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2030,4949.1855,,
KEN,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2050,6184.971,1235.7856,0.011207301
KEN,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2080,9834.567,3649.5962,0.015579485
KEN,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2030,4523.686,,
KEN,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2050,5965.6562,1441.9702,0.013930737
KEN,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2080,9251.309,3285.6523,0.014732331
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2030,410044.1,,
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2050,433905.8,23861.719,0.002832144
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2080,445215.94,11310.125,0.000858098
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2030,2151535,,
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2050,2173569.8,22034.75,0.000509595
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2080,2201222.8,27653,0.000421493
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2030,111627.15,,
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2050,122015.21,10388.0625,0.004458984
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2080,125694.73,3679.5156,0.00099084
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2030,411607.72,,
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2050,464464.47,52856.75,0.006058997
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2080,517349.56,52885.094,0.003600925
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,2152709.8,,
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,2216784.8,64075,0.001467596
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,2283525,66740.25,0.000989238
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,112569.42,,
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,133483.7,20914.281,0.008556866
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,162875.8,29392.094,0.00665567
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,412296.53,,
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,475180.5,62883.97,0.007122844
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,584366.75,109186.25,0.006918291
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,2153168.2,,
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,2226018.8,72850.5,0.001665101
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,2365847.5,139828.75,0.002032786
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,113229.33,,
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,140972.88,27743.547,0.011017869
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,196067.89,55095.016,0.011057134
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2030,417786.28,,
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2050,503067.38,85281.09,0.009330969
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2080,647914.56,144847.19,0.008470161
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2030,2157784.8,,
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2050,2271043.2,113258.5,0.002561134
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2080,2461218,190174.75,0.002684164
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2030,116018.98,,
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2050,152977.47,36958.492,0.013922877
KEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2080,236416.8,83439.33,0.014615974
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2030,11675.702,,
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2050,11796.83,121.12793,0.000516176
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2080,12025.932,229.10156,0.000641354
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2030,38014.78,,
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2050,38249.312,234.53125,0.000307572
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2080,38662.11,412.79688,0.000357879
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2030,3046.0068,,
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2050,3186.012,140.00513,0.002249451
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2080,3278.0193,92.007324,0.000949432
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2030,11680.199,,
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2050,12120.88,440.68066,0.001853445
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2080,12576.444,455.56445,0.001230624
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,38021.574,,
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,38858.074,836.5,0.0010887
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,39636.266,778.1914,0.00066117
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,3057.8494,,
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,3387.1118,329.26245,0.005126384
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,3865.1917,478.07983,0.004410823
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,11681.056,,
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,12166.279,485.22363,0.002037058
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,13103.752,937.47266,0.002477412
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,38023.59,,
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,38922.418,898.8281,0.001168865
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,40451.184,1528.7656,0.001285007
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,3064.741,,
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,3474.4407,409.6997,0.006293242
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,4402.574,928.13354,0.007923087
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2030,11701.561,,
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2050,12474.083,772.52246,0.003201658
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2080,13673.758,1199.6748,0.003065536
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2030,38061.926,,
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2050,39496.016,1434.0898,0.001850976
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2080,41271.043,1775.0273,0.00146645
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2030,3092.263,,
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2050,3707.0747,614.81177,0.009108226
LSO,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2080,4901.014,1193.9395,0.009350076
LBR,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2030,14823.442,,
LBR,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2050,19444.695,4621.253,0.013660688
LBR,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2080,35656.39,16211.695,0.020417444
LBR,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2030,15358.738,,
LBR,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2050,20350.889,4992.1504,0.014171478
LBR,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2080,37704.965,17354.076,0.020768294
LBR,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2030,14625.099,,
LBR,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2050,19092.217,4467.118,0.013416284
LBR,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2080,34929.6,15837.385,0.020339209
LBR,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2030,15068.369,,
LBR,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2050,20781.727,5713.3574,0.016203693
LBR,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2080,43706.01,22924.285,0.025089971
LBR,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2030,15379.68,,
LBR,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2050,21504.656,6124.9766,0.016902375
LBR,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2080,45031.91,23527.254,0.024942722
LBR,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2030,14703.318,,
LBR,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2050,20254.285,5550.967,0.016143579
LBR,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2080,42882.996,22628.71,0.025318848
LBR,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2030,15071.034,,
LBR,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2050,21427.953,6356.919,0.017751807
LBR,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2080,48146.434,26718.48,0.027352419
LBR,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2030,15424.668,,
LBR,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2050,22419.41,6994.742,0.018873854
LBR,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2080,49298.99,26879.578,0.026613869
LBR,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2030,14761.204,,
LBR,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2050,20844.68,6083.4756,0.017404541
LBR,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2080,47603.45,26758.77,0.027909246
LBR,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2030,15222.056,,
LBR,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2050,23007.447,7785.3916,0.02086839
LBR,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2080,51948.34,28940.893,0.027519584
LBR,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2030,15806.941,,
LBR,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2050,23956.752,8149.8105,0.021007668
LBR,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2080,53210.254,29253.502,0.026956968
LBR,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2030,14969.8545,,
LBR,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2050,22330.705,7360.8506,0.020197473
LBR,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2080,51508.676,29177.97,0.028251296
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2030,83435.34,,
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2050,87795.39,4360.047,0.002550095
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2080,89380.54,1585.1484,0.000596645
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2030,279526.7,,
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2050,282939.7,3413,0.000606982
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2080,284367.84,1428.1562,0.000167843
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2030,45045.508,,
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2050,47296.29,2250.7812,0.002440902
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2080,48098.605,802.3164,0.000560868
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2030,83774.15,,
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2050,91632.05,7857.8984,0.004492894
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2080,99875.44,8243.391,0.002875551
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,279934.38,,
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,286383.72,6449.3438,0.001139517
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,294260.38,7876.6562,0.000904823
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,45220.258,,
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,49450.938,4230.6797,0.004481803
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,54089.32,4638.383,0.002992995
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,83928.664,,
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,93721.18,9792.516,0.005533103
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,110310.46,16589.281,0.005447267
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,280053.7,,
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,288225.9,8172.2188,0.001439196
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,303900.94,15675.031,0.001766801
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,45301.785,,
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,50461.797,5160.0117,0.005408076
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,61215.535,10753.738,0.006460259
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2030,85294.13,,
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2050,97641.234,12347.102,0.006782608
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2080,120163.31,22522.078,0.006942382
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2030,281154.9,,
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2050,292230.53,11075.625,0.001933726
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2080,323254.2,31023.656,0.003368862
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2030,45932.8,,
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2050,52623.516,6690.715,0.006822349
LBR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2080,67973.1,15349.586,0.008568129
MDG,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2030,66135.71,,
MDG,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2050,78025.26,11889.547,0.008300446
MDG,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2080,96203.484,18178.227,0.007005523
MDG,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2030,91946.75,,
MDG,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2050,102052.68,10105.93,0.005227596
MDG,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2080,121588.76,19536.078,0.005855589
MDG,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2030,52708.52,,
MDG,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2050,70477.695,17769.176,0.014631972
MDG,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2080,90913.59,20435.898,0.008523226
MDG,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2030,66601.13,,
MDG,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2050,80629.33,14028.195,0.009602856
MDG,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2080,103187.92,22558.594,0.008256879
MDG,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2030,92366.45,,
MDG,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2050,104281.98,11915.523,0.006085173
MDG,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2080,129863.86,25581.883,0.007339741
MDG,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2030,54356.996,,
MDG,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2050,73511.91,19154.91,0.015208188
MDG,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2080,97605.84,24093.938,0.009494455
MDG,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2030,66668.54,,
MDG,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2050,82071.06,15402.523,0.010446809
MDG,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2080,110038.23,27967.164,0.009822672
MDG,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2030,92529.266,,
MDG,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2050,105642.69,13113.422,0.006648882
MDG,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2080,137417.17,31774.484,0.008803821
MDG,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2030,54473.44,,
MDG,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2050,75211.06,20737.621,0.016260033
MDG,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2080,104308.06,29097,0.010961319
MDG,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2030,67543.125,,
MDG,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2050,84478.87,16935.742,0.011249562
MDG,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2080,115652.266,31173.398,0.010524551
MDG,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2030,93398.01,,
MDG,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2050,108209.56,14811.555,0.007387136
MDG,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2080,144030.11,35820.547,0.009577326
MDG,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2030,56348.516,,
MDG,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2050,77907.32,21558.805,0.016330103
MDG,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2080,110217.18,32309.86,0.011631555
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2030,751739.2,,
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2050,762488.8,10749.625,0.00071017
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2080,769259.6,6770.8125,0.000294734
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2030,2120089.8,,
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2050,2134381,14291.25,0.000335972
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2080,2145904.8,11523.75,0.000179502
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2030,372796.7,,
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2050,380342.53,7545.8438,0.001002453
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2080,384014.28,3671.75,0.000320302
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2030,752562.7,,
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2050,777550.75,24988.062,0.001634565
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2080,804100,26549.25,0.001119785
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,2120697.8,,
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,2156614,35916.25,0.000840065
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,2194316.5,37702.5,0.000577874
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,373234.75,,
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,389479.25,16244.5,0.002132421
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,409367.72,19888.469,0.001661486
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,752922.94,,
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,782579.6,29656.688,0.001933508
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,832628.3,50048.688,0.002068527
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,2120992.5,,
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,2162791.5,41799,0.000976259
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,2232331,69539.5,0.001055442
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,373569.8,,
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,394637.28,21067.469,0.002746877
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,430656.25,36018.97,0.002915679
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2030,755739.75,,
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2050,797338.4,41598.625,0.002682696
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2080,856994.44,59656.062,0.002407969
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2030,2124365.2,,
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2050,2184899,60533.75,0.001405813
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2080,2259715,74816,0.001122932
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2030,375545.1,,
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2050,404154.22,28609.125,0.003677643
MDG,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2080,451140.75,46986.53,0.003672821
MWI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2030,97530.21,,
MWI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2050,99670.08,2139.8672,0.001085757
MWI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2080,102557.63,2887.5547,0.000952432
MWI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2030,510969.4,,
MWI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2050,521035.9,10066.5,0.000975937
MWI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2080,529447.6,8411.719,0.000533987
MWI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2030,43707.746,,
MWI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2050,44878.633,1170.8867,0.001322694
MWI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2080,46126.934,1248.3008,0.000914924
MWI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2030,97615.97,,
MWI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2050,104493.3,6877.328,0.003409893
MWI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2080,112049.76,7556.461,0.002330046
MWI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,511422.38,,
MWI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,537851.2,26428.812,0.002522483
