ISO_A3,ghsl_year,ghsl_type,flood_type,climate_scenario,return_period,fathom_year,ftm3_ghsl_total_built_s_km2,ftm3_ghsl_new_built_s_km2,ftm3_ghsl_rate_built_s_%
MDG,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,9.574183,,
MDG,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,9.943728,0.36954498,0.0018953832279327
MDG,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,10.356883,0.4131546,0.0013578952964325
MDG,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,19.62999,,
MDG,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,20.348719,0.718729,0.0017995903549159
MDG,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,21.565134,1.2164154,0.0019372032469673
MDG,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,59.317623,,
MDG,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,60.473175,1.1555519,0.0009651347013142
MDG,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,62.46796,1.9947853,0.0010823824049017
MDG,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,9.581189,,
MDG,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,10.027226,0.4460373,0.0022777089100247
MDG,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,10.846531,0.81930447,0.0026214711035872
MDG,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2030,19.690382,,
MDG,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2050,20.710938,1.0205555,0.0025297779184996
MDG,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2080,22.223715,1.5127773,0.0023526956375254
MDG,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2030,59.40601,,
MDG,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2050,61.111744,1.7057343,0.0014164327197607
MDG,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2080,63.180824,2.0690804,0.001110509590106
MDG,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2030,9.625337,,
MDG,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2050,10.242377,0.61704063,0.0031115752460821
MDG,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2080,11.30165,1.0592728,0.003285886896807
MWI,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in10,2030,0.0,,
MWI,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in10,2050,0.0,0.0,
MWI,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in10,2080,0.0,0.0,
MWI,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in100,2030,0.0,,
MWI,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in100,2050,0.0,0.0,
MWI,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in100,2080,0.0,0.0,
MWI,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in5,2030,0.0,,
MWI,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in5,2050,0.0,0.0,
MWI,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in5,2080,0.0,0.0,
MWI,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in10,2030,0.0,,
MWI,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in10,2050,0.0,0.0,
MWI,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in10,2080,0.0,0.0,
MWI,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in100,2030,0.0,,
MWI,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in100,2050,0.0,0.0,
MWI,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in100,2080,0.0,0.0,
MWI,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in5,2030,0.0,,
MWI,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in5,2050,0.0,0.0,
MWI,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in5,2080,0.0,0.0,
MWI,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in10,2030,0.0,,
MWI,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in10,2050,0.0,0.0,
MWI,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in10,2080,0.0,0.0,
MWI,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in100,2030,0.0,,
MWI,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in100,2050,0.0,0.0,
MWI,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in100,2080,0.0,0.0,
MWI,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in5,2030,0.0,,
MWI,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in5,2050,0.0,0.0,
MWI,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in5,2080,0.0,0.0,
MWI,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in10,2030,0.0,,
MWI,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in10,2050,0.0,0.0,
MWI,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in10,2080,0.0,0.0,
MWI,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in100,2030,0.0,,
MWI,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in100,2050,0.0,0.0,
MWI,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in100,2080,0.0,0.0,
MWI,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in5,2030,0.0,,
MWI,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in5,2050,0.0,0.0,
MWI,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in5,2080,0.0,0.0,
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2030,4.9122534,,
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2050,5.014759,0.102505684,0.0010331636893041
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2080,5.1600037,0.1452446,0.0009521841401283
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2030,26.65575,,
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2050,27.166634,0.51088333,0.0009496825959685
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2080,27.63497,0.4683361,0.0005699097016196
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2030,2.0703895,,
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2050,2.1185207,0.048131227,0.0011497291338578
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2080,2.171673,0.053152323,0.0008263349546793
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2030,4.917005,,
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2050,5.2513723,0.33436728,0.0032949074585078
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2080,5.6385255,0.38715315,0.0023739172946548
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,26.678665,,
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,28.0751,1.3964348,0.002554200957493
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,29.017622,0.94252205,0.0011012813800073
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,2.0724225,,
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,2.2124436,0.14002109,0.0032743202854637
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,2.4007168,0.18827319,0.0027260349666278
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,4.9179707,,
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,5.306665,0.3886943,0.0038106223101164
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,6.089139,0.78247404,0.00459529620521
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,26.687065,,
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,28.18911,1.5020447,0.0027415864621738
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,29.973326,1.7842159,0.0020478317899601
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,2.073026,,
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,2.2418742,0.16884828,0.0039228156825983
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,2.6354318,0.39355755,0.0054057181607447
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2030,4.9417706,,
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2050,5.548894,0.6071234,0.0058105625781126
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2080,6.612351,1.063457,0.0058618011679207
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2030,26.774239,,
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2050,28.830803,2.0565643,0.0037070635542868
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2080,30.79766,1.9668579,0.0022022346817107
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2030,2.0848799,,
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2050,2.3467002,0.26182032,0.0059324751586185
MWI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2080,2.8796341,0.53293395,0.0068450909744175
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2030,23.119455,,
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2050,24.604643,1.4851875,0.0031178847950121
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2080,25.112234,0.50759125,0.0006808973344432
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2030,127.11644,,
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2050,131.19727,4.080826,0.0015811751431829
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2080,133.13405,1.9367828,0.0004886025933323
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2030,8.616578,,
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2050,9.133552,0.5169735,0.0029175781161017
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2080,9.305292,0.17174053,0.0006211476063173
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2030,23.25252,,
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2050,26.259127,3.006607,0.0060985248127209
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2080,29.518854,3.2597275,0.0039081356974206
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,127.33806,,
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,136.34836,9.0103,0.0034242336205327
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,146.10196,9.753601,0.0023057085831366
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,8.656617,,
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,9.707491,1.0508738,0.0057451335396365
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,11.124027,1.4165363,0.0045506397107288
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,23.288988,,
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,27.033117,3.7441292,0.0074819553967055
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,34.067715,7.0345974,0.0077393781657306
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,127.398476,,
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,138.15094,10.752464,0.0040595734250583
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,158.0295,19.878555,0.0044912173877171
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,8.679573,,
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,10.053813,1.3742399,0.0073760495235257
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,12.990281,2.9364681,0.0085782333952961
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2030,23.69216,,
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2050,28.550776,4.858616,0.00937062935352
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2080,38.62105,10.070276,0.0101213253017549
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2030,128.27103,,
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2050,143.1599,14.88887,0.0055059378825315
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2080,168.47899,25.319092,0.0054430545672961
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2030,8.834317,,
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2050,10.720827,1.8865099,0.0097242018760879
MLI,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2080,14.746529,4.0257015,0.0106839852057969
MRT,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in10,2030,0.39226714,,
MRT,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in10,2050,0.49916738,0.106900245,0.012122812503303
MRT,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in10,2080,0.75124437,0.25207698,0.0137195776710652
MRT,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in100,2030,0.44481412,,
MRT,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in100,2050,0.5503771,0.105562955,0.0107042412541999
MRT,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in100,2080,1.020014,0.46963698,0.0207785317667985
MRT,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in5,2030,0.32719776,,
MRT,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in5,2050,0.47780693,0.15060917,0.0191124462029974
MRT,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in5,2080,0.6825282,0.20472127,0.0119574963260886
MRT,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in10,2030,0.39309293,,
MRT,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in10,2050,0.51277745,0.11968452,0.0133784953383477
MRT,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in10,2080,1.0590998,0.54632235,0.0244724061043357
MRT,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in100,2030,0.445735,,
MRT,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in100,2050,0.56846434,0.12272933,0.0122349416648055
MRT,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in100,2080,1.4106832,0.8422188,0.0307599631367387
MRT,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in5,2030,0.3289644,,
MRT,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in5,2050,0.4966842,0.16771978,0.020813889396799
MRT,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in5,2080,0.9628036,0.4661194,0.0223083606080816
MRT,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in10,2030,0.39476138,,
MRT,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in10,2050,0.52533704,0.13057566,0.0143904873099158
MRT,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in10,2080,1.3669192,0.8415821,0.032389298626382
MRT,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in100,2030,0.44688368,,
MRT,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in100,2050,0.57847565,0.13159198,0.0129885318823737
MRT,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in100,2080,1.8314161,1.2529404,0.0391623366538418
MRT,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in5,2030,0.32936123,,
MRT,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in5,2050,0.50754833,0.1781871,0.0218572869822466
MRT,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in5,2080,1.2258244,0.718276,0.0298287869683107
MRT,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in10,2030,0.40227175,,
MRT,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in10,2050,0.54487544,0.1426037,0.0152871380849519
MRT,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in10,2080,1.7650229,1.2201474,0.0399563307091643
MRT,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in100,2030,0.45421153,,
MRT,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in100,2050,0.60276526,0.14855373,0.0142487995000961
MRT,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in100,2080,2.5120027,1.9092374,0.0487268716417261
MRT,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in5,2030,0.3346839,,
MRT,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in5,2050,0.52660155,0.19191766,0.0229216384525567
MRT,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in5,2080,1.5931392,1.0665376,0.0375898599172974
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2030,0.92668736,,
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2050,0.9609308,0.034243464,0.0018159527850074
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2080,0.97891027,0.017979443,0.0006181111508813
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2030,13.410419,,
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2050,13.856709,0.44628906,0.0016382169575615
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2080,14.149661,0.29295254,0.0006976148094022
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2030,0.1613898,,
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2050,0.16627155,0.0048817545,0.001491096091972
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2080,0.17028777,0.0040162206,0.0007958977915032
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2030,0.927924,,
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2050,1.0068129,0.07888895,0.004088098269515
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2080,1.1000161,0.09320319,0.0029555243809917
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,13.434344,,
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,14.584641,1.1502972,0.004116177716479
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,15.458255,0.87361336,0.0019410199114424
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,0.16187882,,
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,0.17447783,0.012599006,0.0037545110906092
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,0.1903706,0.015892774,0.0029100622883437
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,0.9282722,,
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,1.015716,0.08744377,0.0045113486888317
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,1.2306094,0.21489346,0.006417698417779
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,13.438892,,
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,14.679736,1.2408438,0.0044255179947858
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,16.496891,1.8171549,0.003897704633144
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,0.1620525,,
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,0.17611803,0.014065534,0.0041703753840547
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,0.2153776,0.039259568,0.006730494374683
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2030,0.93216866,,
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2050,1.0667104,0.13454169,0.0067638220823855
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2080,1.3518127,0.28510237,0.0079268165454668
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2030,13.504118,,
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2050,15.303804,1.7996864,0.0062749432521362
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2080,17.768452,2.4646473,0.0049898444361167
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2030,0.16306421,,
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2050,0.1849301,0.02186589,0.0063115284800485
MRT,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2080,0.23416036,0.049230263,0.0078986392662314
MUS,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in10,2030,0.045444433,,
MUS,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in10,2050,0.05707532,0.011630889,0.0114592353305114
MUS,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in10,2080,0.082149126,0.025073804,0.0122127870820196
MUS,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in100,2030,0.09701074,,
MUS,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in100,2050,0.11132506,0.014314324,0.0069053706526773
MUS,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in100,2080,0.15438184,0.04305678,0.0109587669799333
MUS,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in5,2030,0.012465665,,
MUS,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in5,2050,0.045450535,0.032984868,0.0668200706822708
MUS,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in5,2080,0.07100355,0.025553014,0.0149812870510779
MUS,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in10,2030,0.045575656,,
MUS,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in10,2050,0.059868652,0.014292996,0.0137324006137797
MUS,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in10,2080,0.09119771,0.031329054,0.0141280953974867
MUS,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in100,2030,0.09767864,,
MUS,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in100,2050,0.1144836,0.016804963,0.0079690177286364
MUS,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in100,2080,0.18286812,0.06838452,0.0157336107301393
MUS,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in5,2030,0.017852772,,
MUS,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in5,2050,0.04939021,0.03153744,0.0521962799356647
MUS,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in5,2080,0.08090454,0.03151433,0.0165866457605752
MUS,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in10,2030,0.045779325,,
MUS,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in10,2050,0.061911315,0.01613199,0.0152079998925749
MUS,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in10,2080,0.09964552,0.037734203,0.0159903699835965
MUS,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in100,2030,0.098367415,,
MUS,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in100,2050,0.11766046,0.019293047,0.0089948864990603
MUS,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in100,2080,0.214649,0.096988544,0.0202421879994423
MUS,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in5,2030,0.020262882,,
MUS,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in5,2050,0.052317325,0.032054443,0.0485694888562966
MUS,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in5,2080,0.08959434,0.037277017,0.0180938990783197
MUS,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in10,2030,0.046410438,,
MUS,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in10,2050,0.06376798,0.01735754,0.0160131971123671
