Country Code,Year,Value
CMR,2004,77.1
COD,2004,28.4
COG,2004,49.9
COM,2004,71.1
CPV,2004,84.2
ERI,2004,78.3
ETH,2004,81.2
GAB,2004,92.3
GHA,2004,80.7
GIN,2004,62.1
GMB,2004,55.4
GNB,2004,24.9
GNQ,2004,93.5
KEN,2004,56.7
LSO,2004,26.2
MDG,2004,52.0
MLI,2004,45.6
MOZ,2004,33.4
MRT,2004,53.5
MUS,2004,99.6
MWI,2004,30.2
NAM,2004,71.9
NER,2004,44.5
NGA,2004,83.8
RWA,2004,42.9
SDN,2004,61.7
SEN,2004,76.7
SLE,2004,29.1
SOM,2004,30.5
SSA,2004,63.6142421727411
SSD,2004,8.8
STP,2004,65.7
SWZ,2004,61.2
SYC,2004,98.7
TCD,2004,16.4
TGO,2004,55.0
TZA,2004,38.9
UGA,2004,45.3
ZAF,2004,85.7
ZMB,2004,47.6
ZWE,2004,85.2
AFE,2005,57.99392375969591
AFW,2005,74.04428028814291
AGO,2005,51.8
BDI,2005,45.0
BEN,2005,51.9
BFA,2005,45.9
BWA,2005,51.7
CAF,2005,17.6
CIV,2005,86.4
CMR,2005,80.9
COD,2005,30.0
COG,2005,50.8
COM,2005,72.8
CPV,2005,85.0
ERI,2005,78.1
ETH,2005,85.7
GAB,2005,93.2
GHA,2005,78.4
GIN,2005,63.8
GMB,2005,54.4
GNB,2005,25.2
GNQ,2005,93.3
KEN,2005,58.5
LSO,2005,30.4
MDG,2005,53.1
MLI,2005,48.6
MOZ,2005,35.9
MRT,2005,41.6
MUS,2005,99.6
MWI,2005,32.1
NAM,2005,72.1
NER,2005,45.7
NGA,2005,83.8
RWA,2005,25.1
SDN,2005,61.8
SEN,2005,80.4
SLE,2005,35.9
SOM,2005,33.1
SSA,2005,64.37779315244485
SSD,2005,9.0
STP,2005,66.4
SWZ,2005,62.9
SYC,2005,98.7
TCD,2005,15.9
TGO,2005,57.4
TZA,2005,40.6
UGA,2005,49.0
ZAF,2005,85.8
ZMB,2005,51.6
ZWE,2005,85.1
AFE,2006,58.55677463522894
AFW,2006,74.80950249521938
AGO,2006,53.3
BDI,2006,51.5
BEN,2006,56.6
BFA,2006,47.0
BWA,2006,54.3
CAF,2006,20.3
CIV,2006,91.2
CMR,2006,73.0
COD,2006,31.4
COG,2006,51.8
COM,2006,74.5
CPV,2006,85.4
ERI,2006,77.9
ETH,2006,82.6
GAB,2006,93.0
GHA,2006,80.7
GIN,2006,65.3
GMB,2006,58.4
GNB,2006,34.4
GNQ,2006,93.1
KEN,2006,60.2
LSO,2006,33.6
MDG,2006,54.2
MLI,2006,47.4
MOZ,2006,38.5
MRT,2006,57.7
MUS,2006,99.5
MWI,2006,23.6
NAM,2006,72.2
NER,2006,47.2
NGA,2006,83.9
RWA,2006,47.6
SDN,2006,61.8
SEN,2006,83.6
SLE,2006,32.0
SOM,2006,38.1
SSA,2006,65.25036859426292
SSD,2006,9.3
STP,2006,67.0
SWZ,2006,63.4
SYC,2006,98.8
TCD,2006,17.1
TGO,2006,64.9
TZA,2006,42.3
UGA,2006,41.8
ZAF,2006,85.9
ZMB,2006,52.7
ZWE,2006,91.4
AFE,2007,60.7168325839295
AFW,2007,76.24714326551313
AGO,2007,66.1
BDI,2007,51.8
BEN,2007,53.8
BFA,2007,48.2
BWA,2007,56.9
CAF,2007,19.6
CIV,2007,85.8
CMR,2007,90.4
COD,2007,36.6
COG,2007,52.8
COM,2007,76.3
CPV,2007,86.0
ERI,2007,77.8
ETH,2007,83.3
GAB,2007,93.4
GHA,2007,82.7
GIN,2007,66.9
GMB,2007,60.0
GNB,2007,25.9
GNQ,2007,92.9
KEN,2007,62.0
LBR,2007,6.9
LSO,2007,36.7
MDG,2007,55.3
MLI,2007,54.6
MOZ,2007,37.5
MRT,2007,70.4
MUS,2007,99.5
MWI,2007,34.3
NAM,2007,77.6
NER,2007,48.1
NGA,2007,86.2
RWA,2007,50.0
SDN,2007,61.9
SEN,2007,80.0
SLE,2007,33.5
SOM,2007,38.2
SSA,2007,67.22467063386254
SSD,2007,9.5
STP,2007,67.6
SWZ,2007,66.3
SYC,2007,98.9
TCD,2007,18.4
TGO,2007,62.2
TZA,2007,44.0
UGA,2007,48.7
ZAF,2007,86.0
ZMB,2007,47.8
ZWE,2007,85.2
AFE,2008,58.80852383108649
AFW,2008,75.68442220612039
AGO,2008,61.3
BDI,2008,39.6
BEN,2008,54.7
BFA,2008,49.4
BWA,2008,60.1
CAF,2008,11.9
CIV,2008,88.8
CMR,2008,83.5
COD,2008,34.6
COG,2008,53.8
COM,2008,78.0
CPV,2008,86.7
ERI,2008,77.7
ETH,2008,84.0
GAB,2008,93.8
GHA,2008,84.8
GIN,2008,68.5
GMB,2008,61.5
GNB,2008,26.3
GNQ,2008,92.7
KEN,2008,63.8
LBR,2008,3.6
LSO,2008,39.9
MDG,2008,56.4
MLI,2008,57.6
MOZ,2008,38.9
MRT,2008,62.0
MUS,2008,99.5
MWI,2008,35.5
NAM,2008,72.6
NER,2008,49.3
NGA,2008,84.8
RWA,2008,28.1
SDN,2008,45.8
SEN,2008,81.2
SLE,2008,33.1
SOM,2008,40.8
SSA,2008,65.85621196758308
SSD,2008,9.8
STP,2008,68.3
SWZ,2008,68.0
SYC,2008,99.0
TCD,2008,19.6
TGO,2008,64.7
TZA,2008,40.1
UGA,2008,49.9
ZAF,2008,86.1
ZMB,2008,55.2
ZWE,2008,85.2
AFE,2009,61.194576107961744
AFW,2009,75.6195871134796
AGO,2009,57.7
BDI,2009,52.6
BEN,2009,55.7
BFA,2009,44.4
BWA,2009,60.8
CAF,2009,21.6
CIV,2009,87.2
CMR,2009,84.4
COD,2009,36.2
COG,2009,53.6
COM,2009,79.8
CPV,2009,87.3
ERI,2009,77.6
ETH,2009,84.8
GAB,2009,94.2
GHA,2009,84.2
GIN,2009,70.2
GMB,2009,63.1
GNB,2009,26.7
GNQ,2009,92.6
KEN,2009,65.6
LBR,2009,3.5
LSO,2009,43.2
MDG,2009,68.6
MLI,2009,57.9
MOZ,2009,43.1
MRT,2009,64.2
MUS,2009,99.5
MWI,2009,36.7
NAM,2009,78.4
NER,2009,50.6
NGA,2009,84.1
RWA,2009,54.9
SDN,2009,58.0
SEN,2009,83.4
SLE,2009,36.5
SOM,2009,43.4
SSA,2009,67.11806018063893
SSD,2009,16.6
STP,2009,69.8
SWZ,2009,72.6
SYC,2009,99.1
TCD,2009,20.9
TGO,2009,67.2
TZA,2009,43.5
UGA,2009,45.0
ZAF,2009,86.3
ZMB,2009,56.4
ZWE,2009,90.9
AFE,2010,62.93779613477982
AFW,2010,74.24883946407763
AGO,2010,73.6
BDI,2010,49.0
BEN,2010,65.4
BFA,2010,48.5
BWA,2010,68.2
CAF,2010,24.9
CIV,2010,87.9
CMR,2010,87.4
COD,2010,37.8
COG,2010,57.1
COM,2010,85.0
CPV,2010,90.6
ERI,2010,77.5
ETH,2010,85.6
