Country Code,Year,Value
SDN,2024,36.752
SEN,2024,50.08
SLE,2024,44.779
SOM,2024,48.519
SSA,2024,45.79109557919282
SSD,2024,21.56
STP,2024,77.014
SWZ,2024,25.013
SYC,2024,59.242
TCD,2024,24.691
TGO,2024,45.064
TZA,2024,38.136
UGA,2024,27.389
ZAF,2024,69.298
ZMB,2024,46.914
ZWE,2024,32.67
