city_name,covers_by_area_threshold,area_ratio_2020_over_2015,area_2015,area_2020
5993.0,True,2.284337222335548,7500729.824167974,17134196.332029276
1828.0,True,1.5629345902506806,8194470.401463413,12807421.23923255
4219.0,True,1.1145339284412545,3426452.1275678477,3818897.150354088
1031.0,True,1.9080482320642862,1359737.9201955074,2594445.5346998074
3041.0,True,1.0856852637349395,1830053.2326747105,1986861.8265654214
4485.0,True,1.5140492819104376,43594191.97262948,66003755.05162543
3508.0,True,1.5433711303572304,6038297.637309563,9319334.249927854
2093.0,True,1.082406445328988,4351958.0869818535,4710587.483150771
5263.0,True,1.128571462005763,6525030.744480933,7363963.4869313985
6434.0,True,1.1718019256640444,6379867.764545601,7475941.331976497
8363.0,True,1.0,943138.6930659713,943138.6930659713
3689.0,True,1.2638616140953678,4726914.471786242,5974165.754002512
7223.0,True,1.1571617265115817,4346344.753615087,5029423.799107789
7725.0,True,1.3788449755557888,3038682.055010752,4189871.483863114
6271.0,True,1.2683855614342476,2407564.565771325,3053720.1334450627
86.0,True,1.1440562622898929,2338624.750282775,2675518.290707146
7896.0,True,1.087867345937116,1749498.7185280197,1903222.5276454624
6571.0,True,3.795214604546944,16029262.847658414,60834492.459554955
3659.0,True,1.2844575651713268,2073613.457902392,2663468.493243802
7852.0,True,1.308070462882091,9567800.520321148,12515357.255379993
1483.0,True,1.3230637082279244,3581260.57390483,4738235.895040989
1847.0,True,1.101741600227824,2892400.8302657814,3186678.3192373086
1650.0,True,1.144480888722229,50821308.7700334,58164016.62715463
1525.0,True,1.5728553567703563,25458707.689016555,40042864.76512034
8808.0,True,1.4237351463718646,7677978.961268083,10931408.500261111
3363.0,True,1.082763678259936,4974021.755692515,5385690.091938571
3470.0,True,1.0893967037675558,1842473.196856768,2007184.227435834
7152.0,True,1.3674209604216268,9990396.165485403,13661077.119600587
2673.0,True,2.4216897855964863,2475252.059544503,5994292.629375589
8517.0,True,1.4850944651887679,3823978.7192730354,5678969.630992018
