agglosID,agglosName,ISO3,Longitude,Latitude
6627,Ndjamena/kousseri [tcd],TCD,15.088414846494446,12.11584784549852
6628,Ndoffane (d. kaolack),SEN,-15.927959121230934,13.917238874095423
6629,Ndola,ZMB,28.628597400417867,-12.977726756506046
6630,Ndombe,COD,27.049258675148586,-3.6394081522157906
6631,Ndon ebom,NGA,8.059983460313804,4.902141196274083
6632,Ndop,CMR,10.443517177484642,5.991159678552192
6633,Ndora,RWA,29.80836651956606,-2.6123390904019668
6634,N'douci,CIV,-4.765639085659464,5.8694875152725405
6635,Ndrele,COD,30.945557390802016,2.1725622127058157
6636,Ndu,CMR,10.788189482519897,6.422791705930253
6638,Nduli,ZAF,19.343788382973013,-33.35545311450868
6640,Ndungu,TZA,38.06177968866757,-4.3857864901922134
6644,Ndwedwe,ZAF,30.911498819196332,-29.336197861105855
6645,Nebbi*,UGA,31.092933281242402,2.483381583827653
6647,Nefas mewicha,ETH,38.471570524634956,11.735821328089242
6649,Negage,AGO,15.26928162490337,-7.760852903316875
6650,Negele,ETH,39.57645865711879,5.335150311798392
6652,Nejo,ETH,35.506671102433636,9.499732728434477
6653,Okpogho,NGA,7.2980171986818405,6.440680999969915
6654,Nekemte,ETH,36.553732505263945,9.087417257473781
6656,Nelspruit,ZAF,31.129248000562708,-25.154100192719362
6657,Nelspruit central,ZAF,30.974381038063196,-25.47943356016895
6658,Nema,MRT,-7.268315276423368,16.6162175330327
6660,Nembe,NGA,6.403598792356755,4.535468291502572
6662,Neno 2,MWI,34.65834338449046,-15.383612623982117
6663,Nenwe,NGA,7.52791586888345,6.1369755907697705
6664,Nerrir-mutonga,MOZ,36.79652511292334,-17.600279184467094
6665,Nertiti,SDN,24.04546177018947,12.962938134446476
6666,Netia,MOZ,39.97941529716873,-14.74782597124957
6667,Neves,STP,6.5518364600471655,0.356799992300481
6668,Alua,MOZ,39.94672250433071,-13.969321329018786
6670,New bussa,NGA,4.514198146167991,9.880353878060497
6671,New ebiduase,GHA,-1.3917093413467474,6.061460107696288
6672,Kwanokuthula,ZAF,23.355363964675973,-34.06155726144858
6673,New marte,NGA,13.865733273740531,12.248311952817101
6674,Qarya 2 (halayba),SDN,35.95897500003066,13.99286482677359
6675,New tafo,GHA,-0.3810605280692983,6.223593699224423
6676,New wara,NGA,4.627754590163221,10.226222560046784
6677,Newcastle,ZAF,30.1180505201999,-27.770209601760097
6678,Newlands,ZAF,27.75374967889828,-32.89194540332909
6680,Newtown,ZAF,29.425992941323887,-25.740596853845226
6682,Neno 1,MWI,34.87511707899347,-16.466550978583722
6683,Ngabu 1,MWI,35.21494334376459,-16.97274519158887
6684,Ngala,NGA,14.18113393502183,12.349582062410166
6685,Ngalda,NGA,11.373871491224492,11.107796010824655
6686,Ngama,TCD,17.16146289542082,11.789898652006714
6687,Ngambu,NGA,12.262947599702278,11.763171671761045
6688,Nganda,SEN,-15.405680582285658,13.830608082579664
6689,Ngandajika,COD,23.950107563737905,-6.734423952437997
6691,Ngaoui [cmr],CMR,14.950582913574266,6.743632276253011
6692,Ngaoundal,CMR,13.272858019358369,6.465825261915574
6693,Ngaoundere,CMR,13.57698120634332,7.3310898911955995
6695,Ngara,TZA,30.66041189177947,-2.5059053103628615
6696,Ngbalang,NGA,12.016291023383108,9.528031064272525
6698,Ngeba,COD,15.211343488010238,-5.204625766271763
6699,Ngelzarma,NGA,11.618446766519522,11.684733766010204
6700,Ngeruka,RWA,30.062674826835952,-2.295980108981553
6701,Ngeya-kalamba,COD,23.020724152433356,-5.405049695494231
6702,Ngiko,COD,29.36208485514228,-1.394331131926964
6704,Ngo,NGA,7.407133005596488,4.481374206539889
6705,Ngo,COG,15.745160686958048,-2.4866212353670445
6706,Ngodo,NGA,7.382118845907897,5.983851383129751
6710,Ngome,COD,21.418841760693844,-5.226593741919257
6711,Ngong,CMR,13.511250650162156,9.028870738952765
6713,Ngororero,RWA,29.63783289734735,-1.847377124852489
6715,Ngoundiane thiangaye,SEN,-16.74074316040683,14.718792505956378
6716,Ngouri,TCD,15.368469438984764,13.635495110309902
6717,Kayanza,BDI,29.72386806430682,-2.8907336296455752
6718,Ngudu,TZA,33.33883946554569,-2.963900591495408
6721,N'guigmi,NER,13.107796354662367,14.248838668147217
6723,Sumbe,AGO,13.853219249016265,-11.203834787630585
6725,Ngurore,NGA,12.233368921345365,9.292596569729396
6726,Nguru,NGA,10.444441308810513,12.876068465772795
6727,Nguruka,TZA,31.03828145774074,-5.111258762148884
6729,Ngwelezane,ZAF,31.8548248101345,-28.767661116487464
6730,Ngwenya,ZAF,32.39562727935994,-27.822462652635693
6731,Nhamizara,MOZ,33.29508253683854,-19.405497499375468
6732,Nhassacara,MOZ,33.25102010197636,-17.606131512631173
6733,Nhlangano,SWZ,31.222694331239385,-27.165660884342955
6734,Nhlangano,ZAF,29.73009014724852,-30.645249248264907
6735,Nhlazatshe,ZAF,30.79371676258326,-26.04915667206965
6736,Nhlophenkulu,ZAF,31.639544469379928,-27.925083138161558
6737,Niable,CIV,-3.2721207224790114,6.658395383401755
6738,Niafunke,MLI,-3.9941681710597217,15.931957477704907
6739,Niakaramadougou,CIV,-5.289223080765949,8.658667266394039
6740,Niakunde,COD,30.014030200846374,1.4351316909005771
6741,Niamey,NER,2.122118012559411,13.527115256972587
6742,Niamiyaga,RWA,29.957356768386383,-2.133391992328827
6743,Niamtougou,TGO,1.1056658730467521,9.77014548292719
